Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;164;13;0.075;N;-39.29;-0.22;17.32;-0.04;33.65;-0.67;Beam | 1 - IPE 500 | L : 0.075 m
2;170;15;1.575;N;-44.73;0.09;-16.49;0.04;32.75;-0.66;Beam | 1 - IPE 500 | L : 1.575 m
2;13;128;0.150;V_y;-42.77;0.42;3.68;0.07;72.71;0.65;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-42.77;-0.42;-3.71;-0.08;72.71;0.65;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-41.54;0.16;39.74;0.09;-123.35;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-41.59;-0.16;-39.76;-0.09;-125.26;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-41.34;0.29;38.31;0.12;-58.95;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-41.39;-0.29;-38.33;-0.12;-60.82;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-43.14;-0.31;-0.03;-0.04;72.85;0.65;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-41.59;-0.16;-39.76;-0.09;-125.26;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-42.76;0.42;3.82;0.07;72.15;0.73;Beam | 1 - IPE 500 | L : 0.150 m
2;163;113;1.650;M_z;-39.88;0.22;23.38;0.10;32.57;-0.69;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-39.29;0.42;39.74;0.12;72.85;0.73;
2;;;;;-44.73;-0.42;-39.76;-0.12;-125.26;-0.69;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-34.18;0.21;42.74;0.11;-137.52;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-33.97;0.36;41.31;0.14;-68.17;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-33.39;0.21;35.32;0.09;-68.39;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-33.22;0.30;33.86;0.12;-11.30;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-32.64;0.19;27.87;0.09;-11.52;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-32.51;0.23;26.37;0.10;33.23;-0.69;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-31.93;-0.20;20.39;-0.04;33.01;-0.69;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-31.92;-0.20;20.32;-0.04;34.54;-0.67;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-19.32;-0.05;19.47;-0.04;34.54;-0.67;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-19.20;-0.08;18.03;-0.04;64.07;-0.52;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-18.61;-0.19;12.05;-0.06;63.85;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-18.48;-0.22;10.53;-0.05;82.48;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-17.89;-0.31;4.55;-0.06;82.26;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-17.75;-0.32;3.04;-0.04;88.52;0.59;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-17.38;-0.43;-0.64;-0.07;88.39;0.59;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-17.37;-0.43;-0.77;-0.07;88.28;0.68;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-17.33;0.43;0.76;0.07;88.28;0.68;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-17.34;0.43;0.62;0.07;88.39;0.59;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-17.71;0.32;-3.05;0.04;88.34;0.60;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-17.85;0.31;-4.57;0.06;82.05;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-18.44;0.22;-10.55;0.05;81.97;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-18.57;0.20;-12.06;0.06;63.32;-0.51;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-19.15;0.09;-18.05;0.03;63.24;-0.51;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-19.28;0.06;-19.48;0.04;33.68;-0.67;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-31.84;0.20;-20.34;0.04;33.68;-0.67;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-31.85;0.20;-20.41;0.04;32.16;-0.68;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-32.43;-0.22;-26.39;-0.10;32.08;-0.67;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-32.56;-0.18;-27.88;-0.09;-12.71;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-33.14;-0.29;-33.87;-0.11;-12.78;-0.30;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-33.31;-0.20;-35.34;-0.09;-69.89;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-33.89;-0.36;-41.32;-0.14;-69.97;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-34.11;-0.20;-42.76;-0.10;-139.35;0.06;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-17.33;0.43;0.76;0.07;88.28;0.68;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-34.18;0.21;42.74;0.11;-137.52;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-17.34;0.43;0.62;0.07;88.39;0.59;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-17.38;-0.43;-0.64;-0.07;88.39;0.59;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-34.18;0.21;42.74;0.11;-137.52;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-34.11;-0.20;-42.76;-0.10;-139.35;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-33.97;0.36;41.31;0.14;-68.17;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-33.89;-0.36;-41.32;-0.14;-69.97;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-17.75;-0.32;3.04;-0.04;88.52;0.59;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-34.11;-0.20;-42.76;-0.10;-139.35;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-17.33;0.43;0.76;0.07;88.28;0.68;Beam | 1 - IPE 500 | L : 0.150 m
3;137;85;1.650;M_z;-32.51;0.23;26.37;0.10;33.23;-0.69;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-17.33;0.43;42.74;0.14;88.52;0.68;
3;;;;;-34.18;-0.43;-42.76;-0.14;-139.35;-0.69;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-32.44;0.19;40.40;0.11;-127.32;0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-32.23;0.34;38.96;0.14;-61.83;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-31.65;0.20;32.97;0.10;-62.05;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-31.49;0.28;31.50;0.12;-8.85;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-30.91;0.16;25.52;0.09;-9.07;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-30.77;0.20;24.02;0.10;31.80;-0.64;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-30.19;-0.23;18.04;-0.04;31.58;-0.64;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-30.18;-0.23;17.97;-0.04;32.93;-0.62;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-30.15;-0.05;17.63;-0.04;32.93;-0.62;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-30.02;-0.08;16.19;-0.04;59.56;-0.48;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-29.44;-0.18;10.20;-0.06;59.34;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-29.30;-0.21;8.68;-0.05;74.92;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-28.71;-0.28;2.70;-0.06;74.70;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-28.57;-0.29;1.17;-0.04;77.89;0.55;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-28.20;-0.37;-2.50;-0.07;77.76;0.55;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-28.19;-0.36;-2.64;-0.06;77.37;0.62;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-28.19;0.36;2.65;0.06;77.37;0.62;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-28.20;0.36;2.51;0.06;77.76;0.55;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-28.57;0.29;-1.16;0.04;77.71;0.56;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-28.71;0.28;-2.69;0.06;74.54;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-29.30;0.21;-8.67;0.05;74.46;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-29.44;0.19;-10.19;0.06;58.89;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-30.02;0.08;-16.18;0.04;58.81;-0.47;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-30.15;0.05;-17.62;0.04;32.19;-0.62;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-30.18;0.23;-17.96;0.04;32.19;-0.62;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-30.19;0.23;-18.03;0.04;30.84;-0.64;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-30.77;-0.19;-24.01;-0.10;30.76;-0.62;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-30.91;-0.15;-25.51;-0.09;-10.10;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-31.49;-0.27;-31.49;-0.11;-10.18;-0.30;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-31.65;-0.19;-32.96;-0.09;-63.36;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-32.23;-0.34;-38.95;-0.14;-63.44;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-32.44;-0.19;-40.39;-0.10;-128.91;0.06;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-28.19;0.36;2.65;0.06;77.37;0.62;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-32.44;-0.19;-40.39;-0.10;-128.91;0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;25;76;0.150;V_y;-28.20;0.36;2.51;0.06;77.76;0.55;Beam | 1 - IPE 500 | L : 0.150 m
4;120;63;0.000;V_y;-28.20;-0.37;-2.50;-0.07;77.76;0.55;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;V_z;-32.44;0.19;40.40;0.11;-127.32;0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-32.44;-0.19;-40.39;-0.10;-128.91;0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;M_T;-32.23;0.34;38.96;0.14;-61.83;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-32.23;-0.34;-38.95;-0.14;-63.44;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-28.57;-0.29;1.17;-0.04;77.89;0.55;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-32.44;-0.19;-40.39;-0.10;-128.91;0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;25;28;0.000;M_z;-28.19;0.36;2.65;0.06;77.37;0.62;Beam | 1 - IPE 500 | L : 0.150 m
4;94;58;1.650;M_z;-30.77;0.20;24.02;0.10;31.80;-0.64;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-28.19;0.36;40.40;0.14;77.89;0.62;
4;;;;;-32.44;-0.37;-40.39;-0.14;-128.91;-0.64;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-32.42;0.18;40.39;0.10;-127.26;0.06;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-32.22;0.33;38.95;0.13;-61.80;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-31.63;0.20;32.96;0.10;-62.02;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-31.47;0.28;31.49;0.12;-8.84;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-30.89;0.16;25.50;0.09;-9.06;-0.30;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-30.75;0.19;24.01;0.10;31.79;-0.62;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-30.17;-0.24;18.03;-0.04;31.57;-0.62;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-30.17;-0.24;17.96;-0.04;32.92;-0.60;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-30.14;-0.03;17.62;-0.04;32.92;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-30.01;-0.06;16.18;-0.04;59.54;-0.48;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-29.43;-0.17;10.20;-0.06;59.32;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-29.29;-0.19;8.67;-0.05;74.89;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-28.70;-0.26;2.69;-0.06;74.67;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-28.56;-0.26;1.16;-0.04;77.85;0.48;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-28.19;-0.32;-2.51;-0.06;77.71;0.48;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-28.17;-0.32;-2.65;-0.06;77.33;0.55;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-28.17;0.31;2.65;0.05;77.33;0.55;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-28.19;0.31;2.52;0.05;77.72;0.49;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-28.55;0.26;-1.16;0.04;77.67;0.49;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-28.70;0.26;-2.68;0.06;74.50;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-29.29;0.19;-8.67;0.05;74.42;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-29.43;0.17;-10.19;0.06;58.87;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-30.01;0.07;-16.17;0.04;58.79;-0.47;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-30.14;0.04;-17.61;0.04;32.18;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-30.17;0.24;-17.95;0.04;32.18;-0.60;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-30.17;0.24;-18.02;0.04;30.83;-0.62;Beam | 1 - IPE 500 | L : 0.075 m
