Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;2;0.000;V_y;-1.90;0.00;6.77;0.00;-5.41;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;-1.85;-0.01;6.22;0.00;5.31;0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;-1.90;0.00;6.77;0.00;-5.41;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;-1.85;-0.01;6.22;0.00;5.31;0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;-1.90;0.00;6.77;0.00;-5.41;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;;1.444;M_T;-1.85;-0.01;6.29;0.00;4.02;0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;-1.85;-0.01;6.22;0.00;5.31;0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;-1.90;0.00;6.77;0.00;-5.41;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;-1.85;-0.01;6.22;0.00;5.31;0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;-1.90;0.00;6.77;0.00;-5.41;0.00;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-1.85;0.00;6.77;0.00;5.31;0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;-1.90;-0.01;6.22;0.00;-5.41;0.00;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;-2.25;0.00;7.95;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;-2.18;0.00;7.43;0.00;2.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;-2.18;0.00;7.43;0.00;2.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;-2.25;0.00;7.95;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;-2.18;0.00;7.43;0.00;2.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;-2.25;0.00;7.95;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;-2.25;0.00;7.95;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;-2.18;0.00;7.43;0.00;2.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_T;-2.18;0.00;7.43;0.00;2.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_T;-2.25;0.00;7.95;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;-2.18;0.00;7.43;0.00;2.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;-2.25;0.00;7.95;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.984;M_z;-2.20;0.00;7.63;0.00;-1.47;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-2.25;0.00;7.95;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-2.18;0.00;7.95;0.00;2.98;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-2.25;0.00;7.43;0.00;-9.13;0.00;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;-0.22;0.00;10.42;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;-0.22;0.00;10.37;0.00;-6.39;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;;0.090;N;-0.22;0.00;10.39;0.00;-7.02;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;N;-0.22;0.00;10.42;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;-0.22;0.00;10.42;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;-0.22;0.00;10.37;0.00;-6.39;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;-0.22;0.00;10.42;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;-0.22;0.00;10.37;0.00;-6.39;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;-0.22;0.00;10.37;0.00;-6.39;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;-0.22;0.00;10.42;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;-0.22;0.00;10.37;0.00;-6.39;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;-0.22;0.00;10.42;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;-0.22;0.00;10.37;0.00;-6.39;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;-0.22;0.00;10.42;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;-0.22;0.00;10.42;0.00;-6.39;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;-0.22;0.00;10.37;0.00;-7.95;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;0.15;0.00;14.08;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.15;0.00;14.06;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;153;0.075;N;0.15;0.00;14.06;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;N;0.15;0.00;14.08;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;0.15;0.00;14.08;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;0.15;0.00;14.06;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;0.15;0.00;14.08;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;0.15;0.00;14.06;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;0.15;0.00;14.08;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;0.15;0.00;14.06;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;0.15;0.00;14.06;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;0.15;0.00;14.08;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;0.15;0.00;14.06;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;0.15;0.00;14.08;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.15;0.00;14.08;0.00;-8.20;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.15;0.00;14.06;0.00;-9.26;0.00;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-11.49;0.09;1.27;0.00;1.27;-0.14;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_z;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;M_z;-11.08;0.00;1.26;0.00;2.53;-0.18;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-10.26;0.19;1.27;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-11.90;-0.17;1.24;0.00;0.00;-0.18;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-23.67;0.00;-0.04;0.00;-0.43;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.250;M_y;-23.56;0.00;0.00;0.00;-0.43;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_z;-23.67;0.00;-0.04;0.00;-0.43;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-24.49;0.00;-0.39;0.00;-0.43;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_T;-22.16;0.00;0.01;0.00;-0.46;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_y;-22.16;0.00;0.01;0.00;-0.46;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-22.16;0.00;0.01;0.00;-0.46;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-23.19;0.00;-0.37;0.00;-0.46;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-23.19;0.00;-0.04;0.00;-0.42;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.250;M_y;-23.09;0.00;0.00;0.00;-0.43;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.250;M_z;-23.09;0.00;0.00;0.00;-0.43;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-24.01;0.00;-0.39;0.00;-0.43;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-97.96;1.34;-63.02;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-97.96;1.34;-63.02;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-93.38;-1.30;-62.54;0.09;-251.48;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-93.38;-1.30;-62.54;0.09;-251.48;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-93.38;-1.30;-62.54;0.09;-251.48;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-97.96;1.34;-63.02;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-97.96;1.34;-63.02;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-93.38;-1.30;-62.54;0.09;-251.48;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-93.38;-1.30;-62.54;0.09;-251.48;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-97.96;1.34;-63.02;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-93.38;-1.30;-62.54;0.09;-251.48;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.000;M_T;-96.75;0.67;-62.98;-0.02;-63.02;-1.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-97.96;1.34;-63.02;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-93.38;-1.30;-62.54;0.09;-251.48;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-97.96;1.34;-63.02;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-95.59;-0.01;-62.89;0.00;-125.98;-1.33;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-93.38;1.34;-62.54;0.09;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-97.96;-1.30;-63.02;-0.02;-251.48;-1.33;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-71.40;-0.03;79.01;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-70.97;-0.02;77.22;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-70.97;-0.02;77.22;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-71.40;-0.03;79.01;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-70.97;-0.02;77.22;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-71.40;-0.03;79.01;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-71.40;-0.03;79.01;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-70.97;-0.02;77.22;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-70.97;-0.02;77.22;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-71.40;-0.03;79.01;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-70.97;-0.02;77.22;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-71.40;-0.03;79.01;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-70.97;-0.02;77.22;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-71.40;-0.03;79.01;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-70.97;-0.02;79.01;0.00;-122.79;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-71.40;-0.03;77.22;0.00;-251.72;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-67.15;0.00;34.00;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-67.01;0.00;31.99;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-67.01;0.00;31.99;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-67.15;0.00;34.00;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-67.01;0.00;31.99;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-67.15;0.00;34.00;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-67.15;0.00;34.00;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-67.01;0.00;31.99;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-67.01;0.00;31.99;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-67.15;0.00;34.00;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-67.01;0.00;31.99;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-67.15;0.00;34.00;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-67.15;0.00;34.00;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-67.01;0.00;31.99;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-67.01;0.00;34.00;0.00;116.15;0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-67.15;0.00;31.99;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-63.40;-0.01;5.90;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-63.42;-0.01;5.71;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-63.40;-0.01;5.90;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-63.42;-0.01;5.71;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-63.40;-0.01;5.90;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-63.42;-0.01;5.71;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_z;-63.40;-0.01;5.90;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_z;-63.42;-0.01;5.71;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_T;-63.40;-0.01;5.90;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_T;-63.42;-0.01;5.71;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_y;-63.42;-0.01;5.71;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_y;-63.40;-0.01;5.90;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_z;-63.42;-0.01;5.71;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_z;-63.40;-0.01;5.90;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-63.40;-0.01;5.90;0.00;150.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;;;;-63.42;-0.01;5.71;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
14;15;0.000;;-66.92;0.01;-34.76;0.00;64.46;0.02;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;;-66.93;0.01;-34.86;0.00;61.85;0.02;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;15;0.000;N;-66.92;0.01;-34.76;0.00;64.46;0.02;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;N;-66.93;0.01;-34.86;0.00;61.85;0.02;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;V_y;-66.93;0.01;-34.86;0.00;61.85;0.02;Beam | 1 - IPE 500 | L : 0.075 m
