Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;;;;-6.01;0.00;-0.58;0.00;-2.03;0.00;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
2;2;0.000;;-0.82;0.00;2.86;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;-0.77;0.00;2.32;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;139;1.650;N;-0.77;0.00;2.32;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;N;-0.82;0.00;2.86;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_y;-0.82;0.00;2.86;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;-0.77;0.00;2.32;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;-0.82;0.00;2.86;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;-0.77;0.00;2.32;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;-0.82;0.00;2.86;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;-0.77;0.00;2.32;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;-0.77;0.00;2.32;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;-0.82;0.00;2.86;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;-0.77;0.00;2.32;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;-0.82;0.00;2.86;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-0.77;0.00;2.86;0.00;2.05;0.00;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;-0.82;0.00;2.32;0.00;-2.23;0.00;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;-1.90;0.00;3.28;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;-1.84;0.00;2.76;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;-1.84;0.00;2.76;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;-1.90;0.00;3.28;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;-1.90;0.00;3.28;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;-1.84;0.00;2.76;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;-1.90;0.00;3.28;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;-1.84;0.00;2.76;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_T;-1.84;0.00;2.76;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_T;-1.90;0.00;3.28;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;-1.84;0.00;2.76;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;-1.90;0.00;3.28;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-1.90;0.00;3.28;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;-1.84;0.00;2.76;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-1.84;0.00;3.28;0.00;1.07;0.00;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-1.90;0.00;2.76;0.00;-3.69;0.00;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;-0.01;0.00;4.13;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;-0.01;0.00;4.08;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;-0.01;0.00;4.13;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;-0.01;0.00;4.08;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;-0.01;0.00;4.13;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;-0.01;0.00;4.08;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;-0.01;0.00;4.13;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;-0.01;0.00;4.08;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;-0.01;0.00;4.08;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;-0.01;0.00;4.13;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;-0.01;0.00;4.08;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;-0.01;0.00;4.13;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;-0.01;0.00;4.08;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;-0.01;0.00;4.13;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;-0.01;0.00;4.13;0.00;-2.45;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;-0.01;0.00;4.08;0.00;-3.06;0.00;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;0.07;0.00;5.43;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.07;0.00;5.40;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;0.07;0.00;5.43;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;0.07;0.00;5.40;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;0.07;0.00;5.40;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;0.07;0.00;5.43;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;0.07;0.00;5.43;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;0.07;0.00;5.40;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;0.07;0.00;5.43;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;0.07;0.00;5.40;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;0.07;0.00;5.40;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;0.07;0.00;5.43;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;0.07;0.00;5.40;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;0.07;0.00;5.43;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.07;0.00;5.43;0.00;-3.32;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.07;0.00;5.40;0.00;-3.73;0.00;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_T;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_z;-5.87;0.00;0.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-4.23;0.00;0.41;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-4.23;0.00;0.59;0.00;1.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-5.87;0.00;0.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.07;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.07;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-10.07;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-10.07;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-10.07;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-11.10;0.02;0.00;0.00;0.00;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-11.10;0.02;0.00;0.00;0.00;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-11.92;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.250;M_z;-11.00;0.00;0.00;0.00;0.00;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-10.07;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-11.92;-0.17;0.00;0.00;0.00;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-9.74;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-9.74;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-9.74;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-9.74;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-9.74;-0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_T;-10.77;-0.01;0.00;0.00;0.00;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_y;-10.77;-0.01;0.00;0.00;0.00;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-11.80;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-10.77;-0.01;0.00;0.00;0.00;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-9.74;0.19;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-11.80;-0.17;0.00;0.00;0.00;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-8.93;-0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-8.93;-0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-8.93;-0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-8.93;-0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-8.93;-0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-9.95;0.01;0.00;0.00;0.00;-0.18;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-9.95;0.01;0.00;0.00;0.00;-0.18;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-10.78;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.250;M_z;-9.85;0.00;0.00;0.00;0.00;-0.18;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-8.93;0.17;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-10.78;-0.15;0.00;0.00;0.00;-0.18;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-47.93;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-43.09;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-43.09;0.00;-27.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-47.93;0.00;-28.40;0.00;-111.48;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-32.79;-0.01;35.57;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-32.54;-0.01;33.61;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-32.54;-0.01;33.61;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-32.79;-0.01;35.57;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-32.79;-0.01;35.57;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-32.54;-0.01;33.61;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-32.79;-0.01;35.57;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-32.54;-0.01;33.61;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-32.79;-0.01;35.57;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-32.54;-0.01;33.61;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-32.54;-0.01;33.61;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-32.79;-0.01;35.57;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-32.54;-0.01;33.61;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-32.79;-0.01;35.57;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-32.54;-0.01;35.57;0.00;-54.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-32.79;-0.01;33.61;0.00;-111.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-30.81;0.00;15.37;0.00;29.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-30.63;0.00;13.43;0.00;51.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-30.63;0.00;13.43;0.00;51.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-30.81;0.00;15.37;0.00;29.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.315;V_y;-30.77;0.00;14.98;0.00;33.95;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-30.63;0.00;13.43;0.00;51.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-30.81;0.00;15.37;0.00;29.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-30.63;0.00;13.43;0.00;51.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;1.378;M_T;-30.65;0.00;13.68;0.00;49.19;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-30.81;0.00;15.37;0.00;29.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-30.63;0.00;13.43;0.00;51.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-30.81;0.00;15.37;0.00;29.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-30.81;0.00;15.37;0.00;29.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-30.63;0.00;13.43;0.00;51.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-30.63;0.00;15.37;0.00;51.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-30.81;0.00;13.43;0.00;29.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-29.10;-0.01;2.20;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-29.12;-0.01;2.02;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-29.10;-0.01;2.20;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-29.12;-0.01;2.02;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-29.10;-0.01;2.20;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-29.12;-0.01;2.02;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_z;-29.10;-0.01;2.20;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_z;-29.12;-0.01;2.02;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_T;-29.10;-0.01;2.20;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_T;-29.12;-0.01;2.02;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_y;-29.12;-0.01;2.02;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_y;-29.10;-0.01;2.20;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_z;-29.12;-0.01;2.02;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_z;-29.10;-0.01;2.20;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-29.10;-0.01;2.20;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;;;;-29.12;-0.01;2.02;0.00;67.28;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
14;15;0.000;;-30.87;0.00;-16.55;0.00;28.44;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;;-30.88;0.00;-16.64;0.00;27.20;0.00;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;15;0.000;N;-30.87;0.00;-16.55;0.00;28.44;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;N;-30.88;0.00;-16.64;0.00;27.20;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;V_y;-30.87;0.00;-16.55;0.00;28.44;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;V_y;-30.88;0.00;-16.64;0.00;27.20;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;V_z;-30.87;0.00;-16.55;0.00;28.44;0.00;Beam | 1 - IPE 500 | L : 0.075 m
