Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
60;;2.500;M_y;7.83;0.00;0.00;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_y;7.83;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_z;7.83;0.00;0.00;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_z;7.83;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;7.83;0.02;0.21;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;;;7.83;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
61;29;0.000;;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;0.037;;7.84;-0.02;0.20;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;0.787;;7.84;-0.01;0.14;0.00;0.13;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.213;;7.84;0.01;-0.14;0.00;0.13;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.963;;7.84;0.02;-0.20;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;;7.84;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;0.000;N;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.000;N;7.84;0.00;0.04;0.00;0.24;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_y;7.84;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_y;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_z;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_z;7.84;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.000;M_T;7.84;0.01;-0.12;0.00;0.16;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;1.500;M_T;7.84;-0.01;0.08;0.00;0.21;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_y;7.84;0.00;0.00;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_y;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_z;7.84;0.00;0.00;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_z;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;7.84;0.02;0.21;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;;;7.84;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
62;36;0.000;;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;0.037;;7.84;-0.02;0.20;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;0.787;;7.84;-0.01;0.14;0.00;0.13;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;4.213;;7.84;0.01;-0.14;0.00;0.13;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;4.963;;7.84;0.02;-0.20;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;;7.84;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;;4.963;N;7.84;0.02;-0.20;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.000;N;7.84;0.00;0.04;0.00;0.24;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_y;7.84;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_y;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_z;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_z;7.84;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_T;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_T;7.84;0.00;0.00;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_y;7.84;0.00;0.00;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_y;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_z;7.84;0.00;0.00;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_z;7.84;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;7.84;0.02;0.21;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;;;7.84;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
63;6;0.000;;5.20;1.77;0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;0.825;;5.17;1.59;0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;5.06;0.00;0.00;0.00;0.56;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;5.06;0.00;0.00;0.00;0.56;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.175;;5.16;-1.59;-0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;;5.19;-1.77;-0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;6;0.000;N;5.20;1.77;0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;N;5.06;0.00;0.00;0.00;0.56;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_y;5.20;1.77;0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_y;5.19;-1.77;-0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_z;5.20;1.77;0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_z;5.19;-1.77;-0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;0.500;M_T;5.18;1.70;0.34;0.00;0.19;-0.87;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.500;M_T;5.18;-1.70;-0.34;0.00;0.19;-0.87;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_y;5.06;0.00;0.00;0.00;0.56;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_y;5.20;1.77;0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_z;5.20;1.77;0.39;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_z;5.06;0.00;0.00;0.00;0.56;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;5.20;1.77;0.39;0.00;0.56;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;;;5.06;-1.77;-0.39;0.00;0.00;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
64;16;0.000;;1.57;2.06;0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.825;;1.56;1.85;0.47;0.00;0.46;-1.65;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;1.54;0.00;0.00;0.00;0.87;-3.46;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;1.54;0.00;0.00;0.00;0.87;-3.46;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.175;;1.56;-1.85;-0.47;0.00;0.46;-1.65;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;;1.57;-2.06;-0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;16;0.000;N;1.57;2.06;0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;N;1.54;0.00;0.00;0.00;0.87;-3.46;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_y;1.57;2.06;0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_y;1.57;-2.06;-0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_z;1.57;2.06;0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_z;1.57;-2.06;-0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.500;M_T;1.57;1.99;0.54;0.00;0.29;-1.02;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.500;M_T;1.57;-1.99;-0.54;0.00;0.29;-1.02;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_y;1.54;0.00;0.00;0.00;0.87;-3.46;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_y;1.57;2.06;0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_z;1.57;2.06;0.63;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_z;1.54;0.00;0.00;0.00;0.87;-3.46;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;1.57;2.06;0.63;0.00;0.87;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;;;1.54;-2.06;-0.63;0.00;0.00;-3.46;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
65;23;0.000;;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;0.825;;5.14;1.59;0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;4.175;;5.14;-1.59;-0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;;5.17;-1.77;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;23;0.000;N;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;N;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_y;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_y;5.17;-1.77;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_z;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_z;5.17;-1.77;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;0.500;M_T;5.15;1.70;0.34;0.00;0.19;-0.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;4.500;M_T;5.15;-1.70;-0.34;0.00;0.19;-0.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_y;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_y;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_z;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_z;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;5.17;1.77;0.40;0.00;0.57;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;;;5.03;-1.77;-0.40;0.00;0.00;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
66;30;0.000;;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;0.825;;5.14;1.59;0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;4.175;;5.14;-1.59;-0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;;5.17;-1.77;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;30;0.000;N;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;N;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;V_y;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;V_y;5.17;-1.77;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;V_z;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;V_z;5.17;-1.77;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;0.500;M_T;5.16;1.70;0.34;0.00;0.19;-0.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;4.500;M_T;5.16;-1.70;-0.34;0.00;0.19;-0.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;M_y;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;M_y;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;M_z;5.17;1.77;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;M_z;5.03;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;5.17;1.77;0.40;0.00;0.57;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;;;5.03;-1.77;-0.40;0.00;0.00;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
67;37;0.000;;5.19;1.76;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;0.825;;5.16;1.58;0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;5.06;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;5.06;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;4.175;;5.16;-1.58;-0.30;0.00;0.29;-1.41;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;;5.19;-1.76;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;44;5.000;N;5.19;-1.76;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;N;5.06;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;V_y;5.19;1.76;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;V_y;5.19;-1.76;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;V_z;5.19;1.76;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;V_z;5.19;-1.76;-0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;0.500;M_T;5.18;1.70;0.35;0.00;0.19;-0.87;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;4.500;M_T;5.18;-1.70;-0.35;0.00;0.19;-0.87;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;M_y;5.06;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;M_y;5.19;1.76;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;M_z;5.19;1.76;0.40;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;M_z;5.06;0.00;0.00;0.00;0.57;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;5.19;1.76;0.40;0.00;0.57;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;;;5.06;-1.76;-0.40;0.00;0.00;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
68;Failure;;;;;;;;;
Extremes;;;;;;;;;;
69;47;0.000;;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;41;6.727;;7.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
Extremes;41;6.727;N;7.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;N;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;V_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;V_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;V_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;V_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;M_T;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;M_T;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;M_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;M_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;M_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;M_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
Total;;;;7.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;;;;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
;;;;;;;;;;
70;Failure;;;;;;;;;
Extremes;;;;;;;;;;
71;9;0.000;;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;3;6.727;;7.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
Extremes;3;6.727;N;7.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;N;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;V_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;V_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;V_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;V_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;M_T;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;M_T;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;M_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;M_u;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;M_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;M_v;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
Total;;;;7.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
71;;;;7.04;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
;;;;;;;;;;
72;16;0.000;;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;;2.02;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;16;0.000;N;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;N;2.02;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_u;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_u;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_v;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_v;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_T;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_T;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_u;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_u;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_v;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_v;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;2.31;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;;;;2.02;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;
73;23;0.000;;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;;2.03;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;23;0.000;N;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;N;2.03;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_u;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_u;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_v;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_v;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_T;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_T;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_u;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_u;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_v;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_v;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;2.33;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;;;;2.03;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;
74;11;0.000;;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;19;6.403;;1.94;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;19;6.403;N;1.94;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;N;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_u;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_u;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_v;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_v;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_T;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_T;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_u;1.65;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
