Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
;No.;;|u|;u_x;u_y;u_z;φ_x;φ_y;φ_z;
7;3;;0.0;0.0;0.0;0.0;1.1;11.1;-0.3;
8;4;;0.0;0.0;0.0;0.0;0.0;6.7;0.3;
9;5;;0.0;0.0;0.0;0.0;-1.1;11.0;0.4;
40;41;;0.0;0.0;0.0;0.0;0.9;9.5;-0.2;
41;42;;0.0;0.0;0.0;0.0;0.0;4.8;0.3;
42;43;;0.0;0.0;0.0;0.0;-0.9;9.3;0.3;
90;55;;0.0;0.0;0.0;0.0;0.0;1.7;-6.3;
90;49;;0.0;0.0;0.0;0.0;0.0;-6.3;-7.1;
92;26;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.1;
92;33;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.3;
93;57;;0.0;0.0;0.0;0.0;0.0;4.4;-5.6;
93;50;;0.0;0.0;0.0;0.0;0.0;-9.1;-7.8;
95;58;;0.0;0.0;0.0;0.0;0.0;6.5;-5.0;
95;51;;0.0;0.0;0.0;0.0;0.0;-11.1;-8.4;
97;59;;0.0;0.0;0.0;0.0;0.0;5.5;-5.1;
97;54;;0.0;0.0;0.0;0.0;0.0;-10.1;-8.2;
99;60;;0.0;0.0;0.0;0.0;0.0;4.1;-5.5;
99;53;;0.0;0.0;0.0;0.0;0.0;-8.6;-7.8;
101;83;;0.0;0.0;0.0;0.0;0.0;1.9;-6.3;
101;55;;0.0;0.0;0.0;0.0;0.0;-6.5;-7.2;
102;64;;0.0;0.0;0.0;0.0;0.0;-6.3;-7.1;
102;69;;0.0;0.0;0.0;0.0;0.0;1.7;-6.3;
103;37;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.3;
103;30;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.1;
104;65;;0.0;0.0;0.0;0.0;0.0;-8.9;-7.8;
104;71;;0.0;0.0;0.0;0.0;0.0;4.3;-5.6;
105;66;;0.0;0.0;0.0;0.0;0.0;-10.9;-8.3;
105;72;;0.0;0.0;0.0;0.0;0.0;6.4;-5.0;
106;68;;0.0;0.0;0.0;0.0;0.0;-9.9;-8.2;
106;73;;0.0;0.0;0.0;0.0;0.0;5.4;-5.2;
107;67;;0.0;0.0;0.0;0.0;0.0;-8.5;-7.8;
107;74;;0.0;0.0;0.0;0.0;0.0;4.0;-5.5;
108;19;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.1;
108;26;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.3;
119;63;;0.0;0.0;0.0;0.0;0.0;3.2;-3.7;
119;52;;0.0;0.0;0.0;0.0;0.0;-6.0;-4.8;
121;62;;0.0;0.0;0.0;0.0;0.0;-6.0;-4.8;
121;76;;0.0;0.0;0.0;0.0;0.0;3.2;-3.7;
124;84;;0.0;0.0;0.0;0.0;0.0;4.7;-5.6;
124;57;;0.0;0.0;0.0;0.0;0.0;-9.3;-7.9;
125;85;;0.0;0.0;0.0;0.0;0.0;7.0;-5.0;
125;58;;0.0;0.0;0.0;0.0;0.0;-11.5;-8.6;
126;86;;0.0;0.0;0.0;0.0;0.0;6.1;-5.0;
126;59;;0.0;0.0;0.0;0.0;0.0;-10.6;-8.3;
127;87;;0.0;0.0;0.0;0.0;0.0;4.8;-5.4;
127;60;;0.0;0.0;0.0;0.0;0.0;-9.2;-8.0;
128;69;;0.0;0.0;0.0;0.0;0.0;-6.5;-7.1;
128;95;;0.0;0.0;0.0;0.0;0.0;1.8;-6.3;
129;30;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.3;
129;23;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.1;
130;71;;0.0;0.0;0.0;0.0;0.0;-9.2;-7.8;
130;96;;0.0;0.0;0.0;0.0;0.0;4.6;-5.6;
131;72;;0.0;0.0;0.0;0.0;0.0;-11.4;-8.5;
131;97;;0.0;0.0;0.0;0.0;0.0;6.8;-5.1;
132;73;;0.0;0.0;0.0;0.0;0.0;-10.5;-8.3;
132;98;;0.0;0.0;0.0;0.0;0.0;6.0;-5.1;
133;74;;0.0;0.0;0.0;0.0;0.0;-9.2;-7.9;
133;99;;0.0;0.0;0.0;0.0;0.0;4.8;-5.4;
134;89;;0.0;0.0;0.0;0.0;0.0;4.0;-3.6;
134;63;;0.0;0.0;0.0;0.0;0.0;-6.7;-4.9;
135;76;;0.0;0.0;0.0;0.0;0.0;-6.7;-4.9;
135;100;;0.0;0.0;0.0;0.0;0.0;4.0;-3.6;
148;111;;0.0;0.0;0.0;0.0;0.0;1.3;-6.4;
148;83;;0.0;0.0;0.0;0.0;0.0;-6.5;-7.3;
149;12;;0.3;-0.3;0.0;0.0;0.0;-0.9;-4.0;
149;19;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.4;
150;112;;0.0;0.0;0.0;0.0;0.0;3.9;-5.7;
150;84;;0.0;0.0;0.0;0.0;0.0;-9.1;-7.9;
151;113;;0.0;0.0;0.0;0.0;0.0;6.0;-5.3;
151;85;;0.0;0.0;0.0;0.0;0.0;-11.1;-8.7;
152;114;;0.0;0.0;0.0;0.0;0.0;4.9;-5.2;
152;86;;0.0;0.0;0.0;0.0;0.0;-10.1;-8.3;
153;115;;0.0;0.0;0.0;0.0;0.0;3.5;-5.6;
153;87;;0.0;0.0;0.0;0.0;0.0;-8.6;-7.9;
154;95;;0.0;0.0;0.0;0.0;0.0;-6.4;-7.3;
154;123;;0.0;0.0;0.0;0.0;0.0;1.2;-6.4;
155;23;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.4;
155;16;;0.2;-0.2;0.0;0.0;0.0;-0.9;-4.0;
156;96;;0.0;0.0;0.0;0.0;0.0;-9.0;-7.9;
156;124;;0.0;0.0;0.0;0.0;0.0;3.8;-5.7;
157;97;;0.0;0.0;0.0;0.0;0.0;-11.0;-8.6;
157;125;;0.0;0.0;0.0;0.0;0.0;5.8;-5.3;
158;98;;0.0;0.0;0.0;0.0;0.0;-9.9;-8.3;
158;126;;0.0;0.0;0.0;0.0;0.0;4.8;-5.3;
159;99;;0.0;0.0;0.0;0.0;0.0;-8.5;-7.9;
159;127;;0.0;0.0;0.0;0.0;0.0;3.4;-5.6;
160;117;;0.0;0.0;0.0;0.0;0.0;2.7;-3.8;
160;89;;0.0;0.0;0.0;0.0;0.0;-5.9;-4.8;
161;100;;0.0;0.0;0.0;0.0;0.0;-5.9;-4.8;
161;128;;0.0;0.0;0.0;0.0;0.0;2.7;-3.8;
174;139;;0.0;0.0;0.0;0.0;0.0;-12.8;-10.6;
174;111;;0.0;0.0;0.0;0.0;0.0;-6.0;-7.3;
175;2;;0.6;0.6;0.0;0.0;0.0;-2.2;-6.8;
175;12;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.6;
176;140;;0.0;0.0;0.0;0.0;0.0;-9.7;-7.6;
176;112;;0.0;0.0;0.0;0.0;0.0;-8.1;-7.7;
177;141;;0.0;0.0;0.0;0.0;0.0;2.8;-5.7;
177;113;;0.0;0.0;0.0;0.0;0.0;-9.3;-8.5;
178;142;;0.0;0.0;0.0;0.0;0.0;-3.0;-7.3;
178;114;;0.0;0.0;0.0;0.0;0.0;-7.9;-8.0;
179;143;;0.0;0.0;0.0;0.0;0.0;-5.2;-6.5;
179;115;;0.0;0.0;0.0;0.0;0.0;-6.2;-7.6;
180;123;;0.0;0.0;0.0;0.0;0.0;-5.9;-7.3;
180;151;;0.0;0.0;0.0;0.0;0.0;-13.3;-10.6;
181;16;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.6;
181;6;;0.5;0.5;0.0;0.0;0.0;-2.3;-6.7;
182;124;;0.0;0.0;0.0;0.0;0.0;-7.9;-7.8;
182;152;;0.0;0.0;0.0;0.0;0.0;-9.8;-7.5;
183;125;;0.0;0.0;0.0;0.0;0.0;-9.1;-8.5;
183;153;;0.0;0.0;0.0;0.0;0.0;2.6;-5.6;
184;126;;0.0;0.0;0.0;0.0;0.0;-7.8;-8.0;
184;154;;0.0;0.0;0.0;0.0;0.0;-3.0;-7.3;
185;127;;0.0;0.0;0.0;0.0;0.0;-6.1;-7.6;
185;155;;0.0;0.0;0.0;0.0;0.0;-5.0;-6.4;
186;145;;0.0;0.0;0.0;0.0;0.0;-0.7;-4.0;
186;117;;0.0;0.0;0.0;0.0;0.0;-3.4;-4.5;
187;128;;0.0;0.0;0.0;0.0;0.0;-3.4;-4.6;
