Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;;1.738;M_z;-3.23;0.02;-0.34;-0.01;-3.27;-1.77;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-2.54;2.01;1.60;-0.01;0.00;0.13;Beam | 2 - HEA 160 | L : 4.000 m
1;;;;-3.75;-1.28;-3.44;-0.01;-3.31;-1.77;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
2;2;0.000;;3.48;0.93;1.84;-0.04;-0.50;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;3.52;0.24;1.43;-0.03;2.21;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;139;1.650;N;3.52;0.24;1.43;-0.03;2.21;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;N;3.48;0.93;1.84;-0.04;-0.50;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_y;3.48;0.93;1.84;-0.04;-0.50;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;3.52;0.24;1.43;-0.03;2.21;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;3.48;0.93;1.84;-0.04;-0.50;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;3.52;0.24;1.43;-0.03;2.21;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;3.52;0.24;1.43;-0.03;2.21;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;3.48;0.93;1.84;-0.04;-0.50;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;3.52;0.24;1.43;-0.03;2.21;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;3.48;0.93;1.84;-0.04;-0.50;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;3.48;0.93;1.84;-0.04;-0.50;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;3.52;0.24;1.43;-0.03;2.21;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;3.52;0.93;1.84;-0.03;2.21;0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;3.48;0.24;1.43;-0.04;-0.50;-1.12;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;2.23;1.30;2.51;-0.04;-3.07;1.32;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;2.27;0.65;2.14;-0.03;0.59;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;2.27;0.65;2.14;-0.03;0.59;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;2.23;1.30;2.51;-0.04;-3.07;1.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;2.23;1.30;2.51;-0.04;-3.07;1.32;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;2.27;0.65;2.14;-0.03;0.59;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;2.23;1.30;2.51;-0.04;-3.07;1.32;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;2.27;0.65;2.14;-0.03;0.59;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_T;2.27;0.65;2.14;-0.03;0.59;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.591;M_T;2.25;1.20;2.37;-0.04;-1.63;0.57;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;2.27;0.65;2.14;-0.03;0.59;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;2.23;1.30;2.51;-0.04;-3.07;1.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;2.23;1.30;2.51;-0.04;-3.07;1.32;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;2.27;0.65;2.14;-0.03;0.59;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;2.27;1.30;2.51;-0.03;0.59;1.32;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;2.23;0.65;2.14;-0.04;-3.07;-0.38;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;4.05;1.17;2.95;-0.05;-2.06;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;4.04;1.16;2.91;-0.05;-1.62;1.45;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;4.05;1.17;2.95;-0.05;-2.06;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;4.04;1.16;2.91;-0.05;-1.62;1.45;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;4.05;1.17;2.95;-0.05;-2.06;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;4.04;1.16;2.91;-0.05;-1.62;1.45;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;4.05;1.17;2.95;-0.05;-2.06;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;4.04;1.16;2.91;-0.05;-1.62;1.45;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;4.05;1.17;2.95;-0.05;-2.06;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;4.04;1.16;2.91;-0.05;-1.62;1.45;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;4.04;1.16;2.91;-0.05;-1.62;1.45;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;4.05;1.17;2.95;-0.05;-2.06;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;4.05;1.17;2.95;-0.05;-2.06;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;4.04;1.16;2.91;-0.05;-1.62;1.45;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;4.05;1.17;2.95;-0.05;-1.62;1.62;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;4.04;1.16;2.91;-0.05;-2.06;1.45;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;4.15;0.40;4.31;-0.25;-3.09;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;4.15;0.39;4.30;-0.25;-2.93;1.35;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;4.15;0.39;4.30;-0.25;-2.93;1.35;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;4.15;0.38;4.30;-0.25;-2.77;1.33;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;4.15;0.40;4.31;-0.25;-3.09;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;4.15;0.38;4.30;-0.25;-2.77;1.33;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;4.15;0.40;4.31;-0.25;-3.09;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;4.15;0.38;4.30;-0.25;-2.77;1.33;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;4.15;0.40;4.31;-0.25;-3.09;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;4.15;0.38;4.30;-0.25;-2.77;1.33;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;4.15;0.40;4.31;-0.25;-3.09;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;4.15;0.38;4.30;-0.25;-2.77;1.33;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;4.15;0.38;4.30;-0.25;-2.77;1.33;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;4.15;0.40;4.31;-0.25;-3.09;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;4.15;0.40;4.31;-0.25;-3.09;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;4.15;0.38;4.30;-0.25;-2.77;1.33;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;4.15;0.40;4.31;-0.25;-2.77;1.37;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;4.15;0.38;4.30;-0.25;-3.09;1.33;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-3.18;0.30;0.75;0.01;3.21;-1.73;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-3.18;0.30;0.75;0.01;3.21;-1.73;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-3.11;0.03;0.32;0.01;3.34;-1.77;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;;-3.03;-0.26;-0.11;0.01;3.37;-1.74;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;;-3.03;-0.26;-0.11;0.01;3.37;-1.74;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-3.33;0.87;1.68;0.01;2.61;-1.44;Beam | 2 - HEA 160 | L : 4.000 m
6;;3.500;M_T;-2.57;-1.21;-1.61;0.01;1.85;-0.50;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;M_y;-3.03;-0.26;-0.11;0.01;3.37;-1.74;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-3.11;0.03;0.32;0.01;3.34;-1.77;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-2.42;2.01;3.53;0.01;3.37;0.12;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-3.63;-1.27;-1.72;0.01;0.00;-1.77;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-9.08;0.03;-0.63;0.00;-4.56;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-8.93;0.00;0.46;0.00;-4.60;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-8.24;-0.14;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-8.24;-0.14;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-8.24;-0.14;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-8.24;-0.14;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-8.24;-0.14;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.500;M_T;-8.54;-0.08;2.36;0.00;-2.67;-0.11;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.000;M_T;-9.30;0.08;-2.32;0.00;-3.47;-0.12;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-9.00;0.01;-0.05;0.00;-4.65;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-8.93;0.00;0.46;0.00;-4.60;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-8.24;0.15;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-9.60;-0.14;-4.61;0.00;-4.65;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-9.02;0.01;-0.02;0.00;-5.78;-0.19;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-8.18;-0.14;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-8.18;-0.14;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-8.18;-0.14;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-8.18;-0.14;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-8.18;-0.14;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;M_T;-8.64;-0.06;2.22;0.00;-4.26;-0.15;Beam | 2 - HEA 160 | L : 5.000 m
8;;1.000;M_T;-9.39;0.09;-2.86;0.00;-4.00;-0.12;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-9.02;0.01;-0.02;0.00;-5.78;-0.19;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-8.94;0.00;0.55;0.00;-5.71;-0.19;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-8.18;0.16;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-9.68;-0.14;-5.14;0.00;-5.78;-0.19;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-7.85;0.03;-0.63;0.00;-4.56;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-7.70;0.00;0.46;0.00;-4.59;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-7.01;-0.12;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-7.01;-0.12;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-7.01;-0.12;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-7.01;-0.12;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-7.01;-0.12;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.000;M_T;-7.47;-0.05;1.78;0.00;-3.71;-0.13;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.000;M_T;-8.07;0.07;-2.32;0.00;-3.47;-0.10;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-7.77;0.01;-0.05;0.00;-4.64;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-7.70;0.00;0.46;0.00;-4.59;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-7.01;0.13;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-8.37;-0.12;-4.61;0.00;-4.64;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-31.65;-0.03;-19.83;-0.02;-32.44;0.05;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-31.65;-0.03;-19.84;-0.02;-32.44;0.05;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-29.41;-0.03;-17.05;-0.04;-77.21;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-33.00;-0.04;-23.41;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-29.41;-0.03;-17.05;-0.01;0.00;0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-33.00;-0.04;-23.41;-0.04;-77.21;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-28.31;0.24;25.31;0.13;-36.71;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-28.48;0.16;23.85;0.11;-77.28;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-32.49;-0.14;10.33;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-32.35;-0.16;8.90;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-32.35;-0.16;8.90;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-32.49;-0.14;10.33;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-32.49;-0.14;10.33;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-32.35;-0.16;8.90;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-32.49;-0.14;10.33;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-32.35;-0.16;8.90;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-32.35;-0.16;8.90;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;M_T;-32.42;-0.15;9.62;-0.04;29.57;-0.43;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-32.35;-0.16;8.90;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-32.49;-0.14;10.33;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-32.35;-0.16;8.90;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-32.49;-0.14;10.33;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-32.35;-0.14;10.33;-0.04;36.86;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-32.49;-0.16;8.90;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-31.21;0.42;2.66;0.08;44.65;0.86;Beam | 1 - IPE 500 | L : 0.150 m
