Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
119;52;;0.0;0.0;0.0;0.0;0.0;-3.7;-11.1;
121;62;;0.0;0.0;0.0;0.0;0.0;-3.9;-12.2;
121;76;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.3;
124;84;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.4;
124;57;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
125;85;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.7;
125;58;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.7;
126;86;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
126;59;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.4;
127;87;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
127;60;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.4;
128;69;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.1;
128;95;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.2;
129;30;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.4;
129;23;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.6;
130;71;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.2;
130;96;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
131;72;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.9;
131;97;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.9;
132;73;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
132;98;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.2;
133;74;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
133;99;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
134;89;;0.0;0.0;0.0;0.0;0.0;-3.7;-11.1;
134;63;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
135;76;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.3;
135;100;;0.0;0.0;0.0;0.0;0.0;-3.9;-12.3;
148;111;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
148;83;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
149;12;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.6;
149;19;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.4;
150;112;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.4;
150;84;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
151;113;;0.0;0.0;0.0;0.0;0.0;-6.5;-17.7;
151;85;;0.0;0.0;0.0;0.0;0.0;-6.5;-17.7;
152;114;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.4;
152;86;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.4;
153;115;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.4;
153;87;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.4;
154;95;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.2;
154;123;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.2;
155;23;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.4;
155;16;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.6;
156;96;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
156;124;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
157;97;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.9;
157;125;;0.0;0.0;0.0;0.0;0.0;-6.5;-17.9;
158;98;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
158;126;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
159;99;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
159;127;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
160;117;;0.0;0.0;0.0;0.0;0.0;-3.8;-11.1;
160;89;;0.0;0.0;0.0;0.0;0.0;-4.1;-11.1;
161;100;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.3;
161;128;;0.0;0.0;0.0;0.0;0.0;-4.0;-12.3;
174;139;;0.0;0.0;0.0;0.0;0.0;4.1;-15.3;
174;111;;0.0;0.0;0.0;0.0;0.0;-5.9;-18.2;
175;2;;0.7;-0.7;0.0;0.0;0.0;-2.1;-7.2;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.6;
176;140;;0.0;0.0;0.0;0.0;0.0;1.4;-17.8;
176;112;;0.0;0.0;0.0;0.0;0.0;-4.5;-17.9;
177;141;;0.0;0.0;0.0;0.0;0.0;-9.1;-18.6;
177;113;;0.0;0.0;0.0;0.0;0.0;-2.5;-16.8;
178;142;;0.0;0.0;0.0;0.0;0.0;-7.0;-17.9;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.6;-17.5;
179;143;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.6;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.9;-17.4;
180;123;;0.0;0.0;0.0;0.0;0.0;-5.9;-18.8;
180;151;;0.0;0.0;0.0;0.0;0.0;-0.8;-15.9;
181;16;;0.0;0.0;0.0;0.0;0.0;-3.0;-10.3;
181;6;;0.3;-0.3;0.0;0.0;0.0;-3.0;-7.5;
182;124;;0.0;0.0;0.0;0.0;0.0;-4.5;-18.4;
182;152;;0.0;0.0;0.0;0.0;0.0;-2.9;-17.5;
183;125;;0.0;0.0;0.0;0.0;0.0;-2.5;-17.7;
183;153;;0.0;0.0;0.0;0.0;0.0;-9.6;-18.2;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.6;-18.0;
184;154;;0.0;0.0;0.0;0.0;0.0;-9.2;-17.8;
185;127;;0.0;0.0;0.0;0.0;0.0;-0.9;-18.0;
185;155;;0.0;0.0;0.0;0.0;0.0;-9.9;-18.5;
186;145;;0.0;0.0;0.0;0.0;0.0;-9.4;-12.3;
186;117;;0.0;0.0;0.0;0.0;0.0;2.3;-10.1;
187;128;;0.0;0.0;0.0;0.0;0.0;2.2;-11.9;
187;156;;0.0;0.0;0.0;0.0;0.0;-10.1;-12.5;
200;49;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
200;116;;0.0;0.0;0.0;0.0;0.0;4.7;-15.1;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.5;-9.7;
201;40;;0.6;-0.6;0.0;0.0;0.0;-1.9;-7.2;
202;50;;0.0;0.0;0.0;0.0;0.0;-5.0;-18.0;
202;118;;0.0;0.0;0.0;0.0;0.0;1.9;-17.7;
203;51;;0.0;0.0;0.0;0.0;0.0;-2.9;-16.9;
203;119;;0.0;0.0;0.0;0.0;0.0;-8.7;-18.5;
204;54;;0.0;0.0;0.0;0.0;0.0;-2.0;-17.6;
204;120;;0.0;0.0;0.0;0.0;0.0;-6.6;-17.8;
205;53;;0.0;0.0;0.0;0.0;0.0;-1.2;-17.4;
205;121;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.6;
206;129;;0.0;0.0;0.0;0.0;0.0;-0.3;-15.8;
206;64;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.9;
207;44;;0.2;-0.2;0.0;0.0;0.0;-2.8;-7.5;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.5;-10.4;
208;130;;0.0;0.0;0.0;0.0;0.0;-2.4;-17.3;
208;65;;0.0;0.0;0.0;0.0;0.0;-4.9;-18.5;
209;131;;0.0;0.0;0.0;0.0;0.0;-9.2;-18.0;
209;66;;0.0;0.0;0.0;0.0;0.0;-2.9;-17.8;
210;132;;0.0;0.0;0.0;0.0;0.0;-8.8;-17.7;
210;68;;0.0;0.0;0.0;0.0;0.0;-2.0;-18.1;
211;133;;0.0;0.0;0.0;0.0;0.0;-9.5;-18.4;
211;67;;0.0;0.0;0.0;0.0;0.0;-1.2;-18.0;
212;52;;0.0;0.0;0.0;0.0;0.0;2.1;-10.1;
212;122;;0.0;0.0;0.0;0.0;0.0;-9.1;-12.3;
213;134;;0.0;0.0;0.0;0.0;0.0;-9.8;-12.4;
213;62;;0.0;0.0;0.0;0.0;0.0;1.9;-12.0;
Total;;;0.7;0.1;0.0;0.0;0.3;4.7;0.2;
max/min;;;0.0;-0.7;0.0;0.0;-0.4;-10.1;-18.9;
