Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
158;98;;0.0;0.0;0.0;0.0;0.0;3.1;-11.0;
158;126;;0.0;0.0;0.0;0.0;0.0;-12.4;-14.2;
159;99;;0.0;0.0;0.0;0.0;0.0;1.7;-11.4;
159;127;;0.0;0.0;0.0;0.0;0.0;-11.0;-13.8;
160;117;;0.0;0.0;0.0;0.0;0.0;-7.5;-8.3;
160;89;;0.0;0.0;0.0;0.0;0.0;1.8;-7.1;
161;100;;0.0;0.0;0.0;0.0;0.0;1.7;-7.2;
161;128;;0.0;0.0;0.0;0.0;0.0;-7.5;-8.3;
174;139;;0.0;0.0;0.0;0.0;0.0;-3.4;-10.7;
174;111;;0.0;0.0;0.0;0.0;0.0;0.4;-12.1;
175;2;;0.3;-0.3;0.0;0.0;0.0;-2.2;-4.2;
175;12;;0.0;0.0;0.0;0.0;0.0;-1.9;-7.4;
176;140;;0.0;0.0;0.0;0.0;0.0;-7.3;-12.8;
176;112;;0.0;0.0;0.0;0.0;0.0;4.3;-11.1;
177;141;;0.0;0.0;0.0;0.0;0.0;-16.2;-14.6;
177;113;;0.0;0.0;0.0;0.0;0.0;8.1;-10.0;
178;142;;0.0;0.0;0.0;0.0;0.0;-14.4;-14.1;
178;114;;0.0;0.0;0.0;0.0;0.0;8.1;-10.2;
179;143;;0.0;0.0;0.0;0.0;0.0;-13.8;-14.4;
179;115;;0.0;0.0;0.0;0.0;0.0;7.4;-10.5;
180;123;;0.0;0.0;0.0;0.0;0.0;0.4;-12.2;
180;151;;0.0;0.0;0.0;0.0;0.0;-3.2;-10.6;
181;16;;0.0;0.0;0.0;0.0;0.0;-1.9;-7.5;
181;6;;0.2;-0.2;0.0;0.0;0.0;-2.2;-4.1;
182;124;;0.0;0.0;0.0;0.0;0.0;4.3;-11.2;
182;152;;0.0;0.0;0.0;0.0;0.0;-7.3;-12.8;
183;125;;0.0;0.0;0.0;0.0;0.0;8.0;-10.1;
183;153;;0.0;0.0;0.0;0.0;0.0;-16.1;-14.4;
184;126;;0.0;0.0;0.0;0.0;0.0;8.0;-10.3;
184;154;;0.0;0.0;0.0;0.0;0.0;-14.3;-14.0;
185;127;;0.0;0.0;0.0;0.0;0.0;7.3;-10.6;
185;155;;0.0;0.0;0.0;0.0;0.0;-13.8;-14.3;
186;145;;0.0;0.0;0.0;0.0;0.0;-12.9;-9.0;
186;117;;0.0;0.0;0.0;0.0;0.0;7.9;-6.4;
187;128;;0.0;0.0;0.0;0.0;0.0;7.9;-6.5;
187;156;;0.0;0.0;0.0;0.0;0.0;-12.9;-8.8;
200;49;;0.0;0.0;0.0;0.0;0.0;-7.9;-13.2;
200;116;;0.0;0.0;0.0;0.0;0.0;-15.1;-16.5;
201;33;;0.0;0.0;0.0;0.0;0.0;-2.7;-6.6;
201;40;;0.6;0.6;0.0;0.0;0.0;-3.2;-9.6;
202;50;;0.0;0.0;0.0;0.0;0.0;-9.5;-13.5;
202;118;;0.0;0.0;0.0;0.0;0.0;-12.4;-13.6;
203;51;;0.0;0.0;0.0;0.0;0.0;-10.0;-14.3;
203;119;;0.0;0.0;0.0;0.0;0.0;-0.7;-12.0;
204;54;;0.0;0.0;0.0;0.0;0.0;-8.0;-13.5;
204;120;;0.0;0.0;0.0;0.0;0.0;-7.0;-13.5;
205;53;;0.0;0.0;0.0;0.0;0.0;-5.9;-13.0;
205;121;;0.0;0.0;0.0;0.0;0.0;-9.7;-12.7;
206;129;;0.0;0.0;0.0;0.0;0.0;-15.5;-16.4;
206;64;;0.0;0.0;0.0;0.0;0.0;-7.8;-13.3;
207;44;;0.5;0.5;0.0;0.0;0.0;-3.3;-9.4;
207;37;;0.0;0.0;0.0;0.0;0.0;-2.7;-6.7;
208;130;;0.0;0.0;0.0;0.0;0.0;-12.6;-13.5;
208;65;;0.0;0.0;0.0;0.0;0.0;-9.3;-13.5;
209;131;;0.0;0.0;0.0;0.0;0.0;-0.9;-12.0;
209;66;;0.0;0.0;0.0;0.0;0.0;-9.8;-14.4;
210;132;;0.0;0.0;0.0;0.0;0.0;-7.1;-13.4;
210;68;;0.0;0.0;0.0;0.0;0.0;-7.9;-13.6;
211;133;;0.0;0.0;0.0;0.0;0.0;-9.6;-12.6;
211;67;;0.0;0.0;0.0;0.0;0.0;-5.8;-13.1;
212;52;;0.0;0.0;0.0;0.0;0.0;-2.1;-7.7;
212;122;;0.0;0.0;0.0;0.0;0.0;-4.4;-7.8;
213;134;;0.0;0.0;0.0;0.0;0.0;-4.3;-7.8;
213;62;;0.0;0.0;0.0;0.0;0.0;-2.1;-7.7;
Total;;;0.6;0.6;0.0;0.0;1.0;8.1;0.6;
max/min;;;0.0;-0.3;0.0;0.0;-1.1;-16.2;-16.5;
