Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
4;156;0.150;V_y;-0.01;0.00;3.01;0.00;-1.76;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;-0.01;0.00;3.05;0.00;-2.22;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;-0.01;0.00;3.01;0.00;-1.76;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;-0.01;0.00;3.01;0.00;-1.76;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;-0.01;0.00;3.05;0.00;-2.22;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;-0.01;0.00;3.01;0.00;-1.76;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;-0.01;0.00;3.05;0.00;-2.22;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;-0.01;0.00;3.01;0.00;-1.76;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;-0.01;0.00;3.05;0.00;-2.22;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;-0.01;0.00;3.05;0.00;-1.76;0.00;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;-0.01;0.00;3.01;0.00;-2.22;-0.01;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;0.05;0.00;4.02;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.05;0.00;4.00;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;0.05;0.00;4.02;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;0.05;0.00;4.00;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;0.05;0.00;4.00;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;0.05;0.00;4.02;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;0.05;0.00;4.02;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;0.05;0.00;4.00;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;0.05;0.00;4.02;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;0.05;0.00;4.00;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;0.05;0.00;4.00;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;0.05;0.00;4.02;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;0.05;0.00;4.00;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;0.05;0.00;4.02;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.05;0.00;4.02;0.00;-2.48;0.00;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.05;0.00;4.00;0.00;-2.78;0.00;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_T;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_z;-4.34;0.00;0.43;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-3.13;0.00;0.31;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-3.13;0.00;0.43;0.00;1.46;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-4.34;0.00;0.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-7.89;-0.14;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-7.89;-0.14;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-7.89;-0.14;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-7.89;-0.14;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-7.89;-0.14;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-8.65;0.01;0.00;0.00;0.00;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-8.65;0.01;0.00;0.00;0.00;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-9.26;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.250;M_z;-8.58;0.00;0.00;0.00;0.00;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-7.89;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-9.26;-0.14;0.00;0.00;0.00;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-7.61;-0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-7.61;-0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-7.61;-0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-7.61;-0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-7.61;-0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_T;-8.37;0.00;0.00;0.00;0.00;-0.17;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_y;-8.37;0.00;0.00;0.00;0.00;-0.17;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-9.13;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-8.37;0.00;0.00;0.00;0.00;-0.17;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-7.61;0.15;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-9.13;-0.13;0.00;0.00;0.00;-0.17;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-6.63;-0.11;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-6.63;-0.11;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-6.63;-0.11;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-6.63;-0.11;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-6.63;-0.11;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-7.39;0.01;0.00;0.00;0.00;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-7.39;0.01;0.00;0.00;0.00;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-8.00;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.250;M_z;-7.31;0.00;0.00;0.00;0.00;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-6.63;0.13;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-8.00;-0.11;0.00;0.00;0.00;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-35.91;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-32.32;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-32.32;0.00;-20.17;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-35.91;0.00;-21.04;0.00;-82.51;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-24.69;-0.01;26.35;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-24.52;-0.01;24.88;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-24.52;-0.01;24.88;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-24.69;-0.01;26.35;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-24.69;-0.01;26.35;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-24.52;-0.01;24.88;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-24.69;-0.01;26.35;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-24.52;-0.01;24.88;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-24.69;-0.01;26.35;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-24.52;-0.01;24.88;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-24.52;-0.01;24.88;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-24.69;-0.01;26.35;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-24.52;-0.01;24.88;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-24.69;-0.01;26.35;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-24.52;-0.01;26.35;0.00;-40.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-24.69;-0.01;24.88;0.00;-82.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-23.23;0.00;11.37;0.00;21.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-23.10;0.00;9.94;0.00;38.38;0.00;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-23.10;0.00;9.94;0.00;38.38;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-23.23;0.00;11.37;0.00;21.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.472;V_y;-23.19;0.00;10.94;0.00;26.87;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-23.10;0.00;9.94;0.00;38.38;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-23.23;0.00;11.37;0.00;21.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-23.10;0.00;9.94;0.00;38.38;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;1.378;M_T;-23.11;0.00;10.12;0.00;36.41;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-23.23;0.00;11.37;0.00;21.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-23.10;0.00;9.94;0.00;38.38;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-23.23;0.00;11.37;0.00;21.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-23.23;0.00;11.37;0.00;21.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-23.10;0.00;9.94;0.00;38.38;0.00;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-23.10;0.00;11.37;0.00;38.38;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-23.23;0.00;9.94;0.00;21.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-21.96;-0.01;1.63;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-21.97;-0.01;1.49;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-21.96;-0.01;1.63;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-21.97;-0.01;1.49;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-21.96;-0.01;1.63;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-21.97;-0.01;1.49;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_z;-21.96;-0.01;1.63;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_z;-21.97;-0.01;1.49;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_T;-21.96;-0.01;1.63;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_T;-21.97;-0.01;1.49;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_y;-21.97;-0.01;1.49;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_y;-21.96;-0.01;1.63;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_z;-21.97;-0.01;1.49;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_z;-21.96;-0.01;1.63;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-21.96;-0.01;1.63;0.00;50.02;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
13;;;;-21.97;-0.01;1.49;0.00;49.79;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
14;15;0.000;;-23.27;0.00;-12.24;0.00;21.05;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;;-23.28;0.00;-12.31;0.00;20.13;0.00;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;15;0.000;N;-23.27;0.00;-12.24;0.00;21.05;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;N;-23.28;0.00;-12.31;0.00;20.13;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;V_y;-23.27;0.00;-12.24;0.00;21.05;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;V_y;-23.28;0.00;-12.31;0.00;20.13;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;V_z;-23.27;0.00;-12.24;0.00;21.05;0.00;Beam | 1 - IPE 500 | L : 0.075 m
