Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
127;60;;0.0;0.0;0.0;0.0;0.0;-2.6;-17.6;
128;69;;0.0;0.0;0.0;0.0;0.0;-4.0;-18.1;
128;95;;0.0;0.0;0.0;0.0;0.0;-9.0;-18.7;
129;30;;0.0;0.0;0.0;0.0;0.0;-2.9;-9.7;
129;23;;0.0;0.0;0.0;0.0;0.0;-3.8;-9.3;
130;71;;0.0;0.0;0.0;0.0;0.0;-2.4;-17.7;
130;96;;0.0;0.0;0.0;0.0;0.0;-10.7;-19.0;
131;72;;0.0;0.0;0.0;0.0;0.0;-1.2;-17.5;
131;97;;0.0;0.0;0.0;0.0;0.0;-11.9;-19.5;
132;73;;0.0;0.0;0.0;0.0;0.0;-1.8;-17.4;
132;98;;0.0;0.0;0.0;0.0;0.0;-11.4;-19.3;
133;74;;0.0;0.0;0.0;0.0;0.0;-2.6;-17.7;
133;99;;0.0;0.0;0.0;0.0;0.0;-10.6;-19.1;
134;89;;0.0;0.0;0.0;0.0;0.0;-7.1;-11.5;
134;63;;0.0;0.0;0.0;0.0;0.0;-1.1;-10.8;
135;76;;0.0;0.0;0.0;0.0;0.0;-1.1;-10.8;
135;100;;0.0;0.0;0.0;0.0;0.0;-7.1;-11.5;
148;111;;0.0;0.0;0.0;0.0;0.0;-9.3;-18.7;
148;83;;0.0;0.0;0.0;0.0;0.0;-3.9;-18.0;
149;12;;0.1;-0.1;0.0;0.0;0.0;-3.8;-9.4;
149;19;;0.0;0.0;0.0;0.0;0.0;-2.9;-9.6;
150;112;;0.0;0.0;0.0;0.0;0.0;-10.8;-19.1;
150;84;;0.0;0.0;0.0;0.0;0.0;-2.3;-17.6;
151;113;;0.0;0.0;0.0;0.0;0.0;-12.0;-19.4;
151;85;;0.0;0.0;0.0;0.0;0.0;-1.1;-17.2;
152;114;;0.0;0.0;0.0;0.0;0.0;-11.4;-19.3;
152;86;;0.0;0.0;0.0;0.0;0.0;-1.8;-17.3;
153;115;;0.0;0.0;0.0;0.0;0.0;-10.5;-19.1;
153;87;;0.0;0.0;0.0;0.0;0.0;-2.7;-17.6;
154;95;;0.0;0.0;0.0;0.0;0.0;-4.0;-18.0;
154;123;;0.0;0.0;0.0;0.0;0.0;-9.2;-18.7;
155;23;;0.0;0.0;0.0;0.0;0.0;-2.9;-9.6;
155;16;;0.1;-0.1;0.0;0.0;0.0;-3.8;-9.4;
156;96;;0.0;0.0;0.0;0.0;0.0;-2.4;-17.6;
156;124;;0.0;0.0;0.0;0.0;0.0;-10.8;-19.1;
157;97;;0.0;0.0;0.0;0.0;0.0;-1.2;-17.3;
157;125;;0.0;0.0;0.0;0.0;0.0;-11.9;-19.4;
158;98;;0.0;0.0;0.0;0.0;0.0;-1.9;-17.4;
158;126;;0.0;0.0;0.0;0.0;0.0;-11.3;-19.3;
159;99;;0.0;0.0;0.0;0.0;0.0;-2.7;-17.6;
159;127;;0.0;0.0;0.0;0.0;0.0;-10.4;-19.1;
160;117;;0.0;0.0;0.0;0.0;0.0;-6.8;-11.5;
160;89;;0.0;0.0;0.0;0.0;0.0;-1.2;-10.8;
161;100;;0.0;0.0;0.0;0.0;0.0;-1.3;-10.8;
161;128;;0.0;0.0;0.0;0.0;0.0;-6.8;-11.5;
174;139;;0.0;0.0;0.0;0.0;0.0;-6.2;-17.1;
174;111;;0.0;0.0;0.0;0.0;0.0;-3.2;-18.2;
175;2;;0.2;-0.2;0.0;0.0;0.0;-3.4;-7.8;
175;12;;0.0;0.0;0.0;0.0;0.0;-2.8;-10.2;
176;140;;0.0;0.0;0.0;0.0;0.0;-9.4;-18.6;
176;112;;0.0;0.0;0.0;0.0;0.0;-0.1;-17.3;
177;141;;0.0;0.0;0.0;0.0;0.0;-15.8;-19.8;
177;113;;0.0;0.0;0.0;0.0;0.0;3.3;-16.4;
178;142;;0.0;0.0;0.0;0.0;0.0;-15.2;-19.6;
178;114;;0.0;0.0;0.0;0.0;0.0;3.9;-16.6;
179;143;;0.0;0.0;0.0;0.0;0.0;-15.3;-19.9;
179;115;;0.0;0.0;0.0;0.0;0.0;3.8;-16.7;
180;123;;0.0;0.0;0.0;0.0;0.0;-3.2;-18.2;
180;151;;0.0;0.0;0.0;0.0;0.0;-6.1;-17.0;
181;16;;0.0;0.0;0.0;0.0;0.0;-2.8;-10.2;
181;6;;0.2;-0.2;0.0;0.0;0.0;-3.4;-7.8;
182;124;;0.0;0.0;0.0;0.0;0.0;-0.1;-17.4;
182;152;;0.0;0.0;0.0;0.0;0.0;-9.4;-18.6;
183;125;;0.0;0.0;0.0;0.0;0.0;3.3;-16.5;
183;153;;0.0;0.0;0.0;0.0;0.0;-15.8;-19.8;
184;126;;0.0;0.0;0.0;0.0;0.0;3.8;-16.6;
184;154;;0.0;0.0;0.0;0.0;0.0;-15.2;-19.6;
185;127;;0.0;0.0;0.0;0.0;0.0;3.8;-16.8;
185;155;;0.0;0.0;0.0;0.0;0.0;-15.3;-19.8;
186;145;;0.0;0.0;0.0;0.0;0.0;-13.6;-12.3;
186;117;;0.0;0.0;0.0;0.0;0.0;6.0;-9.9;
187;128;;0.0;0.0;0.0;0.0;0.0;6.0;-10.0;
187;156;;0.0;0.0;0.0;0.0;0.0;-13.6;-12.2;
200;49;;0.0;0.0;0.0;0.0;0.0;-8.5;-19.0;
200;116;;0.0;0.0;0.0;0.0;0.0;-12.8;-20.5;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.8;-9.9;
201;40;;0.4;0.4;0.0;0.0;0.0;-3.9;-11.0;
202;50;;0.0;0.0;0.0;0.0;0.0;-8.6;-18.9;
202;118;;0.0;0.0;0.0;0.0;0.0;-12.1;-19.0;
203;51;;0.0;0.0;0.0;0.0;0.0;-7.8;-19.3;
203;119;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.4;
204;54;;0.0;0.0;0.0;0.0;0.0;-6.0;-18.7;
204;120;;0.0;0.0;0.0;0.0;0.0;-10.7;-19.2;
205;53;;0.0;0.0;0.0;0.0;0.0;-4.3;-18.3;
205;121;;0.0;0.0;0.0;0.0;0.0;-12.7;-18.8;
206;129;;0.0;0.0;0.0;0.0;0.0;-13.1;-20.5;
206;64;;0.0;0.0;0.0;0.0;0.0;-8.5;-19.0;
207;44;;0.4;0.4;0.0;0.0;0.0;-3.9;-10.9;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.8;-9.9;
208;130;;0.0;0.0;0.0;0.0;0.0;-12.3;-19.0;
208;65;;0.0;0.0;0.0;0.0;0.0;-8.5;-18.9;
209;131;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.4;
209;66;;0.0;0.0;0.0;0.0;0.0;-7.6;-19.3;
210;132;;0.0;0.0;0.0;0.0;0.0;-10.7;-19.2;
210;68;;0.0;0.0;0.0;0.0;0.0;-5.9;-18.7;
211;133;;0.0;0.0;0.0;0.0;0.0;-12.6;-18.8;
211;67;;0.0;0.0;0.0;0.0;0.0;-4.2;-18.3;
212;52;;0.0;0.0;0.0;0.0;0.0;0.0;-10.7;
212;122;;0.0;0.0;0.0;0.0;0.0;-8.5;-11.6;
213;134;;0.0;0.0;0.0;0.0;0.0;-8.4;-11.6;
213;62;;0.0;0.0;0.0;0.0;0.0;0.0;-10.8;
Total;;;0.4;0.4;0.0;0.0;0.6;6.0;0.3;
max/min;;;0.0;-0.2;0.0;0.0;-0.7;-15.8;-20.5;
