Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;22;26;4.000;;-64.11;-0.88;-42.09;0.09;-174.14;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-64.11;-0.88;-42.09;0.09;-174.14;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-46.20;-0.12;54.87;-0.04;-174.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-45.95;-0.23;53.47;-0.07;-84.91;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-43.08;0.00;23.82;0.03;44.21;0.44;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-42.96;0.02;22.35;0.03;80.58;0.39;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-40.42;-0.21;4.00;-0.03;104.46;-0.30;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-40.43;-0.21;3.86;-0.03;105.05;-0.26;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-43.08;-0.10;-23.89;-0.02;44.41;0.44;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-43.09;-0.10;-23.96;-0.02;42.62;0.45;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-67.31;0.94;45.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-67.31;0.94;45.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-65.98;0.24;43.88;-0.01;67.29;-0.88;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-65.98;0.24;43.88;-0.01;67.29;-0.88;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-63.84;-0.87;42.09;-0.08;174.14;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-63.84;-0.87;42.09;-0.08;174.14;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-67.60;0.94;-46.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-67.60;0.94;-46.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-66.27;0.24;-44.04;0.01;-67.86;-0.88;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-66.27;0.24;-44.04;0.01;-67.86;-0.88;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-64.13;-0.88;-41.89;0.09;-174.50;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-64.13;-0.88;-41.89;0.09;-174.50;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-45.55;-0.11;54.96;-0.04;-174.66;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-45.29;-0.22;53.56;-0.06;-85.12;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-42.42;-0.01;23.89;0.03;44.30;0.43;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-42.31;0.01;22.43;0.03;80.79;0.38;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-39.76;-0.16;3.93;-0.02;104.93;-0.23;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-39.78;-0.16;3.79;-0.02;105.51;-0.20;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-42.43;-0.11;-23.98;-0.03;44.50;0.43;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-42.44;-0.11;-24.04;-0.03;42.70;0.44;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-67.33;0.93;46.41;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-67.33;0.93;46.41;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-66.00;0.24;44.03;-0.01;67.86;-0.88;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-66.00;0.24;44.03;-0.01;67.86;-0.88;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-63.86;-0.88;41.89;-0.09;174.50;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-63.86;-0.88;41.89;-0.09;174.50;-0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-44.45;-0.16;44.80;-0.05;-85.44;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-44.27;-0.22;43.34;-0.07;-12.70;0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-43.44;-0.14;34.58;-0.05;-13.03;0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-43.30;-0.17;33.08;-0.06;42.80;0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-42.46;0.11;24.31;0.03;42.48;0.44;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-42.46;0.11;24.24;0.03;44.30;0.43;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-39.80;0.17;-3.52;0.03;105.47;-0.20;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-39.79;0.16;-3.66;0.02;104.93;-0.23;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-40.48;0.14;3.35;0.04;101.42;0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-40.33;0.14;1.79;0.02;105.66;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-41.46;0.08;13.67;0.04;80.46;0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-41.34;0.10;12.11;0.03;101.74;0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-45.10;-0.16;44.71;-0.05;-85.23;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-44.92;-0.22;43.26;-0.07;-12.64;0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-44.09;-0.14;34.49;-0.05;-12.96;0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-43.95;-0.18;32.99;-0.06;42.72;0.45;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-43.12;0.10;24.23;0.03;42.40;0.45;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-43.11;0.10;24.16;0.03;44.21;0.44;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-42.12;0.10;13.59;0.04;80.26;0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-41.99;0.11;12.04;0.03;101.41;0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-41.13;0.16;3.28;0.04;101.09;0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-40.99;0.17;1.72;0.02;105.21;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-41.96;-0.12;-11.77;-0.03;101.19;0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-42.09;-0.10;-13.32;-0.04;80.48;0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-42.94;-0.03;-22.09;-0.02;80.36;0.38;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-43.05;0.00;-23.55;-0.02;44.41;0.44;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-43.93;0.17;-32.72;0.06;42.50;0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-44.06;0.14;-34.22;0.05;-12.74;0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-44.90;0.22;-42.99;0.07;-12.85;0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-45.08;0.15;-44.44;0.05;-85.00;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-45.92;0.23;-53.21;0.07;-85.12;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-46.18;0.12;-54.60;0.04;-174.08;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-41.31;-0.10;-11.85;-0.03;101.51;0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-41.44;-0.08;-13.40;-0.04;80.68;0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-42.28;-0.02;-22.16;-0.03;80.56;0.37;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-42.40;0.00;-23.63;-0.03;44.50;0.43;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-43.28;0.17;-32.81;0.06;42.58;0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-43.41;0.13;-34.31;0.05;-12.80;0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-44.25;0.21;-43.08;0.06;-12.92;0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-44.42;0.15;-44.53;0.05;-85.21;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-45.27;0.21;-53.30;0.06;-85.33;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-45.53;0.11;-54.69;0.04;-174.44;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-40.46;0.21;-3.60;0.03;105.01;-0.26;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-40.44;0.21;-3.74;0.03;104.46;-0.30;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-40.96;-0.17;-1.45;-0.02;104.98;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-41.10;-0.17;-3.01;-0.04;101.30;0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-40.31;-0.14;-1.53;-0.02;105.44;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-40.45;-0.14;-3.08;-0.03;101.63;0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-52.56;-0.16;44.44;-0.05;-83.79;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-52.38;-0.23;42.99;-0.07;-11.64;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-51.55;-0.15;34.23;-0.05;-11.96;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-51.41;-0.18;32.73;-0.06;43.29;0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-50.57;0.09;23.96;0.02;42.97;0.47;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-50.57;0.09;23.89;0.02;44.76;0.47;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-52.78;0.12;12.81;0.04;79.59;0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-52.65;0.13;11.25;0.03;99.45;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-51.79;0.20;2.48;0.04;99.13;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-51.64;0.20;0.91;0.02;101.93;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-51.11;0.27;-4.40;0.04;101.73;-0.34;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-51.10;0.27;-4.55;0.04;101.06;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-51.62;-0.20;-0.64;-0.02;101.70;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-51.76;-0.20;-2.22;-0.04;99.34;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-52.62;-0.14;-10.98;-0.03;99.23;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-52.75;-0.12;-12.55;-0.03;79.81;0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-53.60;-0.04;-21.31;-0.02;79.70;0.39;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-53.71;-0.02;-22.78;-0.02;44.97;0.47;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-51.39;0.17;-32.46;0.06;43.08;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-51.53;0.14;-33.96;0.05;-11.73;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-52.36;0.22;-42.73;0.07;-11.85;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-52.54;0.16;-44.18;0.05;-83.56;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-53.38;0.24;-52.94;0.07;-83.68;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-53.64;0.13;-54.32;0.05;-172.19;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-47.57;-0.17;46.25;-0.05;-89.31;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-47.39;-0.24;44.80;-0.07;-14.17;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-46.55;-0.15;36.04;-0.05;-14.49;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-46.42;-0.19;34.54;-0.06;43.75;0.49;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-45.58;0.09;25.78;0.02;43.43;0.49;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-45.58;0.09;25.71;0.02;45.36;0.48;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-37.25;0.11;14.63;0.04;83.05;0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-37.13;0.13;13.09;0.03;105.92;0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-36.27;0.20;4.33;0.04;105.60;0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-36.13;0.20;2.77;0.02;111.46;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-35.60;0.29;-2.54;0.04;111.26;-0.33;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-35.58;0.28;-2.68;0.04;110.87;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-36.10;-0.21;-2.51;-0.02;111.23;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-36.24;-0.20;-4.06;-0.04;105.82;0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-37.10;-0.13;-12.82;-0.03;105.70;0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-37.22;-0.12;-14.37;-0.04;83.26;0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-38.07;-0.03;-23.13;-0.02;83.15;0.42;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-38.18;-0.01;-24.59;-0.02;45.56;0.48;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-46.39;0.18;-34.27;0.06;43.53;0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-46.53;0.15;-35.77;0.05;-14.27;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-47.36;0.23;-44.54;0.07;-14.38;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-47.54;0.16;-45.99;0.05;-89.08;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-48.38;0.28;-54.75;0.08;-89.20;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-48.65;0.15;-56.14;0.05;-180.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-35.55;-0.29;2.95;-0.04;110.87;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
1;10;11;0.000;N;-76.57;1.07;-46.97;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;10;11;0.000;V_y;-76.57;1.07;-46.97;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;10;12;4.000;V_y;-73.11;-1.00;-44.02;0.09;-180.76;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;11;12;0.000;V_z;-48.68;-0.15;56.40;-0.06;-180.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;V_z;-48.65;0.15;-56.14;0.05;-180.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;10;12;4.000;M_T;-73.11;-1.00;-44.02;0.09;-180.76;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;15;16;4.000;M_T;-72.82;-1.00;44.02;-0.09;180.76;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;15;16;4.000;M_y;-72.82;-1.00;44.02;-0.09;180.76;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;11;12;0.000;M_y;-48.68;-0.15;56.40;-0.06;-180.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;M_z;-46.42;-0.19;34.54;-0.06;43.75;0.49;Beam | 1 - IPE 500 | L : 1.650 m
1;10;;2.000;M_z;-74.80;0.01;-45.00;0.02;-91.97;-1.08;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;;-35.55;1.07;56.40;0.09;180.76;0.49;
1;;;;;-76.57;-1.00;-56.14;-0.09;-180.93;-1.08;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-8.33;-0.38;-1.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-8.33;-0.38;-1.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-7.87;-0.04;-0.96;0.00;-1.99;0.32;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-7.87;-0.04;-0.96;0.00;-1.99;0.32;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.738;;-7.80;0.01;-0.85;0.00;-2.21;0.33;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-7.11;0.21;-0.34;0.00;-3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-7.11;0.21;-0.34;0.00;-3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-8.17;-0.39;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-8.17;-0.39;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-7.72;-0.04;0.97;0.00;2.01;0.33;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-7.72;-0.05;0.97;0.00;2.01;0.33;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.738;;-7.65;0.01;0.86;0.00;2.22;0.33;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-6.96;0.21;0.34;0.00;3.39;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-6.96;0.21;0.34;0.00;3.39;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-17.75;0.00;0.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-17.75;0.00;0.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;1.738;;-17.22;0.00;0.10;0.00;0.88;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;2.238;;-17.07;0.00;-0.12;0.00;0.87;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-16.38;0.00;-0.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-16.38;0.00;-0.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-16.90;0.00;1.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-16.90;0.00;1.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;;2.238;;-16.22;0.00;-0.02;0.00;1.17;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-15.38;0.00;-0.56;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-15.38;0.00;-0.56;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-16.93;0.00;0.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-16.93;0.00;0.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;1.738;;-16.40;0.00;0.11;0.00;0.89;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;2.238;;-16.25;0.00;-0.12;0.00;0.89;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-15.56;0.00;-0.47;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-15.56;0.00;-0.47;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;;-8.09;-1.08;-2.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;39;0.000;;-8.09;-1.08;-2.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
