Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Corresponding Loading
54;21;5.000;max;0.01;0.00;-0.01;0.0;0.0;0.0;
54;21;5.000;min;-0.04;0.00;-0.01;0.0;0.0;0.0;
Extremes;14;0.000;ε_x;0.01;0.00;0.01;0.0;0.0;0.0;CO15
54;;2.000;ε_x;-0.04;0.00;0.00;0.0;1.3;0.0;CO18
54;14;0.000;γ_xy;0.01;0.00;0.01;0.0;0.0;0.0;CO12
54;21;5.000;γ_xy;-0.04;0.00;-0.01;0.0;0.0;0.0;CO12
54;14;0.000;γ_xz;0.01;0.00;0.01;0.0;0.0;0.0;CO12
54;21;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;CO12
54;;2.500;κ_x;0.01;0.00;0.00;0.0;1.5;0.0;CO18
54;;2.500;κ_x;-0.04;0.00;0.00;0.0;1.4;0.0;CO16
54;;2.500;κ_y;0.01;0.00;0.00;0.0;1.5;0.0;CO18
54;14;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;CO7
54;;2.500;κ_z;0.01;0.00;0.00;0.0;1.5;0.0;CO10
54;;2.500;κ_z;-0.04;0.00;0.00;0.0;1.4;0.0;CO12
Total;;;;0.01;0.00;0.01;0.0;1.5;0.0;
54;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
55;21;0.000;max;0.04;0.00;0.01;0.0;0.0;0.0;
55;21;0.000;min;-0.05;0.00;0.01;0.0;0.0;0.0;
55;;0.075;max;0.04;0.00;0.01;0.0;0.3;0.0;
55;;0.075;min;-0.05;0.00;0.01;0.0;0.2;0.0;
55;;4.925;max;0.04;0.00;-0.01;0.0;0.3;0.0;
55;;4.925;min;-0.05;0.00;-0.01;0.0;0.2;0.0;
55;28;5.000;max;0.04;0.00;-0.01;0.0;0.0;0.0;
55;28;5.000;min;-0.05;0.00;-0.01;0.0;0.0;0.0;
Extremes;28;5.000;ε_x;0.04;0.00;-0.01;0.0;0.0;0.0;CO17
55;;2.500;ε_x;-0.05;0.00;0.00;0.0;3.4;0.0;CO18
55;21;0.000;γ_xy;0.04;0.00;0.01;0.0;0.0;0.0;CO12
55;21;0.000;γ_xy;-0.05;0.00;0.01;0.0;0.0;0.0;CO10
55;21;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;CO18
55;28;5.000;γ_xz;-0.05;0.00;-0.01;0.0;0.0;0.0;CO18
55;;2.500;κ_x;0.04;0.00;0.00;0.0;6.4;0.0;CO18
55;;2.500;κ_x;-0.05;0.00;0.00;0.0;3.4;0.0;CO19
55;;2.500;κ_y;0.04;0.00;0.00;0.0;6.4;0.0;CO18
55;21;0.000;κ_y;-0.05;0.00;0.01;0.0;0.0;0.0;CO9
55;;2.500;κ_z;0.04;0.00;0.00;0.0;6.4;0.0;CO10
55;;2.500;κ_z;-0.05;0.00;0.00;0.0;3.4;0.0;CO12
Total;;;;0.04;0.00;0.01;0.0;6.4;0.0;
55;;;;-0.05;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
56;28;0.000;max;0.04;0.00;0.01;0.0;0.0;0.0;
56;28;0.000;min;-0.05;0.00;0.01;0.0;0.0;0.0;
56;;0.075;max;0.04;0.00;0.01;0.0;0.3;0.0;
56;;0.075;min;-0.05;0.00;0.01;0.0;0.2;0.0;
56;;4.925;max;0.04;0.00;-0.01;0.0;0.3;0.0;
56;;4.925;min;-0.05;0.00;-0.01;0.0;0.2;0.0;
56;35;5.000;max;0.04;0.00;-0.01;0.0;0.0;0.0;
56;35;5.000;min;-0.05;0.00;-0.01;0.0;0.0;0.0;
Extremes;28;0.000;ε_x;0.04;0.00;0.01;0.0;0.0;0.0;CO17
56;;2.500;ε_x;-0.05;0.00;0.00;0.0;3.5;0.0;CO18
56;28;0.000;γ_xy;0.04;0.00;0.01;0.0;0.0;0.0;CO12
56;28;0.000;γ_xy;-0.05;0.00;0.01;0.0;0.0;0.0;CO10
56;28;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;CO18
56;35;5.000;γ_xz;-0.05;0.00;-0.01;0.0;0.0;0.0;CO18
56;;3.000;κ_x;0.04;0.00;0.00;0.0;5.8;0.0;CO17
56;;3.000;κ_x;-0.05;0.00;0.00;0.0;3.4;0.0;CO15
56;;2.500;κ_y;0.04;0.00;0.00;0.0;6.1;0.0;CO18
56;28;0.000;κ_y;-0.05;0.00;0.01;0.0;0.0;0.0;CO9
56;;2.500;κ_z;0.04;0.00;0.00;0.0;6.1;0.0;CO10
56;;2.500;κ_z;-0.05;0.00;0.00;0.0;3.5;0.0;CO12
Total;;;;0.04;0.00;0.01;0.0;6.1;0.0;
56;;;;-0.05;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
57;35;0.000;max;0.04;0.00;0.01;0.0;0.0;0.0;
57;35;0.000;min;-0.04;0.00;0.01;0.0;0.0;0.0;
57;;0.075;max;0.04;0.00;0.01;0.0;0.3;0.0;
57;;0.075;min;-0.04;0.00;0.01;0.0;0.2;0.0;
57;;4.925;max;0.04;0.00;-0.01;0.0;0.3;0.0;
57;;4.925;min;-0.04;0.00;-0.01;0.0;0.2;0.0;
57;42;5.000;max;0.04;0.00;-0.01;0.0;0.0;0.0;
57;42;5.000;min;-0.04;0.00;-0.01;0.0;0.0;0.0;
Extremes;42;5.000;ε_x;0.04;0.00;-0.01;0.0;0.0;0.0;CO17
57;;2.000;ε_x;-0.04;0.00;0.00;0.0;3.5;0.0;CO18
57;42;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;CO10
57;35;0.000;γ_xy;-0.04;0.00;0.01;0.0;0.0;0.0;CO10
57;35;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;CO18
57;42;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;CO18
57;;2.500;κ_x;0.04;0.00;0.00;0.0;5.8;0.0;CO17
57;;2.500;κ_x;-0.04;0.00;0.00;0.0;3.6;0.0;CO15
57;;2.500;κ_y;0.04;0.00;0.00;0.0;5.8;0.0;CO18
57;35;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;CO9
57;;2.500;κ_z;0.04;0.00;0.00;0.0;5.8;0.0;CO10
57;;2.500;κ_z;-0.04;0.00;0.00;0.0;3.6;0.0;CO17
Total;;;;0.04;0.00;0.01;0.0;5.8;0.0;
57;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
58;5;0.000;max;0.04;0.00;0.01;0.0;0.0;0.0;
58;5;0.000;min;-0.04;0.00;0.01;0.0;0.0;0.0;
58;;0.037;max;0.04;0.00;0.01;0.0;0.1;0.0;
58;;0.037;min;-0.04;0.00;0.01;0.0;0.1;0.0;
58;;0.787;max;0.04;0.00;0.01;0.0;2.7;0.3;
58;;0.787;min;-0.04;0.00;0.00;0.0;1.8;0.2;
58;;4.213;max;0.04;0.00;0.00;0.0;2.7;0.3;
58;;4.213;min;-0.04;0.00;-0.01;0.0;1.8;0.2;
58;;4.963;max;0.04;0.00;-0.01;0.0;0.1;0.0;
58;;4.963;min;-0.04;0.00;-0.01;0.0;0.1;0.0;
58;15;5.000;max;0.04;0.00;-0.01;0.0;0.0;0.0;
58;15;5.000;min;-0.04;0.00;-0.01;0.0;0.0;0.0;
Extremes;5;0.000;ε_x;0.04;0.00;0.01;0.0;0.0;0.0;CO15
58;;3.000;ε_x;-0.04;0.00;0.00;0.0;3.3;0.3;CO16
58;15;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;CO11
58;5;0.000;γ_xy;-0.04;0.00;0.01;0.0;0.0;0.0;CO11
58;5;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;CO16
58;15;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;CO16
58;;2.500;κ_x;0.04;0.00;0.00;0.0;5.4;0.5;CO10
58;;2.500;κ_x;-0.04;0.00;0.00;0.0;3.5;0.3;CO17
58;;2.500;κ_y;0.04;0.00;0.00;0.0;5.4;0.5;CO16
58;5;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;CO7
58;;2.500;κ_z;0.04;0.00;0.00;0.0;5.4;0.5;CO11
58;5;0.000;κ_z;-0.04;0.00;0.01;0.0;0.0;0.0;CO7
Total;;;;0.04;0.00;0.01;0.0;5.4;0.5;
58;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
59;15;0.000;max;0.01;0.00;0.01;0.0;0.0;0.0;
59;15;0.000;min;-0.05;0.00;0.01;0.0;0.0;0.0;
59;;0.037;max;0.01;0.00;0.01;0.0;0.0;0.0;
59;;0.037;min;-0.05;0.00;0.01;0.0;0.0;0.0;
59;;0.787;max;0.01;0.00;0.00;0.0;0.8;0.1;
59;;0.787;min;-0.05;0.00;0.00;0.0;0.7;0.1;
59;;4.213;max;0.01;0.00;0.00;0.0;0.8;0.1;
59;;4.213;min;-0.05;0.00;0.00;0.0;0.7;0.1;
59;;4.963;max;0.01;0.00;-0.01;0.0;0.0;0.0;
59;;4.963;min;-0.05;0.00;-0.01;0.0;0.0;0.0;
59;22;5.000;max;0.01;0.00;-0.01;0.0;0.0;0.0;
59;22;5.000;min;-0.05;0.00;-0.01;0.0;0.0;0.0;
Extremes;15;0.000;ε_x;0.01;0.00;0.01;0.0;0.0;0.0;CO15
59;;2.000;ε_x;-0.05;0.00;0.00;0.0;1.3;0.1;CO18
59;22;5.000;γ_xy;0.01;0.00;-0.01;0.0;0.0;0.0;CO13
59;15;0.000;γ_xy;-0.05;0.00;0.01;0.0;0.0;0.0;CO13
59;15;0.000;γ_xz;0.01;0.00;0.01;0.0;0.0;0.0;CO18
59;22;5.000;γ_xz;-0.05;0.00;-0.01;0.0;0.0;0.0;CO18
59;;2.500;κ_x;0.01;0.00;0.00;0.0;1.5;0.1;CO18
59;;2.500;κ_x;-0.05;0.00;0.00;0.0;1.3;0.1;CO16
59;;2.500;κ_y;0.01;0.00;0.00;0.0;1.5;0.1;CO18
59;15;0.000;κ_y;-0.05;0.00;0.01;0.0;0.0;0.0;CO9
59;;2.500;κ_z;0.01;0.00;0.00;0.0;1.5;0.1;CO13
59;15;0.000;κ_z;-0.05;0.00;0.01;0.0;0.0;0.0;CO9
Total;;;;0.01;0.00;0.01;0.0;1.5;0.1;
59;;;;-0.05;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
60;22;0.000;max;0.04;0.00;0.01;0.0;0.0;0.0;
60;22;0.000;min;-0.04;0.00;0.01;0.0;0.0;0.0;
60;;0.037;max;0.04;0.00;0.01;0.0;0.1;0.0;
60;;0.037;min;-0.04;0.00;0.01;0.0;0.1;0.0;
60;;0.787;max;0.04;0.00;0.01;0.0;2.8;0.3;
60;;0.787;min;-0.04;0.00;0.00;0.0;1.8;0.2;
60;;4.213;max;0.04;0.00;0.00;0.0;2.8;0.3;
60;;4.213;min;-0.04;0.00;-0.01;0.0;1.8;0.2;
60;;4.963;max;0.04;0.00;-0.01;0.0;0.1;0.0;
60;;4.963;min;-0.04;0.00;-0.01;0.0;0.1;0.0;
60;29;5.000;max;0.04;0.00;-0.01;0.0;0.0;0.0;
60;29;5.000;min;-0.04;0.00;-0.01;0.0;0.0;0.0;
Extremes;29;5.000;ε_x;0.04;0.00;-0.01;0.0;0.0;0.0;CO15
60;;2.500;ε_x;-0.04;0.00;0.00;0.0;3.4;0.3;CO18
60;29;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;CO13
60;22;0.000;γ_xy;-0.04;0.00;0.01;0.0;0.0;0.0;CO13
60;22;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;CO18
60;29;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;CO18
60;;3.000;κ_x;0.04;0.00;0.00;0.0;5.3;0.5;CO16
60;;1.500;κ_x;-0.04;0.00;0.00;0.0;2.9;0.3;CO19
60;;2.500;κ_y;0.04;0.00;0.00;0.0;5.6;0.5;CO18
60;22;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;CO7
60;;2.500;κ_z;0.04;0.00;0.00;0.0;5.6;0.5;CO13
60;22;0.000;κ_z;-0.04;0.00;0.01;0.0;0.0;0.0;CO7
Total;;;;0.04;0.00;0.01;0.0;5.6;0.5;
60;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
61;29;0.000;max;0.04;0.00;0.01;0.0;0.0;0.0;
61;29;0.000;min;-0.04;0.00;0.01;0.0;0.0;0.0;
61;;0.037;max;0.04;0.00;0.01;0.0;0.1;0.0;
61;;0.037;min;-0.04;0.00;0.01;0.0;0.1;0.0;
61;;0.787;max;0.04;0.00;0.01;0.0;2.8;0.3;
61;;0.787;min;-0.04;0.00;0.00;0.0;1.8;0.2;
61;;4.213;max;0.04;0.00;0.00;0.0;2.8;0.3;
61;;4.213;min;-0.04;0.00;-0.01;0.0;1.8;0.2;
61;;4.963;max;0.04;0.00;-0.01;0.0;0.1;0.0;
61;;4.963;min;-0.04;0.00;-0.01;0.0;0.1;0.0;
61;36;5.000;max;0.04;0.00;-0.01;0.0;0.0;0.0;
61;36;5.000;min;-0.04;0.00;-0.01;0.0;0.0;0.0;
Extremes;29;0.000;ε_x;0.04;0.00;0.01;0.0;0.0;0.0;CO15
61;;2.500;ε_x;-0.04;0.00;0.00;0.0;3.4;0.3;CO18
61;36;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;CO13
61;29;0.000;γ_xy;-0.04;0.00;0.01;0.0;0.0;0.0;CO13
61;29;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;CO18
61;36;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;CO18
61;;4.000;κ_x;0.04;0.00;0.00;0.0;3.4;0.3;CO8
61;;1.500;κ_x;-0.04;0.00;0.00;0.0;2.9;0.3;CO18
61;;2.500;κ_y;0.04;0.00;0.00;0.0;5.5;0.5;CO18
61;29;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;CO9
61;;2.500;κ_z;0.04;0.00;0.00;0.0;5.5;0.5;CO13
61;29;0.000;κ_z;-0.04;0.00;0.01;0.0;0.0;0.0;CO9
Total;;;;0.04;0.00;0.01;0.0;5.5;0.5;
61;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
62;36;0.000;max;0.04;0.00;0.01;0.0;0.0;0.0;
62;36;0.000;min;-0.04;0.00;0.01;0.0;0.0;0.0;
62;;0.037;max;0.04;0.00;0.01;0.0;0.1;0.0;
62;;0.037;min;-0.04;0.00;0.01;0.0;0.1;0.0;
62;;0.787;max;0.04;0.00;0.01;0.0;2.7;0.3;
62;;0.787;min;-0.04;0.00;0.00;0.0;1.8;0.2;
62;;4.213;max;0.04;0.00;0.00;0.0;2.7;0.3;
62;;4.213;min;-0.04;0.00;-0.01;0.0;1.8;0.2;
62;;4.963;max;0.04;0.00;-0.01;0.0;0.1;0.0;
62;;4.963;min;-0.04;0.00;-0.01;0.0;0.1;0.0;
62;43;5.000;max;0.04;0.00;-0.01;0.0;0.0;0.0;
62;43;5.000;min;-0.04;0.00;-0.01;0.0;0.0;0.0;
Extremes;43;5.000;ε_x;0.04;0.00;-0.01;0.0;0.0;0.0;CO15
62;;2.000;ε_x;-0.04;0.00;0.00;0.0;3.3;0.3;CO18
62;43;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;CO18
62;36;0.000;γ_xy;-0.04;0.00;0.01;0.0;0.0;0.0;CO18
62;36;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;CO18
62;43;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;CO18
62;;2.500;κ_x;0.04;0.00;0.00;0.0;5.4;0.5;CO17
62;;2.500;κ_x;-0.04;0.00;0.00;0.0;3.5;0.3;CO10
62;;2.500;κ_y;0.04;0.00;0.00;0.0;5.4;0.5;CO18
62;36;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;CO9
62;;2.500;κ_z;0.04;0.00;0.00;0.0;5.4;0.5;CO18
62;36;0.000;κ_z;-0.04;0.00;0.01;0.0;0.0;0.0;CO9
Total;;;;0.04;0.00;0.01;0.0;5.4;0.5;
62;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;
;;;;;;;;;;
63;6;0.000;max;0.03;0.05;0.01;0.0;0.0;0.0;
63;6;0.000;min;-0.02;-0.10;0.00;0.0;0.0;0.0;
63;;0.825;max;0.03;0.04;0.01;0.0;4.1;37.8;
63;;0.825;min;-0.02;-0.08;0.00;0.0;-1.2;-20.1;
63;;2.000;max;0.03;0.02;0.00;0.0;7.6;72.0;
63;;2.000;min;-0.02;-0.02;0.00;0.0;-2.6;-40.0;
63;;2.000;max;0.03;0.02;0.00;0.0;7.6;72.0;
63;;2.000;min;-0.02;-0.02;0.00;0.0;-2.6;-40.0;
63;;2.500;max;0.03;0.01;0.00;0.0;8.0;74.1;
63;;2.500;min;-0.02;0.00;0.00;0.0;-2.7;-42.4;
63;;2.500;max;0.03;0.01;0.00;0.0;8.0;74.1;
63;;2.500;min;-0.02;0.00;0.00;0.0;-2.7;-42.4;
63;;4.175;max;0.03;0.08;0.00;0.0;4.1;34.1;
63;;4.175;min;-0.02;-0.04;-0.01;0.0;-0.9;-20.1;
63;16;5.000;max;0.03;0.08;0.00;0.0;0.0;0.0;
63;16;5.000;min;-0.02;-0.05;-0.01;0.0;0.0;0.0;
Extremes;6;0.000;ε_x;0.03;0.05;0.01;0.0;0.0;0.0;CO10
63;;2.500;ε_x;-0.02;0.00;0.00;0.0;-2.7;-42.4;CO16
63;16;5.000;γ_xy;0.03;0.08;0.00;0.0;0.0;0.0;CO16
63;6;0.000;γ_xy;-0.02;-0.10;0.00;0.0;0.0;0.0;CO16
63;6;0.000;γ_xz;0.03;0.05;0.01;0.0;0.0;0.0;CO10
63;16;5.000;γ_xz;-0.02;-0.05;-0.01;0.0;0.0;0.0;CO10
63;;4.000;κ_x;0.03;0.07;0.00;0.0;4.9;41.0;CO16
63;;0.500;κ_x;-0.02;-0.09;0.00;0.0;-0.7;-12.4;CO16
63;;2.500;κ_y;0.03;0.01;0.00;0.0;8.0;74.1;CO10
63;;2.500;κ_y;-0.02;0.00;0.00;0.0;-2.7;-42.4;CO11
63;;2.500;κ_z;0.03;0.01;0.00;0.0;8.0;74.1;CO16
63;;2.500;κ_z;-0.02;0.00;0.00;0.0;-2.7;-42.4;CO15
Total;;;;0.03;0.08;0.01;0.0;8.0;74.1;
63;;;;-0.02;-0.10;-0.01;0.0;-2.7;-42.4;
;;;;;;;;;;
64;16;0.000;max;0.01;0.03;0.01;0.0;0.0;0.0;
64;16;0.000;min;-0.07;-0.05;0.00;0.0;0.0;0.0;
64;;0.825;max;0.01;0.03;0.01;0.0;1.2;6.2;
64;;0.825;min;-0.07;-0.04;0.00;0.0;0.2;-4.4;
64;;2.500;max;0.01;0.00;0.00;0.0;2.3;12.9;
64;;2.500;min;-0.07;0.00;0.00;0.0;0.3;-9.3;
64;;2.500;max;0.01;0.00;0.00;0.0;2.3;12.9;
64;;2.500;min;-0.07;0.00;0.00;0.0;0.3;-9.3;
64;;4.175;max;0.01;0.04;0.00;0.0;1.2;6.2;
64;;4.175;min;-0.07;-0.03;-0.01;0.0;0.2;-4.4;
64;23;5.000;max;0.01;0.05;0.00;0.0;0.0;0.0;
64;23;5.000;min;-0.07;-0.03;-0.01;0.0;0.0;0.0;
Extremes;16;0.000;ε_x;0.01;0.03;0.01;0.0;0.0;0.0;CO15
64;;2.500;ε_x;-0.07;0.00;0.00;0.0;0.3;-9.3;CO18
64;23;5.000;γ_xy;0.01;0.05;0.00;0.0;0.0;0.0;CO16
64;16;0.000;γ_xy;-0.07;-0.05;0.00;0.0;0.0;0.0;CO16
64;16;0.000;γ_xz;0.01;0.03;0.01;0.0;0.0;0.0;CO10
64;23;5.000;γ_xz;-0.07;-0.03;-0.01;0.0;0.0;0.0;CO10
64;;4.500;κ_x;0.01;0.05;0.00;0.0;0.8;3.9;CO16
64;;0.500;κ_x;-0.07;-0.05;0.00;0.0;0.2;-2.7;CO16
64;;2.500;κ_y;0.01;0.00;0.00;0.0;2.3;12.9;CO10
64;16;0.000;κ_y;-0.07;-0.05;0.00;0.0;0.0;0.0;CO7
64;;2.500;κ_z;0.01;0.00;0.00;0.0;2.3;12.9;CO16
64;;2.500;κ_z;-0.07;0.00;0.00;0.0;0.3;-9.3;CO10
Total;;;;0.01;0.05;0.01;0.0;2.3;12.9;
64;;;;-0.07;-0.05;-0.01;0.0;0.0;-9.3;
;;;;;;;;;;
65;23;0.000;max;0.03;0.05;0.01;0.0;0.0;0.0;
65;23;0.000;min;-0.02;-0.05;0.00;0.0;0.0;0.0;
65;;0.825;max;0.03;0.04;0.01;0.0;4.1;20.1;
65;;0.825;min;-0.02;-0.04;0.00;0.0;0.5;-20.1;
65;;2.500;max;0.03;0.00;0.00;0.0;8.0;42.2;
65;;2.500;min;-0.02;0.00;0.00;0.0;0.5;-42.4;
65;;2.500;max;0.03;0.00;0.00;0.0;8.0;42.2;
65;;2.500;min;-0.02;0.00;0.00;0.0;0.5;-42.4;
65;;4.175;max;0.03;0.04;0.00;0.0;4.1;20.1;
65;;4.175;min;-0.02;-0.04;-0.01;0.0;0.5;-20.1;
65;30;5.000;max;0.03;0.05;0.00;0.0;0.0;0.0;
65;30;5.000;min;-0.02;-0.05;-0.01;0.0;0.0;0.0;
Extremes;23;0.000;ε_x;0.03;0.05;0.01;0.0;0.0;0.0;CO10
65;;2.500;ε_x;-0.02;0.00;0.00;0.0;0.5;-42.4;CO18
65;30;5.000;γ_xy;0.03;0.05;0.00;0.0;0.0;0.0;CO18
65;23;0.000;γ_xy;-0.02;-0.05;0.00;0.0;0.0;0.0;CO18
65;23;0.000;γ_xz;0.03;0.05;0.01;0.0;0.0;0.0;CO10
65;30;5.000;γ_xz;-0.02;-0.05;-0.01;0.0;0.0;0.0;CO10
65;;4.500;κ_x;0.03;0.05;0.00;0.0;2.6;12.6;CO18
65;;0.500;κ_x;-0.02;-0.05;0.00;0.0;0.4;-12.4;CO18
65;;2.500;κ_y;0.03;0.00;0.00;0.0;8.0;42.2;CO10
65;23;0.000;κ_y;-0.02;-0.05;0.00;0.0;0.0;0.0;CO7
65;;2.500;κ_z;0.03;0.00;0.00;0.0;8.0;42.2;CO18
65;;2.500;κ_z;-0.02;0.00;0.00;0.0;0.5;-42.4;CO15
Total;;;;0.03;0.05;0.01;0.0;8.0;42.2;
65;;;;-0.02;-0.05;-0.01;0.0;0.0;-42.4;
;;;;;;;;;;
66;30;0.000;max;0.03;0.05;0.01;0.0;0.0;0.0;
66;30;0.000;min;-0.02;-0.08;0.00;0.0;0.0;0.0;
66;;0.825;max;0.03;0.04;0.01;0.0;4.1;31.6;
66;;0.825;min;-0.02;-0.07;0.00;0.0;-0.6;-20.1;
66;;2.500;max;0.03;0.00;0.00;0.0;8.0;66.4;
66;;2.500;min;-0.02;0.00;0.00;0.0;-1.8;-42.4;
66;;2.500;max;0.03;0.00;0.00;0.0;8.0;66.4;
66;;2.500;min;-0.02;0.00;0.00;0.0;-1.8;-42.4;
66;;4.175;max;0.03;0.07;0.00;0.0;4.1;31.6;
66;;4.175;min;-0.02;-0.04;-0.01;0.0;-0.6;-20.1;
66;37;5.000;max;0.03;0.08;0.00;0.0;0.0;0.0;
66;37;5.000;min;-0.02;-0.05;-0.01;0.0;0.0;0.0;
Extremes;30;0.000;ε_x;0.03;0.05;0.01;0.0;0.0;0.0;CO10
66;;2.500;ε_x;-0.02;0.00;0.00;0.0;-1.8;-42.4;CO18
66;37;5.000;γ_xy;0.03;0.08;0.00;0.0;0.0;0.0;CO18
66;30;0.000;γ_xy;-0.02;-0.08;0.00;0.0;0.0;0.0;CO18
66;30;0.000;γ_xz;0.03;0.05;0.01;0.0;0.0;0.0;CO10
66;37;5.000;γ_xz;-0.02;-0.05;-0.01;0.0;0.0;0.0;CO10
66;;4.500;κ_x;0.03;0.08;0.00;0.0;2.6;19.8;CO18
66;;0.500;κ_x;-0.02;-0.08;0.00;0.0;-0.3;-12.4;CO18
66;;2.500;κ_y;0.03;0.00;0.00;0.0;8.0;66.4;CO10
66;;2.500;κ_y;-0.02;0.00;0.00;0.0;-1.8;-42.4;CO13
66;;2.500;κ_z;0.03;0.00;0.00;0.0;8.0;66.4;CO18
66;;2.500;κ_z;-0.02;0.00;0.00;0.0;-1.8;-42.4;CO15
Total;;;;0.03;0.08;0.01;0.0;8.0;66.4;
66;;;;-0.02;-0.08;-0.01;0.0;-1.8;-42.4;
;;;;;;;;;;
67;37;0.000;max;0.03;0.05;0.01;0.0;0.0;0.0;
67;37;0.000;min;-0.02;-0.08;0.00;0.0;0.0;0.0;
67;;0.825;max;0.03;0.04;0.01;0.0;4.2;34.1;
67;;0.825;min;-0.02;-0.08;0.00;0.0;-0.8;-20.1;
67;;2.500;max;0.03;0.00;0.00;0.0;8.1;74.1;
67;;2.500;min;-0.02;-0.01;0.00;0.0;-2.6;-42.4;
67;;2.500;max;0.03;0.00;0.00;0.0;8.1;74.1;
67;;2.500;min;-0.02;-0.01;0.00;0.0;-2.6;-42.4;
67;;3.000;max;0.03;0.02;0.00;0.0;7.7;72.0;
67;;3.000;min;-0.02;-0.02;0.00;0.0;-2.6;-40.0;
67;;3.000;max;0.03;0.02;0.00;0.0;7.7;72.0;
67;;3.000;min;-0.02;-0.02;0.00;0.0;-2.6;-40.0;
67;;4.175;max;0.03;0.08;0.00;0.0;4.2;37.8;
67;;4.175;min;-0.02;-0.04;-0.01;0.0;-1.2;-20.1;
67;44;5.000;max;0.03;0.10;0.00;0.0;0.0;0.0;
67;44;5.000;min;-0.02;-0.05;-0.01;0.0;0.0;0.0;
Extremes;44;5.000;ε_x;0.03;0.10;0.00;0.0;0.0;0.0;CO10
67;;2.500;ε_x;-0.02;-0.01;0.00;0.0;-2.6;-42.4;CO18
67;44;5.000;γ_xy;0.03;0.10;0.00;0.0;0.0;0.0;CO18
67;37;0.000;γ_xy;-0.02;-0.08;0.00;0.0;0.0;0.0;CO18
67;37;0.000;γ_xz;0.03;0.05;0.01;0.0;0.0;0.0;CO10
67;44;5.000;γ_xz;-0.02;-0.05;-0.01;0.0;0.0;0.0;CO10
67;;4.500;κ_x;0.03;0.09;0.00;0.0;2.7;23.9;CO18
67;;1.000;κ_x;-0.02;-0.07;0.00;0.0;-1.1;-23.9;CO19
67;;2.500;κ_y;0.03;0.00;0.00;0.0;8.1;74.1;CO10
67;;2.500;κ_y;-0.02;-0.01;0.00;0.0;-2.6;-42.4;CO13
67;;2.500;κ_z;0.03;0.00;0.00;0.0;8.1;74.1;CO18
67;;2.500;κ_z;-0.02;-0.01;0.00;0.0;-2.6;-42.4;CO15
Total;;;;0.03;0.10;0.01;0.0;8.1;74.1;
67;;;;-0.02;-0.08;-0.01;0.0;-2.6;-42.4;
;;;;;;;;;;
68;46;0.000;max;0.00;0.00;0.00;0.0;0.0;0.0;
68;46;0.000;min;0.00;0.00;0.00;0.0;0.0;0.0;
68;42;7.071;max;0.00;0.00;0.00;0.0;0.0;0.0;
68;42;7.071;min;0.00;0.00;0.00;0.0;0.0;0.0;
Extremes;46;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;CO1
68;46;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;CO1
68;46;0.000;γ_xu;0.00;0.00;0.00;0.0;0.0;0.0;CO1
