Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
6;6;4.000;φ_Y;0.6;0.2;-0.6;0.0;0.1;1.5;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Y;0.0;0.0;0.0;0.0;-0.5;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Z;0.6;0.2;-0.6;0.0;0.1;1.5;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.5;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;1.6;1.5;0.0;0.0;0.1;1.5;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-0.7;0.0;-0.5;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;1.1;0.0;-1.1;0.0;-0.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;1.3;0.0;-1.3;0.0;-0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;1.5;0.0;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;1.5;0.0;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;u_X;1.5;0.0;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_X;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Y;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;4.000;u_Y;1.5;0.0;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_Z;1.5;0.0;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Z;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_X;1.5;0.0;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_X;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.750;φ_Y;1.5;0.0;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Y;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;1.5;0.0;0.0;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;0.0;-1.5;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;1.8;0.0;-1.8;0.0;-0.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;2.0;0.0;-2.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;2.0;0.0;-2.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_X;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;2.0;0.0;-2.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.000;u_Y;2.1;0.0;-2.1;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;2.0;0.0;-2.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;2.0;0.0;-2.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_Y;2.0;0.0;-2.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;2.1;0.0;0.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;0.0;-2.1;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;1.1;0.0;-1.1;0.0;-0.5;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;1.3;0.0;-1.3;0.0;-0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;1.5;-0.1;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;1.5;-0.1;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_X;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;1.5;-0.1;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;4.000;u_Y;1.5;-0.1;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;1.5;-0.1;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;1.5;-0.1;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_Y;1.5;-0.1;-1.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;1.5;0.0;0.0;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-1.5;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.8;-2.8;0.2;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.8;-2.8;0.2;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_X;4.0;-4.0;-0.1;0.1;-0.4;-0.2;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;u_Y;2.8;-2.8;0.2;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Y;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;4.0;0.0;0.2;0.1;0.2;1.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-4.0;-0.5;0.0;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;5.9;-2.7;-1.0;5.2;-2.9;-3.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;5.9;-2.7;-1.0;5.2;-2.9;-3.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;5.9;-2.7;-1.0;5.2;-2.9;-3.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;5.9;-2.7;-1.0;5.2;-2.9;-3.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;5.9;-2.7;-1.0;5.2;-2.9;-3.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;5.9;-2.7;-1.0;5.2;-2.9;-3.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;5.9;-2.7;-1.0;5.2;-2.9;-3.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;3.2;-3.2;-0.5;0.1;-0.5;-1.7;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;5.9;-2.7;-0.5;5.2;-0.5;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;3.2;-3.2;-1.0;0.1;-2.9;-3.9;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;21.0;-1.2;-1.5;20.9;-5.8;-4.5;0.5;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;27.4;-0.6;-1.6;27.3;-5.3;-3.5;0.5;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;u_X;27.4;-0.6;-1.6;27.3;-5.3;-3.5;0.5;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_X;21.0;-1.2;-1.5;20.9;-5.8;-4.5;0.5;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_Y;21.0;-1.2;-1.5;20.9;-5.8;-4.5;0.5;Beam | 1 - IPE 500 | L : 1.575 m
