Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
148;111;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.2;
148;83;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.2;
149;12;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.0;
149;19;;0.0;0.0;0.0;0.0;0.0;-1.6;-4.9;
150;112;;0.0;0.0;0.0;0.0;0.0;-2.9;-9.2;
150;84;;0.0;0.0;0.0;0.0;0.0;-3.5;-9.4;
151;113;;0.0;0.0;0.0;0.0;0.0;-3.0;-8.4;
151;85;;0.0;0.0;0.0;0.0;0.0;-3.5;-8.5;
152;114;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.2;
152;86;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.4;
153;115;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.2;
153;87;;0.0;0.0;0.0;0.0;0.0;-3.7;-9.4;
154;95;;0.0;0.0;0.0;0.0;0.0;-3.2;-8.9;
154;123;;0.0;0.0;0.0;0.0;0.0;-3.2;-8.9;
155;23;;0.0;0.0;0.0;0.0;0.0;-1.6;-4.9;
155;16;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.0;
156;96;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.0;
156;124;;0.0;0.0;0.0;0.0;0.0;-3.1;-8.9;
157;97;;0.0;0.0;0.0;0.0;0.0;-3.3;-8.6;
157;125;;0.0;0.0;0.0;0.0;0.0;-3.1;-8.5;
158;98;;0.0;0.0;0.0;0.0;0.0;-3.5;-9.0;
158;126;;0.0;0.0;0.0;0.0;0.0;-2.8;-8.9;
159;99;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.2;
159;127;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.0;
160;117;;0.0;0.0;0.0;0.0;0.0;-1.6;-5.8;
160;89;;0.0;0.0;0.0;0.0;0.0;-2.4;-5.9;
161;100;;0.0;0.0;0.0;0.0;0.0;-2.9;-8.8;
161;128;;0.0;0.0;0.0;0.0;0.0;-2.1;-8.7;
174;139;;0.0;0.0;0.0;0.0;0.0;24.6;-2.1;
174;111;;0.0;0.0;0.0;0.0;0.0;-3.0;-8.6;
175;2;;1.5;-1.5;0.0;0.0;0.0;1.6;-0.1;
175;12;;0.0;0.0;0.0;0.0;0.0;-1.7;-4.4;
176;140;;0.0;0.0;0.0;0.0;0.0;20.3;-7.4;
176;112;;0.0;0.0;0.0;0.0;0.0;-2.1;-8.4;
177;141;;0.0;0.0;0.0;0.0;0.0;-2.2;-9.7;
177;113;;0.0;0.0;0.0;0.0;0.0;-0.8;-7.3;
178;142;;0.0;0.0;0.0;0.0;0.0;4.8;-6.8;
178;114;;0.0;0.0;0.0;0.0;0.0;-0.5;-8.3;
179;143;;0.0;0.0;0.0;0.0;0.0;7.3;-8.6;
179;115;;0.0;0.0;0.0;0.0;0.0;0.0;-8.2;
180;123;;0.0;0.0;0.0;0.0;0.0;-3.0;-9.9;
180;151;;0.0;0.0;0.0;0.0;0.0;12.1;-3.6;
181;16;;0.0;0.0;0.0;0.0;0.0;-1.4;-6.1;
181;6;;0.6;-0.6;0.0;0.0;0.0;-0.5;-1.1;
182;124;;0.0;0.0;0.0;0.0;0.0;-2.2;-9.7;
182;152;;0.0;0.0;0.0;0.0;0.0;9.7;-6.6;
183;125;;0.0;0.0;0.0;0.0;0.0;-0.9;-9.1;
183;153;;0.0;0.0;0.0;0.0;0.0;-3.5;-8.2;
184;126;;0.0;0.0;0.0;0.0;0.0;-0.5;-9.5;
184;154;;0.0;0.0;0.0;0.0;0.0;-0.6;-6.8;
185;127;;0.0;0.0;0.0;0.0;0.0;0.0;-9.5;
185;155;;0.0;0.0;0.0;0.0;0.0;-0.8;-8.2;
186;145;;0.0;0.0;0.0;0.0;0.0;-3.6;-7.4;
186;117;;0.0;0.0;0.0;0.0;0.0;1.6;-4.7;
187;128;;0.0;0.0;0.0;0.0;0.0;1.2;-9.1;
187;156;;0.0;0.0;0.0;0.0;0.0;-5.3;-7.9;
200;49;;0.0;0.0;0.0;0.0;0.0;-3.3;-8.7;
200;116;;0.0;0.0;0.0;0.0;0.0;25.0;-2.0;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.9;-4.5;
201;40;;1.5;-1.5;0.0;0.0;0.0;1.7;-0.1;
202;50;;0.0;0.0;0.0;0.0;0.0;-2.5;-8.6;
202;118;;0.0;0.0;0.0;0.0;0.0;20.7;-7.3;
203;51;;0.0;0.0;0.0;0.0;0.0;-1.2;-7.4;
203;119;;0.0;0.0;0.0;0.0;0.0;-1.8;-9.6;
204;54;;0.0;0.0;0.0;0.0;0.0;-0.9;-8.4;
204;120;;0.0;0.0;0.0;0.0;0.0;5.2;-6.7;
205;53;;0.0;0.0;0.0;0.0;0.0;-0.4;-8.3;
205;121;;0.0;0.0;0.0;0.0;0.0;7.7;-8.5;
206;129;;0.0;0.0;0.0;0.0;0.0;12.6;-3.5;
206;64;;0.0;0.0;0.0;0.0;0.0;-3.3;-10.0;
207;44;;0.5;-0.5;0.0;0.0;0.0;-0.4;-1.1;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.8;-6.2;
208;130;;0.0;0.0;0.0;0.0;0.0;10.0;-6.5;
208;65;;0.0;0.0;0.0;0.0;0.0;-2.6;-9.8;
209;131;;0.0;0.0;0.0;0.0;0.0;-3.1;-8.1;
209;66;;0.0;0.0;0.0;0.0;0.0;-1.3;-9.2;
210;132;;0.0;0.0;0.0;0.0;0.0;-0.1;-6.6;
210;68;;0.0;0.0;0.0;0.0;0.0;-0.9;-9.6;
211;133;;0.0;0.0;0.0;0.0;0.0;-0.4;-8.0;
211;67;;0.0;0.0;0.0;0.0;0.0;-0.4;-9.6;
212;52;;0.0;0.0;0.0;0.0;0.0;1.2;-4.7;
212;122;;0.0;0.0;0.0;0.0;0.0;-3.2;-7.4;
213;134;;0.0;0.0;0.0;0.0;0.0;-5.0;-7.8;
213;62;;0.0;0.0;0.0;0.0;0.0;0.8;-9.2;
Total;;;1.5;0.2;0.0;0.0;0.8;25.0;0.2;
max/min;;;0.0;-1.5;0.0;0.0;-0.9;-5.3;-10.0;
