Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
3;3;0.000;V_z;4.23;1.96;3.40;-0.05;-4.14;1.99;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;4.29;0.97;2.90;-0.05;0.81;-0.58;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_T;4.29;0.97;2.90;-0.05;0.81;-0.58;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.394;M_T;4.25;1.88;3.27;-0.05;-2.83;1.22;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;4.29;0.97;2.90;-0.05;0.81;-0.58;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;4.23;1.96;3.40;-0.05;-4.14;1.99;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;4.23;1.96;3.40;-0.05;-4.14;1.99;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;4.29;0.97;2.90;-0.05;0.81;-0.58;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;4.29;1.96;3.40;-0.05;0.81;1.99;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;4.23;0.97;2.90;-0.05;-4.14;-0.58;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;6.07;1.76;3.98;-0.07;-2.82;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;6.07;1.74;3.93;-0.07;-2.23;2.17;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;6.07;1.76;3.98;-0.07;-2.82;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;6.07;1.74;3.93;-0.07;-2.23;2.17;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;6.07;1.76;3.98;-0.07;-2.82;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;6.07;1.74;3.93;-0.07;-2.23;2.17;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;6.07;1.76;3.98;-0.07;-2.82;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;6.07;1.74;3.93;-0.07;-2.23;2.17;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;6.07;1.76;3.98;-0.07;-2.82;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;6.07;1.74;3.93;-0.07;-2.23;2.17;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;6.07;1.74;3.93;-0.07;-2.23;2.17;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;6.07;1.76;3.98;-0.07;-2.82;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;6.07;1.76;3.98;-0.07;-2.82;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;6.07;1.74;3.93;-0.07;-2.23;2.17;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;6.07;1.76;3.98;-0.07;-2.23;2.44;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;6.07;1.74;3.93;-0.07;-2.82;2.17;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;6.21;0.62;5.86;-0.38;-4.19;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;6.21;0.60;5.85;-0.38;-3.98;2.04;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;6.21;0.60;5.85;-0.38;-3.98;2.04;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;6.21;0.59;5.83;-0.38;-3.76;2.01;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;6.21;0.62;5.86;-0.38;-4.19;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;6.21;0.59;5.83;-0.38;-3.76;2.01;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;6.21;0.62;5.86;-0.38;-4.19;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;6.21;0.59;5.83;-0.38;-3.76;2.01;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;6.21;0.62;5.86;-0.38;-4.19;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;6.21;0.59;5.83;-0.38;-3.76;2.01;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;6.21;0.62;5.86;-0.38;-4.19;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;6.21;0.59;5.83;-0.38;-3.76;2.01;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;6.21;0.59;5.83;-0.38;-3.76;2.01;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;6.21;0.62;5.86;-0.38;-4.19;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;6.21;0.62;5.86;-0.38;-4.19;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;6.21;0.59;5.83;-0.38;-3.76;2.01;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;6.21;0.62;5.86;-0.38;-3.76;2.07;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;6.21;0.59;5.83;-0.38;-4.19;2.01;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-4.79;3.02;5.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-4.79;3.02;5.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.20;0.45;1.07;0.02;4.73;-2.61;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.20;0.45;1.07;0.02;4.73;-2.61;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-4.10;0.04;0.43;0.01;4.90;-2.67;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;;-3.99;-0.39;-0.22;0.01;4.93;-2.62;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;;-3.99;-0.39;-0.22;0.01;4.93;-2.62;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.16;-1.92;-2.62;0.01;1.30;0.18;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.16;-1.92;-2.62;0.01;1.30;0.18;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-3.16;-1.92;-2.62;0.01;1.30;0.18;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-4.79;3.02;5.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-4.79;3.02;5.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-3.16;-1.92;-2.62;0.01;1.30;0.18;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-4.79;3.02;5.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-3.16;-1.92;-2.62;0.01;1.30;0.18;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-4.40;1.31;2.46;0.02;3.85;-2.17;Beam | 2 - HEA 160 | L : 4.000 m
6;;3.500;M_T;-3.37;-1.82;-2.46;0.01;2.59;-0.76;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;M_y;-3.99;-0.39;-0.22;0.01;4.93;-2.62;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-4.79;3.02;5.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-3.16;-1.92;-2.62;0.01;1.30;0.18;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-4.10;0.04;0.43;0.01;4.90;-2.67;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-3.16;3.02;5.24;0.02;4.93;0.18;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-4.79;-1.92;-2.62;0.01;0.00;-2.67;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-12.41;0.20;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-12.41;0.20;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-11.72;0.04;-0.95;0.00;-6.85;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-11.52;0.00;0.69;0.00;-6.91;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.58;-0.18;4.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.58;-0.18;4.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-10.58;-0.18;4.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-12.41;0.20;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-12.41;0.20;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-10.58;-0.18;4.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-10.58;-0.18;4.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-12.41;0.20;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.500;M_T;-11.00;-0.11;3.54;0.00;-4.00;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.000;M_T;-12.02;0.11;-3.49;0.00;-5.21;-0.15;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-12.41;0.20;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-11.62;0.02;-0.07;0.00;-6.98;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-12.41;0.20;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-11.52;0.00;0.69;0.00;-6.91;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-10.58;0.20;4.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-12.41;-0.18;-6.92;0.00;-6.98;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-12.60;0.20;-7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-12.60;0.20;-7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-11.72;0.02;-0.03;0.00;-8.69;-0.24;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.58;-0.18;4.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.58;-0.18;4.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-10.58;-0.18;4.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-12.60;0.20;-7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-12.60;0.20;-7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-10.58;-0.18;4.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-10.58;-0.18;4.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-12.60;0.20;-7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;M_T;-11.20;-0.08;3.33;0.00;-6.40;-0.20;Beam | 2 - HEA 160 | L : 5.000 m
8;;1.000;M_T;-12.21;0.12;-4.30;0.00;-6.02;-0.16;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-12.60;0.20;-7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-11.72;0.02;-0.03;0.00;-8.69;-0.24;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-12.60;0.20;-7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-11.62;-0.01;0.83;0.00;-8.59;-0.24;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-10.58;0.20;4.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-12.60;-0.18;-7.73;0.00;-8.69;-0.24;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-11.32;0.18;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-11.32;0.18;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-10.63;0.04;-0.95;0.00;-6.84;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-10.42;0.00;0.69;0.00;-6.90;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.49;-0.16;4.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.49;-0.16;4.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-9.49;-0.16;4.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-11.32;0.18;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-11.32;0.18;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-9.49;-0.16;4.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-9.49;-0.16;4.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-11.32;0.18;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.000;M_T;-10.11;-0.06;2.67;0.00;-5.57;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.000;M_T;-10.92;0.10;-3.49;0.00;-5.21;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-11.32;0.18;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-10.52;0.02;-0.07;0.00;-6.98;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-11.32;0.18;-6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-10.42;0.00;0.69;0.00;-6.90;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-9.49;0.18;4.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-11.32;-0.16;-6.92;0.00;-6.98;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-42.49;-0.05;-26.70;-0.03;-44.14;0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-42.49;-0.05;-26.71;-0.03;-44.14;0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-44.31;-0.06;-32.13;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-39.47;-0.04;-22.43;-0.01;0.00;0.16;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-44.31;-0.06;-32.13;-0.07;-103.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-39.24;0.24;34.03;0.15;-103.65;0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-39.24;0.24;34.03;0.15;-103.65;0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-39.24;0.24;34.03;0.15;-103.65;0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-39.24;0.24;34.03;0.15;-103.65;0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-39.24;0.24;34.03;0.15;-103.65;0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-39.24;0.24;34.03;0.15;-103.65;0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.412;M_z;-39.17;0.28;33.55;0.16;-89.71;0.10;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-39.00;0.40;34.03;0.19;-49.10;0.10;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-39.24;0.24;32.07;0.15;-103.65;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-45.47;-0.16;13.82;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-45.29;-0.21;11.88;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-45.29;-0.21;11.88;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-45.47;-0.16;13.82;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-45.47;-0.16;13.82;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-45.29;-0.21;11.88;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-45.47;-0.16;13.82;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-45.29;-0.21;11.88;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-45.29;-0.21;11.88;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-45.47;-0.16;13.82;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-45.29;-0.21;11.88;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-45.47;-0.16;13.82;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-45.29;-0.21;11.88;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-45.47;-0.16;13.82;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-45.29;-0.16;13.82;-0.06;49.60;-0.60;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-45.47;-0.21;11.88;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-43.76;0.63;3.75;0.11;59.62;1.16;Beam | 1 - IPE 500 | L : 0.150 m
