Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;139;1.650;M_T;2.09;-0.24;2.12;0.00;2.49;0.85;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;2.09;-0.24;2.12;0.00;2.49;0.85;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;2.04;-0.68;2.67;0.01;-1.46;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;2.09;-0.24;2.12;0.00;2.49;0.85;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;2.04;-0.68;2.67;0.01;-1.46;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;2.09;-0.24;2.67;0.01;2.49;0.85;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;2.04;-0.68;2.12;0.00;-1.46;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.394;M_T;0.97;-0.74;3.20;0.03;-2.60;-0.39;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_T;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;1.01;-0.35;3.33;0.03;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.96;-0.77;2.82;0.02;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;2.82;-0.91;4.07;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;2.82;-0.91;4.02;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;2.93;-0.37;5.61;0.15;-3.73;-0.71;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;2.93;-0.37;5.61;0.15;-3.73;-0.71;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;2.93;-0.36;5.62;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;2.93;-0.37;5.59;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.77;-0.18;0.74;-0.01;2.53;1.11;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.77;-0.18;0.74;-0.01;2.53;1.11;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-4.68;-0.01;0.45;-0.01;2.67;1.13;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-4.98;-0.55;1.37;-0.01;2.01;0.92;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;M_y;-4.57;0.17;0.17;-0.01;2.75;1.11;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-4.68;-0.01;0.45;-0.01;2.67;1.13;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-3.74;0.83;2.64;-0.01;2.75;1.13;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-5.38;-1.29;-0.88;-0.01;0.00;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-11.46;0.04;0.41;0.00;2.94;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-11.25;0.00;-0.30;0.00;2.96;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.32;-0.18;-1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.32;-0.18;-1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-10.32;-0.18;-1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-10.32;-0.18;-1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-10.32;-0.18;-1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.000;M_T;-11.76;0.11;1.50;0.00;2.23;-0.15;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.000;M_T;-10.94;-0.07;-1.15;0.00;2.39;-0.18;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-11.35;0.02;0.03;0.00;2.99;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-11.25;0.00;-0.30;0.00;2.96;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-10.32;0.19;2.97;0.00;2.99;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-12.17;-0.18;-1.82;0.00;0.00;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-11.32;0.01;0.01;0.00;3.73;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.18;-0.18;-2.03;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.18;-0.18;-2.03;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-10.18;-0.18;-2.03;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-10.18;-0.18;-2.03;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-10.18;-0.18;-2.03;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;1.000;M_T;-11.82;0.11;1.84;0.00;2.58;-0.16;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;M_T;-10.80;-0.08;-1.43;0.00;2.74;-0.19;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-11.32;0.01;0.01;0.00;3.73;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-11.21;-0.01;-0.36;0.00;3.68;-0.24;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-10.18;0.20;3.31;0.00;3.73;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-12.23;-0.18;-2.03;0.00;0.00;-0.24;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-10.33;0.03;0.41;0.00;2.93;-0.18;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-10.13;0.00;-0.30;0.00;2.96;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.19;-0.16;-1.81;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.19;-0.16;-1.81;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-9.19;-0.16;-1.81;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-9.19;-0.16;-1.81;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-9.19;-0.16;-1.81;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.000;M_T;-10.63;0.09;1.50;0.00;2.23;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.000;M_T;-9.81;-0.06;-1.15;0.00;2.39;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-10.22;0.01;0.03;0.00;2.99;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-10.13;0.00;-0.30;0.00;2.96;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-9.19;0.18;2.96;0.00;2.99;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-11.04;-0.16;-1.81;0.00;0.00;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-67.51;0.06;-31.45;0.03;-49.43;-0.09;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-67.51;0.06;-31.45;0.03;-49.43;-0.09;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-64.51;0.04;-29.36;0.08;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-64.51;0.04;-29.36;0.08;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-64.51;0.04;-29.36;0.08;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-64.51;0.04;-29.36;0.08;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.500;V_z;-65.11;0.05;-29.30;0.07;-109.57;-0.18;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-64.51;0.04;-29.36;0.08;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-64.51;0.04;-29.36;0.08;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-64.51;0.04;-29.36;0.08;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-64.51;0.07;-29.30;0.08;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-69.33;0.04;-34.44;0.01;-124.22;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.412;M_z;-29.65;-0.40;37.90;-0.20;-108.58;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-29.47;-0.34;38.38;-0.18;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-29.72;-0.57;36.42;-0.23;-124.31;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-8.75;0.15;18.18;0.05;57.67;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-8.93;0.10;16.26;0.05;30.54;0.72;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-7.17;-0.70;-0.69;-0.11;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-7.19;-0.70;-0.88;-0.12;82.80;-1.00;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-7.17;-0.70;-0.69;-0.11;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-7.19;-0.70;-0.88;-0.12;82.80;-1.00;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-7.19;-0.70;-0.88;-0.12;82.80;-1.00;Beam | 1 - IPE 500 | L : 0.150 m
