Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
;No.;No.;x [m];;N;V_y / V_u;V_z / V_v;M_T;M_y / M_u;M_z / M_v;Corresponding Loading
1;Obergurt;;;;;;;;;;
3;142;;0.825;V_y;-6.17;0.32;-3.32;0.06;58.34;0.42;CO30
3;142;;0.825;V_y;-33.47;-0.34;0.01;-0.06;44.13;-0.53;CO33
3;142;;0.825;V_z;-24.56;0.03;0.15;0.00;51.62;0.04;CO29
3;142;;0.825;V_z;-17.78;0.31;-3.81;0.05;85.51;0.26;CO35
3;142;;0.825;M_T;-6.17;0.32;-3.32;0.06;58.34;0.42;CO30
3;142;;0.825;M_T;-33.47;-0.34;0.01;-0.06;44.13;-0.53;CO33
3;142;;0.825;M_y;-35.38;0.19;-3.50;0.03;109.16;0.08;CO25
3;142;;0.825;M_y;-33.61;-0.34;-0.04;-0.06;44.00;-0.52;CO32
3;142;;0.825;M_z;-6.17;0.32;-3.32;0.06;58.34;0.42;CO30
3;142;;0.825;M_z;-33.47;-0.34;0.01;-0.06;44.13;-0.53;CO33
3;142;;0.855;N;-6.17;0.32;-3.34;0.06;58.24;0.41;CO30
3;142;;0.855;N;-51.96;-0.20;-1.56;-0.03;100.57;-0.11;CO27
3;142;;0.855;V_y;-6.17;0.32;-3.34;0.06;58.24;0.41;CO30
3;142;;0.855;V_y;-33.47;-0.34;-0.01;-0.06;44.13;-0.51;CO33
3;142;;0.855;V_z;-24.56;0.03;0.12;0.00;51.62;0.04;CO29
3;142;;0.855;V_z;-17.78;0.31;-3.84;0.05;85.39;0.25;CO35
3;142;;0.855;M_T;-6.17;0.32;-3.34;0.06;58.24;0.41;CO30
3;142;;0.855;M_T;-33.47;-0.34;-0.01;-0.06;44.13;-0.51;CO33
3;142;;0.855;M_y;-35.38;0.19;-3.52;0.03;109.05;0.07;CO25
3;142;;0.855;M_y;-33.61;-0.34;-0.07;-0.06;43.99;-0.51;CO32
3;142;;0.855;M_z;-6.17;0.32;-3.34;0.06;58.24;0.41;CO30
3;142;;0.855;M_z;-33.47;-0.34;-0.01;-0.06;44.13;-0.51;CO33
3;142;99;1.650;N;-6.24;0.31;-4.06;0.07;55.30;0.11;CO30
3;142;99;1.650;N;-52.03;-0.20;-2.32;-0.04;99.02;0.10;CO27
3;142;99;1.650;V_y;-6.24;0.31;-4.06;0.07;55.30;0.11;CO30
3;142;99;1.650;V_y;-33.54;-0.34;-0.74;-0.07;43.83;-0.20;CO33
3;142;99;1.650;V_z;-24.63;0.03;-0.62;0.00;51.42;0.02;CO29
3;142;99;1.650;V_z;-17.85;0.31;-4.57;0.06;82.05;-0.07;CO35
3;142;99;1.650;M_T;-6.24;0.31;-4.06;0.07;55.30;0.11;CO30
3;142;99;1.650;M_T;-33.54;-0.34;-0.74;-0.07;43.83;-0.20;CO33
3;142;99;1.650;M_y;-35.45;0.19;-4.27;0.04;105.95;-0.13;CO25
3;142;99;1.650;M_y;-33.68;-0.34;-0.80;-0.07;43.65;-0.20;CO32
3;142;99;1.650;M_z;-6.24;0.31;-4.06;0.07;55.30;0.11;CO30
3;142;99;1.650;M_z;-33.54;-0.34;-0.74;-0.07;43.83;-0.20;CO33
3;143;99;0.000;N;-6.56;0.24;-7.27;0.05;55.25;0.11;CO30
3;143;99;0.000;N;-52.89;-0.13;-11.08;-0.03;98.91;0.10;CO27
3;143;99;0.000;V_y;-6.56;0.24;-7.27;0.05;55.25;0.11;CO30
3;143;99;0.000;V_y;-33.86;-0.27;-3.95;-0.05;43.79;-0.21;CO33
3;143;99;0.000;V_z;-24.95;0.02;-3.89;0.00;51.37;0.02;CO29
3;143;99;0.000;V_z;-36.31;0.12;-13.03;0.03;105.83;-0.13;CO25
3;143;99;0.000;M_T;-6.56;0.24;-7.27;0.05;55.25;0.11;CO30
3;143;99;0.000;M_T;-33.86;-0.27;-3.95;-0.05;43.79;-0.21;CO33
3;143;99;0.000;M_y;-36.31;0.12;-13.03;0.03;105.83;-0.13;CO25
3;143;99;0.000;M_y;-34.00;-0.27;-4.01;-0.05;43.61;-0.20;CO32
3;143;99;0.000;M_z;-6.56;0.24;-7.27;0.05;55.25;0.11;CO30
3;143;99;0.000;M_z;-33.86;-0.27;-3.95;-0.05;43.79;-0.21;CO33
3;143;;0.825;N;-6.63;0.23;-8.02;0.05;48.95;-0.12;CO30
3;143;;0.825;N;-52.95;-0.13;-11.87;-0.03;89.44;0.25;CO27
3;143;;0.825;V_y;-6.63;0.23;-8.02;0.05;48.95;-0.12;CO30
3;143;;0.825;V_y;-33.93;-0.27;-4.70;-0.06;40.22;0.05;CO33
3;143;;0.825;V_z;-25.02;0.02;-4.65;0.00;47.86;0.00;CO29
3;143;;0.825;V_z;-36.37;0.12;-13.81;0.03;94.76;-0.27;CO25
3;143;;0.825;M_T;-6.63;0.23;-8.02;0.05;48.95;-0.12;CO30
3;143;;0.825;M_T;-33.93;-0.27;-4.70;-0.06;40.22;0.05;CO33
3;143;;0.825;M_y;-36.37;0.12;-13.81;0.03;94.76;-0.27;CO25
3;143;;0.825;M_y;-24.99;0.01;-7.68;0.00;39.98;0.01;CO31
3;143;;0.825;M_z;-52.69;-0.13;-11.76;-0.03;89.84;0.25;CO28
3;143;;0.825;M_z;-18.51;0.21;-11.31;0.05;72.96;-0.30;CO35
3;143;;0.825;N;-6.63;0.23;-8.02;0.05;48.95;-0.12;CO30
3;143;;0.825;N;-52.95;-0.13;-11.87;-0.03;89.44;0.25;CO27
3;143;;0.825;V_y;-6.63;0.23;-8.02;0.05;48.95;-0.12;CO30
3;143;;0.825;V_y;-33.93;-0.27;-4.70;-0.06;40.22;0.05;CO33
3;143;;0.825;V_z;-25.02;0.02;-4.65;0.00;47.86;0.00;CO29
3;143;;0.825;V_z;-36.37;0.12;-13.81;0.03;94.76;-0.27;CO25
3;143;;0.825;M_T;-6.63;0.23;-8.02;0.05;48.95;-0.12;CO30
3;143;;0.825;M_T;-33.93;-0.27;-4.70;-0.06;40.22;0.05;CO33
3;143;;0.825;M_y;-36.37;0.12;-13.81;0.03;94.76;-0.27;CO25
3;143;;0.825;M_y;-24.99;0.01;-7.68;0.00;39.98;0.01;CO31
3;143;;0.825;M_z;-52.69;-0.13;-11.76;-0.03;89.84;0.25;CO28
3;143;;0.825;M_z;-18.51;0.21;-11.31;0.05;72.96;-0.30;CO35
3;143;98;1.650;N;-6.70;0.22;-8.76;0.06;42.02;-0.34;CO30
3;143;98;1.650;N;-53.02;-0.12;-12.65;-0.03;79.33;0.38;CO27
3;143;98;1.650;V_y;-6.70;0.22;-8.76;0.06;42.02;-0.34;CO30
3;143;98;1.650;V_y;-34.00;-0.26;-5.46;-0.06;36.02;0.29;CO33
3;143;98;1.650;V_z;-25.10;0.02;-5.41;0.00;43.71;-0.01;CO29
3;143;98;1.650;V_z;-36.43;0.11;-14.58;0.03;83.05;-0.40;CO25
3;143;98;1.650;M_T;-6.70;0.22;-8.76;0.06;42.02;-0.34;CO30
3;143;98;1.650;M_T;-34.00;-0.26;-5.46;-0.06;36.02;0.29;CO33
3;143;98;1.650;M_y;-47.65;0.01;-12.57;0.00;84.12;-0.01;CO24
3;143;98;1.650;M_y;-25.06;0.01;-8.43;0.00;33.34;0.00;CO31
3;143;98;1.650;M_z;-45.91;-0.23;-8.75;-0.06;57.47;0.47;CO38
3;143;98;1.650;M_z;-18.57;0.20;-12.06;0.06;63.32;-0.51;CO35
3;144;98;0.000;N;-7.01;0.14;-11.97;0.04;41.98;-0.34;CO30
3;144;98;0.000;N;-53.87;-0.04;-21.41;-0.02;79.21;0.38;CO27
3;144;98;0.000;V_y;-7.01;0.14;-11.97;0.04;41.98;-0.34;CO30
3;144;98;0.000;V_y;-34.32;-0.17;-8.67;-0.03;35.98;0.28;CO33
3;144;98;0.000;V_z;-34.32;-0.17;-8.67;-0.03;35.98;0.28;CO33
3;144;98;0.000;V_z;-37.28;0.03;-23.34;0.02;82.93;-0.40;CO25
3;144;98;0.000;M_T;-7.01;0.14;-11.97;0.04;41.98;-0.34;CO30
3;144;98;0.000;M_T;-34.32;-0.17;-8.67;-0.03;35.98;0.28;CO33
3;144;98;0.000;M_y;-48.50;0.00;-21.37;0.00;84.01;-0.01;CO24
3;144;98;0.000;M_y;-25.38;0.01;-11.64;0.00;33.30;0.00;CO31
3;144;98;0.000;M_z;-46.49;-0.12;-14.73;-0.03;57.39;0.46;CO38
3;144;98;0.000;M_z;-19.15;0.09;-18.05;0.03;63.24;-0.51;CO35
3;144;;0.787;N;-7.08;0.13;-12.68;0.04;32.27;-0.46;CO30
3;144;;0.787;N;-53.92;-0.03;-22.15;-0.02;62.05;0.43;CO27
3;144;;0.787;V_y;-7.08;0.13;-12.68;0.04;32.27;-0.46;CO30
3;144;;0.787;V_y;-34.39;-0.16;-9.39;-0.04;28.87;0.43;CO33
3;144;;0.787;V_z;-34.39;-0.16;-9.39;-0.04;28.87;0.43;CO33
3;144;;0.787;V_z;-37.33;0.02;-24.08;0.02;64.26;-0.44;CO25
3;144;;0.787;M_T;-7.08;0.13;-12.68;0.04;32.27;-0.46;CO30
3;144;;0.787;M_T;-34.39;-0.16;-9.39;-0.04;28.87;0.43;CO33
3;144;;0.787;M_y;-48.55;0.00;-22.11;0.00;66.88;-0.01;CO24
3;144;;0.787;M_y;-25.44;0.01;-12.35;0.00;23.85;-0.01;CO31
3;144;;0.787;M_z;-46.55;-0.11;-15.46;-0.03;45.50;0.57;CO38
3;144;;0.787;M_z;-19.21;0.07;-18.77;0.04;48.74;-0.60;CO35
3;144;;0.787;N;-7.08;0.13;-12.68;0.04;32.27;-0.46;CO30
3;144;;0.787;N;-53.92;-0.03;-22.15;-0.02;62.05;0.43;CO27
3;144;;0.787;V_y;-7.08;0.13;-12.68;0.04;32.27;-0.46;CO30
3;144;;0.787;V_y;-34.39;-0.16;-9.39;-0.04;28.87;0.43;CO33
3;144;;0.787;V_z;-34.39;-0.16;-9.39;-0.04;28.87;0.43;CO33
3;144;;0.787;V_z;-37.33;0.02;-24.08;0.02;64.26;-0.44;CO25
3;144;;0.787;M_T;-7.08;0.13;-12.68;0.04;32.27;-0.46;CO30
3;144;;0.787;M_T;-34.39;-0.16;-9.39;-0.04;28.87;0.43;CO33
3;144;;0.787;M_y;-48.55;0.00;-22.11;0.00;66.88;-0.01;CO24
3;144;;0.787;M_y;-25.44;0.01;-12.35;0.00;23.85;-0.01;CO31
3;144;;0.787;M_z;-46.55;-0.11;-15.46;-0.03;45.50;0.57;CO38
3;144;;0.787;M_z;-19.21;0.07;-18.77;0.04;48.74;-0.60;CO35
3;144;22;1.575;N;-7.14;0.11;-13.40;0.04;22.00;-0.56;CO30
3;144;22;1.575;N;-53.98;-0.02;-22.89;-0.02;44.32;0.46;CO27
3;144;22;1.575;V_y;-7.14;0.11;-13.40;0.04;22.00;-0.56;CO30
3;144;22;1.575;V_y;-34.45;-0.15;-10.10;-0.03;21.20;0.56;CO33
3;144;22;1.575;V_z;-34.45;-0.15;-10.10;-0.03;21.20;0.56;CO33
3;144;22;1.575;V_z;-37.39;0.01;-24.80;0.02;45.01;-0.46;CO25
3;144;22;1.575;M_T;-7.14;0.11;-13.40;0.04;22.00;-0.56;CO30
3;144;22;1.575;M_T;-34.45;-0.15;-10.10;-0.03;21.20;0.56;CO33
3;144;22;1.575;M_y;-48.61;0.00;-22.85;0.00;49.18;-0.01;CO24
3;144;22;1.575;M_y;-25.51;0.01;-13.07;0.00;13.84;-0.01;CO31
3;144;22;1.575;M_z;-46.62;-0.09;-16.18;-0.03;33.04;0.67;CO38
3;144;22;1.575;M_z;-19.28;0.06;-19.48;0.04;33.68;-0.67;CO35
3;20;22;0.000;N;-19.68;0.26;-14.25;0.04;22.00;-0.56;CO30
3;20;22;0.000;N;-50.77;-0.10;-23.73;-0.02;44.32;0.46;CO27
3;20;22;0.000;V_y;-19.68;0.26;-14.25;0.04;22.00;-0.56;CO30
3;20;22;0.000;V_y;-29.09;-0.27;-10.95;-0.03;21.20;0.56;CO33
3;20;22;0.000;V_z;-29.09;-0.27;-10.95;-0.03;21.20;0.56;CO33
3;20;22;0.000;V_z;-44.98;0.10;-25.66;0.02;45.01;-0.46;CO25
3;20;22;0.000;M_T;-19.68;0.26;-14.25;0.04;22.00;-0.56;CO30
3;20;22;0.000;M_T;-29.09;-0.27;-10.95;-0.03;21.20;0.56;CO33
3;20;22;0.000;M_y;-48.58;0.00;-23.72;0.00;49.18;-0.01;CO24
3;20;22;0.000;M_y;-25.45;-0.01;-13.91;0.00;13.84;-0.01;CO31
3;20;22;0.000;M_z;-41.25;-0.22;-17.03;-0.03;33.04;0.67;CO38
3;20;22;0.000;M_z;-31.84;0.20;-20.34;0.04;33.68;-0.67;CO35
3;20;;0.037;N;-19.69;0.25;-14.29;0.04;21.47;-0.57;CO30
3;20;;0.037;N;-50.77;-0.10;-23.76;-0.02;43.43;0.46;CO27
3;20;;0.037;V_y;-19.69;0.25;-14.29;0.04;21.47;-0.57;CO30
3;20;;0.037;V_y;-29.09;-0.27;-10.98;-0.04;20.79;0.57;CO33
3;20;;0.037;V_z;-29.09;-0.27;-10.98;-0.04;20.79;0.57;CO33
3;20;;0.037;V_z;-44.98;0.09;-25.69;0.02;44.05;-0.47;CO25
3;20;;0.037;M_T;-19.69;0.25;-14.29;0.04;21.47;-0.57;CO30
3;20;;0.037;M_T;-29.09;-0.27;-10.98;-0.04;20.79;0.57;CO33
3;20;;0.037;M_y;-48.58;0.00;-23.75;0.00;48.29;-0.01;CO24
3;20;;0.037;M_y;-25.46;-0.01;-13.95;0.00;13.32;-0.01;CO31
3;20;;0.037;M_z;-41.26;-0.22;-17.06;-0.03;32.40;0.68;CO38
3;20;;0.037;M_z;-31.85;0.20;-20.37;0.04;32.92;-0.68;CO35
3;20;;0.037;N;-19.69;0.25;-14.29;0.04;21.47;-0.57;CO30
3;20;;0.037;N;-50.77;-0.10;-23.76;-0.02;43.43;0.46;CO27
3;20;;0.037;V_y;-19.69;0.25;-14.29;0.04;21.47;-0.57;CO30
3;20;;0.037;V_y;-29.09;-0.27;-10.98;-0.04;20.79;0.57;CO33
3;20;;0.037;V_z;-29.09;-0.27;-10.98;-0.04;20.79;0.57;CO33
3;20;;0.037;V_z;-44.98;0.09;-25.69;0.02;44.05;-0.47;CO25
3;20;;0.037;M_T;-19.69;0.25;-14.29;0.04;21.47;-0.57;CO30
3;20;;0.037;M_T;-29.09;-0.27;-10.98;-0.04;20.79;0.57;CO33
3;20;;0.037;M_y;-48.58;0.00;-23.75;0.00;48.29;-0.01;CO24
3;20;;0.037;M_y;-25.46;-0.01;-13.95;0.00;13.32;-0.01;CO31
3;20;;0.037;M_z;-41.26;-0.22;-17.06;-0.03;32.40;0.68;CO38
3;20;;0.037;M_z;-31.85;0.20;-20.37;0.04;32.92;-0.68;CO35
3;20;97;0.075;N;-19.69;0.25;-14.32;0.04;20.93;-0.58;CO30
3;20;97;0.075;N;-50.77;-0.10;-23.80;-0.02;42.54;0.47;CO27
3;20;97;0.075;V_y;-19.69;0.25;-14.32;0.04;20.93;-0.58;CO30
3;20;97;0.075;V_y;-29.09;-0.27;-11.02;-0.04;20.37;0.58;CO33
3;20;97;0.075;V_z;-29.09;-0.27;-11.02;-0.04;20.37;0.58;CO33
3;20;97;0.075;V_z;-44.98;0.09;-25.73;0.02;43.08;-0.47;CO25
3;20;97;0.075;M_T;-19.69;0.25;-14.32;0.04;20.93;-0.58;CO30
3;20;97;0.075;M_T;-29.09;-0.27;-11.02;-0.04;20.37;0.58;CO33
3;20;97;0.075;M_y;-48.58;0.00;-23.79;0.00;47.40;-0.01;CO24
3;20;97;0.075;M_y;-25.46;-0.01;-13.98;0.00;12.80;-0.01;CO31
3;20;97;0.075;M_z;-41.26;-0.22;-17.10;-0.03;31.76;0.69;CO38
3;20;97;0.075;M_z;-31.85;0.20;-20.41;0.04;32.16;-0.68;CO35
3;145;97;0.000;N;-20.00;-0.15;-17.52;-0.10;20.89;-0.56;CO30
3;145;97;0.000;N;-51.61;0.17;-32.56;0.06;42.42;0.46;CO27
3;145;97;0.000;V_y;-41.84;0.20;-23.08;0.10;31.68;0.67;CO38
3;145;97;0.000;V_y;-32.43;-0.22;-26.39;-0.10;32.08;-0.67;CO35
3;145;97;0.000;V_z;-29.41;0.12;-14.22;0.10;20.33;0.56;CO33
3;145;97;0.000;V_z;-45.82;-0.18;-34.49;-0.06;42.97;-0.46;CO25
3;145;97;0.000;M_T;-42.02;0.20;-23.16;0.10;31.15;0.66;CO37
3;145;97;0.000;M_T;-32.43;-0.22;-26.39;-0.10;32.08;-0.67;CO35
3;145;97;0.000;M_y;-49.42;0.00;-32.57;0.00;47.28;-0.01;CO24
3;145;97;0.000;M_y;-25.77;0.00;-17.19;0.00;12.75;-0.01;CO31
3;145;97;0.000;M_z;-41.84;0.20;-23.08;0.10;31.68;0.67;CO38
3;145;97;0.000;M_z;-32.43;-0.22;-26.39;-0.10;32.08;-0.67;CO35
3;145;;0.825;N;-20.07;-0.13;-18.27;-0.10;6.12;-0.43;CO30
3;145;;0.825;N;-51.67;0.15;-33.32;0.06;15.24;0.31;CO27
3;145;;0.825;V_y;-41.91;0.19;-23.83;0.10;12.33;0.48;CO38
3;145;;0.825;V_y;-32.49;-0.20;-27.14;-0.10;9.99;-0.47;CO35
3;145;;0.825;V_z;-29.48;0.11;-14.97;0.10;8.29;0.45;CO33
3;145;;0.825;V_z;-45.88;-0.16;-35.24;-0.06;14.20;-0.30;CO25
3;145;;0.825;M_T;-42.09;0.18;-23.91;0.10;11.73;0.48;CO37
3;145;;0.825;M_T;-32.49;-0.20;-27.14;-0.10;9.99;-0.47;CO35
3;145;;0.825;M_y;-49.48;0.00;-33.33;0.00;20.09;-0.01;CO24
3;145;;0.825;M_y;-25.85;0.00;-17.93;0.00;-1.74;-0.01;CO31
3;145;;0.825;M_z;-41.91;0.19;-23.83;0.10;12.33;0.48;CO38
3;145;;0.825;M_z;-32.49;-0.20;-27.14;-0.10;9.99;-0.47;CO35
3;145;;0.825;N;-20.07;-0.13;-18.27;-0.10;6.12;-0.43;CO30
3;145;;0.825;N;-51.67;0.15;-33.32;0.06;15.24;0.31;CO27
3;145;;0.825;V_y;-41.91;0.19;-23.83;0.10;12.33;0.48;CO38
3;145;;0.825;V_y;-32.49;-0.20;-27.14;-0.10;9.99;-0.47;CO35
3;145;;0.825;V_z;-29.48;0.11;-14.97;0.10;8.29;0.45;CO33
3;145;;0.825;V_z;-45.88;-0.16;-35.24;-0.06;14.20;-0.30;CO25
3;145;;0.825;M_T;-42.09;0.18;-23.91;0.10;11.73;0.48;CO37
3;145;;0.825;M_T;-32.49;-0.20;-27.14;-0.10;9.99;-0.47;CO35
3;145;;0.825;M_y;-49.48;0.00;-33.33;0.00;20.09;-0.01;CO24
3;145;;0.825;M_y;-25.85;0.00;-17.93;0.00;-1.74;-0.01;CO31
3;145;;0.825;M_z;-41.91;0.19;-23.83;0.10;12.33;0.48;CO38
3;145;;0.825;M_z;-32.49;-0.20;-27.14;-0.10;9.99;-0.47;CO35
3;145;96;1.650;N;-20.15;-0.12;-19.02;-0.09;-9.26;-0.33;CO30
3;145;96;1.650;N;-51.74;0.14;-34.06;0.05;-12.56;0.18;CO27
3;145;96;1.650;V_y;-41.98;0.17;-24.58;0.09;-7.64;0.33;CO38
3;145;96;1.650;V_y;-32.56;-0.18;-27.88;-0.09;-12.71;-0.31;CO35
3;145;96;1.650;V_z;-29.55;0.11;-15.71;0.09;-4.37;0.35;CO33
3;145;96;1.650;V_z;-45.95;-0.14;-35.99;-0.05;-15.19;-0.18;CO25
3;145;96;1.650;M_T;-29.68;0.10;-15.77;0.09;-4.84;0.35;CO32
3;145;96;1.650;M_T;-20.15;-0.12;-19.02;-0.09;-9.26;-0.33;CO30
3;145;96;1.650;M_y;-25.97;0.00;-15.82;0.00;3.12;-0.02;CO29
3;145;96;1.650;M_y;-38.14;0.00;-27.54;0.00;-20.16;-0.01;CO36
3;145;96;1.650;M_z;-29.55;0.11;-15.71;0.09;-4.37;0.35;CO33
3;145;96;1.650;M_z;-20.15;-0.12;-19.02;-0.09;-9.26;-0.33;CO30
3;146;96;0.000;N;-20.46;-0.21;-22.22;-0.12;-9.30;-0.33;CO30
3;146;96;0.000;N;-52.58;0.21;-42.83;0.07;-12.68;0.18;CO27
3;146;96;0.000;V_y;-42.56;0.28;-30.56;0.12;-7.72;0.33;CO38
3;146;96;0.000;V_y;-33.14;-0.29;-33.87;-0.11;-12.78;-0.30;CO35
3;146;96;0.000;V_z;-29.87;0.20;-18.92;0.12;-4.41;0.35;CO33
3;146;96;0.000;V_z;-46.79;-0.22;-44.75;-0.07;-15.31;-0.18;CO25
3;146;96;0.000;M_T;-29.99;0.20;-18.98;0.12;-4.88;0.35;CO32
3;146;96;0.000;M_T;-20.46;-0.21;-22.22;-0.12;-9.30;-0.33;CO30
3;146;96;0.000;M_y;-26.28;0.00;-19.09;0.00;3.07;-0.02;CO29
3;146;96;0.000;M_y;-38.72;0.00;-33.53;0.00;-20.24;-0.01;CO36
3;146;96;0.000;M_z;-29.87;0.20;-18.92;0.12;-4.41;0.35;CO33
3;146;96;0.000;M_z;-20.46;-0.21;-22.22;-0.12;-9.30;-0.33;CO30
3;146;;0.825;N;-20.53;-0.18;-22.96;-0.11;-27.94;-0.19;CO30
3;146;;0.825;N;-52.66;0.18;-43.56;0.06;-48.32;0.04;CO27
3;146;;0.825;V_y;-42.64;0.24;-31.30;0.11;-33.24;0.14;CO38
3;146;;0.825;V_y;-33.22;-0.25;-34.61;-0.10;-41.04;-0.12;CO35
3;146;;0.825;V_z;-29.94;0.18;-19.66;0.11;-20.33;0.21;CO33
3;146;;0.825;V_z;-46.87;-0.18;-45.49;-0.06;-52.54;-0.04;CO25
3;146;;0.825;M_T;-30.07;0.18;-19.72;0.11;-20.85;0.21;CO32
3;146;;0.825;M_T;-20.53;-0.18;-22.96;-0.11;-27.94;-0.19;CO30
3;146;;0.825;M_y;-26.36;0.00;-19.84;0.00;-12.99;-0.02;CO29
3;146;;0.825;M_y;-50.39;0.01;-45.24;0.00;-56.41;-0.02;CO26
3;146;;0.825;M_z;-29.94;0.18;-19.66;0.11;-20.33;0.21;CO33
3;146;;0.825;M_z;-20.53;-0.18;-22.96;-0.11;-27.94;-0.19;CO30
3;146;;0.825;N;-20.53;-0.18;-22.96;-0.11;-27.94;-0.19;CO30
3;146;;0.825;N;-52.66;0.18;-43.56;0.06;-48.32;0.04;CO27
3;146;;0.825;V_y;-42.64;0.24;-31.30;0.11;-33.24;0.14;CO38
3;146;;0.825;V_y;-33.22;-0.25;-34.61;-0.10;-41.04;-0.12;CO35
3;146;;0.825;V_z;-29.94;0.18;-19.66;0.11;-20.33;0.21;CO33
3;146;;0.825;V_z;-46.87;-0.18;-45.49;-0.06;-52.54;-0.04;CO25
3;146;;0.825;M_T;-30.07;0.18;-19.72;0.11;-20.85;0.21;CO32
3;146;;0.825;M_T;-20.53;-0.18;-22.96;-0.11;-27.94;-0.19;CO30
3;146;;0.825;M_y;-26.36;0.00;-19.84;0.00;-12.99;-0.02;CO29
3;146;;0.825;M_y;-50.39;0.01;-45.24;0.00;-56.41;-0.02;CO26
3;146;;0.825;M_z;-29.94;0.18;-19.66;0.11;-20.33;0.21;CO33
3;146;;0.825;M_z;-20.53;-0.18;-22.96;-0.11;-27.94;-0.19;CO30
3;146;95;1.650;N;-20.61;-0.16;-23.70;-0.10;-47.19;-0.10;CO30
3;146;95;1.650;N;-52.76;0.15;-44.28;0.05;-84.56;-0.04;CO27
3;146;95;1.650;V_y;-42.72;0.21;-32.03;0.10;-59.37;0.02;CO38
3;146;95;1.650;V_y;-33.31;-0.20;-35.34;-0.09;-69.89;-0.01;CO35
3;146;95;1.650;V_z;-30.02;0.16;-20.40;0.11;-36.85;0.11;CO33
3;146;95;1.650;V_z;-46.97;-0.15;-46.20;-0.05;-90.36;0.04;CO25
3;146;95;1.650;M_T;-30.15;0.15;-20.46;0.11;-37.43;0.12;CO32
3;146;95;1.650;M_T;-20.61;-0.16;-23.70;-0.10;-47.19;-0.10;CO30
3;146;95;1.650;M_y;-26.43;0.00;-20.59;0.00;-29.67;-0.02;CO29
3;146;95;1.650;M_y;-50.49;0.01;-45.95;0.00;-94.03;-0.03;CO26
3;146;95;1.650;M_z;-30.15;0.15;-20.46;0.11;-37.43;0.12;CO32
3;146;95;1.650;M_z;-20.61;-0.16;-23.70;-0.10;-47.19;-0.10;CO30
3;147;95;0.000;N;-20.93;-0.30;-26.91;-0.15;-47.23;-0.10;CO30
3;147;95;0.000;N;-53.60;0.23;-53.04;0.07;-84.67;-0.04;CO27
3;147;95;0.000;V_y;-43.30;0.33;-38.01;0.13;-59.45;0.02;CO38
3;147;95;0.000;V_y;-33.89;-0.36;-41.32;-0.14;-69.97;0.00;CO35
3;147;95;0.000;V_z;-30.33;0.27;-23.61;0.14;-36.89;0.11;CO33
3;147;95;0.000;V_z;-47.81;-0.25;-54.97;-0.08;-90.48;0.05;CO25
3;147;95;0.000;M_T;-30.46;0.26;-23.67;0.14;-37.47;0.11;CO32
3;147;95;0.000;M_T;-20.93;-0.30;-26.91;-0.15;-47.23;-0.10;CO30
3;147;95;0.000;M_y;-26.75;-0.02;-23.86;-0.01;-29.72;-0.02;CO29
3;147;95;0.000;M_y;-51.34;0.00;-54.71;-0.01;-94.15;-0.03;CO26
3;147;95;0.000;M_z;-30.46;0.26;-23.67;0.14;-37.47;0.11;CO32
3;147;95;0.000;M_z;-20.93;-0.30;-26.91;-0.15;-47.23;-0.10;CO30
3;147;;0.645;N;-21.00;-0.26;-27.48;-0.14;-64.78;0.00;CO30
3;147;;0.645;N;-53.69;0.19;-53.59;0.06;-119.07;-0.09;CO27
3;147;;0.645;V_y;-43.38;0.28;-38.58;0.12;-84.15;-0.08;CO38
3;147;;0.645;V_y;-33.97;-0.30;-41.89;-0.12;-96.81;0.09;CO35
3;147;;0.645;V_z;-30.40;0.23;-24.18;0.13;-52.31;0.01;CO33
3;147;;0.645;V_z;-47.91;-0.20;-55.52;-0.07;-126.12;0.09;CO25
3;147;;0.645;M_T;-30.53;0.23;-24.24;0.13;-52.92;0.02;CO32
3;147;;0.645;M_T;-21.00;-0.26;-27.48;-0.14;-64.78;0.00;CO30
3;147;;0.645;M_y;-26.81;-0.02;-24.44;-0.01;-45.29;-0.01;CO29
3;147;;0.645;M_y;-51.43;0.00;-55.26;-0.01;-129.62;-0.03;CO26
3;147;;0.645;M_z;-47.91;-0.20;-55.52;-0.07;-126.12;0.09;CO25
3;147;;0.645;M_z;-53.47;0.19;-53.49;0.06;-118.01;-0.11;CO28
3;147;;0.825;N;-21.01;-0.25;-27.64;-0.14;-69.74;0.02;CO30
3;147;;0.825;N;-53.72;0.17;-53.74;0.06;-128.73;-0.09;CO27
3;147;;0.825;V_y;-43.40;0.26;-38.73;0.12;-91.11;-0.09;CO38
3;147;;0.825;V_y;-33.99;-0.29;-42.04;-0.12;-104.36;0.10;CO35
3;147;;0.825;V_z;-30.42;0.23;-24.34;0.13;-56.67;-0.01;CO33
3;147;;0.825;V_z;-47.94;-0.19;-55.67;-0.06;-136.12;0.10;CO25
3;147;;0.825;M_T;-30.54;0.22;-24.40;0.13;-57.30;0.00;CO32
3;147;;0.825;M_T;-21.01;-0.25;-27.64;-0.14;-69.74;0.02;CO30
3;147;;0.825;M_y;-26.83;-0.02;-24.60;-0.01;-49.71;-0.01;CO29
3;147;;0.825;M_y;-51.46;0.00;-55.41;0.00;-139.58;-0.03;CO26
3;147;;0.825;M_z;-47.94;-0.19;-55.67;-0.06;-136.12;0.10;CO25
