Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
108;19;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.5;
108;26;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.5;
119;63;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.3;
119;52;;0.0;0.0;0.0;0.0;0.0;-3.9;-12.2;
121;62;;0.0;0.0;0.0;0.0;0.0;-3.7;-11.1;
121;76;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
124;84;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.2;
124;57;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.2;
125;85;;0.0;0.0;0.0;0.0;0.0;-6.3;-17.9;
125;58;;0.0;0.0;0.0;0.0;0.0;-6.5;-17.9;
126;86;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.2;
126;59;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
127;87;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.3;
127;60;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
128;69;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.2;
128;95;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
129;30;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.5;
129;23;;0.1;0.1;0.0;0.0;0.0;-3.4;-9.5;
130;71;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
130;96;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
131;72;;0.0;0.0;0.0;0.0;0.0;-6.5;-17.7;
131;97;;0.0;0.0;0.0;0.0;0.0;-6.3;-17.7;
132;73;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.4;
132;98;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.3;
133;74;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.4;
133;99;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.3;
134;89;;0.0;0.0;0.0;0.0;0.0;-3.9;-12.3;
134;63;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.3;
135;76;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
135;100;;0.0;0.0;0.0;0.0;0.0;-3.7;-11.1;
148;111;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
148;83;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.2;
149;12;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.5;
149;19;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.5;
150;112;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
150;84;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
151;113;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.9;
151;85;;0.0;0.0;0.0;0.0;0.0;-6.6;-17.9;
152;114;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.2;
152;86;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
153;115;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
153;87;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
154;95;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
154;123;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.2;
155;23;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.5;
155;16;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.5;
156;96;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.4;
156;124;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
157;97;;0.0;0.0;0.0;0.0;0.0;-6.6;-17.7;
157;125;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.7;
158;98;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.4;
158;126;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
159;99;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.4;
159;127;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
160;117;;0.0;0.0;0.0;0.0;0.0;-4.0;-12.3;
160;89;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.3;
161;100;;0.0;0.0;0.0;0.0;0.0;-4.1;-11.2;
161;128;;0.0;0.0;0.0;0.0;0.0;-3.8;-11.1;
174;139;;0.0;0.0;0.0;0.0;0.0;-0.7;-15.9;
174;111;;0.0;0.0;0.0;0.0;0.0;-6.1;-18.8;
175;2;;0.3;-0.3;0.0;0.0;0.0;-2.9;-7.6;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.3;-10.3;
176;140;;0.0;0.0;0.0;0.0;0.0;-2.6;-17.4;
176;112;;0.0;0.0;0.0;0.0;0.0;-4.8;-18.4;
177;141;;0.0;0.0;0.0;0.0;0.0;-9.4;-18.2;
177;113;;0.0;0.0;0.0;0.0;0.0;-2.7;-17.7;
178;142;;0.0;0.0;0.0;0.0;0.0;-9.1;-17.9;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.7;-18.0;
179;143;;0.0;0.0;0.0;0.0;0.0;-9.7;-18.5;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.9;-17.9;
180;123;;0.0;0.0;0.0;0.0;0.0;-6.1;-18.3;
180;151;;0.0;0.0;0.0;0.0;0.0;4.6;-15.1;
181;16;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.8;
181;6;;0.5;-0.5;0.0;0.0;0.0;-2.0;-7.1;
182;124;;0.0;0.0;0.0;0.0;0.0;-4.6;-18.0;
182;152;;0.0;0.0;0.0;0.0;0.0;1.5;-17.7;
183;125;;0.0;0.0;0.0;0.0;0.0;-2.6;-16.9;
183;153;;0.0;0.0;0.0;0.0;0.0;-9.0;-18.5;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.7;-17.6;
184;154;;0.0;0.0;0.0;0.0;0.0;-6.9;-17.8;
185;127;;0.0;0.0;0.0;0.0;0.0;-1.0;-17.4;
185;155;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.6;
186;145;;0.0;0.0;0.0;0.0;0.0;-10.0;-12.5;
186;117;;0.0;0.0;0.0;0.0;0.0;2.2;-11.9;
187;128;;0.0;0.0;0.0;0.0;0.0;2.3;-10.2;
187;156;;0.0;0.0;0.0;0.0;0.0;-9.4;-12.2;
200;49;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.8;
200;116;;0.0;0.0;0.0;0.0;0.0;-0.7;-15.9;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.2;-10.3;
201;40;;0.3;-0.3;0.0;0.0;0.0;-2.9;-7.6;
202;50;;0.0;0.0;0.0;0.0;0.0;-4.8;-18.4;
202;118;;0.0;0.0;0.0;0.0;0.0;-2.5;-17.4;
203;51;;0.0;0.0;0.0;0.0;0.0;-2.8;-17.7;
203;119;;0.0;0.0;0.0;0.0;0.0;-9.3;-18.1;
204;54;;0.0;0.0;0.0;0.0;0.0;-1.9;-18.0;
204;120;;0.0;0.0;0.0;0.0;0.0;-8.9;-17.8;
205;53;;0.0;0.0;0.0;0.0;0.0;-1.1;-17.9;
205;121;;0.0;0.0;0.0;0.0;0.0;-9.5;-18.5;
206;129;;0.0;0.0;0.0;0.0;0.0;4.7;-15.1;
206;64;;0.0;0.0;0.0;0.0;0.0;-6.1;-18.3;
207;44;;0.5;-0.5;0.0;0.0;0.0;-2.0;-7.1;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.8;
208;130;;0.0;0.0;0.0;0.0;0.0;1.6;-17.7;
208;65;;0.0;0.0;0.0;0.0;0.0;-4.7;-18.0;
209;131;;0.0;0.0;0.0;0.0;0.0;-8.9;-18.5;
209;66;;0.0;0.0;0.0;0.0;0.0;-2.7;-16.9;
210;132;;0.0;0.0;0.0;0.0;0.0;-6.8;-17.7;
210;68;;0.0;0.0;0.0;0.0;0.0;-1.9;-17.6;
211;133;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.6;
211;67;;0.0;0.0;0.0;0.0;0.0;-1.2;-17.5;
212;52;;0.0;0.0;0.0;0.0;0.0;2.0;-11.9;
212;122;;0.0;0.0;0.0;0.0;0.0;-9.9;-12.5;
213;134;;0.0;0.0;0.0;0.0;0.0;-9.2;-12.2;
213;62;;0.0;0.0;0.0;0.0;0.0;2.1;-10.2;
Total;;;0.5;0.1;0.0;0.0;0.3;4.7;0.6;
max/min;;;0.0;-0.5;0.0;0.0;-0.3;-10.0;-18.8;
