Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
2;139;1.650;φ_Z;4.5;0.2;-3.8;2.4;1.4;-0.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.165;φ_Z;1.3;0.0;-1.3;0.2;0.4;-1.4;-2.0;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;4.5;0.2;-1.0;2.4;1.4;-0.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;1.0;-0.1;-3.8;0.0;0.3;-1.6;-2.0;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;4.6;0.0;-4.6;0.1;-10.2;0.4;1.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;5.1;0.1;-5.0;1.0;-6.1;-0.8;0.4;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;u_X;5.1;0.1;-5.0;1.0;-6.1;-0.8;0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_X;4.6;0.0;-4.6;0.0;-9.8;0.1;0.9;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;u_Y;4.6;0.0;-4.6;0.1;-10.2;0.4;1.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_Y;5.1;0.1;-5.0;1.0;-6.1;-0.8;0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_Z;5.1;0.1;-5.0;1.0;-6.1;-0.8;0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_Z;4.6;0.0;-4.6;0.0;-9.8;0.1;0.9;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_X;5.1;0.1;-5.0;1.0;-6.1;-0.8;0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_X;4.6;0.0;-4.6;0.1;-10.2;0.4;1.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_Y;4.6;0.0;-4.6;0.1;-10.2;0.4;1.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_Y;4.9;0.0;-4.9;0.7;-7.2;-0.9;0.5;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_Z;4.6;0.0;-4.6;0.1;-10.2;0.4;1.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_Z;5.1;0.1;-5.0;1.0;-6.1;-0.8;0.4;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;5.1;0.1;-4.6;1.0;-6.1;0.4;1.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;4.6;0.0;-5.0;0.0;-10.2;-0.9;0.4;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;4.7;0.0;-4.7;0.1;-5.5;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;4.6;0.0;-4.6;0.1;-5.1;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;u_X;4.7;0.0;-4.7;0.1;-5.5;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_X;4.6;0.0;-4.6;0.1;-5.1;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_Y;4.6;0.0;-4.6;0.1;-5.1;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_Y;4.7;0.0;-4.7;0.1;-5.5;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_Z;4.6;0.0;-4.6;0.1;-5.1;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_Z;4.7;0.0;-4.7;0.1;-5.5;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_X;4.6;0.0;-4.6;0.1;-5.1;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_X;4.7;0.0;-4.7;0.1;-5.5;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_Y;4.7;0.0;-4.7;0.1;-5.5;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_Y;4.6;0.0;-4.6;0.1;-5.1;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_Z;4.7;0.0;-4.7;0.1;-5.5;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_Z;4.6;0.0;-4.6;0.1;-5.1;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;4.7;0.0;-4.6;0.1;-5.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;4.6;0.0;-4.7;0.1;-5.5;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;4.6;0.0;-4.6;0.1;-10.0;-0.2;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;4.6;0.0;-4.6;0.1;-9.4;-0.3;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;4.6;0.0;-4.6;0.1;-9.4;-0.3;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;4.6;0.0;-4.6;0.1;-8.8;-0.4;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_X;4.6;0.0;-4.6;0.1;-10.0;-0.2;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_X;4.6;0.0;-4.6;0.1;-8.8;-0.4;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.056;u_Y;4.6;0.0;-4.6;0.1;-9.1;-0.3;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Y;4.6;0.0;-4.6;0.1;-10.0;-0.2;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Z;4.6;0.0;-4.6;0.1;-8.8;-0.4;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Z;4.6;0.0;-4.6;0.1;-10.0;-0.2;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_X;4.6;0.0;-4.6;0.1;-8.8;-0.4;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_X;4.6;0.0;-4.6;0.1;-10.0;-0.2;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Y;4.6;0.0;-4.6;0.1;-10.0;-0.2;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Y;4.6;0.0;-4.6;0.1;-8.8;-0.4;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Z;4.6;0.0;-4.6;0.1;-8.8;-0.4;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Z;4.6;0.0;-4.6;0.1;-10.0;-0.2;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;4.6;0.0;-4.6;0.1;-8.8;-0.2;-0.9;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;4.6;0.0;-4.6;0.1;-10.0;-0.4;-1.0;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;1.7;1.2;-1.2;0.0;-0.5;-0.5;0.7;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;1.7;1.2;-1.2;0.0;-0.5;-0.5;0.7;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;1.8;1.3;-1.3;0.0;-0.4;-0.3;0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.1;0.2;-1.0;0.0;0.3;1.3;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.1;0.2;-1.0;0.0;0.3;1.3;1.9;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;;2.000;u_X;1.9;1.4;-1.3;0.0;-0.2;-0.1;1.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_X;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Y;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_Y;1.9;1.3;-1.4;0.0;0.0;0.2;1.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_Z;1.1;0.2;-1.0;0.0;0.3;1.3;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Z;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_X;1.1;0.2;-1.0;0.0;0.3;1.3;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_X;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Y;1.1;0.2;-1.0;0.0;0.3;1.3;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Y;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Z;1.1;0.2;-1.0;0.0;0.3;1.3;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;1.9;1.4;0.0;0.0;0.3;1.3;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-1.4;0.0;-0.9;-1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;2.1;0.0;-2.1;0.0;-0.8;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;2.4;0.0;-2.4;0.0;-0.6;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;2.8;0.0;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;2.8;0.0;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;u_X;2.8;0.0;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_X;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Y;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.750;u_Y;2.8;0.0;-2.8;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_Z;2.8;0.0;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Z;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_X;2.8;0.0;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_X;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.750;φ_Y;2.8;0.0;-2.8;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.8;0.0;0.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;0.0;-2.8;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;3.3;0.0;-3.3;0.0;-0.9;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;3.7;0.0;-3.7;0.1;0.2;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;3.7;0.0;-3.7;0.1;0.2;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_X;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;3.7;0.0;-3.7;0.1;0.2;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.000;u_Y;3.9;0.0;-3.9;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;3.7;0.0;-3.7;0.1;0.2;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;3.7;0.0;-3.7;0.1;0.2;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.500;φ_Y;3.8;0.0;-3.8;0.1;0.2;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;3.9;0.0;0.0;0.1;0.2;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;0.0;-3.9;0.0;-1.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;2.1;0.0;-2.1;0.0;-0.8;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;2.4;0.0;-2.4;0.0;-0.6;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;2.8;-0.1;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;2.8;-0.1;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_X;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;2.8;-0.1;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.750;u_Y;2.8;-0.1;-2.8;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;2.8;-0.1;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;2.8;-0.1;-2.8;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.750;φ_Y;2.8;-0.1;-2.8;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.8;0.0;0.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-2.8;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.1;-2.1;0.0;0.0;-0.1;1.1;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.1;-2.1;0.0;0.0;-0.1;1.1;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_X;3.1;-3.1;-0.5;0.1;-0.5;-0.1;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;0.667;u_Y;1.0;-1.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Y;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;3.1;0.0;0.0;0.1;0.0;1.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-3.1;-1.0;0.0;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;4.8;-2.1;-1.8;4.0;-4.7;-3.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;4.8;-2.1;-1.8;4.0;-4.7;-3.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;4.8;-2.1;-1.8;4.0;-4.7;-3.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;4.8;-2.1;-1.8;4.0;-4.7;-3.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;4.8;-2.1;-1.8;4.0;-4.7;-3.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;4.8;-2.1;-1.8;4.0;-4.7;-3.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;4.8;-2.1;-1.8;4.0;-4.7;-3.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;2.7;-2.5;-1.0;0.1;-0.6;-1.3;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;4.8;-2.1;-1.0;4.0;-0.6;-1.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;2.7;-2.5;-1.8;0.1;-4.7;-3.0;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;16.3;-1.0;-2.7;16.1;-9.7;-3.5;0.8;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;21.2;-0.5;-2.8;21.0;-8.8;-2.7;0.8;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;u_X;21.2;-0.5;-2.8;21.0;-8.8;-2.7;0.8;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_X;16.3;-1.0;-2.7;16.1;-9.7;-3.5;0.8;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_Y;16.3;-1.0;-2.7;16.1;-9.7;-3.5;0.8;Beam | 1 - IPE 500 | L : 1.575 m
