Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;22;26;4.000;;-66.07;-0.89;-41.82;0.17;-180.81;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-66.07;-0.89;-41.82;0.17;-180.81;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-43.76;-0.28;57.04;-0.10;-180.98;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-43.44;-0.56;55.12;-0.17;-88.42;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-40.54;-0.03;25.08;0.06;45.87;1.12;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-40.38;0.03;23.12;0.05;83.83;1.02;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-37.79;-0.52;3.67;-0.06;109.93;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-37.81;-0.53;3.48;-0.07;110.47;-0.55;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-40.56;-0.24;-25.29;-0.06;46.06;1.12;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-40.57;-0.24;-25.38;-0.06;44.16;1.14;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-70.54;1.01;50.80;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-70.54;1.01;50.80;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-68.73;0.28;46.00;-0.04;72.63;-0.96;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-68.73;0.27;46.00;-0.04;72.63;-0.96;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-65.81;-0.89;41.82;-0.17;180.81;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-65.81;-0.89;41.82;-0.17;180.81;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-70.86;1.02;-52.30;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-70.86;1.02;-52.30;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-69.06;0.28;-46.40;0.04;-74.05;-0.96;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-69.06;0.27;-46.40;0.04;-74.05;-0.96;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-66.14;-0.90;-41.30;0.17;-181.71;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-66.14;-0.90;-41.30;0.17;-181.71;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-42.13;-0.26;57.26;-0.09;-181.87;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-41.81;-0.53;55.34;-0.16;-88.95;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-38.90;-0.06;25.27;0.07;46.08;1.08;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-38.74;0.01;23.31;0.06;84.35;1.00;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-36.16;-0.40;3.49;-0.04;111.09;-0.48;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-36.18;-0.40;3.30;-0.05;111.60;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-38.93;-0.26;-25.50;-0.06;46.28;1.08;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-38.94;-0.26;-25.59;-0.06;44.36;1.11;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-70.60;1.01;52.30;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-70.60;1.01;52.30;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-68.80;0.27;46.40;-0.04;74.05;-0.95;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-68.80;0.27;46.40;-0.04;74.05;-0.95;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-65.88;-0.89;41.31;-0.17;181.71;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-65.88;-0.89;41.31;-0.17;181.71;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-40.99;-0.39;46.85;-0.12;-89.26;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-40.76;-0.56;44.87;-0.17;-13.58;0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-39.95;-0.36;36.37;-0.13;-13.89;0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-39.77;-0.45;34.35;-0.15;44.46;1.10;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-38.96;0.25;25.85;0.07;44.15;1.10;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-38.95;0.26;25.76;0.07;46.08;1.08;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-36.21;0.40;-3.04;0.06;111.56;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-36.19;0.40;-3.23;0.05;111.09;-0.48;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-36.92;0.33;4.24;0.08;106.46;0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-36.72;0.34;2.17;0.04;111.75;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-37.92;0.17;14.81;0.09;84.03;1.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-37.75;0.22;12.74;0.07;106.77;0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-42.62;-0.40;46.62;-0.13;-88.73;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-42.39;-0.57;44.65;-0.18;-13.42;0.41;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-41.58;-0.37;36.15;-0.13;-13.73;0.41;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-41.40;-0.45;34.13;-0.15;44.26;1.14;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-40.59;0.23;25.64;0.06;43.95;1.14;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-40.58;0.24;25.54;0.06;45.87;1.12;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-39.56;0.22;14.63;0.08;83.52;1.01;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-39.38;0.26;12.55;0.07;105.95;0.41;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-38.55;0.39;4.06;0.08;105.64;0.40;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-38.36;0.41;1.98;0.04;110.62;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-39.36;-0.27;-12.29;-0.06;105.73;0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-39.53;-0.23;-14.37;-0.08;83.73;1.01;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-40.35;-0.05;-22.86;-0.05;83.62;1.00;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-40.51;0.01;-24.82;-0.06;46.06;1.12;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-41.38;0.43;-33.87;0.15;44.05;1.11;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-41.56;0.35;-35.89;0.13;-13.51;0.41;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-42.37;0.55;-44.39;0.17;-13.62;0.40;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-42.60;0.39;-46.37;0.12;-88.51;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-43.41;0.56;-54.86;0.17;-88.62;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-43.73;0.28;-56.78;0.10;-180.75;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-37.73;-0.23;-12.48;-0.07;106.55;0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-37.90;-0.19;-14.55;-0.08;84.24;0.99;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-38.72;-0.03;-23.05;-0.06;84.13;0.98;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-38.88;0.04;-25.01;-0.06;46.28;1.08;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-39.75;0.43;-34.09;0.15;44.25;1.08;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-39.93;0.35;-36.11;0.13;-13.67;0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-40.74;0.54;-44.61;0.17;-13.79;0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-40.97;0.38;-46.59;0.12;-89.04;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-41.78;0.53;-55.09;0.15;-89.15;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-42.10;0.26;-57.00;0.08;-181.65;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-37.84;0.53;-3.22;0.07;110.43;-0.54;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-37.82;0.52;-3.41;0.07;109.93;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-38.33;-0.41;-1.72;-0.04;110.40;-0.55;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-38.53;-0.40;-3.80;-0.08;105.84;0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-36.70;-0.34;-1.91;-0.04;111.53;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-36.89;-0.33;-3.99;-0.07;106.67;0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-60.71;-0.40;45.11;-0.14;-83.31;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-60.49;-0.57;43.14;-0.18;-10.48;0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-59.68;-0.37;34.64;-0.14;-10.79;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-59.49;-0.44;32.62;-0.15;44.71;1.20;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-58.68;0.23;24.13;0.05;44.40;1.20;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-58.67;0.24;24.03;0.05;46.20;1.18;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-65.78;0.29;12.42;0.08;80.41;1.00;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-65.60;0.33;10.31;0.06;99.17;0.29;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-64.76;0.50;1.82;0.09;98.85;0.29;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-64.57;0.49;-0.30;0.05;100.11;-0.80;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-64.05;0.67;-5.50;0.10;99.91;-0.80;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-64.03;0.67;-5.69;0.10;99.07;-0.93;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-64.54;-0.50;0.56;-0.04;99.88;-0.81;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-64.74;-0.50;-1.56;-0.09;99.06;0.28;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-65.57;-0.34;-10.05;-0.06;98.95;0.28;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-65.75;-0.30;-12.16;-0.08;80.62;0.99;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-66.57;-0.11;-20.66;-0.05;80.51;0.99;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-66.74;-0.05;-22.64;-0.05;46.40;1.18;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-59.48;0.43;-32.36;0.15;44.50;1.18;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-59.66;0.35;-34.38;0.14;-10.57;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-60.47;0.55;-42.88;0.18;-10.68;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-60.70;0.39;-44.85;0.13;-83.08;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-61.51;0.59;-53.35;0.18;-83.20;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-61.82;0.30;-55.23;0.12;-172.80;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-47.98;-0.44;49.71;-0.12;-97.30;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-47.75;-0.62;47.74;-0.18;-16.89;0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-46.94;-0.42;39.24;-0.14;-17.21;0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-46.76;-0.51;37.22;-0.15;45.88;1.25;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-45.95;0.17;28.73;0.05;45.57;1.25;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-45.94;0.18;28.64;0.05;47.72;1.23;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-26.31;0.24;17.04;0.08;89.17;1.15;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-26.14;0.29;14.99;0.06;115.60;0.49;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-25.31;0.47;6.49;0.09;115.29;0.49;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-25.12;0.49;4.43;0.03;124.30;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-24.60;0.70;-0.77;0.09;124.10;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-24.59;0.70;-0.96;0.08;123.97;-0.81;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-25.09;-0.50;-4.17;-0.03;124.07;-0.66;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-25.28;-0.48;-6.23;-0.09;115.49;0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-26.11;-0.30;-14.73;-0.06;115.38;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-26.28;-0.25;-16.78;-0.08;89.38;1.14;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-27.10;-0.04;-25.28;-0.05;89.26;1.14;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-27.25;0.02;-27.23;-0.05;47.91;1.23;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-46.74;0.49;-36.96;0.15;45.67;1.22;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-46.92;0.40;-38.98;0.13;-16.99;0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-47.72;0.59;-47.48;0.17;-17.11;0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-47.96;0.42;-49.45;0.12;-97.09;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-48.77;0.72;-57.94;0.20;-97.20;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-49.11;0.37;-59.84;0.12;-194.40;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-24.55;-0.70;1.22;-0.08;123.97;-0.81;Beam | 1 - IPE 500 | L : 0.150 m
1;10;11;0.000;N;-93.58;1.35;-52.97;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;10;11;0.000;V_y;-93.58;1.35;-52.97;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;10;12;4.000;V_y;-88.88;-1.21;-45.90;0.18;-194.45;-0.15;Beam | 1 - IPE 500 | L : 4.000 m
1;11;12;0.000;V_z;-49.13;-0.37;60.10;-0.13;-194.62;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;V_z;-49.11;0.37;-59.84;0.12;-194.40;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;M_T;-48.77;0.72;-57.94;0.20;-97.20;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;11;111;1.650;M_T;-48.80;-0.72;58.20;-0.21;-96.99;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;15;16;4.000;M_y;-88.57;-1.21;45.90;-0.18;194.46;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
1;11;12;0.000;M_y;-49.13;-0.37;60.10;-0.13;-194.62;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;M_z;-46.76;-0.51;37.22;-0.15;45.88;1.25;Beam | 1 - IPE 500 | L : 1.650 m
1;10;;2.000;M_z;-91.19;0.04;-48.12;0.05;-101.04;-1.38;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;;-24.55;1.35;60.10;0.20;194.46;1.25;
1;;;;;-93.58;-1.21;-59.84;-0.21;-194.62;-1.38;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-8.56;-1.15;-2.94;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-8.56;-1.15;-2.94;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-7.95;-0.15;-1.10;0.01;-3.03;0.98;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-7.95;-0.16;-1.10;0.01;-3.03;0.98;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.738;;-7.85;0.01;-0.83;0.01;-3.26;1.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-6.92;0.71;0.44;0.01;-3.23;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-6.92;0.71;0.44;0.01;-3.23;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-8.41;-1.16;2.95;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-8.41;-1.16;2.95;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-7.79;-0.16;1.11;-0.01;3.04;0.99;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-7.79;-0.16;1.11;-0.01;3.04;0.99;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.738;;-7.70;0.00;0.83;-0.01;3.27;1.01;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-6.77;0.71;-0.43;-0.01;3.25;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-6.77;0.71;-0.43;-0.01;3.25;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-18.51;0.00;2.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-18.51;0.00;2.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;1.738;;-17.80;0.00;0.35;0.00;2.64;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;2.238;;-17.60;0.00;-0.29;0.00;2.65;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-16.67;0.00;-1.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-16.67;0.00;-1.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-17.88;0.00;3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-17.88;0.00;3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;;2.238;;-16.97;0.00;-0.01;0.00;3.40;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-15.83;0.00;-1.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-15.83;0.00;-1.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-17.66;0.00;2.69;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-17.66;0.00;2.69;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;1.738;;-16.95;0.00;0.35;0.00;2.65;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;2.238;;-16.75;0.00;-0.29;0.00;2.66;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-15.82;0.00;-1.56;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-15.82;0.00;-1.56;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;;-7.97;-2.90;-5.56;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
