Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;;2.000;M_y;-4.70;0.17;-0.19;0.01;-2.70;1.02;Beam | 2 - HEA 160 | L : 4.000 m
1;;1.738;M_z;-4.81;0.00;-0.46;0.01;-2.62;1.05;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;M_z;-3.87;0.76;0.79;0.01;-1.77;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-3.87;0.76;0.79;0.01;0.00;1.05;Beam | 2 - HEA 160 | L : 4.000 m
1;;;;-5.51;-1.20;-2.57;0.01;-2.70;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
2;2;0.000;;2.07;-0.68;2.66;0.01;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;2.12;-0.24;2.12;0.00;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;139;1.650;N;2.12;-0.24;2.12;0.00;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;N;2.07;-0.68;2.66;0.01;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;2.12;-0.24;2.12;0.00;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_y;2.07;-0.68;2.66;0.01;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;2.07;-0.68;2.66;0.01;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;2.12;-0.24;2.12;0.00;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;2.07;-0.68;2.66;0.01;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;2.12;-0.24;2.12;0.00;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;2.12;-0.24;2.12;0.00;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;2.07;-0.68;2.66;0.01;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;2.12;-0.24;2.12;0.00;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;2.07;-0.68;2.66;0.01;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;2.12;-0.24;2.66;0.01;2.51;0.86;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;2.07;-0.68;2.12;0.00;-1.43;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;0.93;-0.77;3.34;0.03;-3.90;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;0.99;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;0.99;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;0.93;-0.77;3.34;0.03;-3.90;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;0.99;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;0.93;-0.77;3.34;0.03;-3.90;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;0.93;-0.77;3.34;0.03;-3.90;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;0.99;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.394;M_T;0.95;-0.74;3.21;0.03;-2.61;-0.39;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_T;0.99;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;0.99;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;0.93;-0.77;3.34;0.03;-3.90;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;0.99;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;0.93;-0.77;3.34;0.03;-3.90;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;0.99;-0.35;3.34;0.03;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.93;-0.77;2.82;0.02;-3.90;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;2.75;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;2.74;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;2.75;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;2.74;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;2.74;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;2.75;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;2.75;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;2.74;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;2.74;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;2.75;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;2.74;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;2.75;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;2.74;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;2.75;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;2.75;-0.91;4.07;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;2.74;-0.91;4.02;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;2.90;-0.38;5.61;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;2.90;-0.37;5.60;0.15;-3.72;-0.71;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;2.90;-0.37;5.60;0.15;-3.72;-0.71;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;2.90;-0.36;5.59;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;2.90;-0.38;5.61;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;2.90;-0.36;5.59;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;2.90;-0.36;5.59;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;2.90;-0.38;5.61;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;2.90;-0.38;5.61;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;2.90;-0.36;5.59;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;2.90;-0.36;5.59;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;2.90;-0.38;5.61;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;2.90;-0.36;5.59;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;2.90;-0.38;5.61;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;2.90;-0.36;5.59;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;2.90;-0.38;5.61;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;2.90;-0.36;5.61;0.15;-3.51;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;2.90;-0.38;5.59;0.15;-3.92;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-5.40;-1.20;2.56;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-5.40;-1.20;2.56;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.78;-0.17;0.73;-0.01;2.47;1.03;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.78;-0.17;0.73;-0.01;2.47;1.03;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-4.69;0.00;0.45;-0.01;2.61;1.05;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.76;0.76;-0.80;-0.01;1.74;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.76;0.76;-0.80;-0.01;1.74;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-3.76;0.76;-0.80;-0.01;1.74;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-5.40;-1.20;2.56;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-3.76;0.76;-0.80;-0.01;1.74;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-5.40;-1.20;2.56;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-5.40;-1.20;2.56;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-3.76;0.76;-0.80;-0.01;1.74;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-3.76;0.76;-0.80;-0.01;1.74;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-4.99;-0.51;1.34;-0.01;1.95;0.86;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;M_y;-4.58;0.17;0.18;-0.01;2.69;1.03;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-5.40;-1.20;2.56;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-4.69;0.00;0.45;-0.01;2.61;1.05;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-3.76;0.76;-0.80;-0.01;1.74;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-3.76;0.76;2.56;-0.01;2.69;1.05;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-5.40;-1.20;-0.80;-0.01;0.00;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-11.57;0.00;0.37;0.00;2.73;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-11.36;0.00;-0.29;0.00;2.75;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.43;0.00;-1.64;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-10.43;0.00;-1.64;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-10.43;0.00;-1.64;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-10.43;0.00;-1.64;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-10.43;0.00;-1.64;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-11.46;0.00;0.01;0.00;2.78;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-11.46;0.00;0.01;0.00;2.78;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-12.28;0.00;2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.500;M_z;-11.26;0.00;-0.60;0.00;2.63;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-10.43;0.00;2.77;0.00;2.78;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-12.28;0.00;-1.64;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-11.20;0.00;0.00;0.00;3.50;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.06;0.00;-1.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.06;0.00;-1.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-10.06;0.00;-1.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-10.06;0.00;-1.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-10.06;0.00;-1.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;M_T;-11.30;0.00;0.33;0.00;3.46;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-11.20;0.00;0.00;0.00;3.50;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-11.09;0.00;-0.35;0.00;3.45;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-12.11;0.00;3.12;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-10.06;0.00;3.12;0.00;3.50;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-12.11;0.00;-1.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-10.33;0.00;0.37;0.00;2.75;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-10.12;0.00;-0.29;0.00;2.77;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.19;0.00;-1.66;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.19;0.00;-1.66;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-9.19;0.00;-1.66;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-9.19;0.00;-1.66;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-9.19;0.00;-1.66;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-10.22;0.00;0.02;0.00;2.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-10.22;0.00;0.02;0.00;2.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_z;-10.22;0.00;0.02;0.00;2.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-11.03;0.00;2.79;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-9.19;0.00;2.79;0.00;2.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-11.03;0.00;-1.66;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-66.68;0.28;-31.88;0.03;-50.61;-0.95;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-66.68;0.28;-31.88;0.03;-50.61;-0.95;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-63.69;-0.84;-28.69;0.11;-125.09;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-63.69;-0.84;-28.69;0.11;-125.09;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-63.69;-0.84;-28.69;0.11;-125.09;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-63.69;-0.84;-28.69;0.11;-125.09;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-63.69;-0.84;-28.69;0.11;-125.09;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-63.69;-0.84;-28.69;0.11;-125.09;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-63.69;-0.84;-28.69;0.11;-125.09;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-68.50;1.00;-35.57;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-66.08;0.05;-30.77;0.04;-66.27;-1.03;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-63.69;1.00;-28.69;0.11;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-68.50;-0.84;-35.57;0.01;-125.09;-1.03;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.412;M_z;-29.58;-0.40;37.97;-0.19;-109.41;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-29.39;-0.34;38.46;-0.18;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-29.65;-0.57;36.49;-0.23;-125.18;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-9.05;0.10;18.26;0.05;30.06;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-8.87;0.15;16.34;0.05;57.31;0.72;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-8.87;0.15;16.34;0.05;57.31;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-9.05;0.10;18.26;0.05;30.06;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-8.87;0.15;16.34;0.05;57.31;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-9.05;0.10;18.26;0.05;30.06;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-9.05;0.10;18.26;0.05;30.06;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-8.87;0.15;16.34;0.05;57.31;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-9.05;0.10;18.26;0.05;30.06;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-8.87;0.15;16.34;0.05;57.31;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-8.87;0.15;16.34;0.05;57.31;0.72;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-9.05;0.10;18.26;0.05;30.06;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-9.05;0.10;18.26;0.05;30.06;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-8.87;0.15;16.34;0.05;57.31;0.72;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-8.87;0.15;18.26;0.05;57.31;0.97;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-9.05;0.10;16.34;0.05;30.06;0.72;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-7.35;-0.70;-0.76;-0.12;82.72;-1.01;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-7.35;-0.70;-0.76;-0.12;82.72;-1.01;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-7.35;-0.70;-0.76;-0.12;82.72;-1.01;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
