Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;22;26;4.000;;-40.39;0.04;-24.92;0.08;-110.53;-0.16;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-40.39;0.04;-24.92;0.08;-110.53;-0.16;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-24.22;-0.25;35.28;-0.15;-110.62;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-23.98;-0.42;33.30;-0.19;-54.03;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-22.26;0.09;15.75;0.06;28.58;0.88;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-22.08;0.14;13.82;0.06;51.87;0.63;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-20.55;-0.52;1.81;-0.09;68.67;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-20.57;-0.52;1.62;-0.09;68.92;-0.84;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-22.31;-0.36;-16.24;-0.06;27.89;0.87;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-22.31;-0.36;-16.33;-0.06;26.67;0.90;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-45.23;0.06;34.18;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-45.23;0.06;34.18;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-43.41;0.05;28.94;-0.04;47.34;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-43.41;0.05;28.93;-0.04;47.34;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-40.41;0.04;24.19;-0.08;112.10;-0.16;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-40.41;0.04;24.19;-0.08;112.10;-0.16;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-45.25;0.05;-34.07;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-45.25;0.05;-34.07;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-43.43;0.05;-28.65;0.04;-47.05;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-43.43;0.05;-28.65;0.04;-47.05;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-40.42;0.04;-24.38;0.08;-111.34;-0.15;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-40.42;0.04;-24.38;0.08;-111.34;-0.15;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-22.57;-0.23;35.49;-0.14;-111.43;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-22.33;-0.39;33.50;-0.18;-54.51;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-20.61;0.07;15.93;0.07;28.77;0.84;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-20.43;0.12;14.00;0.07;52.35;0.63;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-18.90;-0.39;1.63;-0.07;69.76;-0.73;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-18.92;-0.39;1.44;-0.07;69.99;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-20.66;-0.38;-16.43;-0.07;28.09;0.84;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-20.66;-0.37;-16.53;-0.07;26.85;0.87;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-45.27;0.05;35.66;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-45.27;0.05;35.66;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-43.45;0.05;29.32;-0.04;48.74;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-43.45;0.05;29.32;-0.04;48.74;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-40.45;0.04;23.65;-0.08;112.91;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-40.45;0.04;23.65;-0.08;112.91;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-21.90;-0.28;29.17;-0.15;-54.67;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-21.69;-0.38;27.17;-0.18;-8.17;0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-21.27;-0.23;22.84;-0.14;-8.33;0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-21.08;-0.27;20.83;-0.15;27.70;0.88;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-20.66;0.37;16.50;0.07;27.54;0.87;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-20.65;0.38;16.41;0.07;28.77;0.84;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-18.92;0.39;-1.47;0.08;70.00;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-18.90;0.39;-1.65;0.08;69.76;-0.73;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-19.39;0.33;3.31;0.09;66.31;0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-19.19;0.35;1.28;0.07;70.10;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-20.00;0.23;9.67;0.09;52.19;0.63;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-19.82;0.27;7.64;0.08;66.47;0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-23.56;-0.29;28.97;-0.15;-54.19;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-23.35;-0.38;26.97;-0.18;-8.03;0.46;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-22.93;-0.23;22.65;-0.14;-8.19;0.46;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-22.73;-0.27;20.63;-0.15;27.52;0.91;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-22.31;0.36;16.31;0.06;27.36;0.91;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-22.30;0.36;16.22;0.06;28.58;0.88;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-21.66;0.27;9.49;0.09;51.71;0.63;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-21.47;0.31;7.46;0.08;65.70;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-21.04;0.40;3.13;0.09;65.54;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-20.84;0.42;1.10;0.07;69.03;-0.84;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-21.47;-0.32;-7.48;-0.07;65.30;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-21.66;-0.28;-9.51;-0.08;51.28;0.62;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-22.08;-0.15;-13.84;-0.06;51.22;0.62;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-22.26;-0.10;-15.78;-0.06;27.89;0.87;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-22.74;0.26;-20.65;0.15;26.62;0.88;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-22.93;0.22;-22.67;0.13;-9.12;0.45;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-23.35;0.37;-27.00;0.17;-9.18;0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-23.56;0.27;-29.00;0.14;-55.38;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-23.98;0.42;-33.33;0.19;-55.44;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-24.22;0.25;-35.30;0.15;-112.07;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-19.82;-0.28;-7.66;-0.08;66.08;0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-20.01;-0.24;-9.69;-0.09;51.76;0.62;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-20.43;-0.12;-14.02;-0.06;51.70;0.62;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-20.61;-0.08;-15.96;-0.07;28.09;0.84;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-21.09;0.26;-20.85;0.14;26.79;0.84;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-21.28;0.22;-22.87;0.13;-9.28;0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-21.70;0.37;-27.20;0.17;-9.33;0.41;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-21.91;0.27;-29.20;0.14;-55.86;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-22.33;0.39;-33.53;0.17;-55.92;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-22.57;0.23;-35.51;0.13;-112.88;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-20.57;0.52;-1.64;0.10;68.93;-0.84;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-20.55;0.52;-1.83;0.10;68.67;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-20.85;-0.42;-1.12;-0.06;68.89;-0.84;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-21.04;-0.40;-3.15;-0.09;65.36;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-19.19;-0.35;-1.30;-0.06;69.96;-0.66;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-19.39;-0.33;-3.33;-0.08;66.13;0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-41.72;-0.28;27.39;-0.16;-48.42;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-41.51;-0.38;25.39;-0.19;-4.87;0.53;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-41.09;-0.22;21.06;-0.15;-5.03;0.53;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-40.90;-0.26;19.05;-0.15;28.07;0.97;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-40.48;0.36;14.72;0.05;27.91;0.97;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-40.47;0.36;14.63;0.05;29.01;0.94;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-48.02;0.35;7.22;0.08;48.57;0.59;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-47.83;0.38;5.16;0.07;58.79;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-47.40;0.50;0.84;0.10;58.63;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-47.20;0.50;-1.22;0.08;58.31;-1.12;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-46.93;0.67;-3.96;0.13;58.21;-1.12;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-46.91;0.67;-4.15;0.13;57.60;-1.24;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-47.21;-0.51;1.15;-0.07;58.16;-1.13;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-47.41;-0.51;-0.90;-0.10;58.37;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-47.84;-0.39;-5.23;-0.07;58.31;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-48.03;-0.36;-7.29;-0.08;47.98;0.59;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-48.45;-0.22;-11.61;-0.05;47.92;0.58;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-48.63;-0.17;-13.56;-0.05;28.09;0.93;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-40.97;0.25;-19.11;0.15;26.93;0.93;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-41.17;0.21;-21.13;0.14;-6.28;0.51;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-41.59;0.36;-25.46;0.18;-6.34;0.51;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-41.79;0.27;-27.45;0.15;-50.00;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-42.22;0.44;-31.78;0.21;-50.06;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-42.46;0.28;-33.74;0.17;-104.13;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-29.05;-0.30;32.09;-0.14;-62.75;0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-28.83;-0.41;30.09;-0.18;-11.44;0.50;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-28.42;-0.26;25.76;-0.14;-11.60;0.50;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-28.22;-0.31;23.75;-0.15;29.25;1.00;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-27.81;0.31;19.43;0.05;29.09;1.00;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-27.80;0.31;19.34;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-8.33;0.30;11.93;0.09;57.51;0.72;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-8.15;0.35;9.91;0.07;75.53;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-7.72;0.48;5.58;0.10;75.37;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-7.53;0.51;3.56;0.06;82.91;-1.00;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-7.25;0.69;0.82;0.12;82.81;-1.00;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-7.23;0.69;0.64;0.12;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-7.47;-0.51;-3.62;-0.06;82.76;-1.01;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-7.66;-0.48;-5.64;-0.10;75.13;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-8.09;-0.35;-9.97;-0.07;75.07;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-8.27;-0.31;-11.99;-0.08;56.96;0.71;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-8.69;-0.16;-16.31;-0.05;56.90;0.71;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-8.87;-0.11;-18.24;-0.05;29.69;0.97;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-28.11;0.30;-23.81;0.15;28.18;0.96;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-28.30;0.25;-25.82;0.14;-12.77;0.49;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-28.72;0.39;-30.15;0.17;-12.83;0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-28.93;0.29;-32.14;0.14;-64.23;0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-29.35;0.57;-36.47;0.23;-64.28;0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-29.61;0.34;-38.44;0.18;-126.10;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-7.17;-0.70;-0.69;-0.11;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
1;10;11;0.000;N;-69.33;0.07;-34.44;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;167;14;0.150;V_y;-7.23;0.69;0.64;0.12;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
1;13;14;0.000;V_y;-7.17;-0.70;-0.69;-0.11;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
1;11;12;0.000;V_z;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;V_z;-29.61;0.34;-38.44;0.18;-126.10;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;M_T;-29.35;0.57;-36.47;0.23;-64.28;0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;11;111;1.650;M_T;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;15;16;4.000;M_y;-64.45;0.05;28.06;-0.08;126.13;-0.19;Beam | 1 - IPE 500 | L : 4.000 m
1;173;16;1.650;M_y;-29.61;0.34;-38.44;0.18;-126.10;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;M_z;-28.22;-0.31;23.75;-0.15;29.25;1.00;Beam | 1 - IPE 500 | L : 1.650 m
1;19;21;0.000;M_z;-46.92;-0.67;4.08;-0.12;57.60;-1.25;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-7.17;0.69;38.38;0.23;126.13;1.00;
1;;;;;-69.33;-0.70;-38.44;-0.23;-126.10;-1.25;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-5.52;-1.28;-2.49;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-5.52;-1.28;-2.49;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-4.91;-0.18;-0.72;0.01;-2.41;1.10;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-4.91;-0.18;-0.73;0.01;-2.41;1.10;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.738;;-4.81;-0.01;-0.46;0.01;-2.55;1.13;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-3.88;0.83;0.72;0.01;-1.79;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-3.88;0.83;0.72;0.01;-1.79;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-5.38;-1.29;2.64;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-4.77;-0.18;0.74;-0.01;2.53;1.11;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-4.77;-0.18;0.74;-0.01;2.53;1.11;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.738;;-4.68;-0.01;0.45;-0.01;2.67;1.13;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-3.74;0.83;-0.88;-0.01;1.72;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-12.17;0.19;2.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;1.738;;-11.46;0.04;0.41;0.00;2.94;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;2.238;;-11.25;0.00;-0.30;0.00;2.96;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-10.32;-0.18;-1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-10.32;-0.18;-1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-12.23;0.20;3.31;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;;2.238;;-11.32;0.01;0.01;0.00;3.73;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-10.18;-0.18;-2.03;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-10.18;-0.18;-2.03;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-11.04;0.18;2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;1.738;;-10.33;0.03;0.41;0.00;2.93;-0.18;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;2.238;;-10.13;0.00;-0.30;0.00;2.96;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-9.19;-0.16;-1.81;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-9.19;-0.16;-1.81;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;;-4.93;-3.02;-5.11;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;39;0.000;;-4.93;-3.02;-5.11;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
