Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;22;26;4.000;;-47.03;-0.63;-29.89;0.08;-128.47;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-47.03;-0.63;-29.89;0.08;-128.47;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-31.44;-0.18;40.58;-0.09;-128.58;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-31.24;-0.31;39.14;-0.12;-62.79;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-29.16;0.05;17.81;0.04;32.59;0.62;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-29.03;0.08;16.37;0.04;59.52;0.48;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-27.18;-0.35;2.64;-0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-27.19;-0.35;2.50;-0.06;78.35;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-29.17;-0.22;-17.97;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-29.18;-0.22;-18.04;-0.04;31.38;0.65;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-50.39;0.72;35.84;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-50.39;0.72;35.84;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-49.04;0.20;32.64;-0.02;51.37;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-49.04;0.19;32.64;-0.02;51.37;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-46.85;-0.63;29.89;-0.08;128.46;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-46.85;-0.63;29.89;-0.08;128.46;-0.10;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-50.60;0.72;-36.83;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-50.60;0.72;-36.83;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-49.26;0.19;-32.90;0.02;-52.31;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-49.26;0.19;-32.90;0.02;-52.31;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-47.06;-0.63;-29.54;0.08;-129.02;-0.09;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-47.06;-0.63;-29.54;0.08;-129.02;-0.09;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-30.35;-0.17;40.72;-0.08;-129.14;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-30.14;-0.29;39.28;-0.12;-63.12;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-28.06;0.03;17.93;0.05;32.73;0.60;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-27.93;0.06;16.49;0.05;59.84;0.48;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-26.08;-0.26;2.51;-0.04;78.71;-0.47;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-26.09;-0.26;2.38;-0.05;79.08;-0.42;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-28.07;-0.24;-18.11;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-28.08;-0.24;-18.17;-0.05;31.50;0.63;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-50.42;0.71;36.83;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-50.42;0.71;36.83;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-49.07;0.19;32.90;-0.02;52.31;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-49.07;0.19;32.90;-0.02;52.31;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-46.88;-0.63;29.54;-0.08;129.02;-0.09;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-46.88;-0.63;29.54;-0.08;129.02;-0.09;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-29.56;-0.21;33.30;-0.09;-63.34;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-29.39;-0.28;31.82;-0.11;-9.61;0.28;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-28.82;-0.17;25.84;-0.09;-9.83;0.28;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-28.68;-0.21;24.34;-0.10;31.57;0.62;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-28.10;0.23;18.36;0.05;31.35;0.62;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-28.09;0.24;18.29;0.05;32.73;0.60;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-26.11;0.27;-2.19;0.05;79.05;-0.41;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-26.10;0.27;-2.33;0.05;78.71;-0.47;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-26.62;0.23;3.00;0.06;75.49;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-26.48;0.23;1.48;0.04;79.19;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-27.35;0.15;10.51;0.06;59.62;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-27.21;0.17;8.99;0.05;75.71;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-30.66;-0.21;33.16;-0.10;-63.01;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-30.49;-0.29;31.69;-0.12;-9.51;0.30;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-29.91;-0.17;25.70;-0.09;-9.73;0.30;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-29.77;-0.21;24.21;-0.10;31.45;0.64;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-29.20;0.22;18.22;0.04;31.23;0.64;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-29.19;0.22;18.16;0.04;32.59;0.62;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-28.45;0.18;10.39;0.06;59.30;0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-28.31;0.20;8.87;0.05;75.18;0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-27.72;0.27;2.88;0.06;74.96;0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-27.58;0.28;1.36;0.04;78.46;-0.53;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-30.33;0.17;-40.54;0.08;-128.98;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-27.70;-0.28;-2.70;-0.06;75.11;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-26.46;-0.23;-1.30;-0.04;79.03;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-26.60;-0.23;-2.82;-0.06;75.63;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-42.73;-0.21;32.21;-0.10;-59.53;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-42.57;-0.29;30.74;-0.12;-7.58;0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-41.99;-0.18;24.76;-0.09;-7.80;0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-41.85;-0.21;23.26;-0.10;31.83;0.68;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-41.27;0.22;17.28;0.04;31.61;0.68;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-41.26;0.22;17.21;0.04;32.90;0.66;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-45.92;0.22;8.93;0.06;57.32;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-45.79;0.24;7.39;0.05;70.79;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-45.20;0.33;1.41;0.07;70.57;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-45.05;0.33;-0.13;0.05;71.62;-0.70;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-44.68;0.45;-3.81;0.08;71.48;-0.70;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-44.67;0.45;-3.95;0.08;70.90;-0.78;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-45.03;-0.34;0.32;-0.04;71.46;-0.70;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-45.18;-0.34;-1.22;-0.06;70.71;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-45.77;-0.25;-7.21;-0.05;70.63;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-45.91;-0.23;-8.75;-0.06;57.47;0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-46.49;-0.12;-14.73;-0.03;57.39;0.46;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-46.62;-0.09;-16.18;-0.03;33.04;0.67;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-41.84;0.20;-23.08;0.10;31.68;0.67;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-41.98;0.17;-24.58;0.09;-7.64;0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-42.56;0.28;-30.56;0.12;-7.72;0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-42.72;0.21;-32.03;0.10;-59.37;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-43.30;0.33;-38.01;0.13;-59.45;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-43.51;0.19;-39.44;0.10;-123.36;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-34.32;-0.22;35.29;-0.09;-68.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-34.16;-0.31;33.83;-0.12;-11.87;0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-33.58;-0.19;27.84;-0.09;-12.09;0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-33.44;-0.24;26.35;-0.10;32.62;0.70;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-32.86;0.20;20.37;0.04;32.40;0.70;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-32.86;0.20;20.30;0.04;33.93;0.68;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-19.75;0.20;12.02;0.06;63.20;0.53;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-19.61;0.23;10.51;0.05;81.80;0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-19.03;0.33;4.53;0.07;81.58;0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-18.88;0.34;3.01;0.04;87.80;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-18.52;0.47;-0.66;0.08;87.66;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-18.50;0.47;-0.80;0.08;87.55;-0.75;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-18.86;-0.35;-2.83;-0.04;87.64;-0.66;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-19.00;-0.34;-4.34;-0.07;81.72;0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-19.59;-0.24;-10.33;-0.05;81.64;0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-19.72;-0.21;-11.84;-0.06;63.35;0.53;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-20.31;-0.09;-17.83;-0.03;63.27;0.52;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-20.43;-0.06;-19.26;-0.03;34.06;0.69;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-33.42;0.22;-26.16;0.10;32.47;0.69;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-33.56;0.18;-27.66;0.09;-11.94;0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-34.14;0.29;-33.64;0.12;-12.02;0.32;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-34.31;0.21;-35.11;0.09;-68.75;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-34.89;0.40;-41.10;0.15;-68.83;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-35.10;0.23;-42.53;0.11;-137.83;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-18.48;-0.47;0.98;-0.07;87.55;-0.75;Beam | 1 - IPE 500 | L : 0.150 m
1;10;11;0.000;N;-65.81;0.94;-37.36;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;10;11;0.000;V_y;-65.81;0.94;-37.36;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;10;12;4.000;V_y;-62.28;-0.84;-32.70;0.09;-137.87;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;11;12;0.000;V_z;-35.12;-0.23;42.71;-0.11;-137.99;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;V_z;-35.10;0.23;-42.53;0.11;-137.83;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;M_T;-34.89;0.40;-41.10;0.15;-68.83;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;11;111;1.650;M_T;-34.90;-0.40;41.28;-0.15;-68.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;15;16;4.000;M_y;-62.07;-0.83;32.70;-0.09;137.88;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;11;12;0.000;M_y;-35.12;-0.23;42.71;-0.11;-137.99;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;14;125;0.075;M_z;-32.85;-0.20;-20.18;-0.03;32.55;0.71;Beam | 1 - IPE 500 | L : 0.075 m
1;10;;2.000;M_z;-64.03;0.03;-34.13;0.03;-71.45;-0.96;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;;-18.48;0.94;42.71;0.15;137.88;0.71;
1;;;;;-65.81;-0.84;-42.53;-0.15;-137.99;-0.96;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-6.17;-0.76;-2.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-6.17;-0.76;-2.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-5.71;-0.10;-0.78;0.01;-2.08;0.65;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-5.71;-0.10;-0.78;0.01;-2.08;0.65;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.738;;-5.64;0.00;-0.59;0.01;-2.25;0.66;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-4.95;0.47;0.25;0.00;-2.32;-0.08;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-4.95;0.47;0.25;0.00;-2.32;-0.08;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-6.04;-0.76;2.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-6.04;-0.76;2.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-5.58;-0.10;0.77;-0.01;2.08;0.65;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-5.58;-0.10;0.77;-0.01;2.08;0.65;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.738;;-5.51;0.00;0.59;-0.01;2.24;0.66;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-4.82;0.47;-0.25;0.00;2.31;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-4.82;0.47;-0.25;0.00;2.31;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-13.66;0.00;1.76;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-13.66;0.00;1.76;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;1.738;;-13.13;0.00;0.23;0.00;1.73;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;2.238;;-12.98;0.00;-0.19;0.00;1.74;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-12.29;0.00;-1.01;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-12.29;0.00;-1.01;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-13.17;0.00;2.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-13.17;0.00;2.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;;2.238;;-12.50;0.00;-0.01;0.00;2.23;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-11.66;0.00;-1.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-11.66;0.00;-1.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-12.59;0.00;1.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-12.59;0.00;1.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;1.738;;-12.06;0.00;0.23;0.00;1.75;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;2.238;;-11.91;0.00;-0.19;0.00;1.76;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-11.22;0.00;-1.02;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-11.22;0.00;-1.02;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;;-5.78;-1.92;-3.74;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;39;0.000;;-5.78;-1.92;-3.74;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
