Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;13;14;0.000;N;-24.33;-0.70;1.05;-0.08;124.12;-0.79;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-49.21;-0.36;59.99;-0.13;-193.34;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;V_y;-48.76;0.72;-58.11;0.21;-98.45;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;V_y;-48.88;-0.72;58.09;-0.21;-95.90;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;V_z;-49.21;-0.36;59.99;-0.13;-193.34;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-49.09;0.36;-60.00;0.13;-195.92;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-48.76;0.72;-58.11;0.21;-98.45;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-48.88;-0.72;58.09;-0.21;-95.90;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-24.93;0.49;4.32;0.03;124.45;-0.64;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-49.09;0.36;-60.00;0.13;-195.92;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;M_z;-46.84;-0.50;37.10;-0.16;46.60;1.26;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-24.33;-0.70;1.05;-0.08;124.12;-0.79;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-24.33;0.72;59.99;0.21;124.45;1.26;
2;;;;;-49.21;-0.72;-60.00;-0.21;-195.92;-0.79;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-62.00;-0.29;55.32;-0.12;-171.44;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-61.69;-0.58;53.43;-0.19;-81.69;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-60.88;-0.39;44.94;-0.14;-82.00;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-60.65;-0.56;42.97;-0.18;-9.46;0.49;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-59.84;-0.36;34.47;-0.14;-9.77;0.49;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-59.66;-0.44;32.44;-0.16;45.45;1.21;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-58.84;0.24;23.95;0.05;45.14;1.21;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-58.84;0.24;23.86;0.05;46.93;1.18;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-67.02;0.04;22.73;0.05;46.93;1.18;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-66.86;0.09;20.74;0.05;81.17;1.00;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-66.04;0.29;12.25;0.08;80.86;1.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-65.86;0.33;10.14;0.06;99.34;0.30;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-65.02;0.50;1.64;0.09;99.03;0.30;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-64.82;0.49;-0.47;0.05;99.99;-0.79;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-64.30;0.67;-5.68;0.10;99.80;-0.79;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-64.28;0.67;-5.87;0.10;98.93;-0.93;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-64.29;-0.67;5.83;-0.09;98.93;-0.93;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-64.31;-0.68;5.64;-0.09;99.79;-0.79;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-64.83;-0.49;0.44;-0.04;99.72;-0.80;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-65.02;-0.50;-1.68;-0.09;98.70;0.28;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-65.86;-0.34;-10.17;-0.06;98.59;0.28;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-66.04;-0.30;-12.28;-0.08;80.06;0.98;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-66.86;-0.10;-20.78;-0.04;79.95;0.98;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-67.02;-0.05;-22.76;-0.05;45.65;1.17;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-58.90;-0.24;-23.89;-0.05;45.65;1.17;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-58.91;-0.24;-23.99;-0.05;43.86;1.19;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-59.73;0.42;-32.47;0.15;43.75;1.16;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-59.91;0.35;-34.50;0.14;-11.52;0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-60.72;0.54;-43.00;0.18;-11.64;0.46;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-60.95;0.38;-44.97;0.13;-84.23;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-61.76;0.58;-53.46;0.18;-84.34;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-62.07;0.29;-55.34;0.12;-174.14;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;138;20;0.075;N;-58.84;0.24;23.86;0.05;46.93;1.18;Beam | 1 - IPE 500 | L : 0.075 m
3;144;22;1.575;N;-67.02;-0.05;-22.76;-0.05;45.65;1.17;Beam | 1 - IPE 500 | L : 1.575 m
3;141;89;0.000;V_y;-64.30;0.67;-5.68;0.10;99.80;-0.79;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;V_y;-64.31;-0.68;5.64;-0.09;99.79;-0.79;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-62.00;-0.29;55.32;-0.12;-171.44;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-62.07;0.29;-55.34;0.12;-174.14;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-61.76;0.58;-53.46;0.18;-84.34;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-61.69;-0.58;53.43;-0.19;-81.69;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;1.237;M_y;-64.87;0.49;0.06;0.06;100.08;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-62.07;0.29;-55.34;0.12;-174.14;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;M_z;-59.66;-0.44;32.44;-0.16;45.45;1.21;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-64.29;-0.67;5.83;-0.09;98.93;-0.93;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-58.84;0.67;55.32;0.18;100.08;1.21;
3;;;;;-67.02;-0.68;-55.34;-0.19;-174.14;-0.93;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-43.74;-0.27;56.92;-0.10;-179.75;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-43.43;-0.55;55.00;-0.17;-87.39;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-42.61;-0.39;46.50;-0.13;-87.70;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-42.38;-0.56;44.53;-0.18;-12.59;0.42;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-41.57;-0.36;36.03;-0.14;-12.90;0.42;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-41.39;-0.45;34.01;-0.15;44.89;1.14;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-40.58;0.24;25.51;0.06;44.57;1.14;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-40.57;0.24;25.42;0.06;46.48;1.12;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-40.53;-0.03;24.96;0.06;46.48;1.12;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-40.37;0.03;23.00;0.05;84.26;1.02;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-39.55;0.21;14.50;0.08;83.95;1.01;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-39.37;0.26;12.43;0.06;106.17;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-38.54;0.39;3.93;0.08;105.86;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-38.35;0.40;1.86;0.04;110.64;-0.53;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-37.83;0.52;-3.35;0.07;110.45;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-37.81;0.52;-3.54;0.07;109.93;-0.64;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-37.81;-0.52;3.55;-0.06;109.93;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-37.82;-0.52;3.36;-0.07;110.45;-0.54;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-38.34;-0.41;-1.84;-0.04;110.38;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-38.54;-0.40;-3.92;-0.08;105.62;0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-39.37;-0.27;-12.42;-0.06;105.51;0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-39.55;-0.22;-14.49;-0.08;83.31;1.00;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-40.37;-0.04;-22.98;-0.05;83.19;0.99;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-40.53;0.02;-24.94;-0.05;45.44;1.10;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-40.57;-0.24;-25.41;-0.05;45.44;1.10;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-40.58;-0.24;-25.50;-0.05;43.54;1.13;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-41.39;0.43;-33.99;0.15;43.42;1.10;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-41.57;0.35;-36.01;0.13;-14.34;0.40;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-42.38;0.54;-44.51;0.17;-14.45;0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-42.61;0.38;-46.49;0.12;-89.54;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-43.43;0.54;-54.98;0.17;-89.65;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-43.75;0.27;-56.90;0.10;-181.98;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-37.81;-0.52;3.55;-0.06;109.93;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-43.75;0.27;-56.90;0.10;-181.98;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;V_y;-43.43;0.54;-54.98;0.17;-89.65;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;V_y;-42.38;-0.56;44.53;-0.18;-12.59;0.42;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-43.74;-0.27;56.92;-0.10;-179.75;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-43.75;0.27;-56.90;0.10;-181.98;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;M_T;-42.38;0.54;-44.51;0.17;-14.45;0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;M_T;-42.38;-0.56;44.53;-0.18;-12.59;0.42;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-38.35;0.40;1.86;0.04;110.64;-0.53;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-43.75;0.27;-56.90;0.10;-181.98;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;M_z;-41.39;-0.45;34.01;-0.15;44.89;1.14;Beam | 1 - IPE 500 | L : 1.650 m
4;25;28;0.000;M_z;-37.81;-0.52;3.55;-0.06;109.93;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-37.81;0.54;56.92;0.17;110.64;1.14;
4;;;;;-43.75;-0.56;-56.90;-0.18;-181.98;-0.65;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-42.11;-0.24;57.14;-0.09;-180.64;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-41.80;-0.51;55.22;-0.16;-87.91;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-40.98;-0.38;46.73;-0.12;-88.23;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-40.75;-0.55;44.75;-0.17;-12.75;0.39;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-39.94;-0.36;36.25;-0.13;-13.06;0.39;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-39.76;-0.44;34.23;-0.15;45.09;1.10;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-38.95;0.26;25.73;0.07;44.78;1.10;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-38.94;0.26;25.64;0.06;46.70;1.07;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-38.89;-0.05;25.15;0.06;46.70;1.07;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-38.73;0.01;23.19;0.06;84.77;1.00;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-37.91;0.17;14.69;0.08;84.46;1.00;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-37.74;0.22;12.62;0.07;107.00;0.45;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-36.91;0.32;4.12;0.08;106.68;0.44;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-36.71;0.34;2.05;0.04;111.77;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-36.19;0.40;-3.16;0.05;111.58;-0.38;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-36.17;0.40;-3.35;0.05;111.09;-0.46;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-36.17;-0.39;3.36;-0.04;111.09;-0.46;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-36.19;-0.39;3.17;-0.05;111.58;-0.38;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-36.71;-0.34;-2.03;-0.04;111.51;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-36.91;-0.33;-4.11;-0.07;106.45;0.43;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-37.74;-0.23;-12.61;-0.07;106.33;0.42;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-37.91;-0.18;-14.68;-0.08;83.82;0.98;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-38.73;-0.02;-23.17;-0.06;83.71;0.97;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-38.89;0.04;-25.13;-0.06;45.66;1.07;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-38.94;-0.27;-25.62;-0.06;45.66;1.07;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-38.95;-0.26;-25.71;-0.06;43.73;1.09;Beam | 1 - IPE 500 | L : 0.075 m
