Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;12;13;0.000;;-48.66;0.00;24.67;0.00;40.89;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-48.54;0.00;23.21;0.00;78.60;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-47.69;-0.01;14.44;0.00;78.28;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-47.57;-0.01;12.88;0.00;100.83;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-46.71;-0.02;4.11;0.00;100.51;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.795;;-46.64;-0.02;3.36;0.00;103.48;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-46.64;-0.02;3.33;0.00;103.58;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-46.64;-0.02;3.33;0.00;103.58;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-46.57;-0.02;2.49;0.00;105.98;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-46.04;-0.03;-3.10;0.00;105.78;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-46.03;-0.03;-3.17;0.00;105.55;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-46.03;-0.03;-3.17;0.00;105.55;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-46.03;-0.03;-3.24;0.00;105.31;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-45.95;0.03;4.86;0.00;105.31;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-45.95;0.03;4.79;0.00;105.67;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-45.95;0.03;4.79;0.00;105.67;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-45.96;0.03;4.72;0.00;106.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-46.49;0.02;-0.62;0.00;105.95;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-46.56;0.02;-1.40;0.00;105.12;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-46.56;0.02;-1.40;0.00;105.12;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-46.64;0.02;-2.19;0.00;103.64;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-47.50;0.01;-10.99;0.00;103.52;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-47.56;0.01;-11.78;0.00;94.12;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-47.56;0.01;-11.78;0.00;94.12;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-47.62;0.01;-12.56;0.00;84.08;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-48.47;-0.01;-21.36;0.00;83.96;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-48.53;0.00;-22.11;0.00;66.85;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-48.53;0.00;-22.11;0.00;66.85;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-48.59;0.00;-22.84;0.00;49.14;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-48.55;-0.01;-23.70;0.00;49.14;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-48.55;-0.01;-23.73;0.00;48.26;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-48.55;-0.01;-23.73;0.00;48.26;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-48.55;-0.01;-23.76;0.00;47.37;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-49.39;0.01;-32.55;0.00;47.25;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-49.45;0.01;-33.31;0.00;20.08;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-49.45;0.01;-33.31;0.00;20.08;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-49.52;0.01;-34.06;0.00;-7.71;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-50.36;-0.01;-42.86;0.00;-7.83;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-50.44;-0.01;-43.60;0.00;-43.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-50.44;-0.01;-43.60;0.00;-43.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-50.53;0.00;-44.32;0.00;-79.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-51.37;-0.01;-53.13;0.00;-79.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.645;;-51.46;-0.01;-53.68;0.00;-114.35;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-51.49;-0.01;-53.83;0.00;-124.02;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-51.49;-0.01;-53.83;0.00;-124.02;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-51.63;-0.01;-54.52;0.00;-168.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-45.95;0.03;4.86;0.00;105.31;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-51.67;0.00;56.19;0.00;-184.40;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-45.96;0.03;4.72;0.00;106.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-46.04;-0.03;-3.10;0.00;105.78;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-51.67;0.00;56.19;0.00;-184.40;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-51.63;-0.01;-54.52;0.00;-168.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;M_T;-45.96;0.03;4.72;0.00;106.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;173;123;0.000;M_T;-51.37;-0.01;-53.13;0.00;-79.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;M_y;-45.96;0.03;4.72;0.00;106.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;M_y;-51.67;0.00;56.19;0.00;-184.40;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;M_z;-46.03;-0.03;-3.24;0.00;105.31;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;169;126;1.650;M_z;-47.62;0.01;-12.56;0.00;84.08;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-45.95;0.03;56.19;0.00;106.02;0.04;
2;;;;;-51.67;-0.03;-54.52;0.00;-184.40;-0.02;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-51.69;0.01;56.21;0.00;-184.48;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-51.42;0.01;54.84;0.00;-92.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-50.57;0.00;46.07;0.00;-93.16;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-50.39;0.00;44.63;0.00;-18.32;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-49.55;0.00;35.86;0.00;-18.64;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-49.42;0.00;34.36;0.00;39.31;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-48.58;0.01;25.60;0.00;38.99;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-48.57;0.01;25.53;0.00;40.91;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-48.67;0.00;24.68;0.00;40.91;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-48.56;0.00;23.22;0.00;78.64;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-47.71;-0.01;14.45;0.00;78.32;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-47.59;-0.01;12.89;0.00;100.88;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-46.73;-0.01;4.12;0.00;100.56;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.795;;-46.66;-0.01;3.37;0.00;103.54;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-46.66;-0.01;3.34;0.00;103.64;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-46.66;-0.01;3.34;0.00;103.64;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-46.59;-0.01;2.50;0.00;106.04;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-46.06;-0.02;-3.09;0.00;105.85;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-46.05;-0.02;-3.16;0.00;105.61;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-46.05;-0.02;-3.16;0.00;105.61;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-46.04;-0.02;-3.23;0.00;105.37;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-45.97;0.03;4.85;0.00;105.37;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-45.98;0.03;4.78;0.00;105.73;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-45.98;0.03;4.78;0.00;105.73;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-45.99;0.03;4.71;0.00;106.09;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-46.52;0.02;-0.62;0.00;106.02;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-46.59;0.02;-1.41;0.00;105.18;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-46.59;0.02;-1.41;0.00;105.18;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-46.66;0.02;-2.20;0.00;103.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-47.52;0.01;-11.00;0.00;103.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-47.59;0.01;-11.79;0.00;94.17;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-47.59;0.01;-11.79;0.00;94.17;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-47.65;0.01;-12.57;0.00;84.12;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-48.50;0.00;-21.37;0.00;84.01;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-48.55;0.00;-22.11;0.00;66.88;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-48.55;0.00;-22.11;0.00;66.88;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-48.61;0.00;-22.85;0.00;49.18;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-48.58;0.00;-23.72;0.00;49.18;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-48.58;0.00;-23.75;0.00;48.29;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-48.58;0.00;-23.75;0.00;48.29;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-48.58;0.00;-23.79;0.00;47.40;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-49.42;0.00;-32.57;0.00;47.28;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-49.48;0.00;-33.33;0.00;20.09;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-49.48;0.00;-33.33;0.00;20.09;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-49.55;0.00;-34.08;0.00;-7.72;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-50.39;0.00;-42.89;0.00;-7.84;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-50.47;0.00;-43.62;0.00;-43.53;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-50.47;0.00;-43.62;0.00;-43.53;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-50.56;0.00;-44.35;0.00;-79.83;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-51.40;-0.02;-53.15;0.00;-79.95;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.645;;-51.49;-0.01;-53.70;0.00;-114.41;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-51.52;-0.01;-53.86;0.00;-124.09;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-51.52;-0.01;-53.86;0.00;-124.09;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-51.66;-0.01;-54.54;0.00;-168.82;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-45.97;0.03;4.85;0.00;105.37;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-51.69;0.01;56.21;0.00;-184.48;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-45.99;0.03;4.71;0.00;106.09;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-46.06;-0.02;-3.09;0.00;105.85;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-51.69;0.01;56.21;0.00;-184.48;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-51.66;-0.01;-54.54;0.00;-168.82;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;M_T;-45.99;0.03;4.71;0.00;106.09;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;147;95;0.000;M_T;-51.40;-0.02;-53.15;0.00;-79.95;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;M_y;-45.99;0.03;4.71;0.00;106.09;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;M_y;-51.69;0.01;56.21;0.00;-184.48;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;141;21;0.150;M_z;-46.04;-0.02;-3.23;0.00;105.37;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;143;98;1.650;M_z;-47.65;0.01;-12.57;0.00;84.12;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-45.97;0.03;56.21;0.00;106.09;0.03;
3;;;;;-51.69;-0.02;-54.54;0.00;-184.48;-0.01;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-50.01;0.00;55.51;0.00;-181.88;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-49.74;0.00;54.14;0.00;-91.39;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-48.90;0.00;45.37;0.00;-91.72;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-48.71;0.00;43.93;0.00;-18.03;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-47.88;0.00;35.16;0.00;-18.35;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-47.74;0.00;33.66;0.00;38.45;0.00;Beam | 1 - IPE 500 | L : 1.650 m
