Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;2;0.000;N;-0.24;-0.27;4.67;0.01;-3.52;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;-0.20;-0.09;4.26;0.00;3.85;0.34;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_y;-0.24;-0.27;4.67;0.01;-3.52;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;-0.24;-0.27;4.67;0.01;-3.52;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;-0.20;-0.09;4.26;0.00;3.85;0.34;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;-0.24;-0.27;4.67;0.01;-3.52;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;-0.20;-0.09;4.26;0.00;3.85;0.34;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;-0.20;-0.09;4.26;0.00;3.85;0.34;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;-0.24;-0.27;4.67;0.01;-3.52;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;-0.20;-0.09;4.26;0.00;3.85;0.34;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;-0.24;-0.27;4.67;0.01;-3.52;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-0.20;-0.09;4.67;0.01;3.85;0.34;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;-0.24;-0.27;4.26;0.00;-3.52;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;-0.92;-0.32;5.56;0.01;-6.45;-0.29;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;-0.87;-0.15;5.18;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;-0.87;-0.15;5.18;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;-0.92;-0.32;5.56;0.01;-6.45;-0.29;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;-0.87;-0.15;5.18;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;-0.92;-0.32;5.56;0.01;-6.45;-0.29;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;-0.92;-0.32;5.56;0.01;-6.45;-0.29;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;-0.87;-0.15;5.18;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.394;M_T;-0.90;-0.31;5.46;0.01;-4.28;-0.16;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_T;-0.87;-0.15;5.18;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;-0.87;-0.15;5.18;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;-0.92;-0.32;5.56;0.01;-6.45;-0.29;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;-0.87;-0.15;5.18;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-0.92;-0.32;5.56;0.01;-6.45;-0.29;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-0.87;-0.15;5.56;0.01;2.00;0.12;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-0.92;-0.32;5.18;0.01;-6.45;-0.29;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;1.10;-0.37;7.21;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;1.10;-0.37;7.17;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;1.10;-0.37;7.21;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;1.10;-0.37;7.17;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;1.10;-0.37;7.17;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;1.10;-0.37;7.21;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;1.10;-0.37;7.21;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;1.10;-0.37;7.17;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;1.10;-0.37;7.17;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;1.10;-0.37;7.21;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;1.10;-0.37;7.17;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;1.10;-0.37;7.21;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;1.10;-0.37;7.17;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;1.10;-0.37;7.21;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;1.10;-0.37;7.21;0.01;-4.35;-0.52;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;1.10;-0.37;7.17;0.01;-5.43;-0.58;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;1.29;-0.18;9.88;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.29;-0.17;9.87;0.06;-6.19;-0.30;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.29;-0.17;9.87;0.06;-6.19;-0.30;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;1.29;-0.17;9.86;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;153;0.075;N;1.29;-0.17;9.86;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;N;1.29;-0.18;9.88;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;1.29;-0.17;9.86;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;1.29;-0.18;9.88;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;1.29;-0.18;9.88;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;1.29;-0.17;9.86;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;1.29;-0.17;9.86;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;1.29;-0.18;9.88;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;1.29;-0.17;9.86;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;1.29;-0.18;9.88;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;1.29;-0.17;9.86;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;1.29;-0.18;9.88;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;1.29;-0.17;9.88;0.06;-5.82;-0.29;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;1.29;-0.18;9.86;0.06;-6.56;-0.31;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-8.16;-0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-8.16;-0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-7.70;-0.07;0.99;0.00;2.11;0.44;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-7.70;-0.07;0.99;0.00;2.11;0.44;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-7.63;0.00;0.86;0.00;2.33;0.45;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-8.16;-0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-8.16;-0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-8.16;-0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-7.85;-0.22;1.27;0.00;1.55;0.37;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-8.16;-0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-7.63;0.00;0.86;0.00;2.33;0.45;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-6.94;0.33;0.22;0.00;3.36;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-6.94;0.33;1.82;0.00;3.36;0.45;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-8.16;-0.52;0.22;0.00;0.00;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-17.58;0.29;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-17.58;0.29;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-17.06;0.06;0.16;0.00;1.18;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-16.90;0.00;-0.12;0.00;1.19;-0.32;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-16.22;-0.27;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-16.22;-0.27;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-16.22;-0.27;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-17.58;0.29;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-17.58;0.29;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-16.22;-0.27;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-17.58;0.29;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-16.22;-0.27;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.000;M_T;-17.28;0.16;0.60;0.00;0.90;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.000;M_T;-16.67;-0.10;-0.46;0.00;0.96;-0.28;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-16.98;0.03;0.01;0.00;1.20;-0.31;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-17.58;0.29;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-17.58;0.29;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-16.90;0.00;-0.12;0.00;1.19;-0.32;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-16.22;0.29;1.19;0.00;1.20;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-17.58;-0.27;-0.73;0.00;0.00;-0.32;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-17.07;0.28;1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-17.07;0.28;1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-16.39;0.02;0.01;0.00;1.50;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-15.55;-0.26;-0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-15.55;-0.26;-0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-15.55;-0.26;-0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-17.07;0.28;1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-17.07;0.28;1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-15.55;-0.26;-0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-17.07;0.28;1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-15.55;-0.26;-0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;1.000;M_T;-16.77;0.17;0.74;0.00;1.03;-0.22;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;M_T;-16.01;-0.11;-0.57;0.00;1.10;-0.28;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-16.39;0.02;0.01;0.00;1.50;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-17.07;0.28;1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-17.07;0.28;1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-16.31;0.00;-0.14;0.00;1.48;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-15.55;0.28;1.33;0.00;1.50;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-17.07;-0.26;-0.82;0.00;0.00;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-16.94;0.27;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-16.94;0.27;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-16.41;0.06;0.16;0.00;1.18;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-16.26;0.00;-0.12;0.00;1.19;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.57;-0.26;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.57;-0.26;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-15.57;-0.26;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-16.94;0.27;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-16.94;0.27;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-15.57;-0.26;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-16.94;0.27;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-15.57;-0.26;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.000;M_T;-16.63;0.15;0.60;0.00;0.90;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.000;M_T;-16.03;-0.09;-0.46;0.00;0.96;-0.27;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-16.33;0.03;0.01;0.00;1.20;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-16.94;0.27;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-16.94;0.27;1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-16.26;0.00;-0.12;0.00;1.19;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-15.57;0.27;1.19;0.00;1.20;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-16.94;-0.26;-0.73;0.00;0.00;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-76.36;0.02;-44.93;0.02;-67.97;-0.04;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-76.36;0.02;-44.94;0.02;-67.97;-0.04;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-74.23;0.01;-44.74;0.04;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-74.23;0.01;-44.74;0.04;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-74.23;0.01;-44.74;0.04;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-74.23;0.01;-44.74;0.04;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;V_z;-75.07;0.02;-44.56;0.03;-135.00;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-74.23;0.01;-44.74;0.04;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-74.23;0.01;-44.74;0.04;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-77.69;0.03;-45.66;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-74.23;0.01;-44.74;0.04;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-74.23;0.03;-44.56;0.04;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-77.69;0.01;-45.66;0.00;-179.63;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-48.72;-0.14;56.30;-0.06;-179.79;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-48.45;-0.28;54.92;-0.09;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-48.45;-0.28;54.92;-0.09;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-48.72;-0.14;56.30;-0.06;-179.79;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-48.72;-0.14;56.30;-0.06;-179.79;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-48.45;-0.28;54.92;-0.09;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-48.72;-0.14;56.30;-0.06;-179.79;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-48.45;-0.28;54.92;-0.09;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-48.72;-0.14;56.30;-0.06;-179.79;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-48.45;-0.28;54.92;-0.09;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-48.45;-0.28;54.92;-0.09;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-48.72;-0.14;56.30;-0.06;-179.79;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-48.45;-0.28;54.92;-0.09;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;M_z;-48.57;-0.21;55.62;-0.07;-133.62;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-48.45;-0.14;56.30;-0.06;-88.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-48.72;-0.28;54.92;-0.09;-179.79;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-38.01;0.00;24.76;0.02;46.00;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-37.90;0.03;23.30;0.02;83.85;0.42;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-37.90;0.03;23.30;0.02;83.85;0.42;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-38.01;0.00;24.76;0.02;46.00;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-37.90;0.03;23.30;0.02;83.85;0.42;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-38.01;0.00;24.76;0.02;46.00;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-38.01;0.00;24.76;0.02;46.00;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-37.90;0.03;23.30;0.02;83.85;0.42;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-38.01;0.00;24.76;0.02;46.00;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-37.90;0.03;23.30;0.02;83.85;0.42;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-37.90;0.03;23.30;0.02;83.85;0.42;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-38.01;0.00;24.76;0.02;46.00;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-38.01;0.00;24.76;0.02;46.00;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-37.90;0.03;23.30;0.02;83.85;0.42;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-37.90;0.03;24.76;0.02;83.85;0.48;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-38.01;0.00;23.30;0.02;46.00;0.42;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-35.36;-0.28;2.80;-0.04;111.01;-0.38;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-35.37;-0.29;2.66;-0.04;111.42;-0.32;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-35.36;-0.28;2.80;-0.04;111.01;-0.38;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-35.37;-0.29;2.66;-0.04;111.42;-0.32;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-35.36;-0.28;2.80;-0.04;111.01;-0.38;Beam | 1 - IPE 500 | L : 0.150 m
