Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
;No.;No.;x [m];;N;V_y / V_u;V_z / V_v;M_T;M_y / M_u;M_z / M_v;Section (Material) | Member Comment
5;31;62;0.150;;-56.74;-0.25;5.42;-0.02;151.42;-0.09;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-57.51;-0.20;-2.25;-0.01;151.32;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-57.70;-0.20;-4.40;-0.04;145.83;0.46;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-58.93;-0.12;-17.07;-0.04;145.67;0.46;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-59.09;-0.08;-19.20;-0.05;115.74;0.81;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-60.29;0.04;-31.87;-0.03;115.57;0.81;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-60.43;0.09;-33.87;-0.04;63.78;0.79;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-60.47;-0.09;-34.35;-0.04;63.78;0.79;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-60.48;-0.09;-34.45;-0.04;61.20;0.80;Beam | 1 - IPE 500 | L : 0.075 m
5;116;66;0.000;;-61.67;0.36;-47.12;0.09;61.03;0.79;Beam | 1 - IPE 500 | L : 1.650 m
5;116;65;1.650;;-61.84;0.29;-49.15;0.07;-18.41;0.21;Beam | 1 - IPE 500 | L : 1.650 m
5;117;65;0.000;;-63.02;0.43;-61.82;0.10;-18.58;0.20;Beam | 1 - IPE 500 | L : 1.650 m
5;117;64;1.650;;-63.28;0.30;-63.76;0.06;-122.22;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
5;118;64;0.000;;-64.48;0.41;-76.43;0.08;-122.39;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;;-64.91;0.19;-78.24;0.02;-250.04;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;31;35;0.000;N;-56.72;-0.25;5.61;-0.01;150.60;-0.15;Beam | 1 - IPE 500 | L : 0.150 m
5;29;33;0.000;N;-64.94;-0.19;78.63;-0.02;-250.37;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
5;117;65;0.000;V_y;-63.02;0.43;-61.82;0.10;-18.58;0.20;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;V_y;-63.06;-0.44;62.21;-0.10;-18.27;0.21;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;V_z;-64.94;-0.19;78.63;-0.02;-250.37;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;V_z;-64.91;0.19;-78.24;0.02;-250.04;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
5;117;65;0.000;M_T;-63.02;0.43;-61.82;0.10;-18.58;0.20;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;M_T;-63.06;-0.44;62.21;-0.10;-18.27;0.21;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;M_y;-57.55;0.20;2.64;0.01;151.65;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;M_y;-64.94;-0.19;78.63;-0.02;-250.37;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
5;30;;1.181;M_z;-60.36;-0.06;32.76;0.04;103.08;0.83;Beam | 1 - IPE 500 | L : 1.575 m
5;29;;1.031;M_z;-64.66;-0.33;77.51;-0.06;-169.84;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-56.72;0.43;78.63;0.10;151.65;0.83;
5;;;;;-64.94;-0.44;-78.24;-0.10;-250.37;-0.31;
;;;;;;;;;;;
6;Obergurt;;;;;;;;;;
6;35;40;0.000;;1.78;-0.84;6.50;0.04;-4.35;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
6;35;116;1.650;;1.83;-0.18;5.95;0.02;5.92;0.99;Beam | 3 - HEA 140 | L : 1.650 m
6;214;116;0.000;;2.45;-0.50;-0.38;-0.02;5.81;0.99;Beam | 3 - HEA 140 | L : 1.650 m
6;214;;0.612;;2.47;0.04;-0.58;-0.02;5.51;1.14;Beam | 3 - HEA 140 | L : 1.650 m
6;214;;0.825;;2.48;0.25;-0.65;-0.02;5.38;1.11;Beam | 3 - HEA 140 | L : 1.650 m
6;214;;0.825;;2.48;0.25;-0.65;-0.02;5.38;1.11;Beam | 3 - HEA 140 | L : 1.650 m
6;214;118;1.650;;2.51;0.90;-0.92;-0.01;4.73;0.63;Beam | 3 - HEA 140 | L : 1.650 m
6;215;118;0.000;;3.16;0.69;-7.25;-0.05;4.61;0.63;Beam | 3 - HEA 140 | L : 1.650 m
6;215;119;1.650;;3.20;1.33;-7.79;-0.05;-7.79;-1.19;Beam | 3 - HEA 140 | L : 1.650 m
6;216;119;0.000;;3.84;0.38;-14.12;-0.23;-7.91;-1.20;Beam | 3 - HEA 140 | L : 0.075 m
6;216;;0.037;;3.84;0.40;-14.13;-0.23;-8.44;-1.22;Beam | 3 - HEA 140 | L : 0.075 m
6;216;;0.037;;3.84;0.40;-14.13;-0.23;-8.44;-1.22;Beam | 3 - HEA 140 | L : 0.075 m
6;216;41;0.075;;3.84;0.41;-14.15;-0.23;-8.97;-1.25;Beam | 3 - HEA 140 | L : 0.075 m
6;36;41;0.000;;1.42;-1.22;8.03;0.03;-9.41;-1.25;Beam | 3 - HEA 140 | L : 1.575 m
6;36;120;1.575;;1.49;-0.59;7.51;0.03;2.83;0.35;Beam | 3 - HEA 140 | L : 1.575 m
6;217;120;0.000;;2.12;-0.73;1.18;0.01;2.71;0.35;Beam | 3 - HEA 140 | L : 1.650 m
6;217;;0.688;;2.14;-0.13;0.96;0.01;3.45;0.66;Beam | 3 - HEA 140 | L : 1.650 m
6;217;121;1.650;;2.17;0.68;0.64;0.01;4.22;0.36;Beam | 3 - HEA 140 | L : 1.650 m
6;218;121;0.000;;2.81;0.57;-5.69;-0.01;4.10;0.36;Beam | 3 - HEA 140 | L : 1.650 m
6;218;122;1.650;;2.86;1.19;-6.23;-0.01;-5.73;-1.23;Beam | 3 - HEA 140 | L : 1.650 m
6;219;122;0.000;;3.25;1.02;-10.06;-0.05;-5.80;-1.23;Beam | 3 - HEA 140 | L : 0.150 m
6;219;42;0.150;;3.25;1.04;-10.11;-0.04;-7.31;-1.39;Beam | 3 - HEA 140 | L : 0.150 m
6;37;42;0.000;;3.43;-1.06;10.33;0.04;-7.81;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
6;37;134;0.150;;3.43;-1.05;10.28;0.04;-6.26;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
6;220;134;0.000;;3.04;-1.21;6.44;0.01;-6.19;-1.28;Beam | 3 - HEA 140 | L : 1.650 m
6;220;133;1.650;;2.99;-0.58;5.90;0.01;3.99;0.34;Beam | 3 - HEA 140 | L : 1.650 m
6;221;133;0.000;;2.35;-0.70;-0.43;-0.01;4.10;0.34;Beam | 3 - HEA 140 | L : 1.650 m
6;221;;0.962;;2.32;0.12;-0.75;-0.01;3.54;0.65;Beam | 3 - HEA 140 | L : 1.650 m
6;221;132;1.650;;2.30;0.72;-0.97;0.00;2.95;0.35;Beam | 3 - HEA 140 | L : 1.650 m
6;222;132;0.000;;1.68;0.58;-7.30;-0.03;3.06;0.35;Beam | 3 - HEA 140 | L : 1.575 m
6;222;43;1.575;;1.61;1.20;-7.82;-0.03;-8.84;-1.22;Beam | 3 - HEA 140 | L : 1.575 m
6;38;43;0.000;;3.84;-0.45;14.34;0.23;-9.54;-1.30;Beam | 3 - HEA 140 | L : 0.075 m
6;38;;0.037;;3.84;-0.43;14.33;0.23;-9.00;-1.27;Beam | 3 - HEA 140 | L : 0.075 m
6;38;;0.037;;3.84;-0.43;14.33;0.23;-9.00;-1.27;Beam | 3 - HEA 140 | L : 0.075 m
6;38;131;0.075;;3.84;-0.41;14.31;0.23;-8.47;-1.24;Beam | 3 - HEA 140 | L : 0.075 m
6;223;131;0.000;;3.20;-1.35;7.98;0.05;-8.35;-1.24;Beam | 3 - HEA 140 | L : 1.650 m
6;223;130;1.650;;3.16;-0.71;7.45;0.05;4.37;0.61;Beam | 3 - HEA 140 | L : 1.650 m
6;224;130;0.000;;2.51;-0.91;1.12;0.01;4.49;0.61;Beam | 3 - HEA 140 | L : 1.650 m
6;224;;0.825;;2.48;-0.26;0.85;0.02;5.30;1.11;Beam | 3 - HEA 140 | L : 1.650 m
6;224;;0.825;;2.48;-0.26;0.85;0.02;5.30;1.11;Beam | 3 - HEA 140 | L : 1.650 m
6;224;;1.038;;2.47;-0.05;0.78;0.02;5.47;1.14;Beam | 3 - HEA 140 | L : 1.650 m
6;224;129;1.650;;2.45;0.49;0.57;0.02;5.89;0.99;Beam | 3 - HEA 140 | L : 1.650 m
6;225;129;0.000;;1.83;0.15;-5.76;-0.03;6.00;0.99;Beam | 3 - HEA 140 | L : 1.650 m
6;225;44;1.650;;1.78;0.82;-6.30;-0.05;-3.95;0.03;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;216;119;0.000;N;3.84;0.38;-14.12;-0.23;-7.91;-1.20;Beam | 3 - HEA 140 | L : 0.075 m
6;36;41;0.000;N;1.42;-1.22;8.03;0.03;-9.41;-1.25;Beam | 3 - HEA 140 | L : 1.575 m
6;215;119;1.650;V_y;3.20;1.33;-7.79;-0.05;-7.79;-1.19;Beam | 3 - HEA 140 | L : 1.650 m
6;223;131;0.000;V_y;3.20;-1.35;7.98;0.05;-8.35;-1.24;Beam | 3 - HEA 140 | L : 1.650 m
6;38;43;0.000;V_z;3.84;-0.45;14.34;0.23;-9.54;-1.30;Beam | 3 - HEA 140 | L : 0.075 m
6;216;41;0.075;V_z;3.84;0.41;-14.15;-0.23;-8.97;-1.25;Beam | 3 - HEA 140 | L : 0.075 m
6;38;131;0.075;M_T;3.84;-0.41;14.31;0.23;-8.47;-1.24;Beam | 3 - HEA 140 | L : 0.075 m
6;216;119;0.000;M_T;3.84;0.38;-14.12;-0.23;-7.91;-1.20;Beam | 3 - HEA 140 | L : 0.075 m
6;225;129;0.000;M_y;1.83;0.15;-5.76;-0.03;6.00;0.99;Beam | 3 - HEA 140 | L : 1.650 m
6;38;43;0.000;M_y;3.84;-0.45;14.34;0.23;-9.54;-1.30;Beam | 3 - HEA 140 | L : 0.075 m
6;214;;0.612;M_z;2.47;0.04;-0.58;-0.02;5.51;1.14;Beam | 3 - HEA 140 | L : 1.650 m
6;37;42;0.000;M_z;3.43;-1.06;10.33;0.04;-7.81;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;;3.84;1.33;14.34;0.23;6.00;1.14;
6;;;;;1.42;-1.35;-14.15;-0.23;-9.54;-1.44;
;;;;;;;;;;;
21;174,148,101,90,200 | Continuous Members;;;;;;;;;;
21;174;139;0.000;;0.16;-0.69;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;111;5.000;;0.15;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;111;0.000;;0.02;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;148;83;5.000;;0.03;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;101;83;0.000;;-0.05;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;101;55;5.000;;-0.05;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;55;0.000;;-0.12;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;49;5.000;;-0.12;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;49;0.000;;-0.18;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;116;5.000;;-0.18;0.70;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;174;139;0.000;N;0.16;-0.69;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;;2.500;N;-0.26;0.00;0.00;0.00;7.91;0.89;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;49;5.000;V_u;-0.12;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;49;0.000;V_u;-0.18;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;49;0.000;V_v;-0.18;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;116;5.000;V_v;-0.18;0.70;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;;4.000;M_T;0.11;0.43;-3.79;0.10;5.06;0.57;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;;1.000;M_T;-0.22;-0.43;3.80;-0.11;5.06;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
21;200;;2.500;M_u;-0.26;0.00;0.00;0.00;7.91;0.89;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;139;0.000;M_u;0.16;-0.69;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
21;90;;2.500;M_v;-0.20;0.00;0.00;0.00;7.91;0.90;Beam | 4 - Z 232Z23 | L : 5.000 m
21;174;111;5.000;M_v;0.15;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.16;0.72;6.32;0.10;7.91;0.90;
21;;;;;-0.26;-0.72;-6.33;-0.11;0.00;0.00;
;;;;;;;;;;;
22;175,149,108,92,201 | Continuous Members;;;;;;;;;;
22;175;2;0.000;;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;12;5.000;;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;12;0.000;;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;19;5.000;;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;108;19;0.000;;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;108;26;5.000;;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;92;26;0.000;;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;92;33;5.000;;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;33;0.000;;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;40;5.000;;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;201;40;5.000;N;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;2.500;N;0.00;0.00;0.00;0.00;4.09;0.45;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;40;5.000;V_u;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;149;12;0.000;V_u;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;2;0.000;V_v;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;12;5.000;V_v;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;4.000;M_T;0.01;0.22;-1.96;0.03;2.62;0.29;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;;1.000;M_T;0.01;-0.22;1.96;-0.03;2.62;0.29;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;;2.500;M_u;0.00;0.00;0.00;0.00;4.09;0.45;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;2;0.000;M_u;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
22;201;;2.500;M_v;0.00;0.00;0.00;0.00;4.09;0.45;Beam | 4 - Z 232Z23 | L : 5.000 m
22;175;12;5.000;M_v;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.02;0.36;3.27;0.03;4.09;0.45;
22;;;;;0.00;-0.36;-3.27;-0.03;0.00;0.00;
;;;;;;;;;;;
23;176,150,124,93,202 | Continuous Members;;;;;;;;;;
23;176;140;0.000;;0.18;-0.66;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;112;5.000;;0.14;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;150;112;0.000;;0.10;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;150;84;5.000;;0.10;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;124;84;0.000;;0.03;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;124;57;5.000;;0.03;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;57;0.000;;-0.03;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;50;5.000;;-0.03;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;;-0.12;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;118;5.000;;-0.08;0.67;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;176;140;0.000;N;0.18;-0.66;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;2.500;N;-0.18;0.00;0.00;0.00;7.91;0.88;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;50;5.000;V_u;-0.03;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;V_u;-0.12;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;140;0.000;V_v;0.18;-0.66;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;118;5.000;V_v;-0.08;0.67;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;4.000;M_T;-0.13;0.41;-3.80;0.10;5.06;0.55;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;1.000;M_T;-0.15;-0.43;3.79;-0.10;5.06;0.57;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;;2.500;M_u;-0.18;0.00;0.00;0.00;7.91;0.88;Beam | 4 - Z 232Z23 | L : 5.000 m
23;176;140;0.000;M_u;0.18;-0.66;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
23;93;;2.500;M_v;-0.11;0.00;0.00;0.00;7.90;0.91;Beam | 4 - Z 232Z23 | L : 5.000 m
23;202;50;0.000;M_v;-0.12;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.18;0.73;6.33;0.10;7.91;0.91;
23;;;;;-0.18;-0.73;-6.33;-0.10;0.00;0.00;
;;;;;;;;;;;
24;177,151,125,95,203 | Continuous Members;;;;;;;;;;
24;177;141;0.000;;0.48;-0.66;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;177;113;5.000;;0.41;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;151;113;0.000;;0.11;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;151;85;5.000;;0.11;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;125;85;0.000;;-0.22;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;125;58;5.000;;-0.22;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;58;0.000;;-0.57;-0.74;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;51;5.000;;-0.57;0.74;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;;-0.96;-0.75;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;119;5.000;;-0.88;0.70;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;177;141;0.000;N;0.48;-0.66;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;2.000;N;-1.00;-0.15;1.27;-0.06;7.60;0.88;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;51;5.000;V_u;-0.57;0.74;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;V_u;-0.96;-0.75;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;V_v;-0.96;-0.75;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;119;5.000;V_v;-0.88;0.70;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;4.000;M_T;-0.94;0.43;-3.80;0.11;5.07;0.57;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;1.000;M_T;-0.98;-0.45;3.80;-0.11;5.07;0.60;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;;2.500;M_u;-1.00;0.00;0.00;0.00;7.92;0.92;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;119;5.000;M_u;-0.88;0.70;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
24;95;;2.500;M_v;-0.64;0.00;0.00;0.00;7.91;0.93;Beam | 4 - Z 232Z23 | L : 5.000 m
24;203;51;0.000;M_v;-0.96;-0.75;6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.48;0.74;6.33;0.11;7.92;0.93;
24;;;;;-1.00;-0.75;-6.33;-0.11;0.00;0.00;
;;;;;;;;;;;
25;178,152,126,97,204 | Continuous Members;;;;;;;;;;
25;178;142;0.000;;0.18;-0.69;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;114;5.000;;0.09;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;114;0.000;;0.08;-0.71;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;152;86;5.000;;0.08;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;126;86;0.000;;0.02;-0.71;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;126;59;5.000;;0.02;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;59;0.000;;-0.03;-0.71;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;54;5.000;;-0.03;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;;-0.11;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;120;5.000;;-0.02;0.69;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;178;142;0.000;N;0.18;-0.69;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;;2.000;N;-0.15;-0.14;1.26;-0.06;7.59;0.85;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;54;5.000;V_u;-0.03;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;V_u;-0.11;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;V_v;-0.11;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;120;5.000;V_v;-0.02;0.69;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;;4.000;M_T;-0.08;0.42;-3.79;0.10;5.06;0.56;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;;1.000;M_T;-0.07;-0.43;3.79;-0.10;5.06;0.57;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;;2.500;M_u;-0.14;0.00;0.00;0.00;7.91;0.88;Beam | 4 - Z 232Z23 | L : 5.000 m
25;178;142;0.000;M_u;0.18;-0.69;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
25;97;;2.500;M_v;-0.10;0.00;0.00;0.00;7.90;0.89;Beam | 4 - Z 232Z23 | L : 5.000 m
25;204;54;0.000;M_v;-0.11;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;;0.18;0.71;6.32;0.10;7.91;0.89;
25;;;;;-0.15;-0.72;-6.32;-0.10;0.00;0.00;
;;;;;;;;;;;
26;179,153,127,99,205 | Continuous Members;;;;;;;;;;
26;179;143;0.000;;0.16;-0.67;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;179;115;5.000;;0.05;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;153;115;0.000;;0.05;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;153;87;5.000;;0.06;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;127;87;0.000;;0.01;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;127;60;5.000;;0.01;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;60;0.000;;-0.02;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;53;5.000;;-0.02;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;53;0.000;;-0.09;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;121;5.000;;0.02;0.68;-6.33;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;179;143;0.000;N;0.16;-0.67;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;;2.000;N;-0.12;-0.14;1.27;-0.06;7.59;0.83;Beam | 4 - Z 232Z23 | L : 5.000 m
26;99;53;5.000;V_u;-0.02;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
26;205;53;0.000;V_u;-0.09;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
