Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
;No.;x [m];;|u|;u_x;u_y / u_u;u_z / u_v;φ_x;φ_y / φ_u;φ_z / φ_v;Section (Material) | Member Comment
1;1;0.000;;0.0;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;;0.1;0.0;0.0;-0.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;;0.1;0.0;0.0;-0.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;1;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;u_x;0.1;0.0;0.0;-0.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;u_y;0.1;0.0;0.0;-0.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;1;0.000;u_y;0.0;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;1;0.000;u_z;0.0;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;;2.500;u_z;0.5;0.0;0.0;-0.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;φ_x;0.1;0.0;0.0;-0.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;1;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;1;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;φ_y;0.1;0.0;0.0;-0.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;1;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;φ_z;0.1;0.0;0.0;-0.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;0.5;0.0;0.0;0.0;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
1;;;;0.0;0.0;0.0;-0.5;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
2;2;0.000;;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;1.3;0.0;0.0;1.3;-0.1;-0.6;0.0;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;2;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_x;1.3;0.0;0.0;1.3;-0.1;-0.6;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_y;1.3;0.0;0.0;1.3;-0.1;-0.6;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_z;1.3;0.0;0.0;1.3;-0.1;-0.6;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_x;1.3;0.0;0.0;1.3;-0.1;-0.6;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;φ_y;0.7;0.0;0.0;0.7;0.0;-0.8;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_z;1.3;0.0;0.0;1.3;-0.1;-0.6;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;1.3;0.0;0.0;1.3;0.0;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;0.0;0.0;0.0;0.0;-0.1;-0.8;0.0;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;0.1;0.0;0.0;0.1;-0.1;0.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;0.6;0.0;0.0;0.6;-0.1;-0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;3;0.000;u_x;0.1;0.0;0.0;0.1;-0.1;0.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_x;0.6;0.0;0.0;0.6;-0.1;-0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_y;0.6;0.0;0.0;0.6;-0.1;-0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;u_y;0.1;0.0;0.0;0.1;-0.1;0.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_z;0.6;0.0;0.0;0.6;-0.1;-0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_z;0.0;0.0;0.0;0.0;-0.1;0.1;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_x;0.1;0.0;0.0;0.1;-0.1;0.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_x;0.6;0.0;0.0;0.6;-0.1;-0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_y;0.1;0.0;0.0;0.1;-0.1;0.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_y;0.4;0.0;0.0;0.4;-0.1;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_z;0.4;0.0;0.0;0.4;-0.1;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_z;0.1;0.0;0.0;0.1;-0.1;0.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;0.6;0.0;0.0;0.6;-0.1;0.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.0;0.0;0.0;0.0;-0.1;-0.5;0.0;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;u_x;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_x;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_y;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_y;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_z;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_z;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_x;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_x;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_y;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_y;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_z;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_z;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_x;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_x;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_y;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.1;0.0;0.0;0.1;-0.1;-0.1;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.0;0.0;0.0;0.0;-0.1;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.1;0.0;0.0;0.1;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.1;0.0;0.0;0.1;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;0.1;0.0;0.0;0.1;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_y;0.1;0.0;0.0;0.1;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_z;0.5;0.0;0.0;0.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;0.1;0.0;0.0;0.1;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_y;0.1;0.0;0.0;0.1;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;0.1;0.0;0.0;0.1;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;0.5;0.0;0.0;0.5;0.0;0.6;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
