Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
;No.;No.;x [m];;N;V_y / V_u;V_z / V_v;M_T;M_y / M_u;M_z / M_v;Section (Material) | Member Comment
1;Obergurt;;;;;;;;;;
1;2;2;0.000;;2.04;-0.68;2.67;0.01;-1.46;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
1;2;139;1.650;;2.09;-0.24;2.12;0.00;2.49;0.85;Beam | 3 - HEA 140 | L : 1.650 m
1;188;139;0.000;;2.31;-0.37;-0.04;-0.02;2.45;0.85;Beam | 3 - HEA 140 | L : 1.650 m
1;188;;0.612;;2.33;0.01;-0.25;-0.02;2.36;0.97;Beam | 3 - HEA 140 | L : 1.650 m
1;188;;0.825;;2.33;0.16;-0.32;-0.02;2.30;0.96;Beam | 3 - HEA 140 | L : 1.650 m
1;188;;0.825;;2.33;0.16;-0.32;-0.02;2.30;0.96;Beam | 3 - HEA 140 | L : 1.650 m
1;188;140;1.650;;2.36;0.63;-0.59;-0.02;1.93;0.62;Beam | 3 - HEA 140 | L : 1.650 m
1;189;140;0.000;;2.58;0.50;-2.75;-0.04;1.89;0.62;Beam | 3 - HEA 140 | L : 1.650 m
1;189;141;1.650;;2.63;0.93;-3.29;-0.04;-3.09;-0.65;Beam | 3 - HEA 140 | L : 1.650 m
1;190;141;0.000;;2.85;0.34;-5.46;-0.16;-3.13;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
1;190;;0.037;;2.85;0.35;-5.47;-0.16;-3.34;-0.67;Beam | 3 - HEA 140 | L : 0.075 m
1;190;;0.037;;2.85;0.35;-5.47;-0.16;-3.34;-0.67;Beam | 3 - HEA 140 | L : 0.075 m
1;190;3;0.075;;2.85;0.35;-5.49;-0.16;-3.54;-0.68;Beam | 3 - HEA 140 | L : 0.075 m
1;3;3;0.000;;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
1;3;142;1.575;;1.01;-0.35;2.82;0.02;0.95;0.30;Beam | 3 - HEA 140 | L : 1.575 m
1;191;142;0.000;;1.23;-0.42;0.65;0.01;0.91;0.30;Beam | 3 - HEA 140 | L : 1.650 m
1;191;;0.688;;1.25;0.01;0.43;0.01;1.29;0.46;Beam | 3 - HEA 140 | L : 1.650 m
1;191;143;1.650;;1.28;0.59;0.12;0.01;1.55;0.15;Beam | 3 - HEA 140 | L : 1.650 m
1;192;143;0.000;;1.50;0.56;-2.05;0.00;1.51;0.15;Beam | 3 - HEA 140 | L : 1.650 m
1;192;145;1.650;;1.55;1.00;-2.59;0.00;-2.32;-1.24;Beam | 3 - HEA 140 | L : 1.650 m
1;193;145;0.000;;1.69;0.89;-3.97;-0.02;-2.34;-1.24;Beam | 3 - HEA 140 | L : 0.150 m
1;193;4;0.150;;1.69;0.89;-4.02;-0.02;-2.94;-1.37;Beam | 3 - HEA 140 | L : 0.150 m
1;4;4;0.000;;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
1;4;156;0.150;;2.82;-0.91;4.02;0.02;-2.35;-1.28;Beam | 3 - HEA 140 | L : 0.150 m
1;194;156;0.000;;2.68;-1.01;2.64;0.00;-2.32;-1.28;Beam | 3 - HEA 140 | L : 1.650 m
1;194;155;1.650;;2.63;-0.58;2.10;0.00;1.59;0.13;Beam | 3 - HEA 140 | L : 1.650 m
1;195;155;0.000;;2.41;-0.60;-0.07;-0.01;1.63;0.13;Beam | 3 - HEA 140 | L : 1.650 m
1;195;;0.962;;2.38;-0.01;-0.38;-0.01;1.41;0.45;Beam | 3 - HEA 140 | L : 1.650 m
1;195;154;1.650;;2.36;0.41;-0.60;-0.01;1.08;0.30;Beam | 3 - HEA 140 | L : 1.650 m
1;196;154;0.000;;2.14;0.34;-2.77;-0.02;1.12;0.30;Beam | 3 - HEA 140 | L : 1.575 m
1;196;5;1.575;;2.09;0.76;-3.28;-0.02;-3.65;-0.68;Beam | 3 - HEA 140 | L : 1.575 m
1;5;5;0.000;;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
1;5;;0.037;;2.93;-0.37;5.61;0.15;-3.73;-0.71;Beam | 3 - HEA 140 | L : 0.075 m
1;5;;0.037;;2.93;-0.37;5.61;0.15;-3.73;-0.71;Beam | 3 - HEA 140 | L : 0.075 m
1;5;153;0.075;;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
1;197;153;0.000;;2.71;-0.94;3.42;0.04;-3.48;-0.69;Beam | 3 - HEA 140 | L : 1.650 m
1;197;152;1.650;;2.66;-0.51;2.88;0.04;1.72;0.61;Beam | 3 - HEA 140 | L : 1.650 m
1;198;152;0.000;;2.44;-0.64;0.72;0.02;1.76;0.61;Beam | 3 - HEA 140 | L : 1.650 m
1;198;;0.825;;2.41;-0.17;0.45;0.02;2.24;0.95;Beam | 3 - HEA 140 | L : 1.650 m
1;198;;0.825;;2.41;-0.17;0.45;0.02;2.24;0.95;Beam | 3 - HEA 140 | L : 1.650 m
1;198;;1.038;;2.41;-0.02;0.38;0.02;2.33;0.97;Beam | 3 - HEA 140 | L : 1.650 m
1;198;151;1.650;;2.39;0.36;0.17;0.02;2.50;0.85;Beam | 3 - HEA 140 | L : 1.650 m
1;199;151;0.000;;2.17;0.21;-1.99;0.00;2.54;0.85;Beam | 3 - HEA 140 | L : 1.650 m
1;199;6;1.650;;2.12;0.66;-2.54;-0.01;-1.20;0.02;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;5;5;0.000;N;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
1;3;3;0.000;N;0.96;-0.77;3.33;0.03;-3.89;-0.69;Beam | 3 - HEA 140 | L : 1.575 m
1;192;145;1.650;V_y;1.55;1.00;-2.59;0.00;-2.32;-1.24;Beam | 3 - HEA 140 | L : 1.650 m
1;194;156;0.000;V_y;2.68;-1.01;2.64;0.00;-2.32;-1.28;Beam | 3 - HEA 140 | L : 1.650 m
1;5;5;0.000;V_z;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
1;190;3;0.075;V_z;2.85;0.35;-5.49;-0.16;-3.54;-0.68;Beam | 3 - HEA 140 | L : 0.075 m
1;5;153;0.075;M_T;2.93;-0.36;5.59;0.15;-3.52;-0.70;Beam | 3 - HEA 140 | L : 0.075 m
1;190;141;0.000;M_T;2.85;0.34;-5.46;-0.16;-3.13;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
1;199;151;0.000;M_y;2.17;0.21;-1.99;0.00;2.54;0.85;Beam | 3 - HEA 140 | L : 1.650 m
1;5;5;0.000;M_y;2.93;-0.37;5.62;0.15;-3.94;-0.73;Beam | 3 - HEA 140 | L : 0.075 m
1;188;;0.612;M_z;2.33;0.01;-0.25;-0.02;2.36;0.97;Beam | 3 - HEA 140 | L : 1.650 m
1;4;4;0.000;M_z;2.82;-0.91;4.07;0.02;-2.95;-1.42;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;;2.93;1.00;5.62;0.15;2.54;0.97;
1;;;;;0.96;-1.01;-5.49;-0.16;-3.94;-1.42;
;;;;;;;;;;;
2;Obergurt;;;;;;;;;;
2;11;12;0.000;;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;;-29.47;-0.57;36.42;-0.23;-62.59;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;162;111;0.000;;-29.05;-0.30;32.09;-0.14;-62.75;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;162;112;1.650;;-28.83;-0.41;30.09;-0.18;-11.44;0.50;Beam | 1 - IPE 500 | L : 1.650 m
2;163;112;0.000;;-28.42;-0.26;25.76;-0.14;-11.60;0.50;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;;-28.22;-0.31;23.75;-0.15;29.25;1.00;Beam | 1 - IPE 500 | L : 1.650 m
2;164;113;0.000;;-27.81;0.31;19.43;0.05;29.09;1.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;13;0.075;;-27.80;0.31;19.34;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;;-8.93;0.10;18.18;0.05;30.54;0.97;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-8.75;0.15;16.26;0.05;57.67;0.72;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-8.33;0.30;11.93;0.09;57.51;0.72;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-8.15;0.35;9.91;0.07;75.53;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-7.72;0.48;5.58;0.10;75.37;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-7.53;0.51;3.56;0.06;82.91;-1.00;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-7.25;0.69;0.82;0.12;82.81;-1.00;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-7.23;0.69;0.64;0.12;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-7.17;-0.70;-0.69;-0.11;82.92;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-7.19;-0.70;-0.88;-0.12;82.80;-1.00;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-7.47;-0.51;-3.62;-0.06;82.76;-1.01;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-7.66;-0.48;-5.64;-0.10;75.13;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-8.09;-0.35;-9.97;-0.07;75.07;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-8.27;-0.31;-11.99;-0.08;56.96;0.71;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-8.69;-0.16;-16.31;-0.05;56.90;0.71;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-8.87;-0.11;-18.24;-0.05;29.69;0.97;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-27.68;-0.32;-19.39;-0.05;29.69;0.97;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-27.69;-0.31;-19.49;-0.05;28.23;0.99;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-28.11;0.30;-23.81;0.15;28.18;0.96;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-28.30;0.25;-25.82;0.14;-12.77;0.49;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-28.72;0.39;-30.15;0.17;-12.83;0.48;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-28.93;0.29;-32.14;0.14;-64.23;0.08;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-29.35;0.57;-36.47;0.23;-64.28;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-29.61;0.34;-38.44;0.18;-126.10;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
