Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;163;;0.825;;-53.15;-0.02;33.58;0.00;29.43;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;163;;0.825;;-53.15;-0.02;33.58;0.00;29.43;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;;-53.07;-0.02;32.54;0.00;56.70;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;164;113;0.000;;-52.25;0.02;24.00;0.01;56.39;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-52.25;0.02;23.96;0.01;57.29;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-52.25;0.02;23.96;0.01;57.29;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;13;0.075;;-52.25;0.02;23.91;0.01;58.19;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;;-52.47;0.01;22.75;0.01;58.19;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-52.39;0.01;21.76;0.01;75.72;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-52.39;0.01;21.76;0.01;75.72;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-52.32;0.01;20.76;0.01;92.46;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-51.49;-0.03;12.17;0.00;92.15;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-51.41;-0.03;11.11;0.00;101.75;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-51.41;-0.03;11.11;0.00;101.75;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-51.32;-0.03;10.05;0.00;110.48;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-50.48;-0.05;1.46;0.00;110.17;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-50.38;-0.05;0.40;0.00;110.94;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-50.38;-0.05;0.40;0.00;110.94;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-50.28;-0.05;-0.66;0.00;110.83;0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-49.76;-0.08;-5.91;-0.01;110.64;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-49.75;-0.08;-6.01;-0.01;110.19;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-49.75;-0.08;-6.01;-0.01;110.19;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-49.74;-0.08;-6.10;-0.01;109.74;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-49.91;0.09;2.38;0.01;109.74;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-49.92;0.09;2.28;0.01;109.91;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-49.92;0.09;2.28;0.01;109.91;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-49.93;0.09;2.18;0.01;110.08;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-50.45;0.05;-3.71;0.00;109.98;0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-50.54;0.05;-4.88;0.00;106.45;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-50.54;0.05;-4.88;0.00;106.45;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.855;;-50.55;0.05;-4.93;0.00;106.30;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-50.64;0.05;-5.94;0.00;101.98;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-51.47;0.02;-14.46;-0.01;101.86;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-51.64;0.03;-16.54;-0.01;76.28;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-52.46;0.01;-25.04;-0.01;76.17;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-52.62;0.01;-27.00;-0.01;35.18;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-52.22;-0.02;-28.13;-0.01;35.18;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-52.23;-0.02;-28.22;-0.01;33.07;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-53.04;0.01;-36.72;0.00;32.95;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-53.23;0.01;-38.73;0.00;-29.31;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-54.04;0.00;-47.23;0.00;-29.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-54.29;0.00;-49.18;0.00;-108.98;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-55.11;-0.01;-57.68;-0.01;-109.09;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-55.45;0.00;-59.55;-0.01;-205.83;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;167;14;0.150;N;-49.74;-0.08;-6.10;-0.01;109.74;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;N;-55.45;0.00;-59.55;-0.01;-205.83;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-49.93;0.09;2.18;0.01;110.08;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-49.76;-0.08;-5.91;-0.01;110.64;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-55.45;0.00;-59.55;-0.01;-205.83;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-55.08;0.04;53.78;0.02;-71.01;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;14;125;0.075;M_T;-52.23;-0.02;-28.22;-0.01;33.07;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
2;166;;1.155;M_y;-50.34;-0.05;-0.02;0.00;111.00;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-55.45;0.00;-59.55;-0.01;-205.83;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-49.91;0.09;2.38;0.01;109.74;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;M_z;-55.45;0.00;-59.55;-0.01;-205.83;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-49.74;0.09;55.71;0.02;111.00;0.10;
2;;;;;-55.45;-0.08;-59.55;-0.01;-205.83;-0.06;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-55.27;0.01;55.83;0.01;-161.88;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-55.11;0.02;54.88;0.01;-116.20;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-55.11;0.02;54.88;0.01;-116.20;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;1.005;;-55.08;0.02;54.67;0.01;-106.34;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-54.97;0.03;53.91;0.01;-71.32;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-54.16;0.00;45.31;0.00;-71.63;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-54.04;0.00;44.32;0.00;-34.65;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-54.04;0.00;44.32;0.00;-34.65;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-53.94;0.00;43.31;0.00;1.50;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-53.14;-0.01;34.72;0.00;1.19;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-53.05;-0.01;33.70;0.00;29.42;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-53.05;-0.01;33.70;0.00;29.42;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-52.96;-0.01;32.66;0.00;56.80;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-52.15;0.01;24.12;0.01;56.49;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-52.15;0.01;24.07;0.01;57.39;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-52.15;0.01;24.07;0.01;57.39;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-52.14;0.01;24.02;0.01;58.29;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-52.02;0.00;22.83;0.01;58.29;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-51.94;0.00;21.84;0.01;75.88;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-51.94;0.00;21.84;0.01;75.88;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-51.86;0.00;20.83;0.01;92.68;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-51.04;-0.02;12.24;0.00;92.37;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-50.95;-0.02;11.19;0.00;102.04;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-50.95;-0.02;11.19;0.00;102.04;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-50.86;-0.02;10.13;0.00;110.83;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-50.03;-0.03;1.54;0.00;110.52;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-49.93;-0.03;0.48;0.00;111.35;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-49.93;-0.03;0.48;0.00;111.35;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-49.83;-0.03;-0.58;0.00;111.31;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-49.31;-0.06;-5.84;-0.01;111.12;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-49.30;-0.06;-5.93;-0.01;110.68;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-49.30;-0.06;-5.93;-0.01;110.68;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-49.29;-0.06;-6.03;-0.01;110.23;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-49.44;0.06;2.29;0.01;110.23;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-49.45;0.06;2.20;0.01;110.40;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-49.45;0.06;2.20;0.01;110.40;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-49.46;0.06;2.10;0.01;110.56;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-49.98;0.03;-3.80;0.00;110.45;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-50.07;0.03;-4.97;0.00;106.85;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-50.07;0.03;-4.97;0.00;106.85;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.855;;-50.07;0.03;-5.02;0.00;106.70;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-50.16;0.03;-6.03;0.00;102.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-50.99;0.01;-14.54;0.00;102.20;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-51.17;0.02;-16.63;0.00;76.48;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-51.98;0.01;-25.12;-0.01;76.37;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-52.15;0.01;-27.09;-0.01;35.24;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-52.09;-0.01;-28.23;-0.01;35.24;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-52.10;-0.01;-28.33;-0.01;33.12;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-52.91;0.00;-36.82;0.00;33.01;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-53.10;0.00;-38.84;0.00;-29.43;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-53.91;0.00;-47.34;0.00;-29.54;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-54.16;0.01;-49.29;0.00;-109.28;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-54.98;-0.01;-57.78;-0.01;-109.39;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-55.32;0.00;-59.65;-0.01;-206.30;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;141;21;0.150;N;-49.29;-0.06;-6.03;-0.01;110.23;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;N;-55.32;0.00;-59.65;-0.01;-206.30;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-49.46;0.06;2.10;0.01;110.56;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-49.31;-0.06;-5.84;-0.01;111.12;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-55.27;0.01;55.83;0.01;-161.88;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-55.32;0.00;-59.65;-0.01;-206.30;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-54.97;0.03;53.91;0.01;-71.32;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-54.98;-0.01;-57.78;-0.01;-109.39;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;1.155;M_y;-49.89;-0.03;0.05;0.00;111.44;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-55.32;0.00;-59.65;-0.01;-206.30;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-49.44;0.06;2.29;0.01;110.23;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;M_z;-55.32;0.00;-59.65;-0.01;-206.30;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-49.29;0.06;55.83;0.01;111.44;0.07;
3;;;;;-55.32;-0.06;-59.65;-0.01;-206.30;-0.06;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-52.83;-0.02;54.86;-0.01;-158.16;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-52.67;-0.02;53.90;-0.01;-113.29;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-52.67;-0.02;53.90;-0.01;-113.29;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;1.005;;-52.64;-0.02;53.69;-0.01;-103.60;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-52.53;-0.02;52.93;0.00;-69.21;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-51.72;-0.01;44.33;0.00;-69.53;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-51.60;-0.01;43.34;0.00;-33.35;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
