Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;2;0.000;V_y;-4.76;-1.99;3.16;0.11;-3.19;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;-4.76;-1.99;3.16;0.11;-3.19;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;-4.72;-0.15;2.60;0.10;1.62;2.24;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;-4.76;-1.99;3.16;0.11;-3.19;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;-4.72;-0.15;2.60;0.10;1.62;2.24;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;-4.72;-0.15;2.60;0.10;1.62;2.24;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;-4.76;-1.99;3.16;0.11;-3.19;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;-4.72;-0.15;2.60;0.10;1.62;2.24;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;-4.76;-1.99;3.16;0.11;-3.19;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-4.72;-0.15;3.16;0.11;1.62;2.24;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;-4.76;-1.99;2.60;0.10;-3.19;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;-4.80;-2.49;3.16;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.787;;-4.77;-2.21;2.92;0.06;-0.95;-0.96;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.787;;-4.77;-2.21;2.92;0.06;-0.95;-0.96;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;-4.75;-1.39;2.66;0.06;1.25;0.49;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;-4.75;-1.39;2.66;0.06;1.25;0.49;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;-4.80;-2.49;3.16;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;-4.75;-1.39;2.66;0.06;1.25;0.49;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;-4.80;-2.49;3.16;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;-4.80;-2.49;3.16;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;-4.75;-1.39;2.66;0.06;1.25;0.49;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.591;M_T;-4.78;-2.33;2.98;0.06;-1.53;-1.41;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_T;-4.80;-2.49;3.16;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;-4.75;-1.39;2.66;0.06;1.25;0.49;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;-4.80;-2.49;3.16;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;-4.75;-1.39;2.66;0.06;1.25;0.49;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-4.80;-2.49;3.16;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-4.75;-1.39;3.16;0.06;1.25;0.49;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-4.80;-2.49;2.66;0.06;-3.33;-2.86;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;1.59;-1.17;4.44;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;1.59;-1.16;4.42;0.06;-2.46;-1.59;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;1.59;-1.16;4.42;0.06;-2.46;-1.59;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;1.59;-1.16;4.40;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;1.59;-1.17;4.44;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;1.59;-1.16;4.40;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;1.59;-1.16;4.40;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;1.59;-1.17;4.44;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;1.59;-1.17;4.44;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;1.59;-1.16;4.40;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;1.59;-1.16;4.40;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;1.59;-1.17;4.44;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;1.59;-1.16;4.40;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;1.59;-1.17;4.44;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;1.59;-1.16;4.40;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;1.59;-1.17;4.44;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;1.59;-1.16;4.44;0.06;-2.13;-1.50;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;1.59;-1.17;4.40;0.06;-2.79;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;1.74;-0.32;5.53;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.74;-0.31;5.52;0.28;-3.70;-1.60;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.74;-0.31;5.52;0.28;-3.70;-1.60;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;1.74;-0.30;5.51;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;1.74;-0.32;5.53;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;1.74;-0.30;5.51;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;1.74;-0.30;5.51;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;1.74;-0.32;5.53;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;1.74;-0.32;5.53;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;1.74;-0.30;5.51;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;1.74;-0.30;5.51;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;1.74;-0.32;5.53;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;1.74;-0.30;5.51;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;1.74;-0.32;5.53;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;1.74;-0.30;5.51;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;1.74;-0.32;5.53;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;1.74;-0.30;5.53;0.28;-3.50;-1.58;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;1.74;-0.32;5.51;0.28;-3.91;-1.61;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-5.59;-2.08;1.76;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-5.59;-2.08;1.76;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.98;-0.31;0.66;-0.01;1.81;1.79;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-4.98;-0.31;0.66;-0.01;1.81;1.79;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-4.89;-0.03;0.49;-0.01;1.95;1.83;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.95;1.28;-0.26;0.00;1.93;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-3.95;1.28;-0.26;0.00;1.93;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-3.95;1.28;-0.26;0.00;1.93;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-5.59;-2.08;1.76;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-3.95;1.28;-0.26;0.00;1.93;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-5.59;-2.08;1.76;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-5.59;-2.08;1.76;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-3.95;1.28;-0.26;0.00;1.93;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-3.95;1.28;-0.26;0.00;1.93;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-5.19;-0.90;1.03;-0.01;1.39;1.49;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.667;M_y;-4.50;0.84;0.00;0.00;2.16;1.42;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-5.59;-2.08;1.76;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-4.89;-0.03;0.49;-0.01;1.95;1.83;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-3.95;1.28;-0.26;0.00;1.93;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-3.95;1.28;1.76;0.00;2.16;1.83;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-5.59;-2.08;-0.26;-0.01;0.00;-0.11;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-10.03;0.00;1.06;0.00;7.64;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-9.83;0.00;-0.78;0.00;7.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-8.88;0.00;-4.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-8.88;0.00;-4.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-8.88;0.00;-4.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-8.88;0.00;-4.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-8.88;0.00;-4.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-9.92;0.00;0.07;0.00;7.79;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-9.92;0.00;0.07;0.00;7.79;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-10.72;0.00;7.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_z;-9.92;0.00;0.07;0.00;7.79;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-8.88;0.00;7.73;0.00;7.79;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-10.72;0.00;-4.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-15.82;0.00;0.01;0.00;7.78;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-14.67;0.00;-4.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-14.67;0.00;-4.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-14.67;0.00;-4.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-14.67;0.00;-4.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-14.67;0.00;-4.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;M_T;-15.92;0.00;0.75;0.00;7.69;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-15.82;0.00;0.01;0.00;7.78;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-16.71;0.00;6.92;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-15.71;0.00;-0.77;0.00;7.67;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-14.67;0.00;6.92;0.00;7.78;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-16.71;0.00;-4.16;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-10.30;0.00;0.65;0.00;4.71;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-10.09;0.00;-0.49;0.00;4.74;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.16;0.00;-2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-9.16;0.00;-2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-9.16;0.00;-2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-9.16;0.00;-2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-9.16;0.00;-2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-10.19;0.00;0.04;0.00;4.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-10.19;0.00;0.04;0.00;4.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-11.00;0.00;4.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_z;-10.19;0.00;0.04;0.00;4.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-9.16;0.00;4.77;0.00;4.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-11.00;0.00;-2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-46.68;0.62;-17.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-46.68;0.62;-17.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-44.85;0.14;-22.16;0.00;-29.41;-0.57;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-44.85;0.14;-22.16;0.00;-29.41;-0.57;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-46.68;0.62;-17.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-46.68;0.62;-17.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-46.68;0.62;-17.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.000;M_T;-45.46;0.30;-20.46;0.00;-18.76;-0.46;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-46.68;0.62;-17.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-41.83;-0.59;-26.38;0.01;-91.89;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-44.24;-0.01;-23.70;0.00;-40.89;-0.60;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-41.83;0.62;-17.05;0.01;0.00;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-46.68;-0.59;-26.38;0.00;-91.89;-0.60;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-36.01;0.03;33.07;0.02;-64.28;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-36.01;0.03;33.07;0.02;-64.28;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;1.005;;-35.99;0.03;32.85;0.02;-58.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-35.90;0.03;34.06;0.02;-37.42;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-36.13;0.02;32.07;0.02;-91.98;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-34.40;0.00;13.52;0.01;40.45;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-34.31;0.01;12.54;0.01;50.71;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-34.31;0.01;12.54;0.01;50.71;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-34.22;0.01;11.55;0.01;60.19;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-34.22;0.01;11.55;0.01;60.19;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-34.40;0.00;13.52;0.01;40.45;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-34.22;0.01;11.55;0.01;60.19;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-34.40;0.00;13.52;0.01;40.45;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-34.40;0.00;13.52;0.01;40.45;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-34.22;0.01;11.55;0.01;60.19;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-34.40;0.00;13.52;0.01;40.45;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;1.378;M_T;-34.25;0.01;11.80;0.01;57.89;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
