Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
51;27;0.000;κ_y;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;κ_z;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;κ_z;0.02;0.00;0.00;0.0;3.6;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.02;0.00;0.01;0.0;3.6;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;0.02;0.00;-0.01;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;ε_x;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.000;ε_x;0.02;0.00;0.00;0.0;3.5;-0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;γ_xy;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;γ_xy;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;γ_xz;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;γ_xz;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;κ_x;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;κ_x;0.02;0.00;0.00;0.0;3.7;-0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;κ_y;0.02;0.00;0.00;0.0;3.7;-0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;κ_y;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;κ_z;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;κ_z;0.02;0.00;0.00;0.0;3.7;-0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.02;0.00;0.01;0.0;3.7;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;;;0.02;0.00;-0.01;0.0;0.0;-0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
53;4;0.000;;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;4;0.000;ε_x;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;3.000;ε_x;-0.04;0.00;0.00;0.0;5.6;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;γ_xy;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;4.500;γ_xy;-0.04;0.00;-0.01;0.0;2.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;γ_xz;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;κ_x;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;κ_x;-0.04;0.00;0.00;0.0;5.8;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;κ_y;-0.04;0.00;0.00;0.0;5.8;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;κ_z;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;κ_z;-0.04;0.00;0.00;0.0;5.8;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-0.04;0.00;0.01;0.0;5.8;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
54;14;0.000;;-0.03;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;;-0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;14;0.000;ε_x;-0.03;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;ε_x;-0.03;0.00;0.00;0.0;1.4;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;γ_xy;-0.03;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;4.000;γ_xy;-0.03;0.00;0.00;0.0;0.9;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;γ_xz;-0.03;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;γ_xz;-0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;κ_x;-0.03;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;κ_x;-0.03;0.00;0.00;0.0;1.4;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;κ_y;-0.03;0.00;0.00;0.0;1.4;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;κ_y;-0.03;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;κ_z;-0.03;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;κ_z;-0.03;0.00;0.00;0.0;1.4;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-0.03;0.00;0.01;0.0;1.4;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;;;-0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
55;21;0.000;;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;;0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;5.000;ε_x;0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;ε_x;0.03;0.00;0.00;0.0;3.4;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;γ_xy;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;4.500;γ_xy;0.03;0.00;0.00;0.0;1.2;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;γ_xz;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;γ_xz;0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;κ_x;0.03;0.00;0.00;0.0;3.4;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;κ_x;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;κ_y;0.03;0.00;0.00;0.0;3.4;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;κ_y;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;κ_z;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;κ_z;0.03;0.00;0.00;0.0;3.4;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.03;0.00;0.01;0.0;3.4;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;;;0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
56;28;0.000;;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;;0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;0.000;ε_x;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;ε_x;0.03;0.00;0.00;0.0;3.5;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;γ_xy;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;4.500;γ_xy;0.03;0.00;0.00;0.0;1.3;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;γ_xz;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;γ_xz;0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;3.000;κ_x;0.03;0.00;0.00;0.0;3.4;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;κ_x;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;κ_y;0.03;0.00;0.00;0.0;3.5;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;κ_y;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;κ_z;0.03;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;κ_z;0.03;0.00;0.00;0.0;3.5;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.03;0.00;0.01;0.0;3.5;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;;;0.03;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
57;35;0.000;;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;42;5.000;ε_x;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;1.000;ε_x;0.02;0.00;0.00;0.0;2.3;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;γ_xy;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;4.000;γ_xy;0.02;0.00;0.00;0.0;2.3;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;γ_xz;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;γ_xz;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;κ_x;0.02;0.00;0.00;0.0;3.6;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;κ_x;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;κ_y;0.02;0.00;0.00;0.0;3.6;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;κ_y;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;κ_z;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;κ_z;0.02;0.00;0.00;0.0;3.6;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.02;0.00;0.01;0.0;3.6;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
58;5;0.000;;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;5;0.000;ε_x;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;3.000;ε_x;-0.04;0.00;0.00;0.0;5.2;0.5;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;γ_xy;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;γ_xy;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;γ_xz;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;γ_xz;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;κ_x;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;κ_x;-0.04;0.00;0.00;0.0;5.4;0.5;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;κ_y;-0.04;0.00;0.00;0.0;5.4;0.5;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;κ_y;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;κ_z;-0.04;0.00;0.00;0.0;5.4;0.5;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;κ_z;-0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-0.04;0.00;0.01;0.0;5.4;0.5;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;;;-0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
59;15;0.000;;-0.05;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;;-0.05;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;15;0.000;ε_x;-0.05;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;ε_x;-0.05;0.00;0.00;0.0;1.5;0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;γ_xy;-0.05;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;γ_xy;-0.05;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;γ_xz;-0.05;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;γ_xz;-0.05;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;κ_x;-0.05;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;κ_x;-0.05;0.00;0.00;0.0;1.5;0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;κ_y;-0.05;0.00;0.00;0.0;1.5;0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;κ_y;-0.05;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;κ_z;-0.05;0.00;0.00;0.0;1.5;0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;κ_z;-0.05;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-0.05;0.00;0.01;0.0;1.5;0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;;;-0.05;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
60;22;0.000;;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;5.000;ε_x;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;ε_x;0.02;0.00;0.00;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;γ_xy;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;γ_xy;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;γ_xz;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;γ_xz;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;3.000;κ_x;0.02;0.00;0.00;0.0;3.5;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;κ_x;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;κ_y;0.02;0.00;0.00;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;κ_y;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;κ_z;0.02;0.00;0.00;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;κ_z;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.02;0.00;0.01;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
61;29;0.000;;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;0.000;ε_x;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;ε_x;0.02;0.00;0.00;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;γ_xy;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;γ_xy;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;γ_xz;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;γ_xz;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.000;κ_x;0.02;0.00;0.00;0.0;2.4;0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;1.000;κ_x;0.02;0.00;0.00;0.0;2.4;0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;κ_y;0.02;0.00;0.00;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;κ_y;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;κ_z;0.02;0.00;0.00;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;κ_z;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.02;0.00;0.01;0.0;3.6;0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
62;36;0.000;;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;43;5.000;ε_x;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.000;ε_x;0.02;0.00;0.00;0.0;3.5;0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;γ_xy;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;γ_xy;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;γ_xz;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;γ_xz;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;κ_x;0.02;0.00;0.00;0.0;3.7;0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;κ_x;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;κ_y;0.02;0.00;0.00;0.0;3.7;0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;κ_y;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;κ_z;0.02;0.00;0.00;0.0;3.7;0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;κ_z;0.02;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.02;0.00;0.01;0.0;3.7;0.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;;;0.02;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
63;6;0.000;;-0.02;-0.10;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.000;;-0.02;-0.02;0.00;0.0;-2.6;72.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.000;;-0.02;-0.02;0.00;0.0;-2.6;72.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;-0.02;0.01;0.00;0.0;-2.6;74.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;-0.02;0.01;0.00;0.0;-2.6;74.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;;-0.02;0.08;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;6;0.000;ε_x;-0.02;-0.10;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;ε_x;-0.02;0.01;0.00;0.0;-2.6;74.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;γ_xy;-0.02;0.08;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;γ_xy;-0.02;-0.10;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.000;γ_xz;-0.02;0.07;0.00;0.0;-1.1;41.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;1.000;γ_xz;-0.02;-0.08;0.00;0.0;-1.5;45.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.000;κ_x;-0.02;0.07;0.00;0.0;-1.1;41.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;0.500;κ_x;-0.02;-0.09;0.00;0.0;-0.7;23.9;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;κ_y;-0.02;-0.10;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;κ_y;-0.02;0.01;0.00;0.0;-2.6;74.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;κ_z;-0.02;0.01;0.00;0.0;-2.6;74.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;κ_z;-0.02;-0.10;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-0.02;0.08;0.00;0.0;0.0;74.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;;;-0.02;-0.10;0.00;0.0;-2.6;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
64;16;0.000;;-0.07;-0.05;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;-0.07;0.00;0.00;0.0;0.3;12.9;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;-0.07;0.00;0.00;0.0;0.3;12.9;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;;-0.07;0.05;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;16;0.000;ε_x;-0.07;-0.05;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;ε_x;-0.07;0.00;0.00;0.0;0.3;12.9;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;γ_xy;-0.07;0.05;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;γ_xy;-0.07;-0.05;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;γ_xz;-0.07;-0.05;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;γ_xz;-0.07;0.05;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.500;κ_x;-0.07;0.05;0.00;0.0;0.2;3.9;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.500;κ_x;-0.07;-0.05;0.00;0.0;0.2;3.9;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;3.000;κ_y;-0.07;0.02;0.00;0.0;0.3;12.2;Truss | 7 - CHS 101.6x5 | L : 5.000 m
