Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
3;3;0.000;φ_z;7.1;0.0;-7.1;0.1;-15.3;0.4;-0.1;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.945;φ_z;7.4;0.0;-7.4;0.3;-11.7;-0.6;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;7.7;0.0;-7.1;0.8;-9.2;0.4;-0.1;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;7.1;0.0;-7.6;0.0;-15.3;-0.7;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;7.3;0.0;-7.3;0.1;-8.2;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;7.2;0.0;-7.2;0.1;-7.7;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;156;0.150;u_x;7.2;0.0;-7.2;0.1;-7.7;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_x;7.3;0.0;-7.3;0.1;-8.2;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_y;7.2;0.0;-7.2;0.1;-7.7;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_y;7.3;0.0;-7.3;0.1;-8.2;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_z;7.2;0.0;-7.2;0.1;-7.7;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_z;7.3;0.0;-7.3;0.1;-8.2;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_x;7.2;0.0;-7.2;0.1;-7.7;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_x;7.3;0.0;-7.3;0.1;-8.2;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_y;7.3;0.0;-7.3;0.1;-8.2;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_y;7.2;0.0;-7.2;0.1;-7.7;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_z;7.3;0.0;-7.3;0.1;-8.2;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_z;7.2;0.0;-7.2;0.1;-7.7;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;7.3;0.0;-7.2;0.1;-7.7;0.0;0.9;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;7.2;0.0;-7.3;0.1;-8.2;-0.2;0.6;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;7.0;0.0;-7.0;0.0;-15.1;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.0;0.0;-7.0;0.1;-14.2;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.0;0.0;-7.0;0.1;-14.2;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;7.0;0.0;-7.0;0.1;-13.3;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;153;0.075;u_x;7.0;0.0;-7.0;0.1;-13.3;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_x;7.0;0.0;-7.0;0.0;-15.1;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_y;7.0;0.0;-7.0;0.1;-13.3;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;7.0;0.0;-7.0;0.0;-15.1;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;7.0;0.0;-7.0;0.1;-13.3;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;7.0;0.0;-7.0;0.0;-15.1;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;7.0;0.0;-7.0;0.1;-13.3;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;7.0;0.0;-7.0;0.0;-15.1;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;7.0;0.0;-7.0;0.0;-15.1;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;7.0;0.0;-7.0;0.1;-13.3;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;7.0;0.0;-7.0;0.0;-15.1;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;7.0;0.0;-7.0;0.1;-13.3;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;7.0;0.0;-7.0;0.1;-13.3;-0.2;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;7.0;0.0;-7.0;0.0;-15.1;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.3;0.0;-1.9;1.3;-1.1;-0.5;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.3;0.0;-1.9;1.3;-1.1;-0.5;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;2.5;0.0;-2.0;1.4;-1.3;-0.3;-0.6;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.7;0.0;-1.7;0.2;-2.9;1.3;0.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.7;0.0;-1.7;0.2;-2.9;1.3;0.5;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;1.7;0.0;-1.7;0.2;-2.9;1.3;0.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_y;2.6;0.0;-2.2;1.5;-1.8;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_z;2.6;0.0;-2.1;1.5;-1.5;-0.1;-0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;1.7;0.0;-1.7;0.2;-2.9;1.3;0.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_y;1.7;0.0;-1.7;0.2;-2.9;1.3;0.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;1.7;0.0;-1.7;0.2;-2.9;1.3;0.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;2.6;0.0;0.0;1.5;0.0;1.3;0.5;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-2.2;0.0;-2.9;-1.1;-1.5;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;3.3;0.0;0.0;3.3;0.0;-1.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;3.8;0.0;0.0;3.8;0.0;-0.9;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;8;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_x;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_y;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.750;u_z;4.4;-0.1;0.0;4.4;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_y;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;4.000;φ_z;4.4;-0.1;0.0;4.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.4;0.0;0.0;4.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.1;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;5.1;0.0;0.0;5.1;0.0;-1.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;5.8;-0.1;0.0;5.8;0.0;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;5.8;-0.1;0.0;5.8;0.0;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_x;5.8;-0.1;0.0;5.8;0.0;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_y;5.8;-0.1;0.0;5.8;0.0;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.000;u_z;6.1;-0.1;0.0;6.1;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_y;5.8;-0.1;0.0;5.8;0.0;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.500;φ_z;5.9;-0.1;0.0;5.9;0.0;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;6.1;0.0;0.0;6.1;0.0;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;0.0;0.0;0.0;-2.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;3.3;0.0;0.0;3.3;0.0;-1.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;3.8;0.0;0.0;3.8;0.0;-0.9;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_x;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_y;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.750;u_z;4.4;0.0;0.0;4.4;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_y;4.3;-0.1;0.0;4.3;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;4.000;φ_z;4.4;-0.1;0.0;4.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.4;0.0;0.0;4.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;0.0;0.0;0.0;-2.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.0;0.0;-0.2;-2.0;0.2;1.0;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.0;0.0;-0.2;-2.0;0.2;1.0;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;2.8;-0.1;-1.6;-2.3;0.7;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;2.8;-0.1;-1.6;-2.3;0.7;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_x;2.8;-0.1;-1.6;-2.3;0.7;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_y;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_y;2.8;-0.1;-1.6;-2.3;0.7;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_z;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_z;3.0;-0.1;-0.9;-2.9;0.5;-0.1;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_x;2.8;-0.1;-1.6;-2.3;0.7;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_y;2.8;-0.1;-1.6;-2.3;0.7;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_z;2.8;-0.1;-1.6;-2.3;0.7;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;3.0;0.0;0.0;0.0;0.7;1.4;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-0.1;-1.6;-2.9;0.0;-1.2;-0.8;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;2.8;-2.3;-1.6;-0.1;-0.7;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;5.0;-2.3;-2.8;3.4;-6.9;-2.7;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;12;0.000;u_x;2.8;-2.3;-1.6;-0.1;-0.7;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_x;5.0;-2.3;-2.8;3.4;-6.9;-2.7;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_y;2.8;-2.3;-1.6;-0.1;-0.7;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_y;5.0;-2.3;-2.8;3.4;-6.9;-2.7;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_z;5.0;-2.3;-2.8;3.4;-6.9;-2.7;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_z;2.8;-2.3;-1.6;-0.1;-0.7;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_x;2.8;-2.3;-1.6;-0.1;-0.7;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_x;5.0;-2.3;-2.8;3.4;-6.9;-2.7;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_y;2.8;-2.3;-1.6;-0.1;-0.7;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_y;5.0;-2.3;-2.8;3.4;-6.9;-2.7;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_z;5.0;-2.3;-2.8;3.4;-6.9;-2.7;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.165;φ_z;2.9;-2.3;-1.8;0.1;-1.3;-1.4;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;5.0;-2.3;-1.6;3.4;-0.7;-1.2;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;2.8;-2.3;-2.8;-0.1;-6.9;-2.7;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;15.3;-2.4;-4.2;14.5;-14.5;-3.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;19.8;-2.4;-4.5;19.1;-13.3;-2.5;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;13;0.000;u_x;15.3;-2.4;-4.2;14.5;-14.5;-3.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_x;19.8;-2.4;-4.5;19.1;-13.3;-2.5;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_y;15.3;-2.4;-4.2;14.5;-14.5;-3.2;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_y;19.8;-2.4;-4.5;19.1;-13.3;-2.5;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
