Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
129;30;;0.0;0.0;0.0;0.0;0.0;-1.6;-5.0;
129;23;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.0;
130;71;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.0;
130;96;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.1;
131;72;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.0;
131;97;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.1;
132;73;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
132;98;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
133;74;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
133;99;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
134;89;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.7;
134;63;;0.0;0.0;0.0;0.0;0.0;-2.2;-5.8;
135;76;;0.0;0.0;0.0;0.0;0.0;-2.2;-5.8;
135;100;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.7;
148;111;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.1;
148;83;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
149;12;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.0;
149;19;;0.0;0.0;0.0;0.0;0.0;-1.6;-5.0;
150;112;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.1;
150;84;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
151;113;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
151;85;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
152;114;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
152;86;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.0;
153;115;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
153;87;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.0;
154;95;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
154;123;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.1;
155;23;;0.0;0.0;0.0;0.0;0.0;-1.6;-5.0;
155;16;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.0;
156;96;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
156;124;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.1;
157;97;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
157;125;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.1;
158;98;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.0;
158;126;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
159;99;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.0;
159;127;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
160;117;;0.0;0.0;0.0;0.0;0.0;-2.1;-5.7;
160;89;;0.0;0.0;0.0;0.0;0.0;-2.0;-5.7;
161;100;;0.0;0.0;0.0;0.0;0.0;-2.0;-5.7;
161;128;;0.0;0.0;0.0;0.0;0.0;-2.1;-5.7;
174;139;;0.0;0.0;0.0;0.0;0.0;-3.7;-8.9;
174;111;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.2;
175;2;;0.0;0.0;0.0;0.0;0.0;-1.9;-4.7;
175;12;;0.0;0.0;0.0;0.0;0.0;-1.6;-5.3;
176;140;;0.0;0.0;0.0;0.0;0.0;-4.6;-9.2;
176;112;;0.0;0.0;0.0;0.0;0.0;-1.8;-8.9;
177;141;;0.0;0.0;0.0;0.0;0.0;-5.8;-9.4;
177;113;;0.0;0.0;0.0;0.0;0.0;-0.6;-8.7;
178;142;;0.0;0.0;0.0;0.0;0.0;-6.5;-9.5;
178;114;;0.0;0.0;0.0;0.0;0.0;0.1;-8.6;
179;143;;0.0;0.0;0.0;0.0;0.0;-7.0;-9.6;
179;115;;0.0;0.0;0.0;0.0;0.0;0.6;-8.6;
180;123;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.2;
180;151;;0.0;0.0;0.0;0.0;0.0;-3.7;-8.9;
181;16;;0.0;0.0;0.0;0.0;0.0;-1.5;-5.3;
181;6;;0.0;0.0;0.0;0.0;0.0;-1.9;-4.7;
182;124;;0.0;0.0;0.0;0.0;0.0;-1.8;-8.9;
182;152;;0.0;0.0;0.0;0.0;0.0;-4.6;-9.2;
183;125;;0.0;0.0;0.0;0.0;0.0;-0.5;-8.7;
183;153;;0.0;0.0;0.0;0.0;0.0;-5.9;-9.4;
184;126;;0.0;0.0;0.0;0.0;0.0;0.1;-8.6;
184;154;;0.0;0.0;0.0;0.0;0.0;-6.5;-9.5;
185;127;;0.0;0.0;0.0;0.0;0.0;0.6;-8.6;
185;155;;0.0;0.0;0.0;0.0;0.0;-7.0;-9.5;
186;145;;0.0;0.0;0.0;0.0;0.0;-6.2;-6.2;
186;117;;0.0;0.0;0.0;0.0;0.0;2.2;-5.3;
187;128;;0.0;0.0;0.0;0.0;0.0;2.2;-5.3;
187;156;;0.0;0.0;0.0;0.0;0.0;-6.2;-6.2;
200;49;;0.0;0.0;0.0;0.0;0.0;-3.0;-9.3;
200;116;;0.0;0.0;0.0;0.0;0.0;-3.3;-8.8;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.4;
201;40;;0.0;0.0;0.0;0.0;0.0;-1.7;-4.7;
202;50;;0.0;0.0;0.0;0.0;0.0;-2.1;-9.0;
202;118;;0.0;0.0;0.0;0.0;0.0;-4.3;-9.1;
203;51;;0.0;0.0;0.0;0.0;0.0;-0.9;-8.7;
203;119;;0.0;0.0;0.0;0.0;0.0;-5.5;-9.4;
204;54;;0.0;0.0;0.0;0.0;0.0;-0.2;-8.7;
204;120;;0.0;0.0;0.0;0.0;0.0;-6.2;-9.4;
205;53;;0.0;0.0;0.0;0.0;0.0;0.3;-8.6;
205;121;;0.0;0.0;0.0;0.0;0.0;-6.7;-9.5;
206;129;;0.0;0.0;0.0;0.0;0.0;-3.4;-8.8;
206;64;;0.0;0.0;0.0;0.0;0.0;-3.0;-9.3;
207;44;;0.0;0.0;0.0;0.0;0.0;-1.7;-4.7;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.9;-5.4;
208;130;;0.0;0.0;0.0;0.0;0.0;-4.3;-9.1;
208;65;;0.0;0.0;0.0;0.0;0.0;-2.1;-9.0;
209;131;;0.0;0.0;0.0;0.0;0.0;-5.6;-9.4;
209;66;;0.0;0.0;0.0;0.0;0.0;-0.8;-8.7;
210;132;;0.0;0.0;0.0;0.0;0.0;-6.2;-9.4;
210;68;;0.0;0.0;0.0;0.0;0.0;-0.2;-8.7;
211;133;;0.0;0.0;0.0;0.0;0.0;-6.7;-9.5;
211;67;;0.0;0.0;0.0;0.0;0.0;0.3;-8.6;
212;52;;0.0;0.0;0.0;0.0;0.0;1.9;-5.3;
212;122;;0.0;0.0;0.0;0.0;0.0;-6.0;-6.2;
213;134;;0.0;0.0;0.0;0.0;0.0;-6.0;-6.2;
213;62;;0.0;0.0;0.0;0.0;0.0;1.9;-5.3;
Total;;;0.0;0.0;0.0;0.0;0.0;2.2;0.1;
max/min;;;0.0;0.0;0.0;0.0;0.0;-7.0;-9.6;
