Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
134;63;;0.0;0.0;0.0;0.0;0.0;-2.7;-7.8;
135;76;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.7;
135;100;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.6;
148;111;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.5;
148;83;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.5;
149;12;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
149;19;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.6;
150;112;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.6;
150;84;;0.0;0.0;0.0;0.0;0.0;-4.6;-12.7;
151;113;;0.0;0.0;0.0;0.0;0.0;-4.3;-11.8;
151;85;;0.0;0.0;0.0;0.0;0.0;-4.6;-11.9;
152;114;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.6;
152;86;;0.0;0.0;0.0;0.0;0.0;-4.7;-12.7;
153;115;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.6;
153;87;;0.0;0.0;0.0;0.0;0.0;-4.7;-12.7;
154;95;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.4;
154;123;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.4;
155;23;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.6;
155;16;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
156;96;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.4;
156;124;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.4;
157;97;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.1;
157;125;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.0;
158;98;;0.0;0.0;0.0;0.0;0.0;-4.6;-12.5;
158;126;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.4;
159;99;;0.0;0.0;0.0;0.0;0.0;-4.6;-12.6;
159;127;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.5;
160;117;;0.0;0.0;0.0;0.0;0.0;-2.5;-7.7;
160;89;;0.0;0.0;0.0;0.0;0.0;-3.0;-7.8;
161;100;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.7;
161;128;;0.0;0.0;0.0;0.0;0.0;-2.8;-9.6;
174;139;;0.0;0.0;0.0;0.0;0.0;13.9;-7.7;
174;111;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.2;
175;2;;1.0;-1.0;0.0;0.0;0.0;-0.1;-3.2;
175;12;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.4;
176;140;;0.0;0.0;0.0;0.0;0.0;10.6;-11.5;
176;112;;0.0;0.0;0.0;0.0;0.0;-3.1;-12.0;
177;141;;0.0;0.0;0.0;0.0;0.0;-5.0;-12.9;
177;113;;0.0;0.0;0.0;0.0;0.0;-1.5;-10.9;
178;142;;0.0;0.0;0.0;0.0;0.0;-0.7;-11.2;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.0;-11.8;
179;143;;0.0;0.0;0.0;0.0;0.0;0.8;-12.4;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.5;-11.7;
180;123;;0.0;0.0;0.0;0.0;0.0;-4.1;-13.1;
180;151;;0.0;0.0;0.0;0.0;0.0;5.6;-8.8;
181;16;;0.0;0.0;0.0;0.0;0.0;-2.0;-7.5;
181;6;;0.4;-0.4;0.0;0.0;0.0;-1.6;-3.8;
182;124;;0.0;0.0;0.0;0.0;0.0;-3.1;-12.9;
182;152;;0.0;0.0;0.0;0.0;0.0;3.5;-10.9;
183;125;;0.0;0.0;0.0;0.0;0.0;-1.6;-12.2;
183;153;;0.0;0.0;0.0;0.0;0.0;-5.9;-12.0;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.1;-12.6;
184;154;;0.0;0.0;0.0;0.0;0.0;-4.2;-11.2;
185;127;;0.0;0.0;0.0;0.0;0.0;-0.5;-12.6;
185;155;;0.0;0.0;0.0;0.0;0.0;-4.7;-12.1;
186;145;;0.0;0.0;0.0;0.0;0.0;-5.8;-9.0;
186;117;;0.0;0.0;0.0;0.0;0.0;1.7;-6.8;
187;128;;0.0;0.0;0.0;0.0;0.0;1.4;-9.7;
187;156;;0.0;0.0;0.0;0.0;0.0;-6.9;-9.3;
200;49;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.3;
200;116;;0.0;0.0;0.0;0.0;0.0;14.3;-7.6;
201;33;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.5;
201;40;;1.0;-1.0;0.0;0.0;0.0;0.0;-3.2;
202;50;;0.0;0.0;0.0;0.0;0.0;-3.4;-12.1;
202;118;;0.0;0.0;0.0;0.0;0.0;11.0;-11.4;
203;51;;0.0;0.0;0.0;0.0;0.0;-1.9;-11.0;
203;119;;0.0;0.0;0.0;0.0;0.0;-4.6;-12.8;
204;54;;0.0;0.0;0.0;0.0;0.0;-1.4;-11.8;
204;120;;0.0;0.0;0.0;0.0;0.0;-0.3;-11.1;
205;53;;0.0;0.0;0.0;0.0;0.0;-0.8;-11.7;
205;121;;0.0;0.0;0.0;0.0;0.0;1.1;-12.3;
206;129;;0.0;0.0;0.0;0.0;0.0;6.1;-8.7;
206;64;;0.0;0.0;0.0;0.0;0.0;-4.4;-13.2;
207;44;;0.3;-0.3;0.0;0.0;0.0;-1.4;-3.8;
207;37;;0.0;0.0;0.0;0.0;0.0;-2.4;-7.6;
208;130;;0.0;0.0;0.0;0.0;0.0;3.9;-10.8;
208;65;;0.0;0.0;0.0;0.0;0.0;-3.5;-13.0;
209;131;;0.0;0.0;0.0;0.0;0.0;-5.5;-11.9;
209;66;;0.0;0.0;0.0;0.0;0.0;-2.0;-12.3;
210;132;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.0;
210;68;;0.0;0.0;0.0;0.0;0.0;-1.4;-12.7;
211;133;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.0;
211;67;;0.0;0.0;0.0;0.0;0.0;-0.8;-12.7;
212;52;;0.0;0.0;0.0;0.0;0.0;1.4;-6.8;
212;122;;0.0;0.0;0.0;0.0;0.0;-5.5;-9.0;
213;134;;0.0;0.0;0.0;0.0;0.0;-6.7;-9.3;
213;62;;0.0;0.0;0.0;0.0;0.0;1.2;-9.7;
Total;;;1.0;0.1;0.0;0.0;0.5;14.3;0.1;
max/min;;;0.0;-1.0;0.0;0.0;-0.6;-6.9;-13.2;
