Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
53;14;5.000;;-4.88;0.00;-0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;4;0.000;N;-4.87;0.00;0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;3.500;N;-4.88;0.00;-0.12;0.00;0.29;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_y;-4.87;0.00;0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_y;-4.88;0.00;-0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_z;-4.87;0.00;0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_z;-4.88;0.00;-0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_T;-4.87;0.00;0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_T;-4.88;0.00;0.00;0.00;0.35;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_y;-4.88;0.00;0.00;0.00;0.35;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_y;-4.87;0.00;0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_z;-4.87;0.00;0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_z;-4.88;0.00;0.00;0.00;0.35;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.87;0.00;0.27;0.00;0.35;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;;;-4.88;0.00;-0.27;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
54;14;0.000;;-5.64;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;;-5.64;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;14;0.000;N;-5.64;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;N;-5.64;0.00;0.00;0.00;0.52;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_y;-5.64;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_y;-5.64;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_z;-5.64;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_z;-5.64;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_T;-5.64;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.000;M_T;-5.64;0.00;0.08;0.00;0.50;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_y;-5.64;0.00;0.00;0.00;0.52;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_y;-5.64;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_z;-5.64;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_z;-5.64;0.00;0.00;0.00;0.52;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-5.64;0.00;0.42;0.00;0.52;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;;;-5.64;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
55;21;0.000;;3.47;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;;3.47;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;5.000;N;3.47;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;N;3.46;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_y;3.47;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_y;3.47;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_z;3.47;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_z;3.47;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_T;3.46;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_T;3.47;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_y;3.46;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_y;3.47;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_z;3.47;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_z;3.46;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.47;0.00;0.21;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;;;3.46;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
56;28;0.000;;2.80;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;;2.80;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;0.000;N;2.80;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;N;2.80;0.00;0.00;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_y;2.80;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_y;2.80;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_z;2.80;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_z;2.80;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_T;2.80;0.00;0.00;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;2.80;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_y;2.80;0.00;0.00;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_y;2.80;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_z;2.80;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_z;2.80;0.00;0.00;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.80;0.00;0.21;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;;;2.80;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
57;35;0.000;;2.22;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;;2.23;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;42;5.000;N;2.23;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;N;2.22;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_y;2.22;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_y;2.23;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_z;2.22;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_z;2.23;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_T;2.22;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_T;2.22;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_y;2.22;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_y;2.22;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_z;2.22;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_z;2.22;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.23;0.00;0.22;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;;;2.22;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
58;5;0.000;;-3.99;-0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;;-3.99;0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;5;0.000;N;-3.99;-0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;3.000;N;-3.99;0.01;-0.06;0.00;0.32;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_y;-3.99;0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_y;-3.99;-0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_z;-3.99;-0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_z;-3.99;0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;M_T;-3.99;0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_T;-3.99;0.00;0.00;0.00;0.34;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_y;-3.99;0.00;0.00;0.00;0.34;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_y;-3.99;-0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_z;-3.99;0.00;0.00;0.00;0.34;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_z;-3.99;-0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-3.99;0.02;0.26;0.00;0.34;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;;;-3.99;-0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
59;15;0.000;;-9.04;-0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;;-9.04;0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;15;0.000;N;-9.04;-0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.000;N;-9.04;-0.01;0.09;0.00;0.51;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_y;-9.04;0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_y;-9.04;-0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_z;-9.04;-0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_z;-9.04;0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;M_T;-9.04;0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.000;M_T;-9.04;-0.01;0.09;0.00;0.51;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_y;-9.04;0.00;0.00;0.00;0.53;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_y;-9.04;-0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_z;-9.04;0.00;0.00;0.00;0.53;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_z;-9.04;-0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-9.04;0.04;0.42;0.00;0.53;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;;;-9.04;-0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
60;22;0.000;;2.07;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;;2.07;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;5.000;N;2.07;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;N;2.07;0.00;0.00;0.00;0.27;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_y;2.07;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_y;2.07;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_z;2.07;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_z;2.07;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;3.500;M_T;2.07;0.01;-0.08;0.00;0.22;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_T;2.07;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_y;2.07;0.00;0.00;0.00;0.27;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_y;2.07;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_z;2.07;0.00;0.00;0.00;0.27;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_z;2.07;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.07;0.02;0.22;0.00;0.27;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;;;2.07;-0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
61;29;0.000;;1.90;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;;1.90;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;0.000;N;1.90;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;N;1.89;0.00;0.00;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_y;1.90;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_y;1.90;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_z;1.90;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_z;1.90;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.000;M_T;1.90;0.01;-0.13;0.00;0.17;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;1.000;M_T;1.90;-0.01;0.13;0.00;0.17;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_y;1.89;0.00;0.00;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_y;1.90;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_z;1.89;0.00;0.00;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_z;1.90;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.90;0.02;0.22;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;;;1.89;-0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
62;36;0.000;;1.70;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;;1.71;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;43;5.000;N;1.71;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;1.500;N;1.70;-0.01;0.09;0.00;0.23;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_y;1.71;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_y;1.70;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_z;1.70;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_z;1.71;0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_T;1.70;0.00;0.00;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_T;1.70;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_y;1.70;0.00;0.00;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_y;1.70;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_z;1.70;0.00;0.00;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_z;1.70;-0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.71;0.02;0.22;0.00;0.27;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;;;1.70;-0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
63;6;0.000;;-1.84;-1.95;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.000;;-1.96;-0.44;0.01;0.00;0.02;2.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.000;;-1.96;-0.44;0.01;0.00;0.02;2.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;-1.97;0.13;0.01;0.00;0.02;2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;-1.97;0.13;0.01;0.00;0.02;2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;;-1.86;1.73;-0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;6;0.000;N;-1.84;-1.95;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;N;-1.97;0.13;0.01;0.00;0.02;2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_y;-1.86;1.73;-0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_y;-1.84;-1.95;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_z;-1.84;-1.95;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_z;-1.86;1.73;-0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.000;M_T;-1.89;1.47;-0.01;0.00;0.04;1.64;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;0.500;M_T;-1.85;-1.85;0.02;0.00;0.02;0.96;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.000;M_y;-1.89;1.47;-0.01;0.00;0.04;1.64;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_y;-1.84;-1.95;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_z;-1.97;0.13;0.01;0.00;0.02;2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_z;-1.84;-1.95;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-1.84;1.73;0.05;0.00;0.04;2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;;;-1.97;-1.95;-0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
64;16;0.000;;-13.37;-1.65;0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;-13.39;0.00;0.00;0.00;0.29;2.72;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;-13.39;0.00;0.00;0.00;0.29;2.72;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;;-13.37;1.65;-0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;16;0.000;N;-13.37;-1.65;0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;N;-13.39;0.00;0.00;0.00;0.29;2.72;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_y;-13.37;1.65;-0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_y;-13.37;-1.65;0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_z;-13.37;-1.65;0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_z;-13.37;1.65;-0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.500;M_T;-13.37;1.58;-0.20;0.00;0.12;0.81;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.500;M_T;-13.37;-1.58;0.20;0.00;0.12;0.81;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_y;-13.39;0.00;0.00;0.00;0.29;2.72;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_y;-13.37;-1.65;0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_z;-13.39;0.00;0.00;0.00;0.29;2.72;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_z;-13.37;-1.65;0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-13.37;1.65;0.28;0.00;0.29;2.72;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;;;-13.39;-1.65;-0.28;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
65;23;0.000;;1.30;-0.89;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;1.27;0.00;0.00;0.00;0.13;1.48;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;1.27;0.00;0.00;0.00;0.13;1.48;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;;1.30;0.89;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;30;5.000;N;1.30;0.89;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;N;1.27;0.00;0.00;0.00;0.13;1.48;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_y;1.30;0.89;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_y;1.30;-0.89;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_z;1.30;-0.89;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_z;1.30;0.89;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;4.500;M_T;1.30;0.85;-0.09;0.00;0.06;0.44;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;0.500;M_T;1.30;-0.85;0.09;0.00;0.06;0.44;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_y;1.27;0.00;0.00;0.00;0.13;1.48;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_y;1.30;-0.89;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_z;1.27;0.00;0.00;0.00;0.13;1.48;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_z;1.30;-0.89;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.30;0.89;0.14;0.00;0.13;1.48;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;;;1.27;-0.89;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
66;30;0.000;;1.10;-0.90;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;1.07;0.00;0.00;0.00;0.13;1.49;Truss | 6 - CHS 60.3x5 | L : 5.000 m
