Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
34;39;0.000;M_y;-5.78;-1.92;-3.74;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
34;;2.000;M_y;-5.18;0.26;-0.16;0.01;-3.84;1.66;Beam | 2 - HEA 160 | L : 4.000 m
34;;1.738;M_z;-5.26;-0.01;-0.58;0.01;-3.75;1.69;Beam | 2 - HEA 160 | L : 4.000 m
34;40;4.000;M_z;-4.57;1.20;1.41;0.01;-2.06;-0.13;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-4.57;1.20;1.41;0.01;0.00;1.69;Beam | 2 - HEA 160 | L : 4.000 m
34;;;;-5.78;-1.92;-3.74;0.01;-3.84;-0.13;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
35;40;0.000;;3.13;-0.93;3.13;0.04;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;;3.16;-0.23;2.73;0.03;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;116;1.650;N;3.16;-0.23;2.73;0.03;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;N;3.13;-0.93;3.13;0.04;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;V_y;3.16;-0.23;2.73;0.03;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;V_y;3.13;-0.93;3.13;0.04;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;V_z;3.13;-0.93;3.13;0.04;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;V_z;3.16;-0.23;2.73;0.03;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;M_T;3.13;-0.93;3.13;0.04;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;M_T;3.16;-0.23;2.73;0.03;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;M_y;3.16;-0.23;2.73;0.03;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;M_y;3.13;-0.93;3.13;0.04;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;M_z;3.16;-0.23;2.73;0.03;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;M_z;3.13;-0.93;3.13;0.04;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;3.16;-0.23;3.13;0.04;3.30;1.12;Beam | 3 - HEA 140 | L : 1.650 m
35;;;;3.13;-0.93;2.73;0.03;-1.55;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
36;41;0.000;;2.10;-1.32;4.07;0.04;-4.89;-1.34;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;;2.14;-0.66;3.70;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;120;1.575;N;2.14;-0.66;3.70;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;N;2.10;-1.32;4.07;0.04;-4.89;-1.34;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;V_y;2.14;-0.66;3.70;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;V_y;2.10;-1.32;4.07;0.04;-4.89;-1.34;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;V_z;2.10;-1.32;4.07;0.04;-4.89;-1.34;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;V_z;2.14;-0.66;3.70;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
36;;0.394;M_T;2.11;-1.27;3.98;0.04;-3.30;-0.82;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;M_T;2.14;-0.66;3.70;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;M_y;2.14;-0.66;3.70;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;M_y;2.10;-1.32;4.07;0.04;-4.89;-1.34;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;M_z;2.14;-0.66;3.70;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;M_z;2.10;-1.32;4.07;0.04;-4.89;-1.34;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;2.14;-0.66;4.07;0.04;1.23;0.39;Beam | 3 - HEA 140 | L : 1.575 m
36;;;;2.10;-1.32;3.70;0.04;-4.89;-1.34;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
37;42;0.000;;3.94;-1.15;5.04;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;;3.94;-1.14;5.01;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;42;0.000;N;3.94;-1.15;5.04;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;N;3.94;-1.14;5.01;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;V_y;3.94;-1.14;5.01;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;V_y;3.94;-1.15;5.04;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;V_z;3.94;-1.15;5.04;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;V_z;3.94;-1.14;5.01;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;M_T;3.94;-1.14;5.01;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;M_T;3.94;-1.15;5.04;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;M_y;3.94;-1.14;5.01;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;M_y;3.94;-1.15;5.04;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;M_z;3.94;-1.14;5.01;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;M_z;3.94;-1.15;5.04;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;3.94;-1.14;5.04;0.05;-2.94;-1.40;Beam | 3 - HEA 140 | L : 0.150 m
37;;;;3.94;-1.15;5.01;0.05;-3.69;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
38;43;0.000;;4.16;-0.42;7.19;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
38;;0.037;;4.16;-0.41;7.19;0.25;-4.66;-1.37;Beam | 3 - HEA 140 | L : 0.075 m
38;;0.037;;4.16;-0.41;7.19;0.25;-4.66;-1.37;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;;4.16;-0.40;7.18;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;43;0.000;N;4.16;-0.42;7.19;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;N;4.16;-0.40;7.18;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;V_y;4.16;-0.40;7.18;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;V_y;4.16;-0.42;7.19;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;V_z;4.16;-0.42;7.19;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;V_z;4.16;-0.40;7.18;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_T;4.16;-0.40;7.18;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_T;4.16;-0.42;7.19;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_y;4.16;-0.40;7.18;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_y;4.16;-0.42;7.19;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_z;4.16;-0.40;7.18;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_z;4.16;-0.42;7.19;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;4.16;-0.40;7.19;0.25;-4.39;-1.35;Beam | 3 - HEA 140 | L : 0.075 m
38;;;;4.16;-0.42;7.18;0.25;-4.93;-1.40;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
39;45;0.000;;-5.64;-1.93;3.74;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;;-5.64;-1.93;3.74;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.500;;-5.20;-0.28;1.00;-0.01;3.55;1.66;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.500;;-5.20;-0.28;1.00;-0.01;3.55;1.66;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.738;;-5.13;-0.02;0.58;-0.01;3.74;1.70;Beam | 2 - HEA 160 | L : 4.000 m
39;;2.000;;-5.05;0.26;0.15;-0.01;3.83;1.66;Beam | 2 - HEA 160 | L : 4.000 m
39;;2.000;;-5.05;0.25;0.15;-0.01;3.83;1.66;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-4.43;1.20;-1.42;-0.01;2.04;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-4.43;1.20;-1.42;-0.01;2.04;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;44;4.000;N;-4.43;1.20;-1.42;-0.01;2.04;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;N;-5.64;-1.93;3.74;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;V_y;-4.43;1.20;-1.42;-0.01;2.04;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;V_y;-5.64;-1.93;3.74;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;V_z;-5.64;-1.93;3.74;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;V_z;-4.43;1.20;-1.42;-0.01;2.04;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;M_T;-4.43;1.20;-1.42;-0.01;2.04;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.000;M_T;-5.35;-0.83;1.91;-0.01;2.82;1.38;Beam | 2 - HEA 160 | L : 4.000 m
39;;2.000;M_y;-5.05;0.26;0.15;-0.01;3.83;1.66;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;M_y;-5.64;-1.93;3.74;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.738;M_z;-5.13;-0.02;0.58;-0.01;3.74;1.70;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;M_z;-4.43;1.20;-1.42;-0.01;2.04;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-4.43;1.20;3.74;-0.01;3.83;1.70;Beam | 2 - HEA 160 | L : 4.000 m
39;;;;-5.64;-1.93;-1.42;-0.01;0.00;-0.12;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
40;46;0.000;;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;1.738;;-13.31;0.00;0.59;0.00;4.34;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.238;;-13.16;0.00;-0.46;0.00;4.37;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-12.46;0.00;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-12.46;0.00;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;41;4.500;N;-12.46;0.00;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;N;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;V_y;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;V_y;-12.46;0.00;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;V_z;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;V_z;-12.46;0.00;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.000;M_T;-13.23;0.00;0.03;0.00;4.42;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;M_T;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.000;M_y;-13.23;0.00;0.03;0.00;4.42;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;M_y;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;M_z;-13.82;0.00;4.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.500;M_z;-13.08;0.00;-0.95;0.00;4.18;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-12.46;0.00;4.40;0.00;4.42;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;;;-13.82;0.00;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
41;47;0.000;;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.238;;-12.76;0.00;0.00;0.00;5.54;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-11.91;0.00;-2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-11.91;0.00;-2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;42;5.000;N;-11.91;0.00;-2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;N;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;V_y;-11.91;0.00;-2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;V_y;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;V_z;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;V_z;-11.91;0.00;-2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;M_T;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.000;M_T;-12.83;0.00;0.53;0.00;5.48;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.238;M_y;-12.76;0.00;0.00;0.00;5.54;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;M_y;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.500;M_z;-12.68;0.00;-0.55;0.00;5.47;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;M_z;-13.42;0.00;4.94;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-11.91;0.00;4.94;0.00;5.54;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;;;-13.42;0.00;-2.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
42;48;0.000;;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;1.738;;-12.26;0.00;0.59;0.00;4.35;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.238;;-12.10;0.00;-0.46;0.00;4.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-11.41;0.00;-2.63;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-11.41;0.00;-2.63;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;43;4.500;N;-11.41;0.00;-2.63;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;N;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;V_y;-11.41;0.00;-2.63;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;V_y;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;V_z;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;V_z;-11.41;0.00;-2.63;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;M_T;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;M_T;-12.18;0.00;0.03;0.00;4.44;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;M_y;-12.18;0.00;0.03;0.00;4.44;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;M_y;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;M_z;-12.18;0.00;0.03;0.00;4.44;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;M_z;-12.77;0.00;4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-11.41;0.00;4.41;0.00;4.44;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;;;-12.77;0.00;-2.63;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
43;2;0.000;;1.02;0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;0.98;0.00;0.00;0.00;0.04;-1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;0.98;0.00;0.00;0.00;0.04;-1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;;1.02;-0.99;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;2;0.000;N;1.02;0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;N;0.98;0.00;0.00;0.00;0.04;-1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;V_y;1.02;0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;V_y;1.02;-0.99;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;V_z;1.02;0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;V_z;1.02;-0.99;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;0.500;M_T;1.01;0.95;0.04;0.00;0.03;-0.49;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;4.500;M_T;1.01;-0.95;-0.04;0.00;0.03;-0.49;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;3.500;M_y;0.99;-0.63;0.00;0.00;0.04;-1.31;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_y;1.02;0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_z;1.02;0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;M_z;0.98;0.00;0.00;0.00;0.04;-1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.02;0.99;0.07;0.00;0.04;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;;;0.98;-0.99;-0.07;0.00;0.00;-1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
44;12;0.000;;-14.39;1.16;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-14.40;0.00;0.00;0.00;0.23;-1.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-14.40;0.00;0.00;0.00;0.23;-1.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;;-14.39;-1.16;-0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;19;5.000;N;-14.39;-1.16;-0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;N;-14.40;0.00;0.00;0.00;0.23;-1.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_y;-14.39;1.16;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_y;-14.39;-1.16;-0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_z;-14.39;1.16;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_z;-14.39;-1.16;-0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;0.500;M_T;-14.39;1.11;0.16;0.00;0.09;-0.57;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;4.500;M_T;-14.39;-1.11;-0.16;0.00;0.09;-0.57;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;M_y;-14.40;0.00;0.00;0.00;0.23;-1.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;M_y;-14.39;1.16;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;M_z;-14.39;1.16;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;M_z;-14.40;0.00;0.00;0.00;0.23;-1.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-14.39;1.16;0.21;0.00;0.23;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;;;-14.40;-1.16;-0.21;0.00;0.00;-1.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
45;19;0.000;;-2.09;1.12;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;-2.14;0.00;0.00;0.00;0.05;-1.85;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;-2.14;0.00;0.00;0.00;0.05;-1.85;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;;-2.09;-1.12;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;19;0.000;N;-2.09;1.12;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;N;-2.14;0.00;0.00;0.00;0.05;-1.85;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_y;-2.09;1.12;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_y;-2.09;-1.12;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_z;-2.09;1.12;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_z;-2.09;-1.12;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;0.500;M_T;-2.10;1.07;0.04;0.00;0.03;-0.55;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;4.500;M_T;-2.10;-1.07;-0.04;0.00;0.03;-0.55;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.000;M_y;-2.13;0.40;0.00;0.00;0.05;-1.75;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_y;-2.09;1.12;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_z;-2.09;1.12;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;M_z;-2.14;0.00;0.00;0.00;0.05;-1.85;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.09;1.12;0.07;0.00;0.05;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;;;-2.14;-1.12;-0.07;0.00;0.00;-1.85;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
46;26;0.000;;-2.05;1.77;0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;-2.16;0.00;0.00;0.00;-0.06;-2.95;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;-2.16;0.00;0.00;0.00;-0.06;-2.95;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;;-2.05;-1.77;-0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;26;0.000;N;-2.05;1.77;0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;N;-2.16;0.00;0.00;0.00;-0.06;-2.95;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_y;-2.05;1.77;0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_y;-2.05;-1.77;-0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;3.500;V_z;-2.12;-1.13;0.04;0.00;-0.04;-2.34;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;1.500;V_z;-2.12;1.13;-0.04;0.00;-0.04;-2.34;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;0.500;M_T;-2.06;1.70;-0.02;0.00;0.00;-0.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.500;M_T;-2.06;-1.70;0.02;0.00;0.00;-0.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_y;-2.05;1.77;0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_y;-2.16;0.00;0.00;0.00;-0.06;-2.95;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_z;-2.05;1.77;0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_z;-2.16;0.00;0.00;0.00;-0.06;-2.95;Truss | 6 - CHS 60.3x5 | L : 5.000 m
