Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
4;156;0.150;φ_Z;7.2;-0.1;-7.2;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;7.3;0.0;-7.2;0.1;-7.8;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;7.2;-0.1;-7.3;0.1;-8.4;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;7.0;0.0;-7.0;0.1;-15.1;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.0;0.0;-7.0;0.1;-14.2;-0.5;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.0;0.0;-7.0;0.1;-14.2;-0.5;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;7.0;0.0;-7.0;0.1;-13.3;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_X;7.0;0.0;-7.0;0.1;-15.1;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_X;7.0;0.0;-7.0;0.1;-13.3;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Y;7.0;0.0;-7.0;0.1;-13.3;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Y;7.0;0.0;-7.0;0.1;-15.1;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Z;7.0;0.0;-7.0;0.1;-13.3;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Z;7.0;0.0;-7.0;0.1;-15.1;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_X;7.0;0.0;-7.0;0.1;-13.3;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_X;7.0;0.0;-7.0;0.1;-15.1;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Y;7.0;0.0;-7.0;0.1;-15.1;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Y;7.0;0.0;-7.0;0.1;-13.3;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Z;7.0;0.0;-7.0;0.1;-13.3;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Z;7.0;0.0;-7.0;0.1;-15.1;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;7.0;0.0;-7.0;0.1;-13.3;-0.3;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;7.0;0.0;-7.0;0.1;-15.1;-0.6;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.5;1.8;-1.8;0.0;-0.7;-0.7;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.5;1.8;-1.8;0.0;-0.7;-0.7;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;2.7;1.9;-2.0;0.0;-0.6;-0.4;1.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.7;0.3;-1.7;0.0;0.5;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.7;0.3;-1.7;0.0;0.5;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;;2.000;u_X;2.9;2.0;-2.1;0.0;-0.4;-0.2;1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_X;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Y;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_Y;2.9;1.9;-2.2;0.0;0.0;0.3;1.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_Z;1.7;0.3;-1.7;0.0;0.5;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Z;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_X;1.7;0.3;-1.7;0.0;0.5;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_X;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Y;1.7;0.3;-1.7;0.0;0.5;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Z;1.7;0.3;-1.7;0.0;0.5;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;2.9;2.0;0.0;0.0;0.5;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-2.2;0.0;-1.5;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;3.2;0.0;-3.2;0.0;-1.3;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;3.8;0.0;-3.8;0.0;-0.9;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.3;0.0;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.3;0.0;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;u_X;4.3;0.0;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_X;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Y;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.750;u_Y;4.4;0.0;-4.4;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_Z;4.3;0.0;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Z;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_X;4.3;0.0;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_X;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;4.000;φ_Y;4.4;0.0;-4.4;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.4;0.0;0.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;0.0;-4.4;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;5.1;0.0;-5.1;0.0;-1.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;5.8;0.0;-5.8;0.1;0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;5.8;0.0;-5.8;0.1;0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_X;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;5.8;0.0;-5.8;0.1;0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.000;u_Y;6.1;0.0;-6.1;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;5.8;0.0;-5.8;0.1;0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;5.8;0.0;-5.8;0.1;0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_Y;5.8;0.0;-5.8;0.1;0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;6.1;0.0;0.0;0.1;0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;0.0;-6.1;0.0;-2.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;3.2;0.0;-3.2;0.0;-1.3;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;3.8;0.0;-3.8;0.0;-0.9;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.3;-0.1;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.3;-0.1;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_X;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;4.3;-0.1;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.750;u_Y;4.4;-0.1;-4.4;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;4.3;-0.1;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;4.3;-0.1;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_Y;4.3;-0.1;-4.3;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.4;0.0;0.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-4.4;0.0;-2.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;3.0;-3.0;-0.1;0.1;-0.2;1.5;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;3.0;-3.0;-0.1;0.1;-0.2;1.5;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_X;4.4;-4.4;-0.8;0.1;-0.7;-0.2;-0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;;0.500;u_Y;1.1;-1.1;0.0;0.0;0.0;2.0;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Y;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;4.4;0.0;0.0;0.2;0.0;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-4.4;-1.6;0.0;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;7.0;-3.0;-2.8;5.6;-7.0;-4.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;7.0;-3.0;-2.8;5.6;-7.0;-4.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;7.0;-3.0;-2.8;5.6;-7.0;-4.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;7.0;-3.0;-2.8;5.6;-7.0;-4.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;7.0;-3.0;-2.8;5.6;-7.0;-4.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;7.0;-3.0;-2.8;5.6;-7.0;-4.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;7.0;-3.0;-2.8;5.6;-7.0;-4.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;3.9;-3.5;-1.6;0.2;-0.9;-1.9;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;7.0;-3.0;-1.6;5.6;-0.9;-1.9;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;3.9;-3.5;-2.8;0.2;-7.0;-4.2;-0.6;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;23.1;-1.3;-4.3;22.7;-14.6;-4.9;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;30.0;-0.7;-4.5;29.7;-13.3;-3.8;1.2;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;u_X;30.0;-0.7;-4.5;29.7;-13.3;-3.8;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_X;23.1;-1.3;-4.3;22.7;-14.6;-4.9;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_Y;23.1;-1.3;-4.3;22.7;-14.6;-4.9;1.2;Beam | 1 - IPE 500 | L : 1.575 m
