Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
Extremes;139;1.650;u_x;9.1;-0.1;8.2;3.9;-16.3;-1.4;2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_x;1.8;-0.1;1.8;0.0;-2.3;-2.4;4.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_y;9.1;-0.1;8.2;3.9;-16.3;-1.4;2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_y;1.8;-0.1;1.8;0.0;-2.3;-2.4;4.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_z;9.1;-0.1;8.2;3.9;-16.3;-1.4;2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_z;1.8;-0.1;1.8;0.0;-2.3;-2.4;4.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_x;1.8;-0.1;1.8;0.0;-2.3;-2.4;4.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_x;9.1;-0.1;8.2;3.9;-16.3;-1.4;2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_y;9.1;-0.1;8.2;3.9;-16.3;-1.4;2.6;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.495;φ_y;4.2;-0.1;4.0;1.3;-6.5;-2.6;4.4;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_z;1.8;-0.1;1.8;0.0;-2.3;-2.4;4.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_z;9.1;-0.1;8.2;3.9;-16.3;-1.4;2.6;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;9.1;-0.1;8.2;3.9;-2.3;-1.4;4.6;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;1.8;-0.1;1.8;0.0;-16.3;-2.6;2.6;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;7.6;-0.1;7.6;0.1;15.2;0.7;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;9.0;-0.1;8.8;1.4;2.5;-1.1;0.9;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;u_x;9.0;-0.1;8.8;1.4;2.5;-1.1;0.9;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;u_x;7.6;-0.1;7.6;0.1;15.2;0.7;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_y;9.0;-0.1;8.8;1.4;2.5;-1.1;0.9;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;u_y;7.6;-0.1;7.6;0.1;15.2;0.7;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_z;9.0;-0.1;8.8;1.4;2.5;-1.1;0.9;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.197;u_z;7.6;-0.1;7.6;0.0;13.6;0.1;0.3;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_x;7.6;-0.1;7.6;0.1;15.2;0.7;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_x;9.0;-0.1;8.8;1.4;2.5;-1.1;0.9;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_y;7.6;-0.1;7.6;0.1;15.2;0.7;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.260;φ_y;8.6;-0.1;8.5;1.0;5.0;-1.2;1.1;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.102;φ_z;8.4;-0.1;8.4;0.8;6.3;-1.2;1.1;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_z;7.6;-0.1;7.6;0.1;15.2;0.7;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;9.0;-0.1;8.8;1.4;15.2;0.7;1.1;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;7.6;-0.1;7.6;0.0;2.5;-1.2;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;7.6;0.0;7.6;0.1;7.6;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;7.5;0.0;7.5;0.2;5.9;-0.3;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;156;0.150;u_x;7.5;0.0;7.5;0.2;5.9;-0.3;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_x;7.6;0.0;7.6;0.1;7.6;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_y;7.6;0.0;7.6;0.1;7.6;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_y;7.5;0.0;7.5;0.2;5.9;-0.3;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_z;7.5;0.0;7.5;0.2;5.9;-0.3;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_z;7.6;0.0;7.6;0.1;7.6;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_x;7.6;0.0;7.6;0.1;7.6;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_x;7.5;0.0;7.5;0.2;5.9;-0.3;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_y;7.6;0.0;7.6;0.1;7.6;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_y;7.5;0.0;7.5;0.2;5.9;-0.3;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_z;7.5;0.0;7.5;0.2;5.9;-0.3;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_z;7.6;0.0;7.6;0.1;7.6;0.0;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;7.6;0.0;7.6;0.2;7.6;0.0;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;7.5;0.0;7.5;0.1;5.9;-0.3;-0.8;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;7.5;0.0;7.5;0.1;15.0;-0.5;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.5;0.0;7.5;0.1;12.8;-0.6;0.2;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.5;0.0;7.5;0.1;12.8;-0.6;0.2;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;7.5;0.0;7.5;0.1;10.6;-0.7;0.3;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;153;0.075;u_x;7.5;0.0;7.5;0.1;10.6;-0.7;0.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_x;7.5;0.0;7.5;0.1;15.0;-0.5;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_y;7.5;0.0;7.5;0.1;10.6;-0.7;0.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;7.5;0.0;7.5;0.1;15.0;-0.5;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;7.5;0.0;7.5;0.1;10.6;-0.7;0.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;7.5;0.0;7.5;0.1;15.0;-0.5;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;7.5;0.0;7.5;0.1;15.0;-0.5;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;7.5;0.0;7.5;0.1;10.6;-0.7;0.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;7.5;0.0;7.5;0.1;15.0;-0.5;0.1;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;7.5;0.0;7.5;0.1;10.6;-0.7;0.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;7.5;0.0;7.5;0.1;10.6;-0.7;0.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;7.5;0.0;7.5;0.1;15.0;-0.5;0.1;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;7.5;0.0;7.5;0.1;15.0;-0.5;0.3;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;7.5;0.0;7.5;0.1;10.6;-0.7;0.1;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;4.9;0.0;4.0;2.9;1.8;-1.0;1.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;4.9;0.0;4.0;2.9;1.8;-1.0;1.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;5.2;0.0;4.2;3.0;2.1;-0.6;0.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;;5.4;0.0;4.4;3.2;2.4;-0.2;0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;;5.4;0.0;4.4;3.2;2.4;-0.2;0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;2.2;0.0;2.2;0.5;4.8;2.5;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;2.2;0.0;2.2;0.5;4.8;2.5;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;2.2;0.0;2.2;0.5;4.8;2.5;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_y;5.4;0.0;4.4;3.2;2.4;-0.2;0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_z;5.4;0.0;4.4;3.2;2.4;-0.2;0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;2.2;0.0;2.2;0.5;4.8;2.5;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_y;2.2;0.0;2.2;0.5;4.8;2.5;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.3;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;2.2;0.0;2.2;0.5;4.8;2.5;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;5.4;0.0;4.4;3.2;4.8;2.5;3.3;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;0.0;0.0;0.0;-2.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;5.9;0.0;0.5;-5.9;0.0;2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;6.6;0.0;0.6;-6.6;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.8;-0.1;0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.8;-0.1;0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;8;0.000;u_x;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_x;4.8;-0.1;0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.250;u_y;6.6;-0.1;0.6;-6.6;0.0;0.9;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_y;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_z;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.500;u_z;6.8;-0.1;0.6;-6.8;0.0;0.5;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_y;4.8;-0.1;0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_z;4.8;-0.1;0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;6.8;0.0;0.6;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.1;0.0;-6.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;9.2;0.0;0.7;-9.2;0.0;1.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;6.2;-0.1;0.0;-6.2;0.0;-2.6;-0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;6.2;-0.1;0.0;-6.2;0.0;-2.6;-0.5;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_x;6.2;-0.1;0.0;-6.2;0.0;-2.6;-0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;u_y;9.6;-0.1;0.7;-9.5;0.0;1.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_y;6.2;-0.1;0.0;-6.2;0.0;-2.6;-0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_z;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.000;u_z;9.8;-0.1;0.7;-9.7;0.0;-0.1;-0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_y;6.2;-0.1;0.0;-6.2;0.0;-2.6;-0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_z;6.2;-0.1;0.0;-6.2;0.0;-2.6;-0.5;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;9.8;0.0;0.7;0.0;0.0;5.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;0.0;-9.7;0.0;-2.6;-0.5;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;5.9;0.0;0.5;-5.9;0.0;2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;6.6;0.0;0.5;-6.6;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.8;-0.1;-0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.8;-0.1;-0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_x;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_x;4.8;-0.1;-0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;u_y;6.6;0.0;0.5;-6.6;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_y;4.8;-0.1;-0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_z;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.500;u_z;6.8;-0.1;0.5;-6.8;0.0;0.5;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_y;4.8;-0.1;-0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_z;4.8;-0.1;-0.1;-4.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;6.8;0.0;0.5;0.0;0.0;4.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-0.1;-6.8;0.0;-1.7;-0.4;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.7;0.0;0.7;-2.6;-0.2;1.2;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.7;0.0;0.7;-2.6;-0.2;1.2;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.4;-0.1;2.1;-2.7;-0.6;-1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.4;-0.1;2.1;-2.7;-0.6;-1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_x;3.4;-0.1;2.1;-2.7;-0.6;-1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_y;3.4;-0.1;2.1;-2.7;-0.6;-1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_y;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_z;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_z;3.9;-0.1;1.5;-3.5;-0.5;-0.3;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_x;3.4;-0.1;2.1;-2.7;-0.6;-1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_y;3.4;-0.1;2.1;-2.7;-0.6;-1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_z;3.4;-0.1;2.1;-2.7;-0.6;-1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;3.9;0.0;2.1;0.0;0.0;1.8;0.6;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-0.1;0.0;-3.5;-0.6;-1.8;0.5;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;3.4;-2.6;2.1;-0.2;0.5;-1.8;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;6.5;-2.7;3.2;4.9;5.6;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;12;0.000;u_x;3.4;-2.6;2.1;-0.2;0.5;-1.8;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_x;6.5;-2.7;3.2;4.9;5.6;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_y;6.5;-2.7;3.2;4.9;5.6;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_y;3.4;-2.6;2.1;-0.2;0.5;-1.8;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_z;6.5;-2.7;3.2;4.9;5.6;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_z;3.4;-2.6;2.1;-0.2;0.5;-1.8;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_x;6.5;-2.7;3.2;4.9;5.6;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_x;3.4;-2.6;2.1;-0.2;0.5;-1.8;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_y;3.4;-2.6;2.1;-0.2;0.5;-1.8;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_y;6.5;-2.7;3.2;4.9;5.6;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.165;φ_z;3.5;-2.7;2.2;0.2;1.0;-2.1;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_z;6.5;-2.7;3.2;4.9;5.6;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;6.5;-2.6;3.2;4.9;5.6;-1.8;0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;3.4;-2.7;2.1;-0.2;0.5;-3.9;0.6;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;21.0;-2.8;4.6;20.3;13.4;-4.3;0.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;27.0;-2.8;4.9;26.4;12.0;-3.3;0.1;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;13;0.000;u_x;21.0;-2.8;4.6;20.3;13.4;-4.3;0.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_x;27.0;-2.8;4.9;26.4;12.0;-3.3;0.1;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_y;27.0;-2.8;4.9;26.4;12.0;-3.3;0.1;Beam | 1 - IPE 500 | L : 1.575 m
