Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
105;72;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
106;68;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
106;73;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
107;67;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
107;74;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
108;19;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.6;
108;26;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.4;
119;63;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
119;52;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
121;62;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
121;76;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
124;84;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
124;57;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
125;85;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
125;58;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
126;86;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
126;59;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
127;87;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
127;60;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
128;69;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
128;95;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.4;
129;30;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.4;
129;23;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.6;
130;71;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
130;96;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
131;72;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
131;97;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
132;73;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
132;98;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
133;74;;0.0;0.0;0.0;0.0;0.0;-6.5;-18.3;
133;99;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
134;89;;0.0;0.0;0.0;0.0;0.0;-3.8;-11.1;
134;63;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
135;76;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
135;100;;0.0;0.0;0.0;0.0;0.0;-3.8;-11.1;
148;111;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.4;
148;83;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
149;12;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.6;
149;19;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.4;
150;112;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.4;
150;84;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
151;113;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.4;
151;85;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
152;114;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.4;
152;86;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
153;115;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
153;87;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
154;95;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
154;123;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.4;
155;23;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.4;
155;16;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.6;
156;96;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
156;124;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.4;
157;97;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.3;
157;125;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.4;
158;98;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
158;126;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.4;
159;99;;0.0;0.0;0.0;0.0;0.0;-6.4;-18.3;
159;127;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.3;
160;117;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
160;89;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
161;100;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
161;128;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
174;139;;0.0;0.0;0.0;0.0;0.0;-7.1;-18.1;
174;111;;0.0;0.0;0.0;0.0;0.0;-5.8;-18.6;
175;2;;0.1;-0.1;0.0;0.0;0.0;-3.5;-9.0;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.0;-10.0;
176;140;;0.0;0.0;0.0;0.0;0.0;-8.5;-18.5;
176;112;;0.0;0.0;0.0;0.0;0.0;-4.4;-18.1;
177;141;;0.0;0.0;0.0;0.0;0.0;-10.5;-18.9;
177;113;;0.0;0.0;0.0;0.0;0.0;-2.4;-17.7;
178;142;;0.0;0.0;0.0;0.0;0.0;-11.5;-19.0;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.4;-17.7;
179;143;;0.0;0.0;0.0;0.0;0.0;-12.3;-19.1;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.6;-17.6;
180;123;;0.0;0.0;0.0;0.0;0.0;-5.8;-18.6;
180;151;;0.0;0.0;0.0;0.0;0.0;-7.2;-18.1;
181;16;;0.0;0.0;0.0;0.0;0.0;-3.0;-10.0;
181;6;;0.1;-0.1;0.0;0.0;0.0;-3.5;-9.0;
182;124;;0.0;0.0;0.0;0.0;0.0;-4.3;-18.1;
182;152;;0.0;0.0;0.0;0.0;0.0;-8.6;-18.5;
183;125;;0.0;0.0;0.0;0.0;0.0;-2.3;-17.8;
183;153;;0.0;0.0;0.0;0.0;0.0;-10.6;-18.9;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.4;-17.7;
184;154;;0.0;0.0;0.0;0.0;0.0;-11.6;-18.9;
185;127;;0.0;0.0;0.0;0.0;0.0;-0.6;-17.6;
185;155;;0.0;0.0;0.0;0.0;0.0;-12.3;-19.1;
186;145;;0.0;0.0;0.0;0.0;0.0;-10.4;-11.8;
186;117;;0.0;0.0;0.0;0.0;0.0;2.6;-10.4;
187;128;;0.0;0.0;0.0;0.0;0.0;2.6;-10.4;
187;156;;0.0;0.0;0.0;0.0;0.0;-10.4;-11.8;
200;49;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.6;
200;116;;0.0;0.0;0.0;0.0;0.0;-6.6;-18.0;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.5;-10.1;
201;40;;0.1;0.1;0.0;0.0;0.0;-3.3;-9.0;
202;50;;0.0;0.0;0.0;0.0;0.0;-4.8;-18.2;
202;118;;0.0;0.0;0.0;0.0;0.0;-8.1;-18.4;
203;51;;0.0;0.0;0.0;0.0;0.0;-2.8;-17.8;
203;119;;0.0;0.0;0.0;0.0;0.0;-10.2;-18.8;
204;54;;0.0;0.0;0.0;0.0;0.0;-1.7;-17.7;
204;120;;0.0;0.0;0.0;0.0;0.0;-11.2;-18.9;
205;53;;0.0;0.0;0.0;0.0;0.0;-0.9;-17.6;
205;121;;0.0;0.0;0.0;0.0;0.0;-12.0;-19.0;
206;129;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.0;
206;64;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.7;
207;44;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.0;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.5;-10.1;
208;130;;0.0;0.0;0.0;0.0;0.0;-8.2;-18.4;
208;65;;0.0;0.0;0.0;0.0;0.0;-4.7;-18.2;
209;131;;0.0;0.0;0.0;0.0;0.0;-10.2;-18.8;
209;66;;0.0;0.0;0.0;0.0;0.0;-2.7;-17.8;
210;132;;0.0;0.0;0.0;0.0;0.0;-11.2;-18.9;
210;68;;0.0;0.0;0.0;0.0;0.0;-1.7;-17.8;
211;133;;0.0;0.0;0.0;0.0;0.0;-12.0;-19.0;
211;67;;0.0;0.0;0.0;0.0;0.0;-0.9;-17.6;
212;52;;0.0;0.0;0.0;0.0;0.0;2.4;-10.4;
212;122;;0.0;0.0;0.0;0.0;0.0;-10.2;-11.8;
213;134;;0.0;0.0;0.0;0.0;0.0;-10.2;-11.8;
213;62;;0.0;0.0;0.0;0.0;0.0;2.4;-10.4;
Total;;;0.1;0.1;0.0;0.0;0.0;2.6;0.2;
max/min;;;0.0;-0.1;0.0;0.0;0.0;-12.3;-19.1;
