Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
105;66;;0.0;0.0;0.0;0.0;0.0;-19.3;-20.2;
105;72;;0.0;0.0;0.0;0.0;0.0;7.0;-15.2;
106;68;;0.0;0.0;0.0;0.0;0.0;-17.8;-20.0;
106;73;;0.0;0.0;0.0;0.0;0.0;5.6;-15.4;
107;67;;0.0;0.0;0.0;0.0;0.0;-15.7;-19.4;
107;74;;0.0;0.0;0.0;0.0;0.0;3.5;-16.0;
108;19;;0.1;0.1;0.0;0.0;0.0;-2.7;-10.0;
108;26;;0.0;0.0;0.0;0.0;0.0;-3.9;-8.7;
119;63;;0.0;0.0;0.0;0.0;0.0;3.5;-10.0;
119;52;;0.0;0.0;0.0;0.0;0.0;-10.8;-11.7;
121;62;;0.0;0.0;0.0;0.0;0.0;-10.8;-11.7;
121;76;;0.0;0.0;0.0;0.0;0.0;3.5;-10.0;
124;84;;0.0;0.0;0.0;0.0;0.0;4.4;-16.1;
124;57;;0.0;0.0;0.0;0.0;0.0;-16.8;-19.5;
125;85;;0.0;0.0;0.0;0.0;0.0;7.9;-15.5;
125;58;;0.0;0.0;0.0;0.0;0.0;-20.1;-20.8;
126;86;;0.0;0.0;0.0;0.0;0.0;6.6;-15.3;
126;59;;0.0;0.0;0.0;0.0;0.0;-18.8;-20.2;
127;87;;0.0;0.0;0.0;0.0;0.0;4.7;-15.8;
127;60;;0.0;0.0;0.0;0.0;0.0;-16.8;-19.7;
128;69;;0.0;0.0;0.0;0.0;0.0;-12.5;-18.5;
128;95;;0.0;0.0;0.0;0.0;0.0;0.1;-17.3;
129;30;;0.0;0.0;0.0;0.0;0.0;-3.9;-8.7;
129;23;;0.1;0.1;0.0;0.0;0.0;-2.7;-10.0;
130;71;;0.0;0.0;0.0;0.0;0.0;-16.6;-19.5;
130;96;;0.0;0.0;0.0;0.0;0.0;4.2;-16.1;
131;72;;0.0;0.0;0.0;0.0;0.0;-19.9;-20.7;
131;97;;0.0;0.0;0.0;0.0;0.0;7.6;-15.6;
132;73;;0.0;0.0;0.0;0.0;0.0;-18.6;-20.2;
132;98;;0.0;0.0;0.0;0.0;0.0;6.5;-15.3;
133;74;;0.0;0.0;0.0;0.0;0.0;-16.7;-19.6;
133;99;;0.0;0.0;0.0;0.0;0.0;4.6;-15.8;
134;89;;0.0;0.0;0.0;0.0;0.0;4.6;-9.9;
134;63;;0.0;0.0;0.0;0.0;0.0;-11.9;-11.8;
135;76;;0.0;0.0;0.0;0.0;0.0;-11.8;-11.8;
135;100;;0.0;0.0;0.0;0.0;0.0;4.6;-9.9;
148;111;;0.0;0.0;0.0;0.0;0.0;-0.8;-17.4;
148;83;;0.0;0.0;0.0;0.0;0.0;-12.5;-18.8;
149;12;;0.4;-0.4;0.0;0.0;0.0;-2.7;-9.8;
149;19;;0.0;0.0;0.0;0.0;0.0;-3.9;-8.8;
150;112;;0.0;0.0;0.0;0.0;0.0;3.3;-16.3;
150;84;;0.0;0.0;0.0;0.0;0.0;-16.4;-19.7;
151;113;;0.0;0.0;0.0;0.0;0.0;6.4;-16.2;
151;85;;0.0;0.0;0.0;0.0;0.0;-19.6;-21.3;
152;114;;0.0;0.0;0.0;0.0;0.0;4.9;-15.6;
152;86;;0.0;0.0;0.0;0.0;0.0;-18.0;-20.3;
153;115;;0.0;0.0;0.0;0.0;0.0;2.7;-16.1;
153;87;;0.0;0.0;0.0;0.0;0.0;-15.8;-19.6;
154;95;;0.0;0.0;0.0;0.0;0.0;-12.4;-18.8;
154;123;;0.0;0.0;0.0;0.0;0.0;-0.8;-17.5;
155;23;;0.0;0.0;0.0;0.0;0.0;-3.9;-8.8;
155;16;;0.4;-0.4;0.0;0.0;0.0;-2.7;-9.8;
156;96;;0.0;0.0;0.0;0.0;0.0;-16.3;-19.6;
156;124;;0.0;0.0;0.0;0.0;0.0;3.1;-16.3;
157;97;;0.0;0.0;0.0;0.0;0.0;-19.3;-21.2;
157;125;;0.0;0.0;0.0;0.0;0.0;6.2;-16.2;
158;98;;0.0;0.0;0.0;0.0;0.0;-17.8;-20.2;
158;126;;0.0;0.0;0.0;0.0;0.0;4.7;-15.7;
159;99;;0.0;0.0;0.0;0.0;0.0;-15.7;-19.6;
159;127;;0.0;0.0;0.0;0.0;0.0;2.6;-16.2;
160;117;;0.0;0.0;0.0;0.0;0.0;2.6;-10.2;
160;89;;0.0;0.0;0.0;0.0;0.0;-10.7;-11.8;
161;100;;0.0;0.0;0.0;0.0;0.0;-10.7;-11.8;
161;128;;0.0;0.0;0.0;0.0;0.0;2.6;-10.2;
174;139;;0.0;0.0;0.0;0.0;0.0;-22.0;-23.8;
174;111;;0.0;0.0;0.0;0.0;0.0;-11.6;-18.9;
175;2;;1.0;1.0;0.0;0.0;0.0;-4.7;-13.9;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.9;-9.3;
176;140;;0.0;0.0;0.0;0.0;0.0;-17.7;-19.4;
176;112;;0.0;0.0;0.0;0.0;0.0;-14.3;-19.4;
177;141;;0.0;0.0;0.0;0.0;0.0;0.3;-17.3;
177;113;;0.0;0.0;0.0;0.0;0.0;-15.6;-21.2;
178;142;;0.0;0.0;0.0;0.0;0.0;-8.6;-19.0;
178;114;;0.0;0.0;0.0;0.0;0.0;-13.1;-19.6;
179;143;;0.0;0.0;0.0;0.0;0.0;-12.1;-17.8;
179;115;;0.0;0.0;0.0;0.0;0.0;-10.4;-18.9;
180;123;;0.0;0.0;0.0;0.0;0.0;-11.5;-19.1;
180;151;;0.0;0.0;0.0;0.0;0.0;-22.6;-23.7;
181;16;;0.0;0.0;0.0;0.0;0.0;-3.9;-9.4;
181;6;;0.8;0.8;0.0;0.0;0.0;-4.7;-13.7;
182;124;;0.0;0.0;0.0;0.0;0.0;-14.1;-19.5;
182;152;;0.0;0.0;0.0;0.0;0.0;-17.9;-19.2;
183;125;;0.0;0.0;0.0;0.0;0.0;-15.3;-21.2;
183;153;;0.0;0.0;0.0;0.0;0.0;0.1;-17.2;
184;126;;0.0;0.0;0.0;0.0;0.0;-12.9;-19.7;
184;154;;0.0;0.0;0.0;0.0;0.0;-8.7;-18.9;
185;127;;0.0;0.0;0.0;0.0;0.0;-10.3;-19.0;
185;155;;0.0;0.0;0.0;0.0;0.0;-11.9;-17.6;
186;145;;0.0;0.0;0.0;0.0;0.0;-4.4;-10.9;
186;117;;0.0;0.0;0.0;0.0;0.0;-4.8;-11.1;
187;128;;0.0;0.0;0.0;0.0;0.0;-4.8;-11.3;
187;156;;0.0;0.0;0.0;0.0;0.0;-4.4;-10.9;
200;49;;0.0;0.0;0.0;0.0;0.0;0.1;-17.3;
200;116;;0.0;0.0;0.0;0.0;0.0;-3.6;-14.8;
201;33;;0.0;0.0;0.0;0.0;0.0;-2.6;-10.4;
201;40;;0.4;-0.4;0.0;0.0;0.0;-3.2;-5.9;
202;50;;0.0;0.0;0.0;0.0;0.0;5.7;-15.8;
202;118;;0.0;0.0;0.0;0.0;0.0;-9.5;-18.0;
203;51;;0.0;0.0;0.0;0.0;0.0;11.0;-14.1;
203;119;;0.0;0.0;0.0;0.0;0.0;-22.4;-20.4;
204;54;;0.0;0.0;0.0;0.0;0.0;10.5;-14.7;
204;120;;0.0;0.0;0.0;0.0;0.0;-19.1;-19.6;
205;53;;0.0;0.0;0.0;0.0;0.0;9.2;-15.2;
205;121;;0.0;0.0;0.0;0.0;0.0;-17.7;-20.1;
206;129;;0.0;0.0;0.0;0.0;0.0;-3.3;-14.7;
206;64;;0.0;0.0;0.0;0.0;0.0;0.1;-17.4;
207;44;;0.3;-0.3;0.0;0.0;0.0;-3.2;-5.8;
207;37;;0.0;0.0;0.0;0.0;0.0;-2.6;-10.6;
208;130;;0.0;0.0;0.0;0.0;0.0;-9.4;-17.9;
208;65;;0.0;0.0;0.0;0.0;0.0;5.6;-15.9;
209;131;;0.0;0.0;0.0;0.0;0.0;-22.2;-20.2;
209;66;;0.0;0.0;0.0;0.0;0.0;10.8;-14.3;
210;132;;0.0;0.0;0.0;0.0;0.0;-19.0;-19.5;
210;68;;0.0;0.0;0.0;0.0;0.0;10.3;-14.9;
211;133;;0.0;0.0;0.0;0.0;0.0;-17.8;-20.0;
211;67;;0.0;0.0;0.0;0.0;0.0;9.0;-15.4;
212;52;;0.0;0.0;0.0;0.0;0.0;9.8;-9.2;
212;122;;0.0;0.0;0.0;0.0;0.0;-16.8;-12.5;
213;134;;0.0;0.0;0.0;0.0;0.0;-16.9;-12.3;
213;62;;0.0;0.0;0.0;0.0;0.0;9.8;-9.3;
Total;;;1.0;1.0;0.0;0.0;1.7;16.8;0.9;
max/min;;;0.0;-0.4;0.0;0.0;-1.6;-22.6;-23.8;
