Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;21;;1.500;;-50.76;0.00;28.85;0.00;41.13;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-48.55;0.00;30.77;0.00;116.85;0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-48.55;0.00;30.77;0.00;116.85;0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-52.36;0.00;-36.57;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-52.36;0.00;-36.57;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-51.02;0.00;-35.61;0.00;-54.15;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-51.02;0.00;-35.62;0.00;-54.15;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-48.84;0.00;-35.10;0.00;-142.09;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-48.84;0.00;-35.10;0.00;-142.09;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-37.78;0.00;41.77;0.00;-142.20;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-37.57;0.00;40.35;0.00;-74.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-35.47;0.00;19.03;0.00;25.04;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-35.35;0.00;17.59;0.00;53.88;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-33.25;-0.01;4.47;0.00;76.35;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-33.26;-0.01;4.40;0.00;76.68;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-33.26;-0.01;4.40;0.00;76.68;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-33.27;-0.01;4.33;0.00;77.01;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-35.26;0.00;-16.39;0.00;39.70;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;26;;0.037;;-35.26;0.00;-16.42;0.00;39.09;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;26;;0.037;;-35.26;0.00;-16.42;0.00;39.09;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-35.26;0.00;-16.46;0.00;38.47;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-49.67;0.00;25.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-49.67;0.00;25.27;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-48.32;0.00;28.17;0.00;40.09;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-48.32;0.00;28.17;0.00;40.09;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-46.11;0.00;30.14;0.00;114.18;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-46.11;0.00;30.14;0.00;114.18;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-52.33;0.00;-36.54;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-52.33;0.00;-36.54;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-50.99;0.00;-35.58;0.00;-54.11;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-50.99;0.00;-35.58;0.00;-54.11;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-48.81;0.00;-35.07;0.00;-141.96;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-48.81;0.00;-35.07;0.00;-141.96;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-37.75;-0.01;41.74;-0.01;-142.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-37.53;-0.02;40.32;-0.01;-74.36;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-35.44;0.01;19.01;-0.01;25.03;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-35.32;0.01;17.57;-0.01;53.85;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-33.23;-0.06;4.48;-0.01;76.27;-0.11;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-33.24;-0.06;4.41;-0.01;76.60;-0.10;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-33.24;-0.06;4.41;-0.01;76.60;-0.10;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-33.24;-0.07;4.34;-0.01;76.93;-0.10;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-35.23;0.01;-16.37;0.01;39.65;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;32;;0.037;;-35.23;0.01;-16.40;0.01;39.03;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;32;;0.037;;-35.23;0.01;-16.40;0.01;39.03;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-35.24;0.01;-16.44;0.01;38.42;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-49.64;0.00;25.25;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-49.64;0.00;25.25;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-48.29;0.00;28.15;0.00;40.05;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-48.29;0.00;28.15;0.00;40.05;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-46.08;0.00;30.12;0.01;114.09;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-46.08;0.00;30.12;0.01;114.09;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-36.95;-0.01;34.34;0.00;-74.58;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-36.78;-0.01;32.87;0.00;-19.12;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-36.20;0.00;26.89;0.00;-19.34;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-36.06;0.00;25.40;0.00;23.80;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-35.48;-0.02;19.41;-0.01;23.58;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-35.47;-0.02;19.35;-0.01;25.03;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-33.50;0.07;-1.69;0.01;76.53;-0.10;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-33.49;0.07;-1.76;0.01;76.40;-0.10;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-33.49;0.07;-1.76;0.01;76.40;-0.10;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-33.49;0.07;-1.83;0.01;76.27;-0.11;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-34.01;0.04;4.06;0.00;71.27;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.795;;-33.94;0.04;3.33;0.00;74.21;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-33.94;0.04;3.29;0.00;74.31;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-33.94;0.04;3.29;0.00;74.31;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-33.87;0.04;2.45;0.00;76.67;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-34.73;0.02;11.59;0.00;53.63;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-34.60;0.02;10.06;0.00;71.49;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-36.98;0.00;34.36;0.00;-74.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-36.81;0.00;32.90;0.00;-19.16;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-36.23;0.00;26.91;0.00;-19.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-36.09;0.00;25.42;0.00;23.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-35.51;-0.01;19.44;0.00;23.59;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-35.50;-0.01;19.37;0.00;25.04;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-34.76;0.01;11.60;0.00;53.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-34.63;0.00;10.08;0.00;71.55;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-34.04;0.01;4.08;0.00;71.33;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.795;;-33.97;0.01;3.34;0.00;74.28;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-33.97;0.01;3.31;0.00;74.38;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-33.97;0.01;3.31;0.00;74.38;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-33.90;0.01;2.46;0.00;76.75;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-34.38;0.00;-6.97;0.00;76.64;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;109;;0.825;;-34.44;0.00;-7.74;0.00;70.57;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;109;;0.825;;-34.44;0.00;-7.74;0.00;70.57;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-34.51;0.00;-8.51;0.00;63.87;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-35.10;0.01;-14.56;0.00;63.78;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;110;;0.787;;-35.16;0.01;-15.29;0.00;52.03;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;110;;0.787;;-35.16;0.01;-15.29;0.00;52.03;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-35.22;0.01;-16.02;0.00;39.70;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-35.84;-0.01;-22.48;0.00;38.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;111;;0.825;;-35.91;-0.01;-23.24;0.00;19.53;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;111;;0.825;;-35.91;-0.01;-23.24;0.00;19.53;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-35.98;-0.01;-23.99;0.00;0.05;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-36.56;0.00;-30.04;0.00;-0.04;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;;0.825;;-36.63;0.00;-30.79;0.00;-25.13;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;;0.825;;-36.63;0.00;-30.79;0.00;-25.13;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-36.71;0.00;-31.53;0.00;-50.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-37.29;0.00;-37.58;0.00;-50.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.645;;-37.36;0.00;-38.15;0.00;-75.35;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.825;;-37.39;0.00;-38.31;0.00;-82.23;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.825;;-37.39;0.00;-38.31;0.00;-82.23;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-37.49;0.00;-39.03;0.00;-114.13;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-34.35;-0.02;-6.96;0.00;76.56;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;114;;0.825;;-34.42;-0.02;-7.73;0.00;70.50;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;114;;0.825;;-34.42;-0.02;-7.73;0.00;70.50;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-34.49;-0.02;-8.50;0.00;63.80;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-35.07;0.01;-14.55;0.01;63.72;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;115;;0.787;;-35.13;0.01;-15.28;0.01;51.97;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;115;;0.787;;-35.13;0.01;-15.28;0.01;51.97;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-35.20;0.01;-16.01;0.01;39.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-35.82;-0.02;-22.45;0.00;38.34;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;116;;0.825;;-35.88;-0.02;-23.21;0.00;19.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;116;;0.825;;-35.88;-0.02;-23.21;0.00;19.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-35.95;-0.02;-23.96;0.00;0.04;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-36.53;0.00;-30.01;0.00;-0.04;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;;0.825;;-36.61;0.00;-30.76;0.00;-25.11;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;;0.825;;-36.61;0.00;-30.76;0.00;-25.11;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-36.69;0.00;-31.50;0.01;-50.80;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-37.27;0.03;-37.55;0.01;-50.88;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.645;;-37.34;0.02;-38.12;0.02;-75.29;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.825;;-37.36;0.02;-38.28;0.02;-82.16;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.825;;-37.36;0.02;-38.28;0.02;-82.16;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-37.47;0.01;-39.00;0.02;-114.05;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-33.53;0.02;-1.67;0.00;76.61;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-33.52;0.02;-1.74;0.00;76.48;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-33.52;0.02;-1.74;0.00;76.48;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-33.52;0.02;-1.81;0.00;76.35;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-33.64;0.00;0.62;0.00;76.96;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-33.71;-0.01;-0.15;0.00;77.16;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-33.71;-0.01;-0.15;0.00;77.16;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-33.78;-0.01;-0.92;0.00;76.72;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-33.61;-0.04;0.63;0.00;76.88;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-33.69;-0.04;-0.14;0.00;77.08;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-33.69;-0.04;-0.14;0.00;77.08;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-33.76;-0.04;-0.91;0.00;76.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-38.96;0.00;35.06;0.00;-76.09;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-38.79;0.00;33.60;0.00;-19.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-38.21;0.00;27.61;0.00;-19.66;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-38.06;0.00;26.12;0.00;24.68;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-37.48;0.01;20.14;0.00;24.46;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-37.48;0.01;20.07;0.00;25.97;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-36.93;-0.01;11.79;0.00;54.88;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-36.80;-0.01;10.26;0.00;73.08;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-36.21;-0.02;4.26;0.00;72.86;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.795;;-36.14;-0.02;3.53;0.00;75.96;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-36.14;-0.02;3.49;0.00;76.06;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-36.14;-0.02;3.49;0.00;76.06;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-36.07;-0.02;2.64;0.00;78.58;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-35.70;-0.04;-1.49;-0.01;78.45;0.05;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-35.69;-0.04;-1.56;-0.01;78.33;0.06;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-35.69;-0.04;-1.56;-0.01;78.33;0.06;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-35.69;-0.04;-1.63;-0.01;78.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-35.95;0.02;0.43;0.00;78.80;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-36.03;0.03;-0.34;0.00;78.83;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-36.03;0.03;-0.34;0.00;78.83;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-36.10;0.03;-1.11;0.00;78.23;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-36.69;0.01;-7.16;0.00;78.15;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;143;;0.825;;-36.76;0.01;-7.94;0.00;71.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;;0.825;;-36.76;0.01;-7.94;0.00;71.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-36.83;0.01;-8.71;0.00;65.06;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-37.41;0.00;-14.76;0.00;64.97;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;;0.787;;-37.48;0.00;-15.49;0.00;53.07;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;;0.787;;-37.48;0.00;-15.49;0.00;53.07;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-37.54;0.00;-16.22;0.00;40.58;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-38.07;0.00;-23.19;0.00;39.21;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;145;;0.825;;-38.14;0.00;-23.95;0.00;19.77;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;145;;0.825;;-38.14;0.00;-23.95;0.00;19.77;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-38.21;0.00;-24.70;0.00;-0.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-38.79;0.00;-30.75;0.00;-0.38;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;;0.825;;-38.86;0.00;-31.50;0.00;-26.06;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;;0.825;;-38.86;0.00;-31.50;0.00;-26.06;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-38.94;0.00;-32.23;0.00;-52.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-39.52;-0.02;-38.28;-0.01;-52.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.645;;-39.60;-0.02;-38.85;-0.01;-77.32;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.825;;-39.62;-0.02;-39.01;-0.01;-84.32;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.825;;-39.62;-0.02;-39.01;-0.01;-84.32;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-39.72;-0.02;-39.73;-0.01;-116.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-38.93;0.01;35.03;0.00;-76.03;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-38.76;0.01;33.58;0.00;-19.42;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-38.18;0.00;27.59;0.00;-19.64;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
