Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;22;26;4.000;;-29.91;-0.03;-19.05;-0.03;-81.25;0.13;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-29.91;-0.03;-19.05;-0.03;-81.25;0.13;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-19.42;0.19;25.98;0.13;-81.31;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-19.25;0.28;24.51;0.15;-39.65;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-17.97;-0.10;11.51;-0.04;21.01;-0.51;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-17.84;-0.13;10.08;-0.04;38.02;-0.31;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-16.70;0.36;1.49;0.07;49.93;0.76;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-16.71;0.36;1.35;0.07;50.15;0.69;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-18.01;0.28;-11.87;0.04;20.51;-0.51;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-18.01;0.28;-11.94;0.04;19.62;-0.54;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-33.51;-0.04;23.89;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-33.51;-0.04;23.89;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-32.16;-0.04;21.10;0.02;33.75;0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-32.16;-0.04;21.10;0.02;33.75;0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-29.92;-0.03;18.50;0.03;82.40;0.13;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-29.92;-0.03;18.50;0.03;82.40;0.13;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-33.49;-0.04;-22.71;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-33.49;-0.04;-22.71;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-32.14;-0.04;-20.60;-0.02;-32.49;0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-32.14;-0.04;-20.60;-0.02;-32.49;0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-29.90;-0.03;-19.04;-0.03;-81.21;0.13;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-29.90;-0.03;-19.04;-0.03;-81.21;0.13;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-19.41;0.18;25.97;0.12;-81.27;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-19.24;0.27;24.50;0.14;-39.63;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-17.96;-0.09;11.51;-0.04;21.00;-0.49;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-17.83;-0.11;10.08;-0.04;38.00;-0.31;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-16.69;0.31;1.49;0.06;49.90;0.67;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-16.70;0.31;1.36;0.07;50.12;0.62;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-18.00;0.29;-11.86;0.04;20.50;-0.49;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-18.00;0.29;-11.93;0.04;19.61;-0.52;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-33.50;-0.04;23.88;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-33.50;-0.04;23.88;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-32.15;-0.04;21.09;0.02;33.73;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-32.15;-0.04;21.09;0.02;33.73;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-29.91;-0.03;18.49;0.04;82.36;0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-29.91;-0.03;18.49;0.04;82.36;0.12;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-18.93;0.15;21.30;0.10;-39.74;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-18.77;0.20;19.81;0.12;-5.82;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-18.46;0.10;16.61;0.09;-5.94;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-18.32;0.12;15.12;0.10;20.23;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-18.00;-0.29;11.91;-0.04;20.11;-0.52;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-18.00;-0.29;11.84;-0.04;21.00;-0.49;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-16.70;-0.31;-1.37;-0.07;50.12;0.62;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-16.69;-0.31;-1.51;-0.07;49.90;0.67;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-17.05;-0.26;2.16;-0.07;47.87;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-16.91;-0.27;0.66;-0.06;50.19;0.62;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-17.51;-0.19;6.87;-0.06;37.88;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-17.37;-0.21;5.37;-0.06;47.98;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-18.94;0.15;21.31;0.11;-39.76;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-18.78;0.20;19.82;0.12;-5.83;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-18.47;0.10;16.62;0.09;-5.95;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-18.33;0.12;15.12;0.10;20.24;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-18.01;-0.28;11.92;-0.04;20.12;-0.54;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-18.01;-0.28;11.85;-0.04;21.01;-0.51;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-17.52;-0.21;6.87;-0.06;37.90;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-17.38;-0.23;5.37;-0.06;48.01;0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-17.06;-0.29;2.17;-0.07;47.89;0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-16.91;-0.29;0.66;-0.06;50.22;0.69;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-17.38;0.23;-5.39;0.05;47.72;0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-17.52;0.21;-6.89;0.06;37.58;-0.30;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-17.84;0.13;-10.10;0.04;37.54;-0.30;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-17.97;0.11;-11.53;0.04;20.51;-0.51;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-18.33;-0.12;-15.14;-0.09;19.57;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-18.47;-0.10;-16.63;-0.09;-6.64;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-18.79;-0.19;-19.84;-0.12;-6.68;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-18.94;-0.14;-21.32;-0.10;-40.65;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-19.25;-0.28;-24.53;-0.15;-40.69;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-19.43;-0.19;-26.00;-0.12;-82.38;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-17.37;0.22;-5.39;0.06;47.69;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-17.51;0.20;-6.89;0.06;37.57;-0.30;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-17.83;0.12;-10.09;0.04;37.52;-0.30;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-17.96;0.09;-11.52;0.04;20.50;-0.49;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-18.32;-0.11;-15.13;-0.09;19.56;-0.50;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-18.46;-0.09;-16.62;-0.09;-6.64;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-18.78;-0.19;-19.83;-0.11;-6.68;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-18.93;-0.14;-21.31;-0.10;-40.62;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-19.24;-0.27;-24.52;-0.14;-40.67;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-19.42;-0.18;-25.99;-0.12;-82.34;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-16.71;-0.36;-1.37;-0.08;50.15;0.69;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-16.70;-0.36;-1.50;-0.08;49.93;0.75;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-16.92;0.29;-0.68;0.05;50.12;0.69;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-17.06;0.29;-2.18;0.07;47.76;0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-16.91;0.27;-0.68;0.05;50.09;0.62;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-17.05;0.26;-2.18;0.07;47.73;0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-20.69;0.16;23.66;0.10;-46.12;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-20.54;0.22;22.18;0.12;-8.29;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-20.22;0.13;18.98;0.09;-8.41;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-20.08;0.15;17.48;0.10;21.67;-0.58;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-19.77;-0.25;14.28;-0.04;21.56;-0.58;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-19.76;-0.26;14.21;-0.04;22.62;-0.56;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-6.74;-0.22;8.73;-0.06;42.42;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-6.60;-0.24;7.23;-0.05;55.59;0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-6.28;-0.31;4.02;-0.07;55.47;0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-6.13;-0.32;2.53;-0.05;60.87;0.74;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-5.93;-0.42;0.50;-0.09;60.80;0.74;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-5.92;-0.42;0.36;-0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-6.09;0.33;-2.57;0.05;60.77;0.74;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-6.24;0.31;-4.06;0.07;55.30;0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-6.56;0.24;-7.27;0.05;55.25;0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-6.70;0.22;-8.76;0.06;42.02;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-7.01;0.14;-11.97;0.04;41.98;-0.34;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-7.14;0.11;-13.40;0.04;22.00;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-20.00;-0.15;-17.52;-0.10;20.89;-0.56;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-20.15;-0.12;-19.02;-0.09;-9.26;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-20.46;-0.21;-22.22;-0.12;-9.30;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-20.61;-0.16;-23.70;-0.10;-47.19;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-20.93;-0.30;-26.91;-0.15;-47.23;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-21.11;-0.20;-28.38;-0.12;-92.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-28.00;0.17;20.64;0.11;-36.83;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-27.84;0.21;19.16;0.12;-3.99;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-27.53;0.12;15.95;0.10;-4.11;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-27.38;0.14;14.46;0.10;20.99;-0.58;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-27.07;-0.27;11.26;-0.04;20.87;-0.58;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-27.06;-0.27;11.19;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-32.03;-0.24;5.69;-0.06;36.74;-0.29;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-31.89;-0.26;4.18;-0.05;44.88;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-31.57;-0.32;0.97;-0.07;44.77;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-31.42;-0.32;-0.54;-0.06;45.12;0.78;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-31.22;-0.42;-2.57;-0.09;45.05;0.78;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-31.21;-0.42;-2.71;-0.09;44.65;0.86;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-31.43;0.32;0.49;0.05;45.01;0.79;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-31.58;0.32;-1.02;0.07;44.58;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-31.90;0.26;-4.23;0.05;44.54;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-32.04;0.25;-5.74;0.06;36.31;-0.29;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-32.36;0.17;-8.95;0.04;36.27;-0.29;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-32.49;0.15;-10.38;0.04;21.05;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-27.43;-0.14;-14.51;-0.10;20.16;-0.56;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-27.58;-0.12;-16.00;-0.10;-5.01;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-27.89;-0.20;-19.21;-0.12;-5.05;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-28.04;-0.16;-20.69;-0.11;-37.97;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-28.36;-0.23;-23.90;-0.13;-38.02;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-28.53;-0.16;-25.36;-0.11;-78.66;0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-5.88;0.43;-0.40;0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
1;16;18;0.000;N;-49.70;-0.04;-25.92;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;19;21;0.000;V_y;-5.88;0.43;-0.40;0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;V_y;-5.92;-0.42;0.36;-0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
1;17;19;0.000;V_z;-21.18;0.20;28.34;0.13;-91.55;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;V_z;-21.11;-0.20;-28.38;-0.12;-92.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;17;83;1.650;M_T;-21.01;0.30;26.87;0.15;-46.00;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;M_T;-20.93;-0.30;-26.91;-0.15;-47.23;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;21;23;4.000;M_y;-46.07;-0.03;20.39;0.04;92.87;0.13;Beam | 1 - IPE 500 | L : 4.000 m
1;147;23;1.650;M_y;-21.11;-0.20;-28.38;-0.12;-92.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;13;14;0.000;M_z;-31.21;0.42;2.66;0.08;44.65;0.86;Beam | 1 - IPE 500 | L : 0.150 m
1;163;113;1.650;M_z;-27.38;0.14;14.46;0.10;20.99;-0.58;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-5.88;0.43;28.34;0.15;92.87;0.86;
1;;;;;-49.70;-0.42;-28.38;-0.15;-92.85;-0.58;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-3.75;2.01;-3.44;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-3.75;2.01;-3.44;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-3.30;0.29;-0.75;-0.01;-3.14;-1.73;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-3.30;0.29;-0.75;-0.01;-3.14;-1.73;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.738;;-3.23;0.02;-0.34;-0.01;-3.27;-1.77;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;2.000;;-3.15;-0.26;0.08;-0.01;-3.31;-1.74;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;2.000;;-3.15;-0.26;0.08;-0.01;-3.31;-1.74;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-2.54;-1.28;1.60;-0.01;-1.10;0.13;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-2.54;-1.28;1.60;-0.01;-1.10;0.13;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-3.63;2.01;3.53;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-3.18;0.30;0.75;0.01;3.21;-1.73;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-3.18;0.30;0.75;0.01;3.21;-1.73;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.738;;-3.11;0.03;0.32;0.01;3.34;-1.77;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;2.000;;-3.03;-0.26;-0.11;0.01;3.37;-1.74;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;2.000;;-3.03;-0.26;-0.11;0.01;3.37;-1.74;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-2.42;-1.27;-1.72;0.01;1.01;0.12;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-9.60;0.15;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;1.738;;-9.08;0.03;-0.63;0.00;-4.56;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;2.238;;-8.93;0.00;0.46;0.00;-4.60;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-8.24;-0.14;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-8.24;-0.14;2.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-9.68;0.16;-5.14;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;;2.238;;-9.02;0.01;-0.02;0.00;-5.78;-0.19;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-8.18;-0.14;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-8.18;-0.14;3.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-8.37;0.13;-4.61;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;1.738;;-7.85;0.03;-0.63;0.00;-4.56;-0.14;Beam | 2 - HEA 160 | L : 4.500 m
