Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
3;3;0.000;M_z;0.02;-0.51;2.47;0.02;-2.91;-0.45;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;0.07;-0.23;2.47;0.02;0.68;0.20;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.02;-0.51;2.09;0.02;-2.91;-0.45;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;1.82;-0.60;3.01;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;1.82;-0.60;2.97;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;1.82;-0.60;3.01;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;1.82;-0.60;2.97;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;1.82;-0.60;2.97;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;1.82;-0.60;3.01;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;1.82;-0.60;3.01;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;1.82;-0.60;2.97;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;1.82;-0.60;2.97;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;1.82;-0.60;3.01;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;1.82;-0.60;2.97;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;1.82;-0.60;3.01;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;1.82;-0.60;2.97;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;1.82;-0.60;3.01;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;1.82;-0.60;3.01;0.01;-1.70;-0.85;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;1.82;-0.60;2.97;0.01;-2.15;-0.94;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;1.94;-0.24;4.15;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.94;-0.23;4.14;0.10;-2.75;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.94;-0.23;4.14;0.10;-2.75;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;1.94;-0.23;4.13;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;1.94;-0.24;4.15;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;1.94;-0.23;4.13;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;1.94;-0.23;4.13;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;1.94;-0.24;4.15;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;1.94;-0.24;4.15;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;1.94;-0.23;4.13;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;1.94;-0.23;4.13;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;1.94;-0.24;4.15;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;1.94;-0.23;4.13;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;1.94;-0.24;4.15;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;1.94;-0.23;4.13;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;1.94;-0.24;4.15;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;1.94;-0.23;4.15;0.10;-2.60;-0.46;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;1.94;-0.24;4.13;0.10;-2.91;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-4.03;-0.79;1.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-4.03;-0.79;1.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-3.58;-0.11;0.52;-0.01;1.70;0.68;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-3.58;-0.11;0.52;-0.01;1.70;0.68;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-3.50;0.00;0.34;-0.01;1.80;0.69;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-2.81;0.50;-0.50;0.00;1.30;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-2.81;0.50;-0.50;0.00;1.30;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-2.81;0.50;-0.50;0.00;1.30;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-4.03;-0.79;1.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-2.81;0.50;-0.50;0.00;1.30;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-4.03;-0.79;1.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-4.03;-0.79;1.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-2.81;0.50;-0.50;0.00;1.30;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-2.81;0.50;-0.50;0.00;1.30;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-3.73;-0.34;0.93;-0.01;1.34;0.57;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;M_y;-3.27;0.29;-0.13;0.00;1.87;0.58;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-4.03;-0.79;1.74;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-3.50;0.00;0.34;-0.01;1.80;0.69;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-2.81;0.50;-0.50;0.00;1.30;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-2.81;0.50;1.74;0.00;1.87;0.69;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-4.03;-0.79;-0.50;-0.01;0.00;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-8.98;0.00;0.24;0.00;1.80;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-8.83;0.00;-0.19;0.00;1.81;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-8.14;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-8.14;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-8.14;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-8.14;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-8.14;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-8.90;0.00;0.01;0.00;1.83;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-8.90;0.00;0.01;0.00;1.83;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-9.51;0.00;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.500;M_z;-8.75;0.00;-0.40;0.00;1.73;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-8.14;0.00;1.82;0.00;1.83;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-9.51;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-8.65;0.00;0.00;0.00;2.30;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-7.81;0.00;-1.22;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-7.81;0.00;-1.22;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-7.81;0.00;-1.22;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-7.81;0.00;-1.22;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-7.81;0.00;-1.22;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;M_T;-8.73;0.00;0.22;0.00;2.28;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-8.65;0.00;0.00;0.00;2.30;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-8.57;0.00;-0.23;0.00;2.27;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-9.33;0.00;2.06;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-7.81;0.00;2.06;0.00;2.30;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-9.33;0.00;-1.22;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-7.64;0.00;0.25;0.00;1.82;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-7.49;0.00;-0.19;0.00;1.83;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-6.80;0.00;-1.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-6.80;0.00;-1.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-6.80;0.00;-1.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-6.80;0.00;-1.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-6.80;0.00;-1.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-7.56;0.00;0.01;0.00;1.85;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-7.56;0.00;0.01;0.00;1.85;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_z;-7.56;0.00;0.01;0.00;1.85;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-8.17;0.00;1.84;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-6.80;0.00;1.84;0.00;1.85;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-8.17;0.00;-1.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-47.74;0.20;-23.33;0.01;-36.84;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-47.74;0.20;-23.33;0.01;-36.84;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-45.50;-0.60;-21.22;0.05;-91.69;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-45.50;-0.60;-21.22;0.05;-91.69;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-45.50;-0.60;-21.22;0.05;-91.69;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-45.50;-0.60;-21.22;0.05;-91.69;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-45.50;-0.60;-21.22;0.05;-91.69;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-45.50;-0.60;-21.22;0.05;-91.69;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-45.50;-0.60;-21.22;0.05;-91.69;-0.14;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-49.09;0.71;-25.78;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-47.29;0.03;-22.58;0.02;-48.31;-0.73;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-45.50;0.71;-21.22;0.05;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-49.09;-0.60;-25.78;0.01;-91.69;-0.73;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-22.13;-0.22;28.29;-0.14;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-21.95;-0.33;26.82;-0.16;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-21.95;-0.33;26.82;-0.16;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-22.13;-0.22;28.29;-0.14;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-22.13;-0.22;28.29;-0.14;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-21.95;-0.33;26.82;-0.16;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-22.13;-0.22;28.29;-0.14;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-21.95;-0.33;26.82;-0.16;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-22.13;-0.22;28.29;-0.14;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-21.95;-0.33;26.82;-0.16;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-21.95;-0.33;26.82;-0.16;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-22.13;-0.22;28.29;-0.14;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-21.95;-0.33;26.82;-0.16;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-22.13;-0.22;28.29;-0.14;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-21.95;-0.22;28.29;-0.14;-46.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-22.13;-0.33;26.82;-0.16;-91.76;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-8.27;0.12;13.31;0.04;22.17;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-8.14;0.14;11.89;0.04;42.01;0.34;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-8.14;0.14;11.89;0.04;42.01;0.34;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-8.27;0.12;13.31;0.04;22.17;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-8.14;0.14;11.89;0.04;42.01;0.34;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-8.27;0.12;13.31;0.04;22.17;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-8.27;0.12;13.31;0.04;22.17;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-8.14;0.14;11.89;0.04;42.01;0.34;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-8.27;0.12;13.31;0.04;22.17;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-8.14;0.14;11.89;0.04;42.01;0.34;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-8.14;0.14;11.89;0.04;42.01;0.34;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-8.27;0.12;13.31;0.04;22.17;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-8.27;0.12;13.31;0.04;22.17;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-8.14;0.14;11.89;0.04;42.01;0.34;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-8.14;0.14;13.31;0.04;42.01;0.57;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-8.27;0.12;11.89;0.04;22.17;0.34;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-6.99;-0.47;-0.22;-0.09;60.17;-0.89;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-7.00;-0.47;-0.35;-0.09;60.13;-0.81;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-6.99;-0.47;-0.22;-0.09;60.17;-0.89;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-7.00;-0.47;-0.35;-0.09;60.13;-0.81;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-7.00;-0.47;-0.35;-0.09;60.13;-0.81;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-6.99;-0.47;-0.22;-0.09;60.17;-0.89;Beam | 1 - IPE 500 | L : 0.150 m
