Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
3;3;0.000;M_y;-0.06;-0.52;4.02;0.02;-4.70;-0.47;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;-0.01;-0.24;3.64;0.02;1.33;0.20;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-0.06;-0.52;4.02;0.02;-4.70;-0.47;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-0.01;-0.24;4.02;0.02;1.33;0.20;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-0.06;-0.52;3.64;0.02;-4.70;-0.47;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;1.87;-0.61;5.10;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;1.86;-0.61;5.06;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;1.87;-0.61;5.10;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;1.86;-0.61;5.06;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;1.86;-0.61;5.06;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;1.87;-0.61;5.10;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;1.87;-0.61;5.10;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;1.86;-0.61;5.06;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;1.86;-0.61;5.06;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;1.87;-0.61;5.10;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;1.86;-0.61;5.06;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;1.87;-0.61;5.10;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;1.86;-0.61;5.06;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;1.87;-0.61;5.10;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;1.87;-0.61;5.10;0.01;-3.01;-0.86;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;1.86;-0.61;5.06;0.01;-3.77;-0.95;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;2.01;-0.26;7.04;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;2.01;-0.26;7.03;0.10;-4.50;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;2.01;-0.26;7.03;0.10;-4.50;-0.48;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;2.01;-0.26;7.02;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;2.01;-0.26;7.04;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;2.01;-0.26;7.02;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;2.01;-0.26;7.02;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;2.01;-0.26;7.04;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;2.01;-0.26;7.04;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;2.01;-0.26;7.02;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;2.01;-0.26;7.02;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;2.01;-0.26;7.04;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;2.01;-0.26;7.02;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;2.01;-0.26;7.04;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;2.01;-0.26;7.02;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;2.01;-0.26;7.04;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;2.01;-0.26;7.04;0.10;-4.24;-0.47;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;2.01;-0.26;7.02;0.10;-4.77;-0.49;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-6.02;-0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-6.02;-0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-5.57;-0.12;0.79;-0.01;2.16;0.74;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-5.57;-0.12;0.79;-0.01;2.16;0.74;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-5.50;-0.01;0.59;-0.01;2.32;0.75;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-4.81;0.55;-0.34;0.00;2.29;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-4.81;0.55;-0.34;0.00;2.29;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-4.81;0.55;-0.34;0.00;2.29;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-6.02;-0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-4.81;0.55;-0.34;0.00;2.29;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-6.02;-0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-6.02;-0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-4.81;0.55;-0.34;0.00;2.29;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-4.81;0.55;-0.34;0.00;2.29;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-5.72;-0.37;1.22;-0.01;1.65;0.61;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.667;M_y;-5.22;0.36;0.00;0.00;2.57;0.58;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-6.02;-0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-5.50;-0.01;0.59;-0.01;2.32;0.75;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-4.81;0.55;-0.34;0.00;2.29;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-4.81;0.55;2.09;0.00;2.57;0.75;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-6.02;-0.86;-0.34;-0.01;0.00;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-13.54;0.22;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-13.54;0.22;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-13.01;0.05;0.27;0.00;1.96;-0.23;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-12.86;0.00;-0.20;0.00;1.98;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-12.17;-0.21;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-12.17;-0.21;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-12.17;-0.21;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-13.54;0.22;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-13.54;0.22;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-12.17;-0.21;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-13.54;0.22;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-12.17;-0.21;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.000;M_T;-13.23;0.12;1.00;0.00;1.49;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.000;M_T;-12.63;-0.07;-0.77;0.00;1.59;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-12.93;0.02;0.02;0.00;2.00;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-13.54;0.22;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-13.54;0.22;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-12.86;0.00;-0.20;0.00;1.98;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-12.17;0.22;1.98;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-13.54;-0.21;-1.21;0.00;0.00;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-13.31;0.22;2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-13.31;0.22;2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-12.63;0.02;0.01;0.00;2.49;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-11.79;-0.20;-1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-11.79;-0.20;-1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-11.79;-0.20;-1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-13.31;0.22;2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-13.31;0.22;2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-11.79;-0.20;-1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-13.31;0.22;2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-11.79;-0.20;-1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;1.000;M_T;-13.00;0.13;1.23;0.00;1.72;-0.17;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;M_T;-12.24;-0.09;-0.95;0.00;1.83;-0.22;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-12.63;0.02;0.01;0.00;2.49;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-13.31;0.22;2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-13.31;0.22;2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-12.55;0.00;-0.24;0.00;2.46;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-11.79;0.22;2.21;0.00;2.49;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-13.31;-0.20;-1.35;0.00;0.00;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-12.59;0.20;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-12.59;0.20;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-12.06;0.04;0.27;0.00;1.96;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-11.91;0.00;-0.20;0.00;1.97;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-11.22;-0.19;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-11.22;-0.19;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-11.22;-0.19;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-12.59;0.20;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-12.59;0.20;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-11.22;-0.19;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-12.59;0.20;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-11.22;-0.19;-1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.000;M_T;-12.29;0.11;1.00;0.00;1.49;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.000;M_T;-11.68;-0.07;-0.76;0.00;1.59;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-11.99;0.02;0.02;0.00;2.00;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-12.59;0.20;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-12.59;0.20;1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-11.91;0.00;-0.20;0.00;1.97;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-11.22;0.20;1.98;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-12.59;-0.19;-1.21;0.00;0.00;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-65.35;0.04;-34.45;0.02;-53.04;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-65.35;0.04;-34.45;0.02;-53.04;-0.06;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-63.16;0.03;-33.34;0.05;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-63.16;0.03;-33.34;0.05;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-63.16;0.03;-33.34;0.05;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-63.16;0.03;-33.34;0.05;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.500;V_z;-63.59;0.03;-33.25;0.05;-120.33;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-63.16;0.03;-33.34;0.05;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-63.16;0.03;-33.34;0.05;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-66.69;0.05;-36.25;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-63.16;0.03;-33.34;0.05;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-63.16;0.05;-33.25;0.05;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-66.69;0.03;-36.25;0.01;-136.97;-0.12;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-35.17;-0.23;42.63;-0.12;-137.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-34.96;-0.40;41.20;-0.15;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-34.96;-0.40;41.20;-0.15;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-35.17;-0.23;42.63;-0.12;-137.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-35.17;-0.23;42.63;-0.12;-137.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-34.96;-0.40;41.20;-0.15;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-35.17;-0.23;42.63;-0.12;-137.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-34.96;-0.40;41.20;-0.15;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-35.17;-0.23;42.63;-0.12;-137.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-34.96;-0.40;41.20;-0.15;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-34.96;-0.40;41.20;-0.15;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-35.17;-0.23;42.63;-0.12;-137.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-34.96;-0.40;41.20;-0.15;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.619;M_z;-35.09;-0.30;42.10;-0.13;-110.87;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-34.96;-0.23;42.63;-0.12;-67.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-35.17;-0.40;41.20;-0.15;-137.09;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-20.31;0.06;19.37;0.04;34.43;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-20.19;0.09;17.93;0.03;63.80;0.53;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-20.19;0.09;17.93;0.03;63.80;0.53;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-20.31;0.06;19.37;0.04;34.43;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-20.19;0.09;17.93;0.03;63.80;0.53;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-20.31;0.06;19.37;0.04;34.43;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-20.31;0.06;19.37;0.04;34.43;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-20.19;0.09;17.93;0.03;63.80;0.53;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-20.31;0.06;19.37;0.04;34.43;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-20.19;0.09;17.93;0.03;63.80;0.53;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-20.19;0.09;17.93;0.03;63.80;0.53;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-20.31;0.06;19.37;0.04;34.43;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-20.31;0.06;19.37;0.04;34.43;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-20.19;0.09;17.93;0.03;63.80;0.53;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-20.19;0.09;19.37;0.04;63.80;0.69;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-20.31;0.06;17.93;0.03;34.43;0.53;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-18.32;-0.47;0.86;-0.07;87.65;-0.74;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-18.33;-0.47;0.72;-0.08;87.77;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-18.32;-0.47;0.86;-0.07;87.65;-0.74;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-18.33;-0.47;0.72;-0.08;87.77;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-18.32;-0.47;0.86;-0.07;87.65;-0.74;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-18.33;-0.47;0.72;-0.08;87.77;-0.65;Beam | 1 - IPE 500 | L : 0.150 m
