Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
32;36;0.000;M_y;-30.17;0.24;-17.95;0.04;32.18;-0.60;Beam | 1 - IPE 500 | L : 0.075 m
32;66;0.075;M_y;-30.17;0.24;-18.02;0.04;30.83;-0.62;Beam | 1 - IPE 500 | L : 0.075 m
32;36;0.000;M_z;-30.17;0.24;-17.95;0.04;32.18;-0.60;Beam | 1 - IPE 500 | L : 0.075 m
32;66;0.075;M_z;-30.17;0.24;-18.02;0.04;30.83;-0.62;Beam | 1 - IPE 500 | L : 0.075 m
Total;;;;-30.17;0.24;-17.95;0.04;32.18;-0.60;Beam | 1 - IPE 500 | L : 0.075 m
32;;;;-30.17;0.24;-18.02;0.04;30.83;-0.62;Beam | 1 - IPE 500 | L : 0.075 m
;;;;;;;;;;
33;38;0.000;;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
33;38;0.000;;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
33;;1.500;;-49.12;-0.04;32.79;0.02;51.43;0.05;Beam | 1 - IPE 500 | L : 4.000 m
33;;1.500;;-49.12;-0.04;32.79;0.02;51.43;0.05;Beam | 1 - IPE 500 | L : 4.000 m
33;37;4.000;;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;37;4.000;;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;37;4.000;N;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;38;0.000;N;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
33;37;4.000;V_y;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;38;0.000;V_y;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
33;38;0.000;V_z;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
33;37;4.000;V_z;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;37;4.000;M_T;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;38;0.000;M_T;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
33;37;4.000;M_y;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;38;0.000;M_y;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
33;37;4.000;M_z;-46.92;-0.03;29.85;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;38;0.000;M_z;-50.46;-0.04;35.76;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-46.92;-0.03;35.76;0.05;128.89;0.10;Beam | 1 - IPE 500 | L : 4.000 m
33;;;;-50.46;-0.04;29.85;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
34;39;0.000;;-6.18;0.86;-1.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
34;39;0.000;;-6.18;0.86;-1.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
34;;1.500;;-5.72;0.12;-0.76;-0.01;-2.00;-0.74;Beam | 2 - HEA 160 | L : 4.000 m
34;;1.500;;-5.72;0.12;-0.76;-0.01;-2.00;-0.74;Beam | 2 - HEA 160 | L : 4.000 m
34;;1.738;;-5.65;0.01;-0.59;-0.01;-2.16;-0.75;Beam | 2 - HEA 160 | L : 4.000 m
34;40;4.000;;-4.96;-0.55;0.16;0.00;-2.34;0.07;Beam | 2 - HEA 160 | L : 4.000 m
34;40;4.000;;-4.96;-0.55;0.16;0.00;-2.34;0.07;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;40;4.000;N;-4.96;-0.55;0.16;0.00;-2.34;0.07;Beam | 2 - HEA 160 | L : 4.000 m
34;39;0.000;N;-6.18;0.86;-1.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
34;39;0.000;V_y;-6.18;0.86;-1.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
34;40;4.000;V_y;-4.96;-0.55;0.16;0.00;-2.34;0.07;Beam | 2 - HEA 160 | L : 4.000 m
34;40;4.000;V_z;-4.96;-0.55;0.16;0.00;-2.34;0.07;Beam | 2 - HEA 160 | L : 4.000 m
34;39;0.000;V_z;-6.18;0.86;-1.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
34;40;4.000;M_T;-4.96;-0.55;0.16;0.00;-2.34;0.07;Beam | 2 - HEA 160 | L : 4.000 m
34;;1.000;M_T;-5.87;0.37;-1.14;-0.01;-1.53;-0.61;Beam | 2 - HEA 160 | L : 4.000 m
34;39;0.000;M_y;-6.18;0.86;-1.91;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
34;;3.000;M_y;-5.27;-0.44;0.03;0.00;-2.46;-0.44;Beam | 2 - HEA 160 | L : 4.000 m
34;40;4.000;M_z;-4.96;-0.55;0.16;0.00;-2.34;0.07;Beam | 2 - HEA 160 | L : 4.000 m
34;;1.738;M_z;-5.65;0.01;-0.59;-0.01;-2.16;-0.75;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-4.96;0.86;0.16;0.00;0.00;0.07;Beam | 2 - HEA 160 | L : 4.000 m
34;;;;-6.18;-0.55;-1.91;-0.01;-2.46;-0.75;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
35;40;0.000;;0.91;0.44;3.31;-0.01;-2.23;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;;0.95;0.14;2.91;0.00;2.89;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;116;1.650;N;0.95;0.14;2.91;0.00;2.89;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;N;0.91;0.44;3.31;-0.01;-2.23;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;V_y;0.91;0.44;3.31;-0.01;-2.23;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;V_y;0.95;0.14;2.91;0.00;2.89;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;V_z;0.91;0.44;3.31;-0.01;-2.23;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;V_z;0.95;0.14;2.91;0.00;2.89;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;M_T;0.95;0.14;2.91;0.00;2.89;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;M_T;0.91;0.44;3.31;-0.01;-2.23;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;M_y;0.95;0.14;2.91;0.00;2.89;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;M_y;0.91;0.44;3.31;-0.01;-2.23;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;40;0.000;M_z;0.91;0.44;3.31;-0.01;-2.23;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;116;1.650;M_z;0.95;0.14;2.91;0.00;2.89;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.95;0.44;3.31;0.00;2.89;0.01;Beam | 3 - HEA 140 | L : 1.650 m
35;;;;0.91;0.14;2.91;-0.01;-2.23;-0.55;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
36;41;0.000;;-0.06;0.53;4.02;-0.02;-4.70;0.48;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;;-0.01;0.24;3.64;-0.02;1.33;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;120;1.575;N;-0.01;0.24;3.64;-0.02;1.33;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;N;-0.06;0.53;4.02;-0.02;-4.70;0.48;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;V_y;-0.06;0.53;4.02;-0.02;-4.70;0.48;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;V_y;-0.01;0.24;3.64;-0.02;1.33;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;V_z;-0.06;0.53;4.02;-0.02;-4.70;0.48;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;V_z;-0.01;0.24;3.64;-0.02;1.33;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;M_T;-0.01;0.24;3.64;-0.02;1.33;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
36;;0.394;M_T;-0.04;0.51;3.93;-0.02;-3.14;0.27;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;M_y;-0.01;0.24;3.64;-0.02;1.33;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;M_y;-0.06;0.53;4.02;-0.02;-4.70;0.48;Beam | 3 - HEA 140 | L : 1.575 m
36;41;0.000;M_z;-0.06;0.53;4.02;-0.02;-4.70;0.48;Beam | 3 - HEA 140 | L : 1.575 m
36;120;1.575;M_z;-0.01;0.24;3.64;-0.02;1.33;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-0.01;0.53;4.02;-0.02;1.33;0.48;Beam | 3 - HEA 140 | L : 1.575 m
36;;;;-0.06;0.24;3.64;-0.02;-4.70;-0.21;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
37;42;0.000;;1.87;0.58;5.10;-0.01;-3.77;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;;1.86;0.58;5.06;-0.01;-3.01;0.80;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;42;0.000;N;1.87;0.58;5.10;-0.01;-3.77;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;N;1.86;0.58;5.06;-0.01;-3.01;0.80;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;V_y;1.87;0.58;5.10;-0.01;-3.77;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;V_y;1.86;0.58;5.06;-0.01;-3.01;0.80;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;V_z;1.87;0.58;5.10;-0.01;-3.77;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;V_z;1.86;0.58;5.06;-0.01;-3.01;0.80;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;M_T;1.87;0.58;5.10;-0.01;-3.77;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;M_T;1.86;0.58;5.06;-0.01;-3.01;0.80;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;M_y;1.86;0.58;5.06;-0.01;-3.01;0.80;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;M_y;1.87;0.58;5.10;-0.01;-3.77;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;42;0.000;M_z;1.87;0.58;5.10;-0.01;-3.77;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;134;0.150;M_z;1.86;0.58;5.06;-0.01;-3.01;0.80;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;1.87;0.58;5.10;-0.01;-3.01;0.89;Beam | 3 - HEA 140 | L : 0.150 m
37;;;;1.86;0.58;5.06;-0.01;-3.77;0.80;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
38;43;0.000;;2.01;0.26;7.04;-0.10;-4.77;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;;0.037;;2.01;0.25;7.03;-0.10;-4.50;0.49;Beam | 3 - HEA 140 | L : 0.075 m
38;;0.037;;2.01;0.25;7.03;-0.10;-4.50;0.49;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;;2.01;0.25;7.02;-0.10;-4.24;0.48;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;43;0.000;N;2.01;0.26;7.04;-0.10;-4.77;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;N;2.01;0.25;7.02;-0.10;-4.24;0.48;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;V_y;2.01;0.26;7.04;-0.10;-4.77;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;V_y;2.01;0.25;7.02;-0.10;-4.24;0.48;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;V_z;2.01;0.26;7.04;-0.10;-4.77;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;V_z;2.01;0.25;7.02;-0.10;-4.24;0.48;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_T;2.01;0.26;7.04;-0.10;-4.77;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_T;2.01;0.25;7.02;-0.10;-4.24;0.48;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_y;2.01;0.25;7.02;-0.10;-4.24;0.48;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_y;2.01;0.26;7.04;-0.10;-4.77;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_z;2.01;0.26;7.04;-0.10;-4.77;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_z;2.01;0.25;7.02;-0.10;-4.24;0.48;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;2.01;0.26;7.04;-0.10;-4.24;0.50;Beam | 3 - HEA 140 | L : 0.075 m
38;;;;2.01;0.25;7.02;-0.10;-4.77;0.48;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
39;45;0.000;;-6.02;0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;;-6.02;0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.500;;-5.57;0.12;0.79;0.01;2.16;-0.74;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.500;;-5.57;0.12;0.79;0.01;2.16;-0.74;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.738;;-5.50;0.01;0.59;0.01;2.32;-0.76;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-4.81;-0.55;-0.34;0.00;2.29;0.06;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-4.81;-0.55;-0.34;0.00;2.29;0.06;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;44;4.000;N;-4.81;-0.55;-0.34;0.00;2.29;0.06;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;N;-6.02;0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;V_y;-6.02;0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;V_y;-4.81;-0.55;-0.34;0.00;2.29;0.06;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;V_z;-6.02;0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;V_z;-4.81;-0.55;-0.34;0.00;2.29;0.06;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.000;M_T;-5.72;0.37;1.22;0.01;1.65;-0.62;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;M_T;-4.81;-0.55;-0.34;0.00;2.29;0.06;Beam | 2 - HEA 160 | L : 4.000 m
39;;2.667;M_y;-5.22;-0.36;0.00;0.00;2.57;-0.58;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;M_y;-6.02;0.86;2.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;M_z;-4.81;-0.55;-0.34;0.00;2.29;0.06;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.738;M_z;-5.50;0.01;0.59;0.01;2.32;-0.76;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-4.81;0.86;2.09;0.01;2.57;0.06;Beam | 2 - HEA 160 | L : 4.000 m
39;;;;-6.02;-0.55;-0.34;0.00;0.00;-0.76;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
40;46;0.000;;-13.54;0.22;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;;-13.54;0.22;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;1.738;;-13.01;0.05;-0.27;0.00;-1.96;-0.23;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.238;;-12.86;0.00;0.20;0.00;-1.98;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-12.17;-0.21;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-12.17;-0.21;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;41;4.500;N;-12.17;-0.21;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;N;-13.54;0.22;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;V_y;-13.54;0.22;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;V_y;-12.17;-0.21;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;V_z;-12.17;-0.21;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;V_z;-13.54;0.22;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;3.000;M_T;-12.63;-0.07;0.77;0.00;-1.59;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
40;;1.000;M_T;-13.23;0.12;-1.00;0.00;-1.49;-0.17;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;M_y;-13.54;0.22;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.000;M_y;-12.93;0.02;-0.02;0.00;-2.00;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;M_z;-13.54;0.22;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.238;M_z;-12.86;0.00;0.20;0.00;-1.98;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-12.17;0.22;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;;;-13.54;-0.21;-1.98;0.00;-2.00;-0.24;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
41;47;0.000;;-13.30;0.22;-2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;;-13.30;0.22;-2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.238;;-12.63;0.02;-0.01;0.00;-2.49;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-11.79;-0.20;1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-11.79;-0.20;1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;42;5.000;N;-11.79;-0.20;1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;N;-13.30;0.22;-2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;V_y;-13.30;0.22;-2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;V_y;-11.79;-0.20;1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;V_z;-11.79;-0.20;1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;V_z;-13.30;0.22;-2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;3.500;M_T;-12.24;-0.09;0.95;0.00;-1.83;-0.22;Beam | 2 - HEA 160 | L : 5.000 m
41;;1.000;M_T;-13.00;0.13;-1.23;0.00;-1.72;-0.17;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;M_y;-13.30;0.22;-2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.238;M_y;-12.63;0.02;-0.01;0.00;-2.49;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;M_z;-13.30;0.22;-2.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.500;M_z;-12.55;0.00;0.24;0.00;-2.46;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-11.79;0.22;1.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;;;-13.30;-0.20;-2.21;0.00;-2.49;-0.26;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
42;48;0.000;;-12.59;0.20;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;;-12.59;0.20;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;1.738;;-12.06;0.04;-0.27;0.00;-1.96;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.238;;-11.91;0.00;0.20;0.00;-1.97;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-11.22;-0.19;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-11.22;-0.19;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;43;4.500;N;-11.22;-0.19;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;N;-12.59;0.20;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;V_y;-12.59;0.20;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;V_y;-11.22;-0.19;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;V_z;-11.22;-0.19;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;V_z;-12.59;0.20;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;3.000;M_T;-11.68;-0.07;0.76;0.00;-1.59;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
42;;1.000;M_T;-12.29;0.11;-1.00;0.00;-1.49;-0.16;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;M_y;-12.59;0.20;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;M_y;-11.98;0.02;-0.02;0.00;-2.00;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;M_z;-12.59;0.20;-1.98;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.238;M_z;-11.91;0.00;0.20;0.00;-1.97;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-11.22;0.20;1.21;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;;;-12.59;-0.19;-1.98;0.00;-2.00;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
43;2;0.000;;-2.05;2.18;-0.03;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.000;;-2.20;0.50;-0.01;0.00;-0.10;-3.24;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.000;;-2.20;0.50;-0.01;0.00;-0.10;-3.24;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;-2.22;-0.14;0.01;0.00;-0.10;-3.33;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;-2.22;-0.14;0.01;0.00;-0.10;-3.33;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;;-2.08;-1.93;0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;2;0.000;N;-2.05;2.18;-0.03;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;N;-2.22;-0.14;0.01;0.00;-0.10;-3.33;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;V_y;-2.05;2.18;-0.03;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;V_y;-2.08;-1.93;0.01;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;3.500;V_z;-2.16;-1.28;0.05;0.00;-0.06;-2.58;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;1.000;V_z;-2.11;1.75;-0.06;0.00;-0.05;-2.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;0.500;M_T;-2.07;2.07;-0.06;0.00;-0.02;-1.07;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;4.000;M_T;-2.12;-1.64;0.05;0.00;-0.03;-1.84;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_y;-2.05;2.18;-0.03;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.000;M_y;-2.20;0.50;-0.01;0.00;-0.10;-3.24;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_z;-2.05;2.18;-0.03;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;M_z;-2.22;-0.14;0.01;0.00;-0.10;-3.33;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.05;2.18;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;;;-2.22;-1.93;-0.06;0.00;-0.10;-3.33;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
44;12;0.000;;-14.84;1.84;0.15;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-14.86;0.00;0.00;0.00;0.12;-3.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-14.86;0.00;0.00;0.00;0.12;-3.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;;-14.84;-1.84;-0.15;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;12;0.000;N;-14.84;1.84;0.15;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;N;-14.86;0.00;0.00;0.00;0.12;-3.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_y;-14.84;1.84;0.15;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_y;-14.84;-1.84;-0.15;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_z;-14.84;1.84;0.15;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_z;-14.84;-1.84;-0.15;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;0.500;M_T;-14.84;1.76;0.09;0.00;0.06;-0.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;4.500;M_T;-14.84;-1.76;-0.09;0.00;0.06;-0.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
