Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
148;83;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.7;
149;12;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.4;
149;19;;0.0;0.0;0.0;0.0;0.0;-3.0;-9.3;
150;112;;0.0;0.0;0.0;0.0;0.0;-6.1;-17.8;
150;84;;0.0;0.0;0.0;0.0;0.0;-6.5;-17.9;
151;113;;0.0;0.0;0.0;0.0;0.0;-6.1;-16.3;
151;85;;0.0;0.0;0.0;0.0;0.0;-6.5;-16.4;
152;114;;0.0;0.0;0.0;0.0;0.0;-5.8;-17.8;
152;86;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.0;
153;115;;0.0;0.0;0.0;0.0;0.0;-5.8;-17.8;
153;87;;0.0;0.0;0.0;0.0;0.0;-6.7;-18.0;
154;95;;0.0;0.0;0.0;0.0;0.0;-6.2;-17.4;
154;123;;0.0;0.0;0.0;0.0;0.0;-6.3;-17.5;
155;23;;0.0;0.0;0.0;0.0;0.0;-3.0;-9.3;
155;16;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.4;
156;96;;0.0;0.0;0.0;0.0;0.0;-6.3;-17.6;
156;124;;0.0;0.0;0.0;0.0;0.0;-6.2;-17.6;
157;97;;0.0;0.0;0.0;0.0;0.0;-6.3;-16.8;
157;125;;0.0;0.0;0.0;0.0;0.0;-6.2;-16.8;
158;98;;0.0;0.0;0.0;0.0;0.0;-6.5;-17.7;
158;126;;0.0;0.0;0.0;0.0;0.0;-5.9;-17.5;
159;99;;0.0;0.0;0.0;0.0;0.0;-6.6;-17.8;
159;127;;0.0;0.0;0.0;0.0;0.0;-5.8;-17.7;
160;117;;0.0;0.0;0.0;0.0;0.0;-3.4;-10.9;
160;89;;0.0;0.0;0.0;0.0;0.0;-4.2;-11.0;
161;100;;0.0;0.0;0.0;0.0;0.0;-4.7;-13.8;
161;128;;0.0;0.0;0.0;0.0;0.0;-4.0;-13.8;
174;139;;0.0;0.0;0.0;0.0;0.0;21.3;-10.4;
174;111;;0.0;0.0;0.0;0.0;0.0;-5.9;-17.1;
175;2;;1.6;-1.6;0.0;0.0;0.0;0.0;-4.3;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.0;
176;140;;0.0;0.0;0.0;0.0;0.0;16.5;-16.1;
176;112;;0.0;0.0;0.0;0.0;0.0;-4.4;-16.9;
177;141;;0.0;0.0;0.0;0.0;0.0;-6.8;-17.8;
177;113;;0.0;0.0;0.0;0.0;0.0;-2.2;-15.0;
178;142;;0.0;0.0;0.0;0.0;0.0;-0.2;-15.6;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.6;-16.6;
179;143;;0.0;0.0;0.0;0.0;0.0;2.0;-17.4;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.9;-16.5;
180;123;;0.0;0.0;0.0;0.0;0.0;-5.8;-18.6;
180;151;;0.0;0.0;0.0;0.0;0.0;8.9;-12.1;
181;16;;0.0;0.0;0.0;0.0;0.0;-2.9;-10.7;
181;6;;0.6;-0.6;0.0;0.0;0.0;-2.1;-5.2;
182;124;;0.0;0.0;0.0;0.0;0.0;-4.5;-18.3;
182;152;;0.0;0.0;0.0;0.0;0.0;5.8;-15.3;
183;125;;0.0;0.0;0.0;0.0;0.0;-2.4;-17.1;
183;153;;0.0;0.0;0.0;0.0;0.0;-8.1;-16.6;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.6;-17.9;
184;154;;0.0;0.0;0.0;0.0;0.0;-5.6;-15.6;
185;127;;0.0;0.0;0.0;0.0;0.0;-0.9;-17.9;
185;155;;0.0;0.0;0.0;0.0;0.0;-6.2;-17.1;
186;145;;0.0;0.0;0.0;0.0;0.0;-7.9;-12.8;
186;117;;0.0;0.0;0.0;0.0;0.0;2.3;-9.5;
187;128;;0.0;0.0;0.0;0.0;0.0;1.9;-13.9;
187;156;;0.0;0.0;0.0;0.0;0.0;-9.7;-13.2;
200;49;;0.0;0.0;0.0;0.0;0.0;-6.4;-17.3;
200;116;;0.0;0.0;0.0;0.0;0.0;21.9;-10.3;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.5;-9.1;
201;40;;1.5;-1.5;0.0;0.0;0.0;0.2;-4.2;
202;50;;0.0;0.0;0.0;0.0;0.0;-4.9;-17.1;
202;118;;0.0;0.0;0.0;0.0;0.0;17.0;-15.9;
203;51;;0.0;0.0;0.0;0.0;0.0;-2.7;-15.1;
203;119;;0.0;0.0;0.0;0.0;0.0;-6.3;-17.7;
204;54;;0.0;0.0;0.0;0.0;0.0;-2.1;-16.8;
204;120;;0.0;0.0;0.0;0.0;0.0;0.3;-15.5;
205;53;;0.0;0.0;0.0;0.0;0.0;-1.3;-16.6;
205;121;;0.0;0.0;0.0;0.0;0.0;2.5;-17.3;
206;129;;0.0;0.0;0.0;0.0;0.0;9.5;-11.9;
206;64;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.7;
207;44;;0.5;-0.5;0.0;0.0;0.0;-1.9;-5.2;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.4;-10.8;
208;130;;0.0;0.0;0.0;0.0;0.0;6.3;-15.2;
208;65;;0.0;0.0;0.0;0.0;0.0;-5.0;-18.4;
209;131;;0.0;0.0;0.0;0.0;0.0;-7.7;-16.5;
209;66;;0.0;0.0;0.0;0.0;0.0;-2.9;-17.2;
210;132;;0.0;0.0;0.0;0.0;0.0;-5.1;-15.5;
210;68;;0.0;0.0;0.0;0.0;0.0;-2.1;-18.0;
211;133;;0.0;0.0;0.0;0.0;0.0;-5.7;-17.0;
211;67;;0.0;0.0;0.0;0.0;0.0;-1.3;-18.0;
212;52;;0.0;0.0;0.0;0.0;0.0;1.9;-9.5;
212;122;;0.0;0.0;0.0;0.0;0.0;-7.5;-12.8;
213;134;;0.0;0.0;0.0;0.0;0.0;-9.3;-13.2;
213;62;;0.0;0.0;0.0;0.0;0.0;1.5;-14.0;
Total;;;1.6;0.2;0.0;0.0;0.8;21.9;0.1;
max/min;;;0.0;-1.6;0.0;0.0;-0.9;-9.7;-18.7;
