Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
;No.;;|u|;u_x;u_y;u_z;φ_x;φ_y;φ_z;
7;3;;0.0;0.0;0.0;0.0;0.0;-0.1;-0.1;
8;4;;0.0;0.0;0.0;0.0;0.0;-0.1;0.3;
9;5;;0.0;0.0;0.0;0.0;0.0;-0.1;0.2;
40;41;;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;
41;42;;0.0;0.0;0.0;0.0;0.0;0.0;0.3;
42;43;;0.0;0.0;0.0;0.0;0.0;0.0;0.2;
90;55;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
90;49;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
92;26;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
92;33;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
93;57;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
93;50;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
95;58;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
95;51;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
97;59;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
97;54;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
99;60;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
99;53;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
101;83;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
101;55;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
102;64;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
102;69;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
103;37;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
103;30;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
104;65;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
104;71;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
105;66;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
105;72;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
106;68;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
106;73;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
107;67;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
107;74;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
108;19;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
108;26;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
119;63;;0.0;0.0;0.0;0.0;0.0;-1.5;-4.2;
119;52;;0.0;0.0;0.0;0.0;0.0;-1.5;-4.3;
121;62;;0.0;0.0;0.0;0.0;0.0;-1.5;-4.3;
121;76;;0.0;0.0;0.0;0.0;0.0;-1.5;-4.2;
124;84;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
124;57;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
125;85;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
125;58;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
126;86;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
126;59;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
127;87;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.7;
127;60;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
128;69;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
128;95;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
129;30;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
129;23;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
130;71;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
130;96;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
131;72;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
131;97;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
132;73;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
132;98;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.7;
133;74;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
133;99;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.7;
134;89;;0.0;0.0;0.0;0.0;0.0;-1.4;-4.2;
134;63;;0.0;0.0;0.0;0.0;0.0;-1.6;-4.3;
135;76;;0.0;0.0;0.0;0.0;0.0;-1.6;-4.3;
135;100;;0.0;0.0;0.0;0.0;0.0;-1.4;-4.2;
148;111;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
148;83;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
149;12;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
149;19;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
150;112;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
150;84;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
151;113;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
151;85;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
152;114;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
152;86;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
153;115;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
153;87;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
154;95;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
154;123;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
155;23;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
155;16;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
156;96;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
156;124;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
157;97;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
157;125;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
158;98;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
158;126;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
159;99;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
159;127;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
160;117;;0.0;0.0;0.0;0.0;0.0;-1.6;-4.3;
