Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;13;14;0.000;N;-24.55;-0.70;1.22;-0.08;123.97;-0.81;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-49.13;-0.37;60.10;-0.13;-194.62;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;V_y;-48.77;0.72;-57.94;0.20;-97.20;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;V_y;-48.80;-0.72;58.20;-0.21;-96.99;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;V_z;-49.13;-0.37;60.10;-0.13;-194.62;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-49.11;0.37;-59.84;0.12;-194.40;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-48.77;0.72;-57.94;0.20;-97.20;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-48.80;-0.72;58.20;-0.21;-96.99;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-25.12;0.49;4.43;0.03;124.30;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;M_y;-49.13;-0.37;60.10;-0.13;-194.62;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;M_z;-46.76;-0.51;37.22;-0.15;45.88;1.25;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-24.55;-0.70;1.22;-0.08;123.97;-0.81;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-24.55;0.72;60.10;0.20;124.30;1.25;
2;;;;;-49.13;-0.72;-59.84;-0.21;-194.62;-0.81;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-61.84;-0.30;55.49;-0.12;-173.03;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-61.53;-0.59;53.61;-0.19;-83.00;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-60.71;-0.40;45.11;-0.14;-83.31;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-60.49;-0.57;43.14;-0.18;-10.48;0.48;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-59.68;-0.37;34.64;-0.14;-10.79;0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-59.49;-0.44;32.62;-0.15;44.71;1.20;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-58.68;0.23;24.13;0.05;44.40;1.20;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-58.67;0.24;24.03;0.05;46.20;1.18;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-66.76;0.03;22.90;0.05;46.20;1.18;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-66.60;0.09;20.92;0.05;80.72;1.00;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-65.78;0.29;12.42;0.08;80.41;1.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-65.60;0.33;10.31;0.06;99.17;0.29;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-64.76;0.50;1.82;0.09;98.85;0.29;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-64.57;0.49;-0.30;0.05;100.11;-0.80;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-64.05;0.67;-5.50;0.10;99.91;-0.80;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-64.03;0.67;-5.69;0.10;99.07;-0.93;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-64.00;-0.67;5.95;-0.09;99.07;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-64.02;-0.68;5.76;-0.10;99.95;-0.80;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-64.54;-0.50;0.56;-0.04;99.88;-0.81;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-64.74;-0.50;-1.56;-0.09;99.06;0.28;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-65.57;-0.34;-10.05;-0.06;98.95;0.28;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-65.75;-0.30;-12.16;-0.08;80.62;0.99;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-66.57;-0.11;-20.66;-0.05;80.51;0.99;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-66.74;-0.05;-22.64;-0.05;46.40;1.18;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-58.66;-0.24;-23.77;-0.05;46.40;1.18;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-58.66;-0.24;-23.87;-0.05;44.61;1.21;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-59.48;0.43;-32.36;0.15;44.50;1.18;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-59.66;0.35;-34.38;0.14;-10.57;0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-60.47;0.55;-42.88;0.18;-10.68;0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-60.70;0.39;-44.85;0.13;-83.08;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-61.51;0.59;-53.35;0.18;-83.20;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-61.82;0.30;-55.23;0.12;-172.80;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;20;22;0.000;N;-58.66;-0.24;-23.77;-0.05;46.40;1.18;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;N;-66.76;0.03;22.90;0.05;46.20;1.18;Beam | 1 - IPE 500 | L : 1.575 m
3;141;89;0.000;V_y;-64.05;0.67;-5.50;0.10;99.91;-0.80;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;V_y;-64.02;-0.68;5.76;-0.10;99.95;-0.80;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-61.84;-0.30;55.49;-0.12;-173.03;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-61.82;0.30;-55.23;0.12;-172.80;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-61.51;0.59;-53.35;0.18;-83.20;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-61.53;-0.59;53.61;-0.19;-83.00;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;1.444;M_y;-64.59;0.49;-0.04;0.05;100.14;-0.66;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-61.84;-0.30;55.49;-0.12;-173.03;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
3;20;97;0.075;M_z;-58.66;-0.24;-23.87;-0.05;44.61;1.21;Beam | 1 - IPE 500 | L : 0.075 m
3;19;21;0.000;M_z;-64.00;-0.67;5.95;-0.09;99.07;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-58.66;0.67;55.49;0.18;100.14;1.21;
3;;;;;-66.76;-0.68;-55.23;-0.19;-173.03;-0.94;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-43.76;-0.28;57.04;-0.10;-180.98;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-43.44;-0.56;55.12;-0.17;-88.42;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-42.62;-0.40;46.62;-0.13;-88.73;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-42.39;-0.57;44.65;-0.18;-13.42;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-41.58;-0.37;36.15;-0.13;-13.73;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-41.40;-0.45;34.13;-0.15;44.26;1.14;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-40.59;0.23;25.64;0.06;43.95;1.14;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-40.58;0.24;25.54;0.06;45.87;1.12;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-40.54;-0.03;25.08;0.06;45.87;1.12;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-40.38;0.03;23.12;0.05;83.83;1.02;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-39.56;0.22;14.63;0.08;83.52;1.01;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-39.38;0.26;12.55;0.07;105.95;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-38.55;0.39;4.06;0.08;105.64;0.40;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-38.36;0.41;1.98;0.04;110.62;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-37.84;0.53;-3.22;0.07;110.43;-0.54;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-37.82;0.52;-3.41;0.07;109.93;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-37.79;-0.52;3.67;-0.06;109.93;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-37.81;-0.53;3.48;-0.07;110.47;-0.55;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-38.33;-0.41;-1.72;-0.04;110.40;-0.55;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-38.53;-0.40;-3.80;-0.08;105.84;0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-39.36;-0.27;-12.29;-0.06;105.73;0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-39.53;-0.23;-14.37;-0.08;83.73;1.01;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-40.35;-0.05;-22.86;-0.05;83.62;1.00;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-40.51;0.01;-24.82;-0.06;46.06;1.12;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-40.56;-0.24;-25.29;-0.06;46.06;1.12;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-40.57;-0.24;-25.38;-0.06;44.16;1.14;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-41.38;0.43;-33.87;0.15;44.05;1.11;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-41.56;0.35;-35.89;0.13;-13.51;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-42.37;0.55;-44.39;0.17;-13.62;0.40;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-42.60;0.39;-46.37;0.12;-88.51;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-43.41;0.56;-54.86;0.17;-88.62;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-43.73;0.28;-56.78;0.10;-180.75;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-37.79;-0.52;3.67;-0.06;109.93;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;N;-43.76;-0.28;57.04;-0.10;-180.98;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;V_y;-43.41;0.56;-54.86;0.17;-88.62;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;V_y;-42.39;-0.57;44.65;-0.18;-13.42;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-43.76;-0.28;57.04;-0.10;-180.98;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-43.73;0.28;-56.78;0.10;-180.75;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;M_T;-42.37;0.55;-44.39;0.17;-13.62;0.40;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;M_T;-42.39;-0.57;44.65;-0.18;-13.42;0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-38.36;0.41;1.98;0.04;110.62;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;M_y;-43.76;-0.28;57.04;-0.10;-180.98;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;26;72;0.075;M_z;-40.57;-0.24;-25.38;-0.06;44.16;1.14;Beam | 1 - IPE 500 | L : 0.075 m
4;25;28;0.000;M_z;-37.79;-0.52;3.67;-0.06;109.93;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-37.79;0.56;57.04;0.17;110.62;1.14;
4;;;;;-43.76;-0.57;-56.78;-0.18;-180.98;-0.66;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-42.13;-0.26;57.26;-0.09;-181.87;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-41.81;-0.53;55.34;-0.16;-88.95;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-40.99;-0.39;46.85;-0.12;-89.26;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-40.76;-0.56;44.87;-0.17;-13.58;0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-39.95;-0.36;36.37;-0.13;-13.89;0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-39.77;-0.45;34.35;-0.15;44.46;1.10;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-38.96;0.25;25.85;0.07;44.15;1.10;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-38.95;0.26;25.76;0.07;46.08;1.08;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-38.90;-0.06;25.27;0.07;46.08;1.08;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-38.74;0.01;23.31;0.06;84.35;1.00;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-37.92;0.17;14.81;0.09;84.03;1.00;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-37.75;0.22;12.74;0.07;106.77;0.44;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-36.92;0.33;4.24;0.08;106.46;0.44;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-36.72;0.34;2.17;0.04;111.75;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-36.21;0.40;-3.04;0.06;111.56;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-36.19;0.40;-3.23;0.05;111.09;-0.48;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-36.16;-0.40;3.49;-0.04;111.09;-0.48;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-36.18;-0.40;3.30;-0.05;111.60;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-36.70;-0.34;-1.91;-0.04;111.53;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-36.89;-0.33;-3.99;-0.07;106.67;0.43;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-37.73;-0.23;-12.48;-0.07;106.55;0.42;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-37.90;-0.19;-14.55;-0.08;84.24;0.99;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-38.72;-0.03;-23.05;-0.06;84.13;0.98;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-38.88;0.04;-25.01;-0.06;46.28;1.08;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-38.93;-0.26;-25.50;-0.06;46.28;1.08;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-38.94;-0.26;-25.59;-0.06;44.36;1.11;Beam | 1 - IPE 500 | L : 0.075 m
