Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;164;13;0.075;N;-37.33;-0.36;14.98;-0.06;29.36;-0.94;Beam | 1 - IPE 500 | L : 0.075 m
2;170;15;1.575;N;-45.48;0.17;-13.89;0.05;28.44;-0.94;Beam | 1 - IPE 500 | L : 1.575 m
2;13;128;0.150;V_y;-43.78;0.63;3.56;0.12;60.17;1.05;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-43.78;-0.63;-3.63;-0.12;60.18;1.05;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-39.24;0.24;34.03;0.15;-103.65;0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-39.31;-0.24;-34.10;-0.15;-105.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-39.00;0.40;32.07;0.19;-49.10;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-39.07;-0.40;-32.14;-0.19;-50.90;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.990;M_y;-44.13;-0.48;-0.07;-0.08;60.59;0.67;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-39.31;-0.24;-34.10;-0.15;-105.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-43.76;0.63;3.75;0.11;59.62;1.16;Beam | 1 - IPE 500 | L : 0.150 m
2;163;113;1.650;M_z;-37.76;0.28;19.40;0.16;28.39;-0.97;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-37.33;0.63;34.03;0.19;60.59;1.16;
2;;;;;-45.48;-0.63;-34.10;-0.19;-105.55;-0.97;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-28.23;0.31;38.55;0.17;-124.95;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-27.98;0.52;36.58;0.21;-62.96;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-27.56;0.30;32.25;0.14;-63.12;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-27.35;0.41;30.25;0.18;-11.55;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-26.93;0.26;25.92;0.14;-11.71;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-26.74;0.32;23.91;0.15;29.40;-0.98;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-26.32;-0.31;19.59;-0.06;29.25;-0.98;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-26.31;-0.31;19.49;-0.06;30.71;-0.95;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-7.44;-0.09;18.33;-0.06;30.71;-0.95;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-7.26;-0.14;16.41;-0.05;58.07;-0.72;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-6.84;-0.28;12.08;-0.09;57.91;-0.71;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-6.65;-0.33;10.06;-0.07;76.18;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-6.23;-0.44;5.73;-0.10;76.02;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-6.03;-0.47;3.71;-0.06;83.82;0.91;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-5.76;-0.63;0.97;-0.11;83.72;0.91;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-5.74;-0.63;0.79;-0.11;83.85;1.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-5.68;0.63;-0.85;0.10;83.85;1.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-5.70;0.63;-1.03;0.10;83.71;0.91;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-5.98;0.48;-3.77;0.06;83.67;0.92;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-6.17;0.45;-5.79;0.09;75.78;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-6.59;0.33;-10.12;0.07;75.73;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-6.78;0.29;-12.14;0.08;57.36;-0.70;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-7.20;0.15;-16.47;0.05;57.31;-0.70;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-7.38;0.10;-18.39;0.05;29.85;-0.95;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-26.19;0.31;-19.55;0.05;29.85;-0.95;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-26.20;0.31;-19.64;0.05;28.39;-0.97;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-26.62;-0.31;-23.97;-0.15;28.33;-0.95;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-26.81;-0.25;-25.98;-0.14;-12.88;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-27.23;-0.40;-30.31;-0.17;-12.94;-0.45;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-27.44;-0.29;-32.30;-0.14;-64.60;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-27.86;-0.51;-36.63;-0.21;-64.66;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-28.12;-0.30;-38.60;-0.16;-126.74;0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-5.68;0.63;-0.85;0.10;83.85;1.03;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-28.23;0.31;38.55;0.17;-124.95;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;V_y;-5.68;0.63;-0.85;0.10;83.85;1.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;V_y;-5.74;-0.63;0.79;-0.11;83.85;1.03;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-28.23;0.31;38.55;0.17;-124.95;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-28.12;-0.30;-38.60;-0.16;-126.74;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-27.98;0.52;36.58;0.21;-62.96;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-27.86;-0.51;-36.63;-0.21;-64.66;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;141;21;0.150;M_y;-5.74;-0.63;0.79;-0.11;83.85;1.03;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;M_y;-28.12;-0.30;-38.60;-0.16;-126.74;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-5.68;0.63;-0.85;0.10;83.85;1.03;Beam | 1 - IPE 500 | L : 0.150 m
3;137;85;1.650;M_z;-26.74;0.32;23.91;0.15;29.40;-0.98;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-5.68;0.63;38.55;0.21;83.85;1.03;
3;;;;;-28.23;-0.63;-38.60;-0.21;-126.74;-0.98;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-25.72;0.29;35.13;0.17;-110.03;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-25.48;0.47;33.16;0.21;-53.68;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-25.06;0.27;28.83;0.15;-53.84;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-24.85;0.37;26.83;0.18;-7.92;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-24.43;0.21;22.50;0.14;-8.08;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-24.24;0.26;20.48;0.15;27.38;-0.90;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-23.82;-0.37;16.16;-0.06;27.22;-0.90;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-23.81;-0.37;16.07;-0.06;28.43;-0.87;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-23.76;-0.09;15.61;-0.06;28.43;-0.87;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-23.58;-0.14;13.67;-0.06;51.49;-0.63;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-23.16;-0.28;9.34;-0.09;51.33;-0.63;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-22.97;-0.32;7.31;-0.08;65.07;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-22.54;-0.42;2.98;-0.10;64.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-22.35;-0.43;0.95;-0.07;68.16;0.89;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-22.07;-0.54;-1.79;-0.11;68.06;0.89;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-22.05;-0.54;-1.98;-0.10;67.77;0.99;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-22.06;0.54;1.96;0.10;67.77;0.99;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-22.07;0.54;1.77;0.10;68.05;0.89;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-22.35;0.44;-0.97;0.07;68.02;0.89;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-22.54;0.42;-3.01;0.09;64.74;0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-22.97;0.33;-7.33;0.07;64.68;0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-23.16;0.29;-9.37;0.09;50.90;-0.62;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-23.59;0.15;-13.70;0.05;50.84;-0.62;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-23.76;0.10;-15.63;0.06;27.74;-0.87;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-23.81;0.37;-16.09;0.06;27.74;-0.87;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-23.82;0.37;-16.18;0.06;26.53;-0.90;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-24.24;-0.24;-20.51;-0.14;26.48;-0.87;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-24.43;-0.20;-22.52;-0.13;-9.02;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-24.85;-0.36;-26.85;-0.17;-9.08;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-25.06;-0.26;-28.85;-0.14;-55.04;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-25.48;-0.47;-33.18;-0.21;-55.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-25.73;-0.29;-35.16;-0.17;-111.48;0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;120;28;0.150;N;-22.05;-0.54;-1.98;-0.10;67.77;0.99;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-25.73;-0.29;-35.16;-0.17;-111.48;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;25;76;0.150;V_y;-22.07;0.54;1.77;0.10;68.05;0.89;Beam | 1 - IPE 500 | L : 0.150 m
4;120;63;0.000;V_y;-22.07;-0.54;-1.79;-0.11;68.06;0.89;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;V_z;-25.72;0.29;35.13;0.17;-110.03;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-25.73;-0.29;-35.16;-0.17;-111.48;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;M_T;-25.48;0.47;33.16;0.21;-53.68;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-25.48;-0.47;-33.18;-0.21;-55.09;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-22.35;-0.43;0.95;-0.07;68.16;0.89;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-25.73;-0.29;-35.16;-0.17;-111.48;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;25;28;0.000;M_z;-22.06;0.54;1.96;0.10;67.77;0.99;Beam | 1 - IPE 500 | L : 0.150 m
4;94;58;1.650;M_z;-24.24;0.26;20.48;0.15;27.38;-0.90;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-22.05;0.54;35.13;0.21;68.16;0.99;
4;;;;;-25.73;-0.54;-35.16;-0.21;-111.48;-0.90;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-25.70;0.27;35.12;0.16;-109.96;0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-25.46;0.45;33.14;0.21;-53.64;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-25.04;0.27;28.81;0.15;-53.80;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-24.83;0.37;26.81;0.18;-7.91;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-24.41;0.21;22.48;0.14;-8.07;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-24.22;0.25;20.47;0.15;27.36;-0.87;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-23.80;-0.38;16.14;-0.06;27.20;-0.87;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-23.79;-0.38;16.05;-0.06;28.41;-0.84;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-23.74;-0.07;15.60;-0.06;28.41;-0.84;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-23.57;-0.12;13.66;-0.06;51.46;-0.63;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-23.14;-0.26;9.34;-0.09;51.30;-0.62;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-22.95;-0.29;7.30;-0.08;65.03;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-22.52;-0.38;2.97;-0.10;64.87;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-22.33;-0.39;0.94;-0.07;68.10;0.78;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-22.05;-0.47;-1.80;-0.09;67.99;0.78;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-22.03;-0.47;-1.99;-0.09;67.71;0.87;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-22.04;0.47;1.97;0.08;67.71;0.87;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-22.06;0.47;1.78;0.09;67.99;0.78;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-22.33;0.39;-0.96;0.07;67.95;0.79;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-22.53;0.38;-3.00;0.09;64.69;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-22.95;0.30;-7.33;0.08;64.63;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-23.14;0.26;-9.36;0.09;50.87;-0.62;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-23.57;0.13;-13.69;0.06;50.81;-0.61;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-23.75;0.08;-15.62;0.06;27.73;-0.84;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-23.79;0.38;-16.07;0.06;27.73;-0.84;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-23.80;0.38;-16.17;0.06;26.52;-0.87;Beam | 1 - IPE 500 | L : 0.075 m
