Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
178;142;;0.0;0.0;0.0;0.0;0.0;-14.7;-27.8;
178;114;;0.0;0.0;0.0;0.0;0.0;-9.5;-27.1;
179;143;;0.0;0.0;0.0;0.0;0.0;-17.5;-27.1;
179;115;;0.0;0.0;0.0;0.0;0.0;-7.2;-26.6;
180;123;;0.0;0.0;0.0;0.0;0.0;-12.2;-27.7;
180;151;;0.0;0.0;0.0;0.0;0.0;-19.6;-29.9;
181;16;;0.0;0.0;0.0;0.0;0.0;-5.1;-14.2;
181;6;;0.5;0.5;0.0;0.0;0.0;-5.8;-15.8;
182;124;;0.0;0.0;0.0;0.0;0.0;-12.5;-27.5;
182;152;;0.0;0.0;0.0;0.0;0.0;-17.9;-27.5;
183;125;;0.0;0.0;0.0;0.0;0.0;-11.6;-28.6;
183;153;;0.0;0.0;0.0;0.0;0.0;-8.7;-26.9;
184;126;;0.0;0.0;0.0;0.0;0.0;-9.4;-27.3;
184;154;;0.0;0.0;0.0;0.0;0.0;-14.8;-27.6;
185;127;;0.0;0.0;0.0;0.0;0.0;-7.1;-26.7;
185;155;;0.0;0.0;0.0;0.0;0.0;-17.4;-26.9;
186;145;;0.0;0.0;0.0;0.0;0.0;-11.2;-16.7;
186;117;;0.0;0.0;0.0;0.0;0.0;-1.1;-15.6;
187;128;;0.0;0.0;0.0;0.0;0.0;-1.0;-15.8;
187;156;;0.0;0.0;0.0;0.0;0.0;-11.2;-16.6;
200;49;;0.0;0.0;0.0;0.0;0.0;-5.2;-26.3;
200;116;;0.0;0.0;0.0;0.0;0.0;-8.1;-24.5;
201;33;;0.0;0.0;0.0;0.0;0.0;-4.4;-14.7;
201;40;;0.3;-0.3;0.0;0.0;0.0;-4.8;-11.3;
202;50;;0.0;0.0;0.0;0.0;0.0;-0.7;-25.1;
202;118;;0.0;0.0;0.0;0.0;0.0;-12.8;-26.8;
203;51;;0.0;0.0;0.0;0.0;0.0;4.2;-23.7;
203;119;;0.0;0.0;0.0;0.0;0.0;-22.2;-28.4;
204;54;;0.0;0.0;0.0;0.0;0.0;4.7;-24.1;
204;120;;0.0;0.0;0.0;0.0;0.0;-20.9;-28.1;
205;53;;0.0;0.0;0.0;0.0;0.0;4.5;-24.3;
205;121;;0.0;0.0;0.0;0.0;0.0;-20.8;-28.5;
206;129;;0.0;0.0;0.0;0.0;0.0;-7.9;-24.3;
206;64;;0.0;0.0;0.0;0.0;0.0;-5.2;-26.5;
207;44;;0.2;-0.2;0.0;0.0;0.0;-4.8;-11.1;
207;37;;0.0;0.0;0.0;0.0;0.0;-4.4;-14.9;
208;130;;0.0;0.0;0.0;0.0;0.0;-12.7;-26.6;
208;65;;0.0;0.0;0.0;0.0;0.0;-0.7;-25.3;
209;131;;0.0;0.0;0.0;0.0;0.0;-22.1;-28.2;
209;66;;0.0;0.0;0.0;0.0;0.0;4.1;-23.9;
210;132;;0.0;0.0;0.0;0.0;0.0;-20.9;-27.9;
210;68;;0.0;0.0;0.0;0.0;0.0;4.6;-24.3;
211;133;;0.0;0.0;0.0;0.0;0.0;-20.8;-28.3;
211;67;;0.0;0.0;0.0;0.0;0.0;4.4;-24.5;
212;52;;0.0;0.0;0.0;0.0;0.0;7.7;-14.4;
212;122;;0.0;0.0;0.0;0.0;0.0;-18.6;-17.6;
213;134;;0.0;0.0;0.0;0.0;0.0;-18.6;-17.4;
213;62;;0.0;0.0;0.0;0.0;0.0;7.7;-14.5;
Total;;;0.6;0.6;0.0;0.0;1.0;10.1;1.0;
max/min;;;0.0;-0.3;0.0;0.0;-1.0;-22.2;-30.0;
