Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;;;;;-71.40;-0.03;-78.62;0.00;-251.72;-0.09;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-70.73;-0.01;77.28;0.00;-122.99;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-69.54;-0.02;64.61;0.00;-123.45;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-69.27;-0.02;62.68;0.00;-18.39;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-68.09;-0.01;50.01;0.00;-18.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-67.92;-0.01;47.98;0.00;62.01;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-66.73;-0.01;35.31;0.00;61.55;0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-66.73;-0.01;35.22;0.00;64.19;0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-66.51;0.00;34.07;0.00;64.19;0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-66.38;0.00;32.06;0.00;116.28;0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-65.17;0.00;19.39;0.00;115.82;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-65.02;0.00;17.24;0.00;146.05;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-63.79;0.00;4.58;0.00;145.58;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-63.60;0.00;2.41;0.00;151.35;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-62.83;0.00;-5.25;0.00;151.07;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-62.81;0.00;-5.45;0.00;150.27;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-62.78;0.00;5.83;0.00;150.27;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-62.80;0.00;5.64;0.00;151.13;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-63.56;0.00;-2.03;0.00;151.03;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-63.75;0.00;-4.19;0.00;145.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-64.98;0.00;-16.86;0.00;145.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-65.14;0.00;-19.01;0.00;116.13;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-66.34;0.00;-31.67;0.00;115.96;0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-66.48;0.00;-33.68;0.00;64.48;0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-66.69;0.01;-34.83;0.00;64.48;0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-66.70;0.01;-34.92;0.00;61.87;0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-67.89;0.01;-47.59;0.00;61.70;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-68.06;0.01;-49.63;0.00;-18.54;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-69.24;0.02;-62.30;0.00;-18.71;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-69.50;0.02;-64.23;0.00;-123.13;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-70.70;0.01;-76.90;0.00;-123.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-71.13;0.02;-78.69;0.00;-251.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-62.78;0.00;5.83;0.00;150.27;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_y;-71.13;0.02;-78.69;0.00;-251.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;V_y;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;V_z;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-71.13;0.02;-78.69;0.00;-251.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-70.73;-0.01;77.28;0.00;-122.99;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-70.70;0.01;-76.90;0.00;-123.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-63.60;0.00;2.41;0.00;151.35;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;144;22;1.575;M_z;-66.48;0.00;-33.68;0.00;64.48;0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;17;19;0.000;M_z;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-62.78;0.02;79.08;0.00;151.35;0.01;
3;;;;;-71.16;-0.02;-78.69;0.00;-252.03;-0.09;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-69.83;-0.03;78.10;0.00;-248.29;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-69.40;-0.02;76.30;0.00;-120.87;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-68.20;-0.02;63.63;0.00;-121.33;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-67.94;-0.02;61.69;0.00;-17.91;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-66.76;-0.01;49.02;0.00;-18.37;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-66.59;-0.01;46.99;0.00;60.87;0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-65.40;-0.01;34.32;0.00;60.40;0.02;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-65.39;-0.01;34.23;0.00;62.97;0.02;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-65.35;0.00;33.77;0.00;62.97;0.02;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-65.21;0.00;31.76;0.00;114.59;0.01;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-64.01;0.00;19.09;0.00;114.12;0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-63.85;0.00;16.95;0.00;143.87;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-62.62;0.00;4.28;0.00;143.40;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-62.43;0.00;2.12;0.00;148.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-61.66;0.00;-5.54;0.00;148.41;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-61.64;0.00;-5.74;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-61.61;0.00;6.12;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-61.62;0.00;5.93;0.00;148.46;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-62.39;0.00;-1.74;0.00;148.36;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-62.58;0.00;-3.90;0.00;143.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-63.81;0.00;-16.56;0.00;143.54;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-63.97;0.00;-18.71;0.00;114.44;0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-65.18;0.00;-31.37;0.00;114.27;0.01;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-65.31;0.00;-33.38;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-65.36;0.01;-33.84;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-65.36;0.01;-33.94;0.00;60.72;0.02;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-66.55;0.01;-46.60;0.00;60.55;0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-66.72;0.01;-48.64;0.00;-18.05;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-67.91;0.02;-61.31;0.00;-18.22;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-68.17;0.02;-63.24;0.00;-121.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-69.36;0.02;-75.91;0.00;-121.18;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-69.79;0.03;-77.71;0.00;-247.96;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-61.61;0.00;6.12;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;N;-69.83;-0.03;78.10;0.00;-248.29;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_y;-69.79;0.03;-77.71;0.00;-247.96;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_y;-69.83;-0.03;78.10;0.00;-248.29;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-69.83;-0.03;78.10;0.00;-248.29;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-69.79;0.03;-77.71;0.00;-247.96;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;24;59;1.575;M_T;-65.21;0.00;31.76;0.00;114.59;0.01;Beam | 1 - IPE 500 | L : 1.575 m
4;110;73;0.000;M_T;-65.18;0.00;-31.37;0.00;114.27;0.01;Beam | 1 - IPE 500 | L : 1.575 m
4;100;63;1.650;M_y;-62.43;0.00;2.12;0.00;148.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;M_y;-69.83;-0.03;78.10;0.00;-248.29;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;110;29;1.575;M_z;-65.31;0.00;-33.38;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 1.575 m
4;23;26;0.000;M_z;-69.83;-0.03;78.10;0.00;-248.29;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-61.61;0.03;78.10;0.00;148.69;0.02;
4;;;;;-69.83;-0.03;-77.71;0.00;-248.29;-0.09;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-69.83;-0.03;78.10;0.00;-248.28;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-69.40;-0.03;76.29;0.00;-120.87;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-68.20;-0.02;63.63;0.00;-121.33;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-67.94;-0.02;61.69;0.00;-17.91;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-66.76;-0.01;49.02;0.00;-18.37;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-66.59;-0.01;46.99;0.00;60.86;0.02;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-65.40;-0.01;34.32;0.00;60.40;0.02;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-65.39;-0.01;34.23;0.00;62.97;0.02;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-65.35;0.00;33.77;0.00;62.97;0.02;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-65.21;0.00;31.76;0.00;114.59;0.01;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-64.01;0.00;19.09;0.00;114.12;0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-63.85;0.00;16.95;0.00;143.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-62.62;0.00;4.28;0.00;143.40;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-62.43;0.00;2.12;0.00;148.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-61.66;0.00;-5.54;0.00;148.40;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-61.64;0.00;-5.74;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-61.60;0.00;6.12;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-61.62;0.00;5.93;0.00;148.46;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-62.39;0.00;-1.74;0.00;148.36;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-62.58;0.00;-3.90;0.00;143.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-63.81;0.00;-16.56;0.00;143.54;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-63.97;0.00;-18.71;0.00;114.44;0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-65.18;0.00;-31.37;0.00;114.27;0.01;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-65.31;0.00;-33.38;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-65.36;0.01;-33.84;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-65.36;0.01;-33.93;0.00;60.72;0.02;Beam | 1 - IPE 500 | L : 0.075 m
5;116;66;0.000;;-66.55;0.01;-46.60;0.00;60.55;0.02;Beam | 1 - IPE 500 | L : 1.650 m
5;116;65;1.650;;-66.72;0.01;-48.64;0.00;-18.05;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;117;65;0.000;;-67.91;0.02;-61.31;0.00;-18.22;0.00;Beam | 1 - IPE 500 | L : 1.650 m
5;117;64;1.650;;-68.17;0.02;-63.24;0.00;-121.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
5;118;64;0.000;;-69.36;0.03;-75.91;0.00;-121.17;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;;-69.79;0.03;-77.71;0.00;-247.95;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;31;35;0.000;N;-61.60;0.00;6.12;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
5;29;33;0.000;N;-69.83;-0.03;78.10;0.00;-248.28;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;V_y;-69.79;0.03;-77.71;0.00;-247.95;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;V_y;-69.83;-0.03;78.10;0.00;-248.28;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;33;0.000;V_z;-69.83;-0.03;78.10;0.00;-248.28;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;118;37;1.650;V_z;-69.79;0.03;-77.71;0.00;-247.95;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;M_T;-68.20;-0.02;63.63;0.00;-121.33;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
