Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;164;13;0.075;N;-71.01;-0.07;34.12;-0.03;65.20;-0.86;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;N;-75.89;0.05;32.97;-0.03;65.20;-0.86;Beam | 1 - IPE 500 | L : 1.575 m
2;162;112;1.650;V_y;-73.56;0.44;61.60;0.11;-15.51;-0.25;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;V_y;-73.60;-0.43;-61.57;-0.10;-18.30;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;V_z;-75.44;0.16;77.98;0.03;-245.55;0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-75.49;-0.16;-77.95;-0.03;-248.89;0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;162;112;1.650;M_T;-73.56;0.44;61.60;0.11;-15.51;-0.25;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;M_T;-73.60;-0.43;-61.57;-0.10;-18.30;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-72.96;-0.27;1.26;-0.01;146.86;0.24;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-75.49;-0.16;-77.95;-0.03;-248.89;0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-72.18;0.38;6.62;0.03;145.60;0.33;Beam | 1 - IPE 500 | L : 0.150 m
2;163;113;1.650;M_z;-72.21;0.38;46.89;0.10;63.10;-0.87;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-71.01;0.44;77.98;0.11;146.86;0.33;
2;;;;;-75.89;-0.43;-77.95;-0.10;-248.89;-0.87;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-68.66;0.20;80.63;0.04;-258.05;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-68.22;0.47;78.83;0.10;-126.45;0.21;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-67.03;0.31;66.16;0.06;-126.92;0.21;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-66.76;0.46;64.23;0.10;-19.30;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-65.58;0.32;51.56;0.08;-19.77;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-65.41;0.40;49.53;0.09;63.66;-0.88;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-64.23;-0.05;36.86;-0.03;63.20;-0.88;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-64.22;-0.05;36.77;-0.03;65.95;-0.87;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-52.78;0.09;35.61;-0.03;65.95;-0.87;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-52.64;0.04;33.62;-0.03;120.49;-0.90;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-51.44;-0.10;20.95;-0.05;120.02;-0.90;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-51.29;-0.14;18.83;-0.03;152.85;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-50.06;-0.26;6.16;-0.05;152.38;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-49.88;-0.27;4.02;0.00;160.79;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-49.11;-0.39;-3.64;-0.03;160.50;0.18;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-49.09;-0.39;-3.84;-0.03;159.94;0.27;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-49.05;0.39;3.86;0.03;159.94;0.27;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-49.07;0.39;3.67;0.03;160.51;0.18;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-49.84;0.27;-4.00;0.00;160.41;0.19;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-50.02;0.27;-6.14;0.04;152.04;-0.51;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-51.25;0.15;-18.80;0.03;151.87;-0.50;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-51.40;0.11;-20.93;0.05;119.09;-0.88;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-52.60;-0.04;-33.59;0.03;118.92;-0.88;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-52.73;-0.08;-35.59;0.03;64.43;-0.86;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-64.15;0.05;-36.74;0.03;64.43;-0.86;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-64.15;0.05;-36.84;0.03;61.67;-0.86;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-65.34;-0.39;-49.50;-0.09;61.50;-0.84;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-65.51;-0.31;-51.53;-0.08;-21.88;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-66.69;-0.45;-64.20;-0.10;-22.05;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-66.96;-0.30;-66.13;-0.06;-129.61;0.21;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-68.15;-0.47;-78.80;-0.10;-129.78;0.22;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-68.60;-0.20;-80.59;-0.04;-261.33;0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-49.05;0.39;3.86;0.03;159.94;0.27;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-68.66;0.20;80.63;0.04;-258.05;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;V_y;-68.22;0.47;78.83;0.10;-126.45;0.21;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;V_y;-68.15;-0.47;-78.80;-0.10;-129.78;0.22;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;V_z;-68.66;0.20;80.63;0.04;-258.05;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-68.60;-0.20;-80.59;-0.04;-261.33;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-68.22;0.47;78.83;0.10;-126.45;0.21;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-68.15;-0.47;-78.80;-0.10;-129.78;0.22;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-49.88;-0.27;4.02;0.00;160.79;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-68.60;-0.20;-80.59;-0.04;-261.33;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.619;M_z;-68.30;-0.37;-79.49;-0.08;-178.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
3;18;;1.181;M_z;-52.68;0.05;34.12;-0.03;107.15;-0.91;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;;-49.05;0.47;80.63;0.10;160.79;0.28;
3;;;;;-68.66;-0.47;-80.59;-0.10;-261.33;-0.91;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-66.79;0.19;78.23;0.04;-247.76;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-66.37;0.45;76.42;0.10;-120.13;0.19;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-65.17;0.30;63.75;0.06;-120.60;0.19;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-64.91;0.44;61.81;0.10;-16.97;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-63.73;0.29;49.14;0.08;-17.44;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-63.56;0.36;47.11;0.09;61.99;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-62.37;-0.08;34.44;-0.03;61.53;-0.83;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-62.36;-0.08;34.35;-0.03;64.11;-0.82;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-62.32;0.09;33.89;-0.03;64.11;-0.82;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-62.19;0.05;31.88;-0.03;115.92;-0.85;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-60.98;-0.10;19.22;-0.05;115.45;-0.85;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-60.83;-0.13;17.08;-0.03;145.40;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-59.59;-0.24;4.41;-0.05;144.94;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-59.40;-0.25;2.26;-0.01;150.44;0.16;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-58.61;0.33;5.65;0.02;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-58.63;0.33;5.46;0.03;150.16;0.17;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-60.82;0.14;-17.03;0.03;144.47;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-60.97;0.11;-19.17;0.05;114.60;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-62.18;-0.04;-31.83;0.03;114.43;-0.83;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-62.32;-0.08;-33.84;0.03;62.70;-0.80;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-62.36;0.08;-34.30;0.03;62.70;-0.80;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-62.37;0.08;-34.39;0.03;60.13;-0.81;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-63.55;-0.35;-47.06;-0.09;59.96;-0.80;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-63.73;-0.28;-49.09;-0.08;-19.39;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-64.91;-0.43;-61.76;-0.10;-19.56;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-65.17;-0.29;-63.69;-0.06;-123.09;0.19;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-66.37;-0.44;-76.36;-0.10;-123.26;0.20;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-66.80;-0.19;-78.17;-0.04;-250.79;0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-58.61;0.33;5.65;0.02;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-66.80;-0.19;-78.17;-0.04;-250.79;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;V_y;-66.37;0.45;76.42;0.10;-120.13;0.19;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;V_y;-66.37;-0.44;-76.36;-0.10;-123.26;0.20;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-66.79;0.19;78.23;0.04;-247.76;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-66.80;-0.19;-78.17;-0.04;-250.79;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;M_T;-64.91;0.44;61.81;0.10;-16.97;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;M_T;-64.91;-0.43;-61.76;-0.10;-19.56;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-59.40;-0.25;2.26;-0.01;150.44;0.16;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-66.80;-0.19;-78.17;-0.04;-250.79;0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;;0.619;M_z;-66.51;-0.35;-77.06;-0.08;-170.73;0.26;Beam | 1 - IPE 500 | L : 1.650 m
4;24;;1.181;M_z;-62.22;0.06;32.39;-0.03;103.26;-0.85;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;;-58.61;0.45;78.23;0.10;150.44;0.26;
4;;;;;-66.80;-0.44;-78.17;-0.10;-250.79;-0.85;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-66.77;0.18;78.21;0.04;-247.67;0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-66.35;0.43;76.39;0.10;-120.08;0.19;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-65.15;0.29;63.73;0.06;-120.54;0.20;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-64.89;0.43;61.79;0.10;-16.96;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-63.71;0.29;49.12;0.08;-17.42;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-63.54;0.36;47.09;0.09;61.97;-0.81;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-62.35;-0.09;34.42;-0.03;61.51;-0.80;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-62.34;-0.09;34.33;-0.03;64.08;-0.79;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-62.30;0.10;33.88;-0.03;64.08;-0.79;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-62.16;0.06;31.87;-0.03;115.87;-0.84;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-60.96;-0.09;19.21;-0.05;115.41;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-60.80;-0.12;17.07;-0.03;145.34;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-59.57;-0.22;4.40;-0.04;144.88;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-59.38;-0.22;2.25;-0.01;150.37;0.12;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-58.61;-0.29;-5.42;-0.02;150.08;0.12;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-58.60;-0.29;-5.61;-0.02;149.26;0.19;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-58.59;0.29;5.66;0.02;149.26;0.19;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-58.61;0.29;5.47;0.02;150.09;0.12;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-60.80;0.13;-17.02;0.03;144.41;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-60.95;0.09;-19.16;0.05;114.56;-0.82;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-62.16;-0.05;-31.82;0.03;114.39;-0.82;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-62.29;-0.09;-33.83;0.03;62.68;-0.78;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-62.34;0.09;-34.28;0.03;62.68;-0.78;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-62.34;0.09;-34.37;0.03;60.11;-0.79;Beam | 1 - IPE 500 | L : 0.075 m
