Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;2;0.000;N;0.24;-0.95;4.86;0.06;-3.66;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;0.30;-0.15;4.31;0.05;3.92;1.09;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_y;0.24;-0.95;4.86;0.06;-3.66;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;0.24;-0.95;4.86;0.06;-3.66;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;0.30;-0.15;4.31;0.05;3.92;1.09;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;0.24;-0.95;4.86;0.06;-3.66;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;0.30;-0.15;4.31;0.05;3.92;1.09;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;0.30;-0.15;4.31;0.05;3.92;1.09;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;0.24;-0.95;4.86;0.06;-3.66;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;0.30;-0.15;4.31;0.05;3.92;1.09;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;0.24;-0.95;4.86;0.06;-3.66;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.30;-0.15;4.86;0.06;3.92;1.09;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;0.24;-0.95;4.31;0.05;-3.66;-0.01;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;-5.23;-1.43;5.74;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.647;;-5.20;-1.30;5.54;0.03;-3.26;-0.66;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;-5.16;-0.72;5.23;0.03;1.73;0.32;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;-5.16;-0.72;5.23;0.03;1.73;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;-5.23;-1.43;5.74;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;-5.16;-0.72;5.23;0.03;1.73;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;-5.23;-1.43;5.74;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;-5.23;-1.43;5.74;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;-5.16;-0.72;5.23;0.03;1.73;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.591;M_T;-5.20;-1.32;5.56;0.03;-3.58;-0.74;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_T;-5.23;-1.43;5.74;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;-5.16;-0.72;5.23;0.03;1.73;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;-5.23;-1.43;5.74;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;-5.16;-0.72;5.23;0.03;1.73;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-5.23;-1.43;5.74;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-5.16;-0.72;5.74;0.03;1.73;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-5.23;-1.43;5.23;0.03;-6.91;-1.57;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;-4.02;-1.58;7.41;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;-4.02;-1.57;7.39;0.11;-5.04;-1.56;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;-4.02;-1.57;7.39;0.11;-5.04;-1.56;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;-4.02;-1.55;7.37;0.11;-4.49;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;-4.02;-1.58;7.41;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;-4.02;-1.55;7.37;0.11;-4.49;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;-4.02;-1.55;7.37;0.11;-4.49;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;-4.02;-1.58;7.41;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;-4.02;-1.58;7.41;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;-4.02;-1.55;7.37;0.11;-4.49;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.131;M_T;-4.02;-1.56;7.37;0.11;-4.63;-1.47;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;-4.02;-1.58;7.41;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;-4.02;-1.55;7.37;0.11;-4.49;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;-4.02;-1.58;7.41;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;-4.02;-1.55;7.37;0.11;-4.49;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;-4.02;-1.58;7.41;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;-4.02;-1.55;7.41;0.11;-4.49;-1.44;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;-4.02;-1.58;7.37;0.11;-5.60;-1.69;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;-3.85;-0.60;9.63;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;-3.85;-0.57;9.62;0.49;-5.99;-2.92;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;-3.85;-0.57;9.62;0.49;-5.99;-2.92;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;-3.85;-0.54;9.61;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;-3.85;-0.60;9.63;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;-3.85;-0.54;9.61;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;-3.85;-0.54;9.61;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;-3.85;-0.60;9.63;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;-3.85;-0.60;9.63;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;-3.85;-0.54;9.61;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;-3.85;-0.54;9.61;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;-3.85;-0.60;9.63;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;-3.85;-0.54;9.61;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;-3.85;-0.60;9.63;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;-3.85;-0.54;9.61;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;-3.85;-0.60;9.63;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;-3.85;-0.54;9.63;0.49;-5.63;-2.88;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;-3.85;-0.60;9.61;0.49;-6.34;-2.96;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-9.56;-4.93;-1.88;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-9.56;-4.93;-1.88;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-8.97;-0.80;0.57;-0.01;-1.00;4.30;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-8.97;-0.80;0.56;-0.01;-1.00;4.30;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-8.87;-0.14;0.94;-0.01;-0.82;4.41;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.190;;-8.68;1.02;1.54;-0.01;-0.26;4.20;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-9.56;-4.93;-1.88;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-9.56;-4.93;-1.88;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-9.56;-4.93;-1.88;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_T;-9.56;-4.93;-1.88;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_y;-9.17;-2.18;-0.25;-0.01;-1.07;3.55;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-8.87;-0.14;0.94;-0.01;-0.82;4.41;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-7.93;3.16;2.54;0.00;3.77;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-7.93;3.16;2.54;0.00;3.77;4.41;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-9.56;-4.93;-1.88;-0.01;-1.07;-0.23;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-22.97;0.38;4.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-22.97;0.38;4.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-22.27;0.08;0.69;0.00;4.92;-0.40;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-22.06;0.00;-0.49;0.00;4.97;-0.42;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-21.12;-0.36;-3.05;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-21.12;-0.36;-3.05;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-21.12;-0.36;-3.05;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-22.97;0.38;4.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-22.97;0.38;4.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-21.12;-0.36;-3.05;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-22.97;0.38;4.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-21.12;-0.36;-3.05;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.000;M_T;-22.56;0.21;2.51;0.00;3.74;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.000;M_T;-21.74;-0.13;-1.92;0.00;4.01;-0.37;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-22.16;0.04;0.05;0.00;5.02;-0.41;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-22.97;0.38;4.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-22.97;0.38;4.97;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-22.06;0.00;-0.49;0.00;4.97;-0.42;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-21.12;0.38;4.97;0.00;5.02;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-22.97;-0.36;-3.05;0.00;0.00;-0.42;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-16.59;0.27;7.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-16.59;0.27;7.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-15.70;0.02;0.03;0.00;8.10;-0.33;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-14.55;-0.25;-4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-14.55;-0.25;-4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-14.55;-0.25;-4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-16.59;0.27;7.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-16.59;0.27;7.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-14.55;-0.25;-4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-16.59;0.27;7.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-14.55;-0.25;-4.41;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;1.000;M_T;-16.19;0.16;4.00;0.00;5.60;-0.21;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;M_T;-15.17;-0.11;-3.10;0.00;5.96;-0.27;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-15.70;0.02;0.03;0.00;8.10;-0.33;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-16.59;0.27;7.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-16.59;0.27;7.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-15.59;-0.01;-0.77;0.00;8.00;-0.33;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-14.55;0.27;7.19;0.00;8.10;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-16.59;-0.25;-4.41;0.00;0.00;-0.33;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-17.31;0.28;7.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-17.31;0.28;7.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-16.63;0.06;1.10;0.00;7.85;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-16.42;0.00;-0.79;0.00;7.92;-0.31;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.48;-0.26;-4.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.48;-0.26;-4.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-15.48;-0.26;-4.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-17.31;0.28;7.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-17.31;0.28;7.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-15.48;-0.26;-4.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-17.31;0.28;7.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-15.48;-0.26;-4.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;0.500;M_T;-17.12;0.22;5.97;0.00;3.47;-0.12;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.000;M_T;-16.10;-0.10;-3.07;0.00;6.39;-0.27;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-16.52;0.03;0.08;0.00;8.00;-0.31;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-17.31;0.28;7.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-17.31;0.28;7.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-16.42;0.00;-0.79;0.00;7.92;-0.31;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-15.48;0.28;7.93;0.00;8.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-17.31;-0.26;-4.85;0.00;0.00;-0.31;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-75.93;0.00;-52.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-75.93;0.00;-52.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-74.13;0.00;-51.34;0.00;-78.15;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-74.13;0.00;-51.35;0.00;-78.15;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-71.25;0.00;-50.47;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-71.25;0.00;-50.47;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-71.25;0.00;-50.47;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-75.93;0.00;-52.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-71.25;0.00;-50.47;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-75.93;0.00;-52.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.500;V_z;-71.81;0.00;-50.37;0.00;-179.53;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-75.93;0.00;-52.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;M_T;-74.13;0.00;-51.34;0.00;-78.15;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-71.25;0.00;-50.47;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-75.93;0.00;-52.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-71.25;0.00;-50.47;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-71.25;0.00;-50.47;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-75.93;0.00;-52.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-71.25;0.00;-50.37;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-75.93;0.00;-52.82;0.00;-204.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-55.01;0.02;57.84;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-55.01;0.02;57.84;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-55.01;0.02;57.84;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-55.01;0.02;57.84;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-55.01;0.02;57.84;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-55.01;0.02;57.84;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.412;M_z;-55.26;0.01;59.25;0.01;-180.36;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-55.01;0.02;57.84;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-55.01;0.02;59.71;0.01;-107.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-55.36;0.01;57.84;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-52.22;-0.01;25.20;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-52.22;-0.01;25.20;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-52.22;-0.01;25.20;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-52.22;-0.01;25.20;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-52.22;-0.01;25.20;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-52.22;-0.01;25.20;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;M_z;-52.30;-0.01;26.19;0.01;56.66;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-52.22;-0.01;27.17;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-52.38;-0.01;25.20;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-49.48;0.08;6.21;0.01;109.88;0.11;Beam | 1 - IPE 500 | L : 0.150 m
