Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;27;31;0.000;;-95.91;1.31;62.15;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-91.32;-1.27;61.69;-0.09;248.04;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-91.32;-1.27;61.69;-0.09;248.04;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-96.30;1.32;-62.15;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-96.30;1.32;-62.15;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-91.70;-1.28;-61.69;0.09;-248.04;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-91.70;-1.28;-61.69;0.09;-248.04;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-69.83;-0.03;78.10;0.00;-248.28;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-69.40;-0.03;76.29;0.00;-120.87;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-65.35;0.00;33.77;0.00;62.97;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-65.21;0.00;31.76;0.00;114.59;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-61.60;0.00;6.12;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-61.62;0.00;5.93;0.00;148.46;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-65.36;0.01;-33.84;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-65.36;0.01;-33.93;0.00;60.72;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-95.91;1.31;62.15;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-95.91;1.31;62.15;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-91.32;-1.27;61.69;-0.09;248.04;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-91.32;-1.27;61.69;-0.09;248.04;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-68.20;-0.02;63.63;0.00;-121.33;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-67.94;-0.02;61.69;0.00;-17.91;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-66.76;-0.01;49.02;0.00;-18.37;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-66.59;-0.01;46.99;0.00;60.86;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-65.40;-0.01;34.32;0.00;60.40;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-65.39;-0.01;34.23;0.00;62.97;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-61.66;0.00;-5.54;0.00;148.40;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-61.64;0.00;-5.74;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-62.62;0.00;4.28;0.00;143.40;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-62.43;0.00;2.12;0.00;148.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-64.01;0.00;19.09;0.00;114.12;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-63.85;0.00;16.95;0.00;143.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-68.20;-0.02;63.63;0.00;-121.33;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-67.94;-0.02;61.69;0.00;-17.91;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-66.76;-0.01;49.02;0.00;-18.37;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-66.59;-0.01;46.99;0.00;60.87;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-65.40;-0.01;34.32;0.00;60.40;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-65.39;-0.01;34.23;0.00;62.97;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-64.01;0.00;19.09;0.00;114.12;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-63.85;0.00;16.95;0.00;143.87;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-62.62;0.00;4.28;0.00;143.40;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-62.43;0.00;2.12;0.00;148.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-63.81;0.00;-16.56;0.00;143.54;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-63.97;0.00;-18.71;0.00;114.44;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-65.18;0.00;-31.37;0.00;114.27;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-65.31;0.00;-33.38;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-66.55;0.01;-46.60;0.00;60.55;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-66.72;0.01;-48.64;0.00;-18.05;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-67.91;0.02;-61.31;0.00;-18.22;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-68.17;0.02;-63.24;0.00;-121.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-69.36;0.02;-75.91;0.00;-121.18;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-69.79;0.03;-77.71;0.00;-247.96;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-63.81;0.00;-16.56;0.00;143.54;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-63.97;0.00;-18.71;0.00;114.44;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-65.18;0.00;-31.37;0.00;114.27;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-65.31;0.00;-33.38;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-66.55;0.01;-46.60;0.00;60.55;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-66.72;0.01;-48.64;0.00;-18.05;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-67.91;0.02;-61.31;0.00;-18.22;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-68.17;0.02;-63.24;0.00;-121.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-69.36;0.03;-75.91;0.00;-121.17;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-69.79;0.03;-77.71;0.00;-247.95;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-61.66;0.00;-5.54;0.00;148.41;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-61.64;0.00;-5.74;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-62.39;0.00;-1.74;0.00;148.36;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-62.58;0.00;-3.90;0.00;143.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-62.39;0.00;-1.74;0.00;148.36;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-62.58;0.00;-3.90;0.00;143.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-69.54;-0.02;64.61;0.00;-123.45;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-69.27;-0.02;62.68;0.00;-18.39;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-68.09;-0.01;50.01;0.00;-18.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-67.92;-0.01;47.98;0.00;62.01;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-66.73;-0.01;35.31;0.00;61.55;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-66.73;-0.01;35.22;0.00;64.19;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-65.17;0.00;19.39;0.00;115.82;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-65.02;0.00;17.24;0.00;146.05;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-63.79;0.00;4.58;0.00;145.58;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-63.60;0.00;2.41;0.00;151.35;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-62.83;0.00;-5.25;0.00;151.07;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-62.81;0.00;-5.45;0.00;150.27;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-63.56;0.00;-2.03;0.00;151.03;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-63.75;0.00;-4.19;0.00;145.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-64.98;0.00;-16.86;0.00;145.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-65.14;0.00;-19.01;0.00;116.13;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-66.34;0.00;-31.67;0.00;115.96;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-66.48;0.00;-33.68;0.00;64.48;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-67.89;0.01;-47.59;0.00;61.70;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-68.06;0.01;-49.63;0.00;-18.54;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-69.24;0.02;-62.30;0.00;-18.71;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-69.50;0.02;-64.23;0.00;-123.13;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-70.70;0.01;-76.90;0.00;-123.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-71.13;0.02;-78.69;0.00;-251.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-69.77;-0.02;64.55;0.00;-123.25;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-69.51;-0.02;62.62;0.00;-18.30;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-68.33;-0.01;49.95;0.00;-18.77;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-68.16;-0.01;47.91;0.00;62.00;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-66.97;-0.01;35.24;0.00;61.53;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-66.96;-0.01;35.15;0.00;64.17;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-65.80;0.00;19.32;0.00;115.69;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-65.65;0.00;17.17;0.00;145.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-64.42;0.01;4.51;0.00;145.34;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-64.23;0.01;2.34;0.00;151.00;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-63.46;0.01;-5.32;0.00;150.72;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-63.44;0.01;-5.52;0.00;149.90;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-64.19;-0.01;-1.96;0.00;150.67;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-64.38;-0.01;-4.12;0.00;145.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-65.61;0.00;-16.79;0.00;145.49;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-65.77;0.00;-18.94;0.00;116.01;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-66.97;0.00;-31.60;0.00;115.84;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-67.11;0.00;-33.62;0.00;64.46;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-68.12;0.01;-47.53;0.00;61.68;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-68.29;0.01;-49.56;0.00;-18.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-69.47;0.02;-62.23;0.00;-18.61;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-69.73;0.02;-64.16;0.00;-122.92;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-70.93;0.02;-76.83;0.00;-123.09;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-71.36;0.03;-78.62;0.00;-251.38;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;31;35;0.000;N;-61.60;0.00;6.12;0.00;147.56;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;16;18;0.000;N;-99.72;1.36;-63.10;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;16;18;0.000;V_y;-99.72;1.36;-63.10;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;16;19;4.000;V_y;-95.13;-1.33;-62.61;0.09;-251.79;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;17;19;0.000;V_z;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;V_z;-71.13;0.02;-78.69;0.00;-251.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;16;19;4.000;M_T;-95.13;-1.33;-62.61;0.09;-251.79;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;M_T;-94.74;-1.32;62.61;-0.09;251.79;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;M_y;-94.74;-1.32;62.61;-0.09;251.79;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;17;19;0.000;M_y;-71.16;-0.02;79.08;0.00;-252.03;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;32;36;0.000;M_z;-65.36;0.01;-33.84;0.00;63.26;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;16;;2.000;M_z;-97.35;-0.01;-62.97;0.00;-126.14;-1.36;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;;-61.60;1.36;79.08;0.09;251.79;0.02;
1;;;;;-99.72;-1.33;-78.69;-0.09;-252.03;-1.36;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-12.09;0.19;-1.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-12.09;0.19;-1.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-10.45;-0.18;-1.21;0.00;-4.94;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-10.45;-0.18;-1.21;0.00;-4.94;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;;-12.09;0.19;-1.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;39;0.000;;-12.09;0.19;-1.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;;-10.45;-0.18;-1.21;0.00;-4.94;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;;-10.45;-0.18;-1.21;0.00;-4.94;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;45;0.000;;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;45;0.000;;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;44;4.000;;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;44;4.000;;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;40;46;0.000;;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;46;0.000;;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;41;4.500;;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;41;4.500;;-22.64;0.00;0.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;41;47;0.000;;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;47;0.000;;-23.19;0.00;-0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;42;5.000;;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;42;5.000;;-21.13;0.00;0.35;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;42;48;0.000;;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;48;0.000;;-24.01;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;43;4.500;;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;43;4.500;;-22.16;0.00;0.37;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;6;6;4.000;N;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;40;46;0.000;N;-24.49;0.00;-0.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;V_y;-12.09;0.19;-1.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;V_y;-10.45;-0.18;-1.21;0.00;-4.94;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;V_z;-11.90;0.19;1.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;V_z;-12.09;0.19;-1.24;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;M_T;-10.45;-0.18;-1.21;0.00;-4.94;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;M_T;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;M_y;-10.26;-0.17;1.24;0.00;5.04;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;M_y;-10.45;-0.18;-1.21;0.00;-4.94;0.00;Beam | 2 - HEA 160 | L : 4.000 m
