Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
135;76;;0.0;0.0;0.0;0.0;0.0;-7.9;-8.3;
135;100;;0.0;0.0;0.0;0.0;0.0;2.8;-7.0;
148;111;;0.0;0.0;0.0;0.0;0.0;-0.8;-12.2;
148;83;;0.0;0.0;0.0;0.0;0.0;-8.5;-13.1;
149;12;;0.3;-0.3;0.0;0.0;0.0;-1.9;-6.9;
149;19;;0.0;0.0;0.0;0.0;0.0;-2.7;-6.3;
150;112;;0.0;0.0;0.0;0.0;0.0;1.9;-11.5;
150;84;;0.0;0.0;0.0;0.0;0.0;-11.2;-13.8;
151;113;;0.0;0.0;0.0;0.0;0.0;4.0;-11.3;
151;85;;0.0;0.0;0.0;0.0;0.0;-13.2;-14.7;
152;114;;0.0;0.0;0.0;0.0;0.0;2.9;-11.1;
152;86;;0.0;0.0;0.0;0.0;0.0;-12.1;-14.2;
153;115;;0.0;0.0;0.0;0.0;0.0;1.5;-11.4;
153;87;;0.0;0.0;0.0;0.0;0.0;-10.7;-13.7;
154;95;;0.0;0.0;0.0;0.0;0.0;-8.5;-13.1;
154;123;;0.0;0.0;0.0;0.0;0.0;-0.8;-12.2;
155;23;;0.0;0.0;0.0;0.0;0.0;-2.7;-6.3;
155;16;;0.3;-0.3;0.0;0.0;0.0;-1.9;-6.9;
156;96;;0.0;0.0;0.0;0.0;0.0;-11.0;-13.7;
156;124;;0.0;0.0;0.0;0.0;0.0;1.8;-11.5;
157;97;;0.0;0.0;0.0;0.0;0.0;-13.0;-14.6;
157;125;;0.0;0.0;0.0;0.0;0.0;3.8;-11.3;
158;98;;0.0;0.0;0.0;0.0;0.0;-12.0;-14.1;
158;126;;0.0;0.0;0.0;0.0;0.0;2.8;-11.1;
159;99;;0.0;0.0;0.0;0.0;0.0;-10.6;-13.7;
159;127;;0.0;0.0;0.0;0.0;0.0;1.4;-11.4;
160;117;;0.0;0.0;0.0;0.0;0.0;1.5;-7.2;
160;89;;0.0;0.0;0.0;0.0;0.0;-7.2;-8.3;
161;100;;0.0;0.0;0.0;0.0;0.0;-7.2;-8.3;
161;128;;0.0;0.0;0.0;0.0;0.0;1.5;-7.2;
174;139;;0.0;0.0;0.0;0.0;0.0;-15.0;-16.5;
174;111;;0.0;0.0;0.0;0.0;0.0;-7.9;-13.2;
175;2;;0.6;0.6;0.0;0.0;0.0;-3.3;-9.6;
175;12;;0.0;0.0;0.0;0.0;0.0;-2.7;-6.6;
176;140;;0.0;0.0;0.0;0.0;0.0;-12.2;-13.5;
176;112;;0.0;0.0;0.0;0.0;0.0;-9.7;-13.5;
177;141;;0.0;0.0;0.0;0.0;0.0;-0.3;-11.9;
177;113;;0.0;0.0;0.0;0.0;0.0;-10.4;-14.4;
178;142;;0.0;0.0;0.0;0.0;0.0;-6.3;-13.3;
178;114;;0.0;0.0;0.0;0.0;0.0;-8.7;-13.7;
179;143;;0.0;0.0;0.0;0.0;0.0;-8.7;-12.5;
179;115;;0.0;0.0;0.0;0.0;0.0;-6.8;-13.2;
180;123;;0.0;0.0;0.0;0.0;0.0;-7.9;-13.3;
180;151;;0.0;0.0;0.0;0.0;0.0;-15.4;-16.4;
181;16;;0.0;0.0;0.0;0.0;0.0;-2.7;-6.7;
181;6;;0.5;0.5;0.0;0.0;0.0;-3.3;-9.5;
182;124;;0.0;0.0;0.0;0.0;0.0;-9.5;-13.6;
182;152;;0.0;0.0;0.0;0.0;0.0;-12.3;-13.4;
183;125;;0.0;0.0;0.0;0.0;0.0;-10.2;-14.5;
183;153;;0.0;0.0;0.0;0.0;0.0;-0.4;-11.9;
184;126;;0.0;0.0;0.0;0.0;0.0;-8.6;-13.8;
184;154;;0.0;0.0;0.0;0.0;0.0;-6.3;-13.2;
185;127;;0.0;0.0;0.0;0.0;0.0;-6.7;-13.3;
185;155;;0.0;0.0;0.0;0.0;0.0;-8.5;-12.4;
186;145;;0.0;0.0;0.0;0.0;0.0;-3.5;-7.7;
186;117;;0.0;0.0;0.0;0.0;0.0;-3.0;-7.8;
187;128;;0.0;0.0;0.0;0.0;0.0;-3.0;-7.9;
187;156;;0.0;0.0;0.0;0.0;0.0;-3.5;-7.7;
200;49;;0.0;0.0;0.0;0.0;0.0;-0.2;-12.2;
200;116;;0.0;0.0;0.0;0.0;0.0;-2.6;-10.6;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.9;-7.3;
201;40;;0.3;-0.3;0.0;0.0;0.0;-2.2;-4.3;
202;50;;0.0;0.0;0.0;0.0;0.0;3.6;-11.2;
202;118;;0.0;0.0;0.0;0.0;0.0;-6.6;-12.7;
203;51;;0.0;0.0;0.0;0.0;0.0;7.2;-10.2;
203;119;;0.0;0.0;0.0;0.0;0.0;-15.3;-14.4;
204;54;;0.0;0.0;0.0;0.0;0.0;6.9;-10.5;
204;120;;0.0;0.0;0.0;0.0;0.0;-13.1;-13.8;
205;53;;0.0;0.0;0.0;0.0;0.0;6.0;-10.8;
205;121;;0.0;0.0;0.0;0.0;0.0;-12.2;-14.1;
206;129;;0.0;0.0;0.0;0.0;0.0;-2.4;-10.5;
206;64;;0.0;0.0;0.0;0.0;0.0;-0.2;-12.3;
207;44;;0.2;-0.2;0.0;0.0;0.0;-2.2;-4.3;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.9;-7.4;
208;130;;0.0;0.0;0.0;0.0;0.0;-6.5;-12.6;
208;65;;0.0;0.0;0.0;0.0;0.0;3.5;-11.3;
209;131;;0.0;0.0;0.0;0.0;0.0;-15.2;-14.3;
209;66;;0.0;0.0;0.0;0.0;0.0;7.1;-10.3;
210;132;;0.0;0.0;0.0;0.0;0.0;-13.0;-13.7;
210;68;;0.0;0.0;0.0;0.0;0.0;6.8;-10.6;
211;133;;0.0;0.0;0.0;0.0;0.0;-12.3;-14.0;
211;67;;0.0;0.0;0.0;0.0;0.0;5.9;-10.9;
212;52;;0.0;0.0;0.0;0.0;0.0;6.6;-6.5;
212;122;;0.0;0.0;0.0;0.0;0.0;-11.6;-8.8;
213;134;;0.0;0.0;0.0;0.0;0.0;-11.6;-8.7;
213;62;;0.0;0.0;0.0;0.0;0.0;6.6;-6.6;
Total;;;0.6;0.6;0.0;0.0;1.1;11.2;0.6;
max/min;;;0.0;-0.3;0.0;0.0;-1.1;-15.4;-16.5;
