Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
160;89;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
161;100;;0.0;0.0;0.0;0.0;0.0;-3.9;-11.1;
161;128;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
174;139;;0.0;0.0;0.0;0.0;0.0;-7.0;-18.1;
174;111;;0.0;0.0;0.0;0.0;0.0;-6.0;-18.5;
175;2;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.0;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.3;-10.0;
176;140;;0.0;0.0;0.0;0.0;0.0;-8.4;-18.5;
176;112;;0.0;0.0;0.0;0.0;0.0;-4.6;-18.1;
177;141;;0.0;0.0;0.0;0.0;0.0;-10.4;-18.9;
177;113;;0.0;0.0;0.0;0.0;0.0;-2.5;-17.7;
178;142;;0.0;0.0;0.0;0.0;0.0;-11.4;-19.0;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.5;-17.6;
179;143;;0.0;0.0;0.0;0.0;0.0;-12.2;-19.1;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.7;-17.5;
180;123;;0.0;0.0;0.0;0.0;0.0;-6.0;-18.7;
180;151;;0.0;0.0;0.0;0.0;0.0;-7.0;-18.0;
181;16;;0.0;0.0;0.0;0.0;0.0;-3.3;-10.1;
181;6;;0.0;0.0;0.0;0.0;0.0;-3.4;-8.9;
182;124;;0.0;0.0;0.0;0.0;0.0;-4.5;-18.2;
182;152;;0.0;0.0;0.0;0.0;0.0;-8.4;-18.4;
183;125;;0.0;0.0;0.0;0.0;0.0;-2.5;-17.8;
183;153;;0.0;0.0;0.0;0.0;0.0;-10.4;-18.8;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.5;-17.8;
184;154;;0.0;0.0;0.0;0.0;0.0;-11.4;-18.9;
185;127;;0.0;0.0;0.0;0.0;0.0;-0.7;-17.6;
185;155;;0.0;0.0;0.0;0.0;0.0;-12.3;-19.0;
186;145;;0.0;0.0;0.0;0.0;0.0;-10.4;-11.9;
186;117;;0.0;0.0;0.0;0.0;0.0;2.5;-10.3;
187;128;;0.0;0.0;0.0;0.0;0.0;2.6;-10.4;
187;156;;0.0;0.0;0.0;0.0;0.0;-10.4;-11.8;
200;49;;0.0;0.0;0.0;0.0;0.0;-6.0;-18.6;
200;116;;0.0;0.0;0.0;0.0;0.0;-6.9;-18.1;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.3;-10.0;
201;40;;0.0;0.0;0.0;0.0;0.0;-3.4;-9.0;
202;50;;0.0;0.0;0.0;0.0;0.0;-4.6;-18.1;
202;118;;0.0;0.0;0.0;0.0;0.0;-8.3;-18.5;
203;51;;0.0;0.0;0.0;0.0;0.0;-2.6;-17.7;
203;119;;0.0;0.0;0.0;0.0;0.0;-10.3;-18.9;
204;54;;0.0;0.0;0.0;0.0;0.0;-1.6;-17.7;
204;120;;0.0;0.0;0.0;0.0;0.0;-11.3;-19.0;
205;53;;0.0;0.0;0.0;0.0;0.0;-0.8;-17.6;
205;121;;0.0;0.0;0.0;0.0;0.0;-12.1;-19.1;
206;129;;0.0;0.0;0.0;0.0;0.0;-6.9;-18.0;
206;64;;0.0;0.0;0.0;0.0;0.0;-6.0;-18.7;
207;44;;0.0;0.0;0.0;0.0;0.0;-3.4;-8.9;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.3;-10.1;
208;130;;0.0;0.0;0.0;0.0;0.0;-8.4;-18.4;
208;65;;0.0;0.0;0.0;0.0;0.0;-4.6;-18.2;
209;131;;0.0;0.0;0.0;0.0;0.0;-10.3;-18.8;
209;66;;0.0;0.0;0.0;0.0;0.0;-2.6;-17.9;
210;132;;0.0;0.0;0.0;0.0;0.0;-11.3;-18.8;
210;68;;0.0;0.0;0.0;0.0;0.0;-1.6;-17.8;
211;133;;0.0;0.0;0.0;0.0;0.0;-12.1;-19.0;
211;67;;0.0;0.0;0.0;0.0;0.0;-0.8;-17.7;
212;52;;0.0;0.0;0.0;0.0;0.0;2.4;-10.3;
212;122;;0.0;0.0;0.0;0.0;0.0;-10.3;-11.9;
213;134;;0.0;0.0;0.0;0.0;0.0;-10.3;-11.8;
213;62;;0.0;0.0;0.0;0.0;0.0;2.4;-10.5;
Total;;;0.0;0.0;0.0;0.0;0.0;2.6;0.6;
max/min;;;0.0;0.0;0.0;0.0;0.0;-12.3;-19.1;
