Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
183;153;;0.0;0.0;0.0;0.0;0.0;-23.8;-20.6;
184;126;;0.0;0.0;0.0;0.0;0.0;12.2;-14.4;
184;154;;0.0;0.0;0.0;0.0;0.0;-21.0;-20.0;
185;127;;0.0;0.0;0.0;0.0;0.0;11.2;-14.9;
185;155;;0.0;0.0;0.0;0.0;0.0;-20.2;-20.5;
186;145;;0.0;0.0;0.0;0.0;0.0;-18.8;-12.7;
186;117;;0.0;0.0;0.0;0.0;0.0;11.8;-9.0;
187;128;;0.0;0.0;0.0;0.0;0.0;11.8;-9.0;
187;156;;0.0;0.0;0.0;0.0;0.0;-18.9;-12.6;
200;49;;0.0;0.0;0.0;0.0;0.0;-11.7;-19.0;
200;116;;0.0;0.0;0.0;0.0;0.0;-21.8;-23.7;
201;33;;0.0;0.0;0.0;0.0;0.0;-4.2;-9.4;
201;40;;1.0;1.0;0.0;0.0;0.0;-4.6;-13.8;
202;50;;0.0;0.0;0.0;0.0;0.0;-14.2;-19.4;
202;118;;0.0;0.0;0.0;0.0;0.0;-17.8;-19.3;
203;51;;0.0;0.0;0.0;0.0;0.0;-15.1;-21.1;
203;119;;0.0;0.0;0.0;0.0;0.0;-0.2;-17.4;
204;54;;0.0;0.0;0.0;0.0;0.0;-12.2;-19.4;
204;120;;0.0;0.0;0.0;0.0;0.0;-9.6;-19.2;
205;53;;0.0;0.0;0.0;0.0;0.0;-9.1;-18.7;
205;121;;0.0;0.0;0.0;0.0;0.0;-13.6;-18.0;
206;129;;0.0;0.0;0.0;0.0;0.0;-22.5;-23.7;
206;64;;0.0;0.0;0.0;0.0;0.0;-11.6;-19.0;
207;44;;0.8;0.8;0.0;0.0;0.0;-4.6;-13.7;
207;37;;0.0;0.0;0.0;0.0;0.0;-4.2;-9.4;
208;130;;0.0;0.0;0.0;0.0;0.0;-18.0;-19.3;
208;65;;0.0;0.0;0.0;0.0;0.0;-13.9;-19.4;
209;131;;0.0;0.0;0.0;0.0;0.0;-0.4;-17.4;
209;66;;0.0;0.0;0.0;0.0;0.0;-14.8;-21.0;
210;132;;0.0;0.0;0.0;0.0;0.0;-9.7;-19.2;
210;68;;0.0;0.0;0.0;0.0;0.0;-12.0;-19.4;
211;133;;0.0;0.0;0.0;0.0;0.0;-13.4;-18.0;
211;67;;0.0;0.0;0.0;0.0;0.0;-9.0;-18.7;
212;52;;0.0;0.0;0.0;0.0;0.0;-3.6;-11.0;
212;122;;0.0;0.0;0.0;0.0;0.0;-5.7;-11.0;
213;134;;0.0;0.0;0.0;0.0;0.0;-5.7;-11.1;
213;62;;0.0;0.0;0.0;0.0;0.0;-3.6;-11.0;
Total;;;1.0;1.0;0.0;0.0;1.5;12.5;0.5;
max/min;;;0.0;-0.5;0.0;0.0;-1.6;-23.9;-23.7;
