Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
6;7;0.000;M_z;-11.88;0.00;1.44;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-10.24;0.00;1.05;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-10.24;0.00;1.44;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-11.88;0.00;1.05;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-23.44;0.04;0.00;0.00;0.00;-0.44;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-23.44;0.04;0.00;0.00;0.00;-0.44;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.250;M_z;-23.34;-0.01;0.00;0.00;0.00;-0.44;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-22.41;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-24.26;-0.38;0.00;0.00;0.00;-0.44;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-21.39;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-21.39;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-21.39;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-21.39;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-21.39;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_T;-22.41;-0.01;0.00;0.00;0.00;-0.48;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_y;-22.41;-0.01;0.00;0.00;0.00;-0.48;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-22.41;-0.01;0.00;0.00;0.00;-0.48;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-21.39;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-23.44;-0.37;0.00;0.00;0.00;-0.48;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-23.20;0.04;0.00;0.00;0.00;-0.43;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-23.20;0.04;0.00;0.00;0.00;-0.43;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.250;M_z;-23.10;-0.01;0.00;0.00;0.00;-0.44;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-22.17;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-24.02;-0.38;0.00;0.00;0.00;-0.44;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-93.64;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-93.64;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-98.23;0.00;-63.42;0.00;-249.91;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-71.27;0.00;78.87;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-71.27;0.00;78.87;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-71.27;0.00;78.87;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-71.27;0.00;78.87;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-71.27;0.00;78.87;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-71.27;0.00;78.87;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;M_z;-71.03;0.00;78.00;0.00;-185.43;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-70.84;0.00;78.87;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-71.27;0.00;77.08;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-66.68;0.00;31.85;0.00;116.81;0.00;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-66.68;0.00;31.85;0.00;116.81;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-66.68;0.00;31.85;0.00;116.81;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-66.68;0.00;31.85;0.00;116.81;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;1.378;M_T;-66.69;0.00;32.11;0.00;110.52;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-66.68;0.00;31.85;0.00;116.81;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-66.68;0.00;31.85;0.00;116.81;0.00;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-66.68;0.00;33.87;0.00;116.81;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-66.81;0.00;31.85;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-63.11;-0.01;5.70;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-63.11;-0.01;5.70;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-63.11;-0.01;5.70;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_z;-63.11;-0.01;5.70;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_z;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_T;-63.11;-0.01;5.70;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_T;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_y;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_y;-63.11;-0.01;5.70;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;M_z;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;M_z;-63.11;-0.01;5.70;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-63.11;-0.01;5.70;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
13;;;;-63.13;-0.01;5.50;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
14;15;0.000;;-66.83;0.00;-34.97;0.00;63.60;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;;-66.84;0.00;-35.06;0.00;60.98;0.00;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;15;0.000;N;-66.83;0.00;-34.97;0.00;63.60;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;N;-66.84;0.00;-35.06;0.00;60.98;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;V_y;-66.83;0.00;-34.97;0.00;63.60;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;125;0.075;V_y;-66.84;0.00;-35.06;0.00;60.98;0.00;Beam | 1 - IPE 500 | L : 0.075 m
14;15;0.000;V_z;-66.83;0.00;-34.97;0.00;63.60;0.00;Beam | 1 - IPE 500 | L : 0.075 m
