Node No.;Displacements [mm];;;;Rotations [mrad];;;
30;1.5;1.5;0.0;0.1;0.0;0.7;0.0;
31;0.0;0.0;0.0;0.0;0.0;-0.9;0.0;
32;0.0;0.0;0.0;0.0;0.0;0.8;0.0;
33;1.3;-1.3;0.0;0.1;0.0;-0.8;0.0;
34;9.3;-0.4;0.0;9.3;0.0;-2.0;0.0;
35;14.9;0.1;0.0;14.9;0.0;0.0;0.0;
36;9.3;0.6;0.0;9.2;0.0;2.0;0.0;
37;1.5;1.5;0.0;0.1;0.0;0.7;0.0;
38;0.0;0.0;0.0;0.0;0.0;-0.9;0.0;
39;0.0;0.0;0.0;0.0;0.0;0.3;0.0;
40;0.1;-0.1;0.0;0.0;0.0;-0.5;0.0;
41;0.1;0.0;0.0;0.0;0.0;0.3;0.0;
42;0.1;0.0;0.0;0.1;0.0;-0.1;0.0;
43;0.1;0.0;0.0;0.0;0.0;-0.1;0.0;
44;0.1;0.1;0.0;0.0;0.0;0.6;0.0;
45;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;
46;0.0;0.0;0.0;0.0;0.0;-0.2;0.0;
47;0.0;0.0;0.0;0.0;0.0;-0.2;0.0;
48;0.0;0.0;0.0;0.0;0.0;-0.2;0.0;
49;2.6;-1.0;0.0;2.3;0.0;-1.7;0.0;
50;5.7;-0.7;0.0;5.7;0.0;-2.1;0.0;
51;9.2;-0.4;0.0;9.2;0.0;-2.0;0.0;
52;14.9;0.1;0.0;14.9;0.0;-0.1;0.0;
53;14.1;0.1;0.0;14.1;0.0;-0.8;0.0;
54;12.1;-0.1;0.0;12.1;0.0;-1.5;0.0;
55;2.6;-1.0;0.0;2.3;0.0;-1.7;0.0;
57;5.7;-0.7;0.0;5.7;0.0;-2.1;0.0;
58;9.2;-0.4;0.0;9.2;0.0;-2.0;0.0;
59;12.1;-0.1;0.0;12.1;0.0;-1.5;0.0;
60;14.1;0.1;0.0;14.1;0.0;-0.8;0.0;
62;14.9;0.1;0.0;14.9;0.0;0.1;0.0;
63;14.9;0.1;0.0;14.9;0.0;-0.1;0.0;
64;2.6;1.3;0.0;2.3;0.0;1.7;0.0;
65;5.7;1.0;0.0;5.6;0.0;2.1;0.0;
66;9.1;0.7;0.0;9.1;0.0;2.0;0.0;
67;14.1;0.2;0.0;14.1;0.0;0.9;0.0;
68;12.1;0.4;0.0;12.1;0.0;1.5;0.0;
69;2.6;1.3;0.0;2.3;0.0;1.7;0.0;
71;5.7;1.0;0.0;5.6;0.0;2.1;0.0;
72;9.1;0.7;0.0;9.1;0.0;2.0;0.0;
73;12.1;0.4;0.0;12.1;0.0;1.5;0.0;
74;14.1;0.2;0.0;14.1;0.0;0.9;0.0;
76;14.9;0.1;0.0;14.9;0.0;0.1;0.0;
83;2.6;-1.1;0.0;2.4;0.0;-1.8;0.0;
84;5.9;-0.7;0.0;5.9;0.0;-2.2;0.0;
85;9.5;-0.4;0.0;9.5;0.0;-2.1;0.0;
86;12.5;-0.1;0.0;12.5;0.0;-1.6;0.0;
87;14.6;0.1;0.0;14.6;0.0;-0.9;0.0;
89;15.4;0.1;0.0;15.4;0.0;-0.1;0.0;
95;2.7;1.4;0.0;2.4;0.0;1.8;0.0;
96;5.9;1.0;0.0;5.8;0.0;2.2;0.0;
97;9.4;0.7;0.0;9.4;0.0;2.1;0.0;
98;12.5;0.4;0.0;12.5;0.0;1.6;0.0;
99;14.6;0.2;0.0;14.6;0.0;0.9;0.0;
100;15.4;0.1;0.0;15.4;0.0;0.1;0.0;
111;2.6;-1.1;0.0;2.4;-0.1;-1.8;0.0;
112;5.9;-0.7;0.0;5.9;-0.1;-2.2;0.0;
113;9.5;-0.4;0.0;9.5;-0.1;-2.1;0.0;
114;12.5;-0.1;0.0;12.5;-0.1;-1.6;0.0;
115;14.6;0.1;0.0;14.6;-0.1;-0.9;0.0;
116;1.3;0.0;0.0;1.3;0.0;-0.6;0.0;
117;15.4;0.1;0.0;15.4;-0.1;-0.1;0.0;
118;1.3;0.2;0.0;1.2;0.0;0.6;0.0;
119;0.1;0.1;0.0;0.1;0.0;0.3;0.0;
120;0.6;0.0;0.0;0.6;0.0;-0.4;0.0;
121;0.7;0.1;0.0;0.7;0.0;0.3;0.0;
122;0.1;0.0;0.0;0.1;0.0;0.1;0.0;
123;2.7;1.4;0.0;2.4;-0.1;1.8;0.0;
124;5.9;1.0;0.0;5.8;-0.1;2.2;0.0;
125;9.4;0.7;0.0;9.4;-0.1;2.1;0.0;
126;12.5;0.4;0.0;12.5;-0.1;1.6;0.0;
127;14.6;0.2;0.0;14.6;-0.1;0.9;0.0;
128;15.4;0.1;0.0;15.4;-0.1;0.1;0.0;
129;1.3;0.0;0.0;1.2;0.0;0.5;0.0;
130;1.2;-0.2;0.0;1.1;0.0;-0.6;0.0;
131;0.1;0.0;0.0;0.1;0.0;-0.2;0.0;
132;0.8;0.0;0.0;0.8;0.0;0.5;0.0;
133;0.9;-0.2;0.0;0.9;0.0;-0.4;0.0;
134;0.1;-0.1;0.0;0.1;0.0;-0.2;0.0;
139;1.3;0.0;0.0;1.3;-0.1;-0.6;0.0;
140;1.3;0.2;0.0;1.2;-0.1;0.6;0.0;
141;0.1;0.1;0.0;0.1;-0.1;0.3;0.0;
142;0.6;0.0;0.0;0.6;-0.1;-0.4;0.0;
143;0.7;0.1;0.0;0.7;-0.1;0.3;0.0;
145;0.1;0.0;0.0;0.1;-0.1;0.1;0.0;
151;1.3;0.0;0.0;1.2;-0.1;0.5;0.0;
152;1.2;-0.2;0.0;1.1;-0.1;-0.6;0.0;
153;0.1;0.0;0.0;0.1;-0.1;-0.2;0.0;
154;0.8;0.0;0.0;0.8;-0.1;0.5;0.0;
155;0.9;-0.2;0.0;0.9;-0.1;-0.4;0.0;
156;0.1;-0.1;0.0;0.1;-0.1;-0.2;0.0;
Total;15.4;1.6;0.0;15.4;0.0;2.2;0.0;
max/min;0.0;-1.3;0.0;0.0;-0.1;-2.2;0.0;
