Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;163;;0.825;;-38.18;-0.02;23.99;0.00;20.32;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;163;;0.825;;-38.18;-0.02;23.99;0.00;20.32;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;;-38.12;-0.02;23.23;0.00;39.80;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;164;113;0.000;;-37.54;0.01;17.21;0.01;39.58;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-37.53;0.01;17.18;0.01;40.22;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-37.53;0.01;17.18;0.01;40.22;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;13;0.075;;-37.53;0.01;17.14;0.01;40.87;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;;-37.69;0.00;16.28;0.01;40.87;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-37.62;0.01;15.55;0.01;53.40;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-37.62;0.01;15.55;0.01;53.40;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-37.56;0.01;14.82;0.01;65.36;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-36.98;-0.02;8.77;0.00;65.14;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-36.91;-0.02;8.00;0.00;72.06;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-36.91;-0.02;8.00;0.00;72.06;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-36.84;-0.02;7.23;0.00;78.34;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-36.25;-0.03;1.18;0.00;78.12;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-36.18;-0.03;0.40;0.00;78.78;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-36.18;-0.03;0.40;0.00;78.78;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-36.10;-0.03;-0.37;0.00;78.79;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-35.73;-0.05;-4.08;-0.01;78.66;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-35.73;-0.05;-4.15;-0.01;78.35;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-35.73;-0.05;-4.15;-0.01;78.35;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-35.72;-0.05;-4.21;-0.01;78.03;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-35.83;0.05;1.76;0.01;78.03;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-35.84;0.05;1.69;0.01;78.16;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-35.84;0.05;1.69;0.01;78.16;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-35.85;0.05;1.61;0.01;78.29;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-36.21;0.03;-2.52;0.00;78.21;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-36.28;0.03;-3.37;0.00;75.80;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-36.28;0.03;-3.37;0.00;75.80;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.855;;-36.29;0.03;-3.40;0.00;75.70;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-36.35;0.03;-4.14;0.00;72.70;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-36.94;0.02;-10.14;0.00;72.62;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-37.08;0.02;-11.66;0.00;54.63;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-37.66;0.00;-17.65;-0.01;54.55;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-37.79;0.01;-19.09;-0.01;25.61;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-37.52;-0.02;-19.93;-0.01;25.61;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-37.52;-0.02;-20.00;-0.01;24.11;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-38.10;0.01;-25.99;0.00;24.03;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-38.24;0.01;-27.48;0.00;-20.08;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-38.82;0.00;-33.46;0.00;-20.16;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-38.99;0.00;-34.92;0.00;-76.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-39.58;-0.01;-40.91;-0.01;-76.67;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-39.80;0.00;-42.32;0.00;-145.35;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;167;14;0.150;N;-35.72;-0.05;-4.21;-0.01;78.03;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;N;-39.80;0.00;-42.32;0.00;-145.35;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-35.85;0.05;1.61;0.01;78.29;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-35.73;-0.05;-4.08;-0.01;78.66;0.06;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-39.76;0.01;39.78;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-39.80;0.00;-42.32;0.00;-145.35;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;14;125;0.075;M_T;-37.52;-0.02;-20.00;-0.01;24.11;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;166;;1.237;M_y;-36.14;-0.03;0.02;0.00;78.86;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-39.80;0.00;-42.32;0.00;-145.35;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-35.83;0.05;1.76;0.01;78.03;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;M_z;-39.80;0.00;-42.32;0.00;-145.35;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-35.72;0.05;39.78;0.01;78.86;0.07;
2;;;;;-39.80;-0.05;-42.32;-0.01;-145.35;-0.03;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-39.68;0.01;39.85;0.01;-116.14;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-39.57;0.02;39.13;0.01;-83.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-39.57;0.02;39.13;0.01;-83.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;1.005;;-39.55;0.02;38.97;0.01;-76.53;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-39.48;0.02;38.40;0.01;-51.58;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-38.90;0.00;32.35;0.00;-51.80;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-38.82;0.00;31.61;0.00;-25.41;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-38.82;0.00;31.61;0.00;-25.41;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-38.74;0.00;30.86;0.00;0.36;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-38.16;-0.01;24.81;0.00;0.14;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-38.09;-0.01;24.06;0.00;20.31;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-38.09;-0.01;24.06;0.00;20.31;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-38.03;-0.01;23.30;0.00;39.85;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-37.45;0.00;17.28;0.00;39.63;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-37.44;0.00;17.25;0.00;40.27;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-37.44;0.00;17.25;0.00;40.27;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-37.44;0.00;17.21;0.00;40.92;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-37.35;0.00;16.33;0.00;40.92;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-37.29;0.00;15.60;0.00;53.49;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-37.29;0.00;15.60;0.00;53.49;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-37.23;0.00;14.87;0.00;65.49;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-36.65;-0.01;8.82;0.00;65.27;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-36.58;-0.01;8.05;0.00;72.23;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-36.58;-0.01;8.05;0.00;72.23;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-36.51;-0.01;7.28;0.00;78.56;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-35.92;-0.02;1.23;0.00;78.34;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-35.84;-0.02;0.45;0.00;79.03;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-35.84;-0.02;0.45;0.00;79.03;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-35.77;-0.02;-0.32;0.00;79.09;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-35.40;-0.04;-4.03;-0.01;78.95;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-35.39;-0.04;-4.10;-0.01;78.65;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-35.39;-0.04;-4.10;-0.01;78.65;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-35.39;-0.04;-4.17;-0.01;78.34;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-35.49;0.04;1.70;0.00;78.34;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-35.50;0.04;1.63;0.00;78.46;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-35.50;0.04;1.63;0.00;78.46;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-35.50;0.04;1.56;0.00;78.58;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-35.87;0.02;-2.57;0.00;78.51;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-35.94;0.02;-3.42;0.00;76.05;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-35.94;0.02;-3.42;0.00;76.05;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.855;;-35.94;0.02;-3.46;0.00;75.95;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-36.01;0.02;-4.19;0.00;72.91;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-36.60;0.01;-10.19;0.00;72.83;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-36.73;0.01;-11.72;0.00;54.75;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-37.32;0.01;-17.70;0.00;54.67;0.00;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-37.44;0.01;-19.15;0.00;25.64;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-37.41;-0.01;-20.00;0.00;25.64;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-37.42;-0.01;-20.06;0.00;24.14;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-38.00;0.00;-26.05;0.00;24.06;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-38.14;0.00;-27.54;0.00;-20.16;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-38.72;0.00;-33.53;0.00;-20.24;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-38.89;0.00;-34.99;0.00;-76.77;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-39.47;-0.01;-40.97;-0.01;-76.85;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-39.70;0.00;-42.39;-0.01;-145.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;141;21;0.150;N;-35.39;-0.04;-4.17;-0.01;78.34;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;N;-39.70;0.00;-42.39;-0.01;-145.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-35.50;0.04;1.56;0.00;78.58;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-35.40;-0.04;-4.03;-0.01;78.95;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-39.68;0.01;39.85;0.01;-116.14;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-39.70;0.00;-42.39;-0.01;-145.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-39.48;0.02;38.40;0.01;-51.58;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-39.47;-0.01;-40.97;-0.01;-76.85;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;1.320;M_y;-35.80;-0.02;-0.01;0.00;79.14;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-39.70;0.00;-42.39;-0.01;-145.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-35.49;0.04;1.70;0.00;78.34;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;M_z;-39.70;0.00;-42.39;-0.01;-145.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-35.39;0.04;39.85;0.01;79.14;0.05;
3;;;;;-39.70;-0.04;-42.39;-0.01;-145.64;-0.03;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-37.49;-0.01;39.13;0.00;-113.41;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-37.39;-0.01;38.41;0.00;-81.42;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-37.39;-0.01;38.41;0.00;-81.42;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;1.005;;-37.37;-0.01;38.25;0.00;-74.52;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-37.30;-0.01;37.68;0.00;-50.03;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-36.72;0.00;31.63;0.00;-50.25;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-36.63;0.00;30.89;0.00;-24.46;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-36.63;0.00;30.89;0.00;-24.46;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
