Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
187;156;;0.0;0.0;0.0;0.0;0.0;-14.9;-17.0;
200;49;;0.0;0.0;0.0;0.0;0.0;-9.1;-26.9;
200;116;;0.0;0.0;0.0;0.0;0.0;-9.5;-26.0;
201;33;;0.0;0.0;0.0;0.0;0.0;-5.1;-14.5;
201;40;;0.1;0.1;0.0;0.0;0.0;-4.8;-13.0;
202;50;;0.0;0.0;0.0;0.0;0.0;-7.0;-26.3;
202;118;;0.0;0.0;0.0;0.0;0.0;-11.7;-26.6;
203;51;;0.0;0.0;0.0;0.0;0.0;-4.0;-25.8;
203;119;;0.0;0.0;0.0;0.0;0.0;-14.6;-27.2;
204;54;;0.0;0.0;0.0;0.0;0.0;-2.6;-25.7;
204;120;;0.0;0.0;0.0;0.0;0.0;-16.1;-27.3;
205;53;;0.0;0.0;0.0;0.0;0.0;-1.4;-25.5;
205;121;;0.0;0.0;0.0;0.0;0.0;-17.3;-27.5;
206;129;;0.0;0.0;0.0;0.0;0.0;-9.6;-26.0;
206;64;;0.0;0.0;0.0;0.0;0.0;-9.0;-27.0;
207;44;;0.1;0.1;0.0;0.0;0.0;-4.8;-12.9;
207;37;;0.0;0.0;0.0;0.0;0.0;-5.1;-14.5;
208;130;;0.0;0.0;0.0;0.0;0.0;-11.8;-26.6;
208;65;;0.0;0.0;0.0;0.0;0.0;-6.9;-26.3;
209;131;;0.0;0.0;0.0;0.0;0.0;-14.7;-27.1;
209;66;;0.0;0.0;0.0;0.0;0.0;-4.0;-25.8;
210;132;;0.0;0.0;0.0;0.0;0.0;-16.1;-27.2;
210;68;;0.0;0.0;0.0;0.0;0.0;-2.5;-25.7;
211;133;;0.0;0.0;0.0;0.0;0.0;-17.3;-27.4;
211;67;;0.0;0.0;0.0;0.0;0.0;-1.4;-25.5;
212;52;;0.0;0.0;0.0;0.0;0.0;3.4;-15.0;
212;122;;0.0;0.0;0.0;0.0;0.0;-14.7;-17.0;
213;134;;0.0;0.0;0.0;0.0;0.0;-14.7;-17.0;
213;62;;0.0;0.0;0.0;0.0;0.0;3.4;-15.0;
Total;;;0.1;0.1;0.0;0.0;0.0;3.6;0.4;
max/min;;;0.0;-0.1;0.0;0.0;0.0;-17.7;-27.5;
