Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
4;156;0.150;V_y;-2.68;-1.04;5.22;0.07;-3.18;-0.96;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;-2.68;-1.05;5.25;0.07;-3.97;-1.13;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;-2.68;-1.05;5.25;0.07;-3.97;-1.13;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;-2.68;-1.04;5.22;0.07;-3.18;-0.96;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.131;M_T;-2.68;-1.04;5.22;0.07;-3.28;-0.99;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;-2.68;-1.05;5.25;0.07;-3.97;-1.13;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;-2.68;-1.04;5.22;0.07;-3.18;-0.96;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;-2.68;-1.05;5.25;0.07;-3.97;-1.13;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;-2.68;-1.04;5.22;0.07;-3.18;-0.96;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;-2.68;-1.05;5.25;0.07;-3.97;-1.13;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;-2.68;-1.04;5.25;0.07;-3.18;-0.96;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;-2.68;-1.05;5.22;0.07;-3.97;-1.13;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;-2.56;-0.39;6.82;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;-2.56;-0.38;6.81;0.32;-4.24;-1.95;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;-2.56;-0.38;6.81;0.32;-4.24;-1.95;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;-2.56;-0.37;6.80;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;-2.56;-0.39;6.82;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;-2.56;-0.37;6.80;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;-2.56;-0.37;6.80;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;-2.56;-0.39;6.82;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;-2.56;-0.39;6.82;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;-2.56;-0.37;6.80;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;-2.56;-0.37;6.80;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;-2.56;-0.39;6.82;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;-2.56;-0.37;6.80;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;-2.56;-0.39;6.82;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;-2.56;-0.37;6.80;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;-2.56;-0.39;6.82;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;-2.56;-0.37;6.82;0.32;-3.99;-1.92;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;-2.56;-0.39;6.80;0.32;-4.50;-1.97;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-6.82;-3.28;-1.21;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-6.82;-3.28;-1.21;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-6.37;-0.53;0.42;-0.01;-0.60;2.85;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-6.37;-0.53;0.42;-0.01;-0.60;2.85;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-6.30;-0.09;0.66;-0.01;-0.47;2.93;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.190;;-6.16;0.68;1.06;-0.01;-0.07;2.79;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-6.82;-3.28;-1.21;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-6.82;-3.28;-1.21;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-6.82;-3.28;-1.21;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_T;-6.82;-3.28;-1.21;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_y;-6.52;-1.45;-0.12;-0.01;-0.67;2.36;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-6.30;-0.09;0.66;-0.01;-0.47;2.93;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-5.61;2.10;1.73;0.00;2.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-5.61;2.10;1.73;0.00;2.67;2.93;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-6.82;-3.28;-1.21;-0.01;-0.67;-0.15;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-16.11;0.26;3.30;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-16.11;0.26;3.30;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-15.59;0.06;0.46;0.00;3.27;-0.28;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-15.44;0.00;-0.33;0.00;3.30;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-14.75;-0.25;-2.02;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-14.75;-0.25;-2.02;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-14.75;-0.25;-2.02;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-16.11;0.26;3.30;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-16.11;0.26;3.30;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-14.75;-0.25;-2.02;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-16.11;0.26;3.30;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-14.75;-0.25;-2.02;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.000;M_T;-15.81;0.14;1.67;0.00;2.49;-0.20;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.000;M_T;-15.20;-0.09;-1.28;0.00;2.66;-0.25;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-15.51;0.03;0.04;0.00;3.33;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-16.11;0.26;3.30;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-16.11;0.26;3.30;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-15.44;0.00;-0.33;0.00;3.30;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-14.75;0.26;3.30;0.00;3.33;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-16.11;-0.25;-2.02;0.00;0.00;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-11.85;0.19;4.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-11.85;0.19;4.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-11.18;0.02;0.02;0.00;5.38;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.33;-0.18;-2.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-10.33;-0.18;-2.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-10.33;-0.18;-2.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-11.85;0.19;4.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-11.85;0.19;4.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-10.33;-0.18;-2.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-11.85;0.19;4.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-10.33;-0.18;-2.93;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;1.000;M_T;-11.55;0.11;2.66;0.00;3.72;-0.15;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;M_T;-10.79;-0.08;-2.06;0.00;3.96;-0.19;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-11.18;0.02;0.02;0.00;5.38;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-11.85;0.19;4.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-11.85;0.19;4.78;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-11.10;0.00;-0.51;0.00;5.31;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-10.33;0.19;4.78;0.00;5.38;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-11.85;-0.18;-2.93;0.00;0.00;-0.23;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-12.33;0.20;5.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-12.33;0.20;5.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-11.81;0.04;0.73;0.00;5.22;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-11.66;0.00;-0.52;0.00;5.26;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-10.97;-0.19;-3.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-10.97;-0.19;-3.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-10.97;-0.19;-3.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-12.33;0.20;5.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-12.33;0.20;5.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-10.97;-0.19;-3.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-12.33;0.20;5.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-10.97;-0.19;-3.23;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.000;M_T;-12.03;0.11;2.66;0.00;3.97;-0.15;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.000;M_T;-11.43;-0.07;-2.04;0.00;4.25;-0.19;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-11.73;0.02;0.06;0.00;5.32;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-12.33;0.20;5.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-12.33;0.20;5.27;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-11.66;0.00;-0.52;0.00;5.26;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-10.97;0.20;5.27;0.00;5.32;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-12.33;-0.19;-3.23;0.00;0.00;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-53.26;0.00;-36.23;0.00;-55.06;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-53.26;0.00;-36.23;0.00;-55.06;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-51.09;0.00;-35.75;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-51.09;0.00;-35.75;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-51.09;0.00;-35.75;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-51.09;0.00;-35.75;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.333;V_z;-51.66;0.00;-35.65;0.00;-120.77;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_T;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-51.09;0.00;-35.75;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-51.09;0.00;-35.75;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-51.09;0.00;-35.75;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-54.61;0.00;-37.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-51.09;0.00;-35.65;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-54.61;0.00;-37.16;0.00;-144.56;0.00;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-39.51;0.01;41.02;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-39.51;0.01;41.02;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-39.51;0.01;41.02;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-39.51;0.01;41.02;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-39.51;0.01;41.02;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-39.51;0.01;41.02;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-39.51;0.01;41.02;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-39.51;0.01;42.44;0.00;-75.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-39.73;0.01;41.02;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_z;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-37.49;-0.01;19.21;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-37.62;-0.01;17.76;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-35.54;0.05;4.29;0.01;78.13;0.08;Beam | 1 - IPE 500 | L : 0.150 m
