Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
Total;;;;0.52;-0.46;7.37;0.02;-4.29;-0.60;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;0.52;-0.47;7.33;0.02;-5.40;-0.68;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;0.78;-0.13;9.84;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.78;-0.13;9.83;0.11;-6.16;-0.64;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.78;-0.13;9.83;0.11;-6.16;-0.64;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.78;-0.12;9.82;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;153;0.075;N;0.78;-0.12;9.82;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;N;0.78;-0.13;9.84;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;0.78;-0.12;9.82;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;0.78;-0.13;9.84;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;0.78;-0.13;9.84;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;0.78;-0.12;9.82;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;0.78;-0.12;9.82;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;0.78;-0.13;9.84;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;0.78;-0.12;9.82;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;0.78;-0.13;9.84;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;0.78;-0.12;9.82;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;0.78;-0.13;9.84;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.78;-0.12;9.84;0.11;-5.79;-0.63;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.78;-0.13;9.82;0.11;-6.53;-0.65;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-8.25;-0.74;1.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-8.25;-0.74;1.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-7.80;-0.10;0.94;0.00;1.74;0.63;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-7.80;-0.10;0.94;0.00;1.74;0.63;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-7.73;0.00;0.87;0.00;1.96;0.64;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-7.04;0.42;0.56;0.00;3.47;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-7.04;0.42;0.56;0.00;3.47;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-7.04;0.42;0.56;0.00;3.47;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-8.25;-0.74;1.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;3.500;V_y;-7.19;0.43;0.58;0.00;3.18;0.17;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-8.25;-0.74;1.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-8.25;-0.74;1.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-7.04;0.42;0.56;0.00;3.47;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-7.04;0.42;0.56;0.00;3.47;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-7.95;-0.31;1.09;0.00;1.24;0.53;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-7.04;0.42;0.56;0.00;3.47;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-8.25;-0.74;1.38;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-7.73;0.00;0.87;0.00;1.96;0.64;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-7.04;0.42;0.56;0.00;3.47;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-7.04;0.43;1.38;0.00;3.47;0.64;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-8.25;-0.74;0.56;0.00;0.00;-0.04;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-16.38;0.00;0.38;0.00;2.85;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-16.23;0.00;-0.31;0.00;2.87;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-15.54;0.00;-1.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-15.54;0.00;-1.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-15.54;0.00;-1.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-15.54;0.00;-1.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-15.54;0.00;-1.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-16.30;0.00;0.01;0.00;2.91;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-16.30;0.00;0.01;0.00;2.91;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-16.90;0.00;2.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;M_z;-16.23;0.00;-0.31;0.00;2.87;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-15.54;0.00;2.90;0.00;2.91;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-16.90;0.00;-1.68;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-17.86;0.00;-0.01;0.00;2.88;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-17.02;0.00;-1.48;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-17.02;0.00;-1.48;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-17.02;0.00;-1.48;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-17.02;0.00;-1.48;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-17.02;0.00;-1.48;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;M_T;-17.93;0.00;0.26;0.00;2.85;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-17.86;0.00;-0.01;0.00;2.88;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-18.54;0.00;2.58;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-17.78;0.00;-0.30;0.00;2.84;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-17.02;0.00;2.58;0.00;2.88;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-18.54;0.00;-1.48;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-16.39;0.00;0.22;0.00;1.68;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-16.23;0.00;-0.19;0.00;1.68;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.55;0.00;-0.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.55;0.00;-0.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-15.55;0.00;-0.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-15.55;0.00;-0.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;4.000;V_z;-15.70;0.00;-0.96;0.00;0.48;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-16.31;0.00;-0.01;0.00;1.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-16.31;0.00;-0.01;0.00;1.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-16.91;0.00;1.71;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.500;M_z;-16.15;0.00;-0.39;0.00;1.60;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-15.55;0.00;1.71;0.00;1.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-16.91;0.00;-0.96;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-68.62;0.93;-39.55;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-68.62;0.93;-39.55;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-67.27;0.23;-41.57;-0.01;-60.86;-0.87;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-67.27;0.22;-41.57;-0.01;-60.86;-0.87;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-68.62;0.93;-39.55;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-68.62;0.93;-39.55;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-68.62;0.93;-39.55;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.000;M_T;-67.72;0.46;-40.90;-0.01;-40.24;-0.70;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-68.62;0.93;-39.55;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-65.13;-0.90;-43.09;0.04;-167.45;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-66.83;-0.01;-42.16;0.00;-81.80;-0.92;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-65.13;0.93;-39.55;0.04;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-68.62;-0.90;-43.09;-0.01;-167.45;-0.92;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-51.74;0.00;54.64;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-51.60;0.00;53.96;0.01;-122.82;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-51.60;0.00;53.96;0.01;-122.82;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;1.005;;-51.57;0.00;53.80;0.01;-113.12;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-51.49;0.01;53.25;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-51.49;0.01;53.25;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-51.74;0.00;54.64;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-51.49;0.01;53.25;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-51.74;0.00;54.64;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-51.74;0.00;54.64;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-51.49;0.01;53.25;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-51.49;0.01;53.25;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-51.74;0.00;54.64;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-51.49;0.01;53.25;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-51.74;0.00;54.64;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-51.49;0.01;53.25;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-51.74;0.00;54.64;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-51.49;0.01;54.64;0.01;-78.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-51.74;0.00;53.25;0.01;-167.62;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-48.82;0.00;22.96;0.01;49.55;0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-48.77;0.01;22.23;0.01;67.35;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-48.77;0.01;22.23;0.01;67.35;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-48.71;0.01;21.48;0.01;84.56;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-48.71;0.01;21.48;0.01;84.56;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-48.82;0.00;22.96;0.01;49.55;0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-48.71;0.01;21.48;0.01;84.56;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-48.82;0.00;22.96;0.01;49.55;0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-48.82;0.00;22.96;0.01;49.55;0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-48.71;0.01;21.48;0.01;84.56;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;;1.181;M_T;-48.74;0.01;21.86;0.01;76.03;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-48.82;0.00;22.96;0.01;49.55;0.01;Beam | 1 - IPE 500 | L : 1.575 m
